tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
kiô-mn̂g-kiû,茄毛球,16,kiô-mn̂g-kiû,kio5mng5kiu5,kio5mng5kiu5,kiomngkiu,kiomngkiu
kiô-phî-tshí,茄皮鼠,16,kiô-phî-chhí,kio5phi5tshi2,kio5phi5chhi2,kiophitshi,kiophichhi
ka-tang-kha,茄苳跤,16,ka-tang-kha,katangkha,katangkha,katangkha,katangkha
tsû-sîng-kuān,茨城縣,16,chû-sêng-koān,tsu5sing5kuan7,chu5seng5koan7,tsusingkuan,chusengkoan
tê-nn̄g-lóo,茶卵滷,16,tê-nn̄g-ló͘,te5nng7loo2,te5nng7loo2,tenngloo,tenngloo
tê-nn̄g-tshí,茶卵鼠,16,tê-nn̄g-chhí,te5nng7tshi2,te5nng7chhi2,tenngtshi,tenngchhi
tê-sim-nn̄g,茶心卵,16,tê-sim-nn̄g,te5simnng7,te5simnng7,tesimnng,tesimnng
tê-ki-á,茶機仔,16,tê-ki-á,te5kia2,te5kia2,tekia,tekia
tê-hái-tshenn,茶海星,16,tê-hái-chheⁿ,te5hai2tshenn,te5hai2chhenn,tehaitshenn,tehaichhenn
tê-thng-huē,茶湯會,16,tê-thng-hōe,te5thnghue7,te5thnghoe7,tethnghue,tethnghoe
tê-lóo-nn̄g,茶滷卵,16,tê-ló͘-nn̄g,te5loo2nng7,te5loo2nng7,teloonng,teloonng
tê-au-tsū,茶甌苴,16,tê-au-chū,te5autsu7,te5auchu7,teautsu,teauchu
tê-khoo-tsing,茶箍精,16,tê-kho͘-cheng,te5khootsing,te5khoocheng,tekhootsing,tekhoocheng
tê-bí-nn̄g,茶米卵,16,tê-bí-nn̄g,te5bi2nng7,te5bi2nng7,tebinng,tebinng
tê-hio̍h-nn̄g,茶葉蛋,16,tê-hio̍h-nn̄g,te5hioh8nng7,te5hioh8nng7,tehiohnng,tehiohnng
jî-kà-kà,茹絞絞,16,jî-kà-kà,ji5ka3ka3,ji5ka3ka3,jikaka,jikaka
lû-tsháng-tsháng,茹藏藏,16,lû-chháng-chháng,lu5tshang2tshang2,lu5chhang2chhang2,lutshangtshang,luchhangchhang
tsháu-á-poo,草仔埔,16,chháu-á-po͘,tshau2a2poo,chhau2a2poo,tshauapoo,chhauapoo
tsháu-á-sik,草仔色,16,chháu-á-sek,tshau2a2sik,chhau2a2sek,tshauasik,chhauasek
tsháu-tuē-sông,草地倯,16,chháu-tōe-sông,tshau2tue7song5,chhau2toe7song5,tshautuesong,chhautoesong
tsháu-tē-sông,草地倯,16,chháu-tē-sông,tshau2te7song5,chhau2te7song5,tshautesong,chhautesong
tsháu-poo-á,草埔仔,16,chháu-po͘-á,tshau2pooa2,chhau2pooa2,tshaupooa,chhaupooa
tshó-kan-á,草橄仔,16,chhó-kan-á,tsho2kana2,chho2kana2,tshokana,chhokana
tshó-nî-má,草泥馬,16,chhó-nî-má,tsho2ni5ma2,chho2ni5ma2,tshonima,chhonima
tsháu-phí-á,草疕仔,16,chháu-phí-á,tshau2phi2a2,chhau2phi2a2,tshauphia,chhauphia
tsháu-kue-á,草雞仔,16,chháu-koe-á,tshau2kuea2,chhau2koea2,tshaukuea,chhaukoea
tsháu-ê-tun,草鞋墩,16,chháu-ê-tun,tshau2e5tun,chhau2e5tun,tshauetun,chhauetun
tsháu-ê-thâng,草鞋蟲,16,chháu-ê-thâng,tshau2e5thang5,chhau2e5thang5,tshauethang,chhauethang
lāi-tsi-kak,荔枝角,16,lāi-chi-kak,lai7tsikak,lai7chikak,laitsikak,laichikak
nāi-tsi-kak,荔枝角,16,nāi-chi-kak,nai7tsikak,nai7chikak,naitsikak,naichikak
nǎi-tsi-kak,荔枝角,16,nǎi-chi-kak,nai6tsikak,nai6chikak,naitsikak,naichikak
nāi-kìng-kì,荔鏡記,16,nāi-kèng-kì,nai7king3ki3,nai7keng3ki3,naikingki,naikengki
ho͘-lú-bóng,荷爾蒙,16,ho͘-lú-bóng,ho͘lu2bong2,hoolu2bong2,ho͘lubong,hoolubong
hô-ní-bông,荷爾蒙,16,hô-ní-bông,ho5ni2bong5,ho5ni2bong5,honibong,honibong
hô-lân-tsuí,荷蘭水,16,hô-lân-chúi,ho5lan5tsui2,ho5lan5chui2,holantsui,holanchui
huê-liân-tāu,荷蘭豆,16,hôe-liân-tāu,hue5lian5tau7,hoe5lian5tau7,hueliantau,hoeliantau
hô-lân-tāu,荷蘭豆,16,hô-lân-tāu,ho5lan5tau7,ho5lan5tau7,holantau,holantau
hô-lân-ti,荷蘭豬,16,hô-lân-ti,ho5lan5ti,ho5lan5ti,holanti,holanti
hô-lí-u̍t,荷里聿,16,hô-lí-u̍t,ho5li2ut8,ho5li2ut8,holiut,holiut
kí-kong-hō,莒光號,16,kí-kong-hō,ki2kongho7,ki2kongho7,kikongho,kikongho
mài-luān-háu,莫亂吼,16,mài-loān-háu,mai3luan7hau2,mai3loan7hau2,mailuanhau,mailoanhau
mài-ké-gâu,莫假𠢕,16,mài-ké-gâu,mai3ke2gau5,mai3ke2gau5,maikegau,maikegau
mài-siū-khì,莫受氣,16,mài-siū-khì,mai3siu7khi3,mai3siu7khi3,maisiukhi,maisiukhi
mài-lo-so,莫囉嗦,16,mài-lo-so,mai3loso,mai3loso,mailoso,mailoso
mài-jiá-guá,莫惹我,16,mài-jiá-góa,mai3jia2gua2,mai3jia2goa2,maijiagua,maijiagoa
mài-tín-tāng,莫振動,16,mài-tín-tāng,mai3tin2tang7,mai3tin2tang7,maitintang,maitintang
mài-tang-lâu,莫東樓,16,mài-tang-lâu,mai3tanglau5,mai3tanglau5,maitanglau,maitanglau
bo̍h-lí-tǹg,莫理頓,16,bo̍h-lí-tǹg,boh8li2tng3,boh8li2tng3,bohlitng,bohlitng
mài-koh-mn̄g,莫閣問,16,mài-koh-mn̄g,mai3kohmng7,mai3kohmng7,maikohmng,maikohmng
mài-koh-kóng,莫閣講,16,mài-koh-kóng,mai3kohkong2,mai3kohkong2,maikohkong,maikohkong
tshì-tông-hāng,莿桐巷,16,chhì-tông-hāng,tshi3tong5hang7,chhi3tong5hang7,tshitonghang,chhitonghang
tshenn-á-tsâng,菁仔欉,16,chheⁿ-á-châng,tshenna2tsang5,chhenna2chang5,tshennatsang,chhennachang
tshenn-tông-khenn,菁桐坑,16,chheⁿ-tông-kheⁿ,tshenntong5khenn,chhenntong5khenn,tshenntongkhenn,chhenntongkhenn
tshinn-tông-khinn,菁桐坑,16,chhiⁿ-tông-khiⁿ,tshinntong5khinn,chhinntong5khinn,tshinntongkhinn,chhinntongkhinn
koo-iû-ko,菇油膏,16,ko͘-iû-ko,kooiu5ko,kooiu5ko,kooiuko,kooiuko
tshài-huînn-á,菜園仔,16,chhài-hûiⁿ-á,tshai3huinn5a2,chhai3huinn5a2,tshaihuinna,chhaihuinna
tshài-tiàm-mâ,菜店mâ,16,chhài-tiàm-mâ,tshai3tiam3ma5,chhai3tiam3ma5,tshaitiamma,chhaitiamma
tshài-tiàm-piu,菜店彪,16,chhài-tiàm-piu,tshai3tiam3piu,chhai3tiam3piu,tshaitiampiu,chhaitiampiu
tshài-keh-á,菜格仔,16,chhài-keh-á,tshai3keha2,chhai3keha2,tshaikeha,chhaikeha
tshài-kue-tîn,菜瓜藤,16,chhài-koe-tîn,tshai3kuetin5,chhai3koetin5,tshaikuetin,chhaikoetin
tshài-póo-nn̄g,菜脯卵,16,chhài-pó͘-nn̄g,tshai3poo2nng7,chhai3poo2nng7,tshaipoonng,chhaipoonng
tshài-póo-kut,菜脯骨,16,chhài-pó͘-kut,tshai3poo2kut,chhai3poo2kut,tshaipookut,chhaipookut
tshài-huàn-á,菜販仔,16,chhài-hoàn-á,tshai3huan3a2,chhai3hoan3a2,tshaihuana,chhaihoana
tshài-thâu-long,菜頭long,16,chhài-thâu-long,tshai3thau5long,chhai3thau5long,tshaithaulong,chhaithaulong
tshài-thâu-lóo,菜頭滷,16,chhài-thâu-ló͘,tshai3thau5loo2,chhai3thau5loo2,tshaithauloo,chhaithauloo
tshài-thâu-kué,菜頭粿,16,chhài-thâu-kóe,tshai3thau5kue2,chhai3thau5koe2,tshaithaukue,chhaithaukoe
tshài-thâu-ké,菜頭粿,16,chhài-thâu-ké,tshai3thau5ke2,chhai3thau5ke2,tshaithauke,chhaithauke
tshài-thâu-hio̍h,菜頭葉,16,chhài-thâu-hio̍h,tshai3thau5hioh8,chhai3thau5hioh8,tshaithauhioh,chhaithauhioh
tshài-thâu-tsang,菜頭鬃,16,chhài-thâu-chang,tshai3thau5tsang,chhai3thau5chang,tshaithautsang,chhaithauchang
tshài-tsiáu-á,菜鳥仔,16,chhài-chiáu-á,tshai3tsiau2a2,chhai3chiau2a2,tshaitsiaua,chhaichiaua
pa̍t-á-sái,菝仔屎,16,pa̍t-á-sái,pat8a2sai2,pat8a2sai2,patasai,patasai
pa̍t-á-nâ,菝仔林,16,pa̍t-á-nâ,pat8a2na5,pat8a2na5,patana,patana
pa̍t-á-tsiap,菝仔汁,16,pa̍t-á-chiap,pat8a2tsiap,pat8a2chiap,patatsiap,patachiap
pua̍t-á-tsiap,菝仔汁,16,poa̍t-á-chiap,puat8a2tsiap,poat8a2chiap,puatatsiap,poatachiap
pue-lîng-á,菠薐仔,16,poe-lêng-á,pueling5a2,poeleng5a2,puelinga,poelenga
pue-lîng-tshài,菠薐菜,16,poe-lêng-chhài,pueling5tshai3,poeleng5chhai3,puelingtshai,poelengchhai
lîng-kak-tshuì,菱角喙,16,lêng-kak-chhùi,ling5kaktshui3,leng5kakchhui3,lingkaktshui,lengkakchhui
lîng-kak-liông,菱角龍,16,lêng-kak-liông,ling5kakliong5,leng5kakliong5,lingkakliong,lengkakliong
bān-liân-khe,萬年溪,16,bān-liân-khe,ban7lian5khe,ban7lian5khe,banliankhe,banliankhe
bān-lí-thiat,萬理徹,16,bān-lí-thiat,ban7li2thiat,ban7li2thiat,banlithiat,banlithiat
bān-sìng-tseh,萬聖節,16,bān-sèng-cheh,ban7sing3tseh,ban7seng3cheh,bansingtseh,bansengcheh
bān-ia̍p-tsi̍p,萬葉集,16,bān-ia̍p-chi̍p,ban7iap8tsip8,ban7iap8chip8,baniaptsip,baniapchip
e-á-tshài,萵仔菜,16,e-á-chhài,ea2tshai3,ea2chhai3,eatshai,eachhai
meh-á-tshài,萵仔菜,16,meh-á-chhài,meha2tshai3,meha2chhai3,mehatshai,mehachhai
ue-á-tshài,萵仔菜,16,oe-á-chhài,uea2tshai3,oea2chhai3,ueatshai,oeachhai
pián-thiok-tsháu,萹蓄草,16,pián-thiok-chháu,pian2thioktshau2,pian2thiokchhau2,pianthioktshau,pianthiokchhau
lo̍h-hā-suànn,落下傘,16,lo̍h-hā-sòaⁿ,loh8ha7suann3,loh8ha7soann3,lohhasuann,lohhasoann
lo̍h-thîng-kè,落停價,16,lo̍h-thêng-kè,loh8thing5ke3,loh8theng5ke3,lohthingke,lohthengke
lo̍h-thîng-puânn,落停盤,16,lo̍h-thêng-pôaⁿ,loh8thing5puann5,loh8theng5poann5,lohthingpuann,lohthengpoann
loh--tshē,落坐,16,loh--chhē,lohtshe7,lohchhe7,lohtshe,lohchhe
lo̍h-tuā-hōo,落大雨,16,lo̍h-tōa-hō͘,loh8tua7hoo7,loh8toa7hoo7,lohtuahoo,lohtoahoo
làu-thinn-keh,落天格,16,làu-thiⁿ-keh,lau3thinnkeh,lau3thinnkeh,lauthinnkeh,lauthinnkeh
lo̍h-bué-á,落尾仔,16,lo̍h-bóe-á,loh8bue2a2,loh8boe2a2,lohbuea,lohboea
lo̍h-bué-tshiú,落尾手,16,lo̍h-bóe-chhiú,loh8bue2tshiu2,loh8boe2chhiu2,lohbuetshiu,lohboechhiu
làu-sái-thòo,落屎吐,16,làu-sái-thò͘,lau3sai2thoo3,lau3sai2thoo3,lausaithoo,lausaithoo
làu-sái-tshenn,落屎星,16,làu-sái-chheⁿ,lau3sai2tshenn,lau3sai2chhenn,lausaitshenn,lausaichhenn
làu-sái-tshinn,落屎星,16,làu-sái-chhiⁿ,lau3sai2tshinn,lau3sai2chhinn,lausaitshinn,lausaichhinn
lo̍h-lâu-thui,落樓梯,16,lo̍h-lâu-thui,loh8lau5thui,loh8lau5thui,lohlauthui,lohlauthui
lo̍h-tsuí-thâu,落水頭,16,lo̍h-chúi-thâu,loh8tsui2thau5,loh8chui2thau5,lohtsuithau,lohchuithau
làu-sià-thòo,落瀉吐,16,làu-sià-thò͘,lau3sia3thoo3,lau3sia3thoo3,lausiathoo,lausiathoo
lo̍h-tsu-seh,落珠雪,16,lo̍h-chu-seh,loh8tsuseh,loh8chuseh,lohtsuseh,lohchuseh
lak--ah,落矣,16,lak--ah,lakah,lakah,lakah,lakah
lo̍h-tsio̍h-thâu,落石頭,16,lo̍h-chio̍h-thâu,loh8tsioh8thau5,loh8chioh8thau5,lohtsiohthau,lohchiohthau
làu-khang-tshia,落空車,16,làu-khang-chhia,lau3khangtshia,lau3khangchhia,laukhangtshia,laukhangchhia
làu-khang-tsuā,落空逝,16,làu-khang-chōa,lau3khangtsua7,lau3khangchoa7,laukhangtsua,laukhangchoa
lo̍h-bí-seh,落米雪,16,lo̍h-bí-seh,loh8bi2seh,loh8bi2seh,lohbiseh,lohbiseh
làu-si̍t-á,落翼仔,16,làu-si̍t-á,lau3sit8a2,lau3sit8a2,lausita,lausita
lak-tē-á,落袋仔,16,lak-tē-á,lakte7a2,lakte7a2,laktea,laktea
làu-phâu-khak,落跑殼,16,làu-phâu-khak,lau3phau5khak,lau3phau5khak,lauphaukhak,lauphaukhak
lak-tsînn-siann,落錢聲,16,lak-chîⁿ-siaⁿ,laktsinn5siann,lakchinn5siann,laktsinnsiann,lakchinnsiann
lo̍h-hōo-pe̍h,落雨白,16,lo̍h-hō͘-pe̍h,loh8hoo7peh8,loh8hoo7peh8,lohhoopeh,lohhoopeh
hio̍h-á-soo,葉仔酥,16,hio̍h-á-so͘,hioh8a2soo,hioh8a2soo,hiohasoo,hiohasoo
ia̍p-gî-tin,葉宜津,16,ia̍p-gî-tin,iap8gi5tin,iap8gi5tin,iapgitin,iapgitin
ia̍p-kiok-lân,葉菊蘭,16,ia̍p-kiok-lân,iap8kioklan5,iap8kioklan5,iapkioklan,iapkioklan
tio̍h-tshìn-mooh,著凊瘼,16,tio̍h-chhìn-mo͘h,tioh8tshin3mooh,tioh8chhin3mooh,tiohtshinmooh,tiohchhinmooh
tio̍h--lah,著啦,16,tio̍h--lah,tioh8lah,tioh8lah,tiohlah,tiohlah
tio̍h-m̄-tio̍h,著毋著,16,tio̍h-m̄-tio̍h,tioh8m7tioh8,tioh8m7tioh8,tiohmtioh,tiohmtioh
tio̍h--bô,著無,16,tio̍h--bô,tioh8bo5,tioh8bo5,tiohbo,tiohbo
tio̍h-kông-hōo,著狂雨,16,tio̍h-kông-hō͘,tioh8kong5hoo7,tioh8kong5hoo7,tiohkonghoo,tiohkonghoo
tio̍h-than-hong,著癱風,16,tio̍h-than-hong,tioh8thanhong,tioh8thanhong,tiohthanhong,tiohthanhong
tio̍h-ke-ba̍k,著雞目,16,tio̍h-ke-ba̍k,tioh8kebak8,tioh8kebak8,tiohkebak,tiohkebak
tio̍h-ke-bông,著雞盲,16,tio̍h-ke-bông,tioh8kebong5,tioh8kebong5,tiohkebong,tiohkebong
tio̍h-kiann-tsuâ,著驚蛇,16,tio̍h-kiaⁿ-chôa,tioh8kianntsua5,tioh8kiannchoa5,tiohkianntsua,tiohkiannchoa
phû-tô-gâ,葡萄牙,16,phû-tô-gâ,phu5to5ga5,phu5to5ga5,phutoga,phutoga
táng-kàm-sū,董監事,16,táng-kàm-sū,tang2kam3su7,tang2kam3su7,tangkamsu,tangkamsu
hôo-lôo-tun,葫蘆墩,16,hô͘-lô͘-tun,hoo5loo5tun,hoo5loo5tun,hoolootun,hoolootun
suàn-jiông-ki,蒜茸枝,16,soàn-jiông-ki,suan3jiong5ki,soan3jiong5ki,suanjiongki,soanjiongki
suàn-thâu-pháng,蒜頭麭,16,soàn-thâu-pháng,suan3thau5phang2,soan3thau5phang2,suanthauphang,soanthauphang
suàn-hiong-ki,蒜香枝,16,soàn-hiong-ki,suan3hiongki,soan3hiongki,suanhiongki,soanhiongki
hak-tshù-tē,蓄厝地,16,hak-chhù-tē,haktshu3te7,hakchhu3te7,haktshute,hakchhute
thiok-im-ki,蓄音機,16,thiok-im-ki,thiokimki,thiokimki,thiokimki,thiokimki
phōng-phōng-ing,蓬蓬坱,16,phōng-phōng-eng,phong7phong7ing,phong7phong7eng,phongphonging,phongphongeng
liân-pôo-thâu,蓮苞頭,16,liân-pô͘-thâu,lian5poo5thau5,lian5poo5thau5,lianpoothau,lianpoothau
bān-tô-hue,蔓桃花,16,bān-tô-hoe,ban7to5hue,ban7to5hoe,bantohue,bantohoe
bān-ua̍t-muî,蔓越莓,16,bān-oa̍t-mûi,ban7uat8mui5,ban7oat8mui5,banuatmui,banoatmui
tshuà-lîn-kian,蔡仁堅,16,chhòa-lîn-kian,tshua3lin5kian,chhoa3lin5kian,tshualinkian,chhoalinkian
tshùa-pûe-húe,蔡培火,16,chhòa-pôe-hóe,tshua3pue5hue2,chhoa3poe5hoe2,tshuapuehue,chhoapoehoe
tshuà-tshî-khun,蔡徐坤,16,chhòa-chhî-khun,tshua3tshi5khun,chhoa3chhi5khun,tshuatshikhun,chhoachhikhun
tshuà-i̍k-û,蔡易餘,16,chhòa-e̍k-û,tshua3ik8u5,chhoa3ek8u5,tshuaiku,chhoaeku
tshuà-ing-bûn,蔡英文,16,chhòa-eng-bûn,tshua3ingbun5,chhoa3engbun5,tshuaingbun,chhoaengbun
tsiúnn-tiong-tsìng,蔣中正,16,chiúⁿ-tiong-chèng,tsiunn2tiongtsing3,chiunn2tiongcheng3,tsiunntiongtsing,chiunntiongcheng
tsiúnn-kài-si̍k,蔣介石,16,chiúⁿ-kài-se̍k,tsiunn2kai3sik8,chiunn2kai3sek8,tsiunnkaisik,chiunnkaisek
tsiúnn-kng-thâu,蔣光頭,16,chiúⁿ-kng-thâu,tsiunn2kngthau5,chiunn2kngthau5,tsiunnkngthau,chiunnkngthau
tsiúnn-uī-suí,蔣渭水,16,chiúⁿ-ūi-súi,tsiunn2ui7sui2,chiunn2ui7sui2,tsiunnuisui,chiunnuisui
tsiúnn-keng-kok,蔣經國,16,chiúⁿ-keng-kok,tsiunn2kengkok,chiunn2kengkok,tsiunnkengkok,chiunnkengkok
tshang-á-tsu,蔥仔珠,16,chhang-á-chu,tshanga2tsu,chhanga2chu,tshangatsu,chhangachu
tshang-á-piánn,蔥仔餅,16,chhang-á-piáⁿ,tshanga2piann2,chhanga2piann2,tshangapiann,chhangapiann
tshang-á-ah,蔥仔鴨,16,chhang-á-ah,tshanga2ah,chhanga2ah,tshangaah,chhangaah
tshang-iû-piánn,蔥油餅,16,chhang-iû-piáⁿ,tshangiu5piann2,chhangiu5piann2,tshangiupiann,chhangiupiann
lian--khì,蔫去,16,lian--khì,liankhi3,liankhi3,liankhi,liankhi
muâ-tāu-pó,蔴荳堡,16,môa-tāu-pó,mua5tau7po2,moa5tau7po2,muataupo,moataupo
huan-pô-kuí,蕃婆鬼,16,hoan-pô-kúi,huanpo5kui2,hoanpo5kui2,huanpokui,hoanpokui
huan-bi̍t-pô,蕃密婆,16,hoan-bi̍t-pô,huanbit8po5,hoanbit8po5,huanbitpo,hoanbitpo
han-tsî-liâu,蕃薯寮,16,han-chî-liâu,hantsi5liau5,hanchi5liau5,hantsiliau,hanchiliau
han-tsû-liâu,蕃薯寮,16,han-chû-liâu,hantsu5liau5,hanchu5liau5,hantsuliau,hanchuliau
siau-bí-khîm,蕭美琴,16,siau-bí-khîm,siaubi2khim5,siaubi2khim5,siaubikhim,siaubikhim
siau-bān-tiông,蕭萬長,16,siau-bān-tiông,siauban7tiong5,siauban7tiong5,siaubantiong,siaubantiong
kan-tan-tsîr,蕳砃薯,16,kan-tan-chîr,kantantsir5,kantanchir5,kantantsir,kantanchir
ìng-tshài-hông,蕹菜癀,16,èng-chhài-hông,ing3tshai3hong5,eng3chhai3hong5,ingtshaihong,engchhaihong
po̍k-á-ping,薄仔冰,16,po̍k-á-peng,pok8a2ping,pok8a2peng,pokaping,pokapeng
po̍h-khak-á,薄殼仔,16,po̍h-khak-á,poh8khaka2,poh8khaka2,pohkhaka,pohkhaka
po̍k-hô-ping,薄荷冰,16,po̍k-hô-peng,pok8ho5ping,pok8ho5peng,pokhoping,pokhopeng
po̍k-hô-tiâu,薄荷條,16,po̍k-hô-tiâu,pok8ho5tiau5,pok8ho5tiau5,pokhotiau,pokhotiau
po̍k-hô-gi̍k,薄荷玉,16,po̍k-hô-ge̍k,pok8ho5gik8,pok8ho5gek8,pokhogik,pokhogek
po̍k-hô-tiànn,薄荷錠,16,po̍k-hô-tiàⁿ,pok8ho5tiann3,pok8ho5tiann3,pokhotiann,pokhotiann
po̍k-hô-tiānn,薄荷錠,16,po̍k-hô-tiāⁿ,pok8ho5tiann7,pok8ho5tiann7,pokhotiann,pokhotiann
kiunn-bó-ah,薑母鴨,16,kiuⁿ-bó-ah,kiunnbo2ah,kiunnbo2ah,kiunnboah,kiunnboah
kiunn-bú-ah,薑母鴨,16,kiuⁿ-bú-ah,kiunnbu2ah,kiunnbu2ah,kiunnbuah,kiunnbuah
hiam-sng-thng,薟酸湯,16,hiam-sng-thng,hiamsngthng,hiamsngthng,hiamsngthng,hiamsngthng
hun-tshe-tshuì,薰吹喙,16,hun-chhe-chhùi,huntshetshui3,hunchhechhui3,huntshetshui,hunchhechhui
hun-tshue-tshuì,薰吹喙,16,hun-chhoe-chhùi,huntshuetshui3,hunchhoechhui3,huntshuetshui,hunchhoechhui
hun-sái-thâu,薰屎頭,16,hun-sái-thâu,hunsai2thau5,hunsai2thau5,hunsaithau,hunsaithau
hun-kue̍h-á,薰橛仔,16,hun-koe̍h-á,hunkueh8a2,hunkoeh8a2,hunkueha,hunkoeha
hun-tsiat-á,薰節仔,16,hun-chiat-á,huntsiata2,hunchiata2,huntsiata,hunchiata
hun-i-tsháu,薰衣草,16,hun-i-chháu,hunitshau2,hunichhau2,hunitshau,hunichhau
hun-thâu-á,薰頭仔,16,hun-thâu-á,hunthau5a2,hunthau5a2,hunthaua,hunthaua
lâm-m̂-á,藍莓仔,16,lâm-m̂-á,lam5m5a2,lam5m5a2,lamma,lamma
lâm-kim-hông,藍金黃,16,lâm-kim-hông,lam5kimhong5,lam5kimhong5,lamkimhong,lamkimhong
nâ-kim-n̂g,藍金黃,16,nâ-kim-n̂g,na5kimng5,na5kimng5,nakimng,nakimng
nâ-ku-kué,藍龜粿,16,nâ-ku-kóe,na5kukue2,na5kukoe2,nakukue,nakukoe
tshàng-miâ-huà,藏名化,16,chhàng-miâ-hòa,tshang3mia5hua3,chhang3mia5hoa3,tshangmiahua,chhangmiahoa
tshàng-tsuí-thíng,藏水艇,16,chhàng-chúi-théng,tshang3tsui2thing2,chhang3chui2theng2,tshangtsuithing,chhangchuitheng
tshàng-tsuí-kàm,藏水艦,16,chhàng-chúi-kàm,tshang3tsui2kam3,chhang3chui2kam3,tshangtsuikam,chhangchuikam
tshàng-tsuí-lām,藏水艦,16,chhàng-chúi-lām,tshang3tsui2lam7,chhang3chui2lam7,tshangtsuilam,chhangchuilam
tshàng-tsuí-bih,藏水覕,16,chhàng-chúi-bih,tshang3tsui2bih,chhang3chui2bih,tshangtsuibih,chhangchuibih
tsông-kiànn-jîn,藏鏡人,16,chông-kiàⁿ-jîn,tsong5kiann3jin5,chong5kiann3jin5,tsongkiannjin,chongkiannjin
ngāu-hiú-khún,藕朽菌,16,ngāu-hiú-khún,ngau7hiu2khun2,ngau7hiu2khun2,ngauhiukhun,ngauhiukhun
gē-su̍t-phín,藝術品,16,gē-su̍t-phín,ge7sut8phin2,ge7sut8phin2,gesutphin,gesutphin
io̍h-tsng-tiàm,藥妝店,16,io̍h-chng-tiàm,ioh8tsngtiam3,ioh8chngtiam3,iohtsngtiam,iohchngtiam
io̍h-tē-á,藥袋仔,16,io̍h-tē-á,ioh8te7a2,ioh8te7a2,iohtea,iohtea
io̍h-thâu-á,藥頭仔,16,io̍h-thâu-á,ioh8thau5a2,ioh8thau5a2,iohthaua,iohthaua
lôo-tik-tn̂g,蘆竹塘,16,lô͘-tek-tn̂g,loo5tiktng5,loo5tektng5,lootiktng,lootektng
soo-lâm-sîng,蘇南成,16,so͘-lâm-sêng,soolam5sing5,soolam5seng5,soolamsing,soolamseng
soo-ka-tsuân,蘇嘉全,16,so͘-ka-choân,sookatsuan5,sookachoan5,sookatsuan,sookachoan
soo-keh-lân,蘇格蘭,16,so͘-keh-lân,sookehlan5,sookehlan5,sookehlan,sookehlan
soo-tsing-tshiong,蘇貞昌,16,so͘-cheng-chhiong,sootsingtshiong,soochengchhiong,sootsingtshiong,soochengchhiong
phông-kó-phài,蘋果派,16,phông-kó-phài,phong5ko2phai3,phong5ko2phai3,phongkophai,phongkophai
hóo-á-bō,虎仔帽,16,hó͘-á-bō,hoo2a2bo7,hoo2a2bo7,hooabo,hooabo
hóo-kā-hông,虎咬癀,16,hó͘-kā-hông,hoo2ka7hong5,hoo2ka7hong5,hookahong,hookahong
hóo-thâu-pi,虎頭埤,16,hó͘-thâu-pi,hoo2thau5pi,hoo2thau5pi,hoothaupi,hoothaupi
hóo-lān-sian,虎𡳞仙,16,hó͘-lān-sian,hoo2lan7sian,hoo2lan7sian,hoolansian,hoolansian
