tl,hanzi,frequency,poj,tl_num,poj_num
tsik-tâi,燭台,25,chek-tâi,tsik1tai5,chek1tai5
tsik-sái,燭屎,25,chek-sái,tsik1sai2,chek1sai2
tsik-sim,燭心,25,chek-sim,tsik1sim1,chek1sim1
tsik-sòo,燭數,25,chek-sò͘,tsik1soo3,chek1soo3
tsik-kè,燭架,25,chek-kè,tsik1ke3,chek1ke3
tsik-luī,燭淚,25,chek-lūi,tsik1lui7,chek1lui7
tsik-ti̍h,燭碟,25,chek-ti̍h,tsik1tih8,chek1tih8
tsik-kha,燭腳,25,chek-kha,tsik1kha1,chek1kha1
tsik-bâng,燭芒,25,chek-bâng,tsik1bang5,chek1bang5
tsik-hue,燭花,25,chek-hoe,tsik1hue1,chek1hoe1
tsik-kóo,燭鼓,25,chek-kó͘,tsik1koo2,chek1koo2
hun-oo,燻烏,25,hun-o͘,hun1oo1,hun1oo1
hun-hun,燻燻,25,hun-hun,hun1hun1,hun1hun1
hun-tà,燻罩,25,hun-tà,hun1ta3,hun1ta3
hun-bah,燻肉,25,hun-bah,hun1bah1,hun1bah1
hun-báng,燻蚊,25,hun-báng,hun1bang2,hun1bang2
piak-khang,爆孔,25,piak-khang,piak1khang1,piak1khang1
piak-piak,爆爆,25,piak-piak,piak1piak1,piak1piak1
pia̍k-pia̍k,爆爆,25,pia̍k-pia̍k,piak8piak8,piak8piak8
pho̍k-tik,爆竹,25,pho̍k-tek,phok8tik1,phok8tek1
piak-khoo,爆箍,25,piak-kho͘,piak1khoo1,piak1khoo1
piak-kóo,爆鼓,25,piak-kó͘,piak1koo2,piak1koo2
lôo-hā,爐下,25,lô͘-hā,loo5ha7,loo5ha7
lôo-tan,爐丹,25,lô͘-tan,loo5tan1,loo5tan1
lôo-tsú,爐主,25,lô͘-chú,loo5tsu2,loo5chu2
lôo-sái,爐屎,25,lô͘-sái,loo5sai2,loo5sai2
lôo-tué,爐底,25,lô͘-tóe,loo5tue2,loo5toe2
lôo-kuī,爐櫃,25,lô͘-kūi,loo5kui7,loo5kui7
lôo-hu,爐灰,25,lô͘-hu,loo5hu1,loo5hu1
lôo-tsàu,爐灶,25,lô͘-chàu,loo5tsau3,loo5chau3
nuā-bū,爛bū,25,nōa-bū,nua7bu7,noa7bu7
nuā-he̍h,爛he̍h,25,nōa-he̍h,nua7heh8,noa7heh8
nuā-tang,爛冬,25,nōa-tang,nua7tang1,noa7tang1
nuā-âu,爛喉,25,nōa-âu,nua7au5,noa7au5
nuā-thôo,爛土,25,nōa-thô͘,nua7thoo5,noa7thoo5
lān-sim,爛心,25,lān-sim,lan7sim1,lan7sim1
nuā-sim,爛心,25,nōa-sim,nua7sim1,noa7sim1
nuā-tshâ,爛柴,25,nōa-chhâ,nua7tsha5,noa7chha5
nuā-kuè,爛疥,25,nōa-kòe,nua7kue3,noa7koe3
nuā-sián,爛癬,25,nōa-sián,nua7sian2,noa7sian2
nuā-ba̍k,爛目,25,nōa-ba̍k,nua7bak8,noa7bak8
nuā-bah,爛肉,25,nōa-bah,nua7bah1,noa7bah1
nuā-thiāu,爛𤶃,25,nōa-thiāu,nua7thiau7,noa7thiau7
jiáu-ua,爪哇,25,jiáu-oa,jiau2ua1,jiau2oa1
jiáu-gâ,爪牙,25,jiáu-gâ,jiau2ga5,jiau2ga5
peh-tsiūnn,爬上,25,peh-chiūⁿ,peh1tsiunn7,peh1chiunn7
peh-suann,爬山,25,peh-soaⁿ,peh1suann1,peh1soann1
peh-kiā,爬崎,25,peh-kiā,peh1kia7,peh1kia7
peh-thui,爬梯,25,peh-thui,peh1thui1,peh1thui1
tsing-sian,爭先,25,cheng-sian,tsing1sian1,cheng1sian1
tsing-lī,爭利,25,cheng-lī,tsing1li7,cheng1li7
tsing-bîng,爭名,25,cheng-bêng,tsing1bing5,cheng1beng5
tsing-tua̍t,爭奪,25,cheng-toa̍t,tsing1tuat8,cheng1toat8
tsing-tsiàn,爭戰,25,cheng-chiàn,tsing1tsian3,cheng1chian3
tsing-khì,爭氣,25,cheng-khì,tsing1khi3,cheng1khi3
tsinn-tsinn,爭爭,25,chiⁿ-chiⁿ,tsinn1tsinn1,chinn1chinn1
tsing-thó,爭討,25,cheng-thó,tsing1tho2,cheng1tho2
tsing-siōng,爭訟,25,cheng-siōng,tsing1siong7,cheng1siong7
tsing-lūn,爭論,25,cheng-lūn,tsing1lun7,cheng1lun7
tsing-gī,爭議,25,cheng-gī,tsing1gi7,cheng1gi7
tsing-kàu,爭較,25,cheng-kàu,tsing1kau3,cheng1kau3
tsing-piān,爭辯,25,cheng-piān,tsing1pian7,cheng1pian7
tsing-tiông,爭長,25,cheng-tiông,tsing1tiong5,cheng1tiong5
tsing-tòo,爭鬥,25,cheng-tò͘,tsing1too3,cheng1too3
tsiok-tsú,爵主,25,chiok-chú,tsiok1tsu2,chiok1chu2
tsiok-uī,爵位,25,chiok-ūi,tsiok1ui7,chiok1ui7
tsiok-pue,爵杯,25,chiok-poe,tsiok1pue1,chiok1poe1
tsiok-iâ,爵爺,25,chiok-iâ,tsiok1ia5,chiok1ia5
tsiok-lo̍k,爵祿,25,chiok-lo̍k,tsiok1lok8,chiok1lok8
hū-hing,父兄,25,hū-heng,hu7hing1,hu7heng1
pē-kong,父公,25,pē-kong,pe7kong1,pe7kong1
hū-siok,父叔,25,hū-siok,hu7siok1,hu7siok1
hū-tsú,父子,25,hū-chú,hu7tsu2,hu7chu2
pē-kiánn,父子,25,pē-kiáⁿ,pe7kiann2,pe7kiann2
hū-iu,父憂,25,hū-iu,hu7iu1,hu7iu1
hū-tso̍k,父族,25,hū-cho̍k,hu7tsok8,hu7chok8
hū-bóo,父母,25,hū-bó͘,hu7boo2,hu7boo2
pē-bú,父母,25,pē-bú,pe7bu2,pe7bu2
hū-tsing,父精,25,hū-cheng,hu7tsing1,hu7cheng1
hū-ló,父老,25,hū-ló,hu7lo2,hu7lo2
hū-tshin,父親,25,hū-chhin,hu7tshin1,hu7chhin1
pē-tshin,父親,25,pē-chhin,pe7tshin1,pe7chhin1
pē-pn̄g,父飯,25,pē-pn̄g,pe7png7,pe7png7
tia-niûnn,爹娘,25,tia-niûⁿ,tia1niunn5,tia1niunn5
tia-tia,爹爹,25,tia-tia,tia1tia1,tia1tia1
sóng-lī,爽俐,25,sóng-lī,song2li7,song2li7
sóng-kháu,爽口,25,sóng-kháu,song2khau2,song2khau2
sóng-sim,爽心,25,sóng-sim,song2sim1,song2sim1
sóng-khuài,爽快,25,sóng-khoài,song2khuai3,song2khoai3
sóng-iok,爽約,25,sóng-iok,song2iok1,song2iok1
sóng-kha,爽腳,25,sóng-kha,song2kha1,song2kha1
jínn-ngóo,爾我,25,jíⁿ-ngó͘,jinn2ngoo2,jinn2ngoo2
ní-ngóo,爾我,25,ní-ngó͘,ni2ngoo2,ni2ngoo2
ní-tsu,爾朱,25,ní-chu,ni2tsu1,ni2chu1
tshiûnn-á,牆仔,25,chhiûⁿ-á,tshiunn5a2,chhiunn5a2
tshiûnn-uî,牆圍,25,chhiûⁿ-ûi,tshiunn5ui5,chhiunn5ui5
tshiûnn-ki,牆基,25,chhiûⁿ-ki,tshiunn5ki1,chhiunn5ki1
tshiûnn-piah,牆壁,25,chhiûⁿ-piah,tshiunn5piah1,chhiunn5piah1
tshiûnn-khue̍h,牆挾,25,chhiûⁿ-khoe̍h,tshiunn5khueh8,chhiunn5khoeh8
tshiûnn-ha̍k,牆斛,25,chhiûⁿ-ha̍k,tshiunn5hak8,chhiunn5hak8
tshiûnn-kue̍h,牆節,25,chhiûⁿ-koe̍h,tshiunn5kueh8,chhiunn5koeh8
tshiûnn-kha,牆腳,25,chhiûⁿ-kha,tshiunn5kha1,chhiunn5kha1
tshiûnn-lōo,牆路,25,chhiûⁿ-lō͘,tshiunn5loo7,chhiunn5loo7
phiàn-khik,片刻,25,phiàn-khek,phian3khik1,phian3khek1
phiàn-tuann,片單,25,phiàn-toaⁿ,phian3tuann1,phian3toann1
phiàn-sî,片時,25,phiàn-sî,phian3si5,phian3si5
phìnn-sí,片死,25,phìⁿ-sí,phinn3si2,phinn3si2
phiàn-giân,片言,25,phiàn-giân,phian3gian5,phian3gian5
pán-tôo,版圖,25,pán-tô͘,pan2too5,pan2too5
pán-kuân,版權,25,pán-koân,pan2kuan5,pan2koan5
pán-tsi̍p,版籍,25,pán-chi̍p,pan2tsip8,pan2chip8
pâi-á,牌仔,25,pâi-á,pai5a2,pai5a2
pâi-pián,牌匾,25,pâi-pián,pai5pian2,pai5pian2
pâi-tui,牌堆,25,pâi-tui,pai5tui1,pai5tui1
pî-jí,牌子,25,pî-jí,pi5ji2,pi5ji2
pâi-sái,牌屎,25,pâi-sái,pai5sai2,pai5sai2
pâi-bō,牌帽,25,pâi-bō,pai5bo7,pai5bo7
pâi-sū,牌序,25,pâi-sū,pai5su7,pai5su7
pâi-tué,牌底,25,pâi-tóe,pai5tue2,pai5toe2
pâi-lâu,牌樓,25,pâi-lâu,pai5lau5,pai5lau5
pâi-tsiò,牌照,25,pâi-chiò,pai5tsio3,pai5chio3
pâi-phiò,牌票,25,pâi-phiò,pai5phio3,pai5phio3
pâi-tiúnn,牌長,25,pâi-tiúⁿ,pai5tiunn2,pai5tiunn2
tia̍p-bûn,牒文,25,tia̍p-bûn,tiap8bun5,tiap8bun5
gê-jîn,牙人,25,gê-jîn,ge5jin5,ge5jin5
gê-lâng,牙人,25,gê-lâng,ge5lang5,ge5lang5
gê-to,牙刀,25,gê-to,ge5to1,ge5to1
gê-pô,牙婆,25,gê-pô,ge5po5,ge5po5
gê-liāu,牙料,25,gê-liāu,ge5liau7,ge5liau7
gê-tsô,牙槽,25,gê-chô,ge5tso5,ge5cho5
gâ-jiáu,牙爪,25,gâ-jiáu,ga5jiau2,ga5jiau2
gê-kam,牙疳,25,gê-kam,ge5kam1,ge5kam1
gê-siau,牙硝,25,gê-siau,ge5siau1,ge5siau1
gê-tī,牙箸,25,gê-tī,ge5ti7,ge5ti7
gê-sik,牙色,25,gê-sek,ge5sik1,ge5sek1
gê-hue,牙花,25,gê-hoe,ge5hue1,ge5hoe1
gê-lân,牙蘭,25,gê-lân,ge5lan5,ge5lan5
gê-hâng,牙行,25,gê-hâng,ge5hang5,ge5hang5
gê-liú,牙鈕,25,gê-liú,ge5liu2,ge5liu2
gê-tsînn,牙錢,25,gê-chîⁿ,ge5tsinn5,ge5chinn5
gâ-kuan,牙關,25,gâ-koan,ga5kuan1,ga5koan1
gê-khí,牙齒,25,gê-khí,ge5khi2,ge5khi2
gû-káng,牛káng,25,gû-káng,gu5kang2,gu5kang2
gû-kânn,牛kânn,25,gû-kâⁿ,gu5kann5,gu5kann5
gû-long,牛long,25,gû-long,gu5long1,gu5long1
gû-niānn,牛niānn,25,gû-niāⁿ,gu5niann7,gu5niann7
gû-pi,牛pi,25,gû-pi,gu5pi1,gu5pi1
gû-bó,牛pông,25,gû-bó,gu5bo2,gu5bo2
giû-tshit,牛七,25,giû-chhit,giu5tshit1,giu5chhit1
gû-ling,牛乳,25,gû-leng,gu5ling1,gu5leng1
gû-ni,牛乳,25,gû-ni,gu5ni1,gu5ni1
gû-á,牛仔,25,gû-á,gu5a2,gu5a2
gû-ko,牛哥,25,gû-ko,gu5ko1,gu5ko1
gû-lông,牛囊,25,gû-lông,gu5long5,gu5long5
gû-khinn,牛坑,25,gû-khiⁿ,gu5khinn1,gu5khinn1
gû-kiánn,牛子,25,gû-kiáⁿ,gu5kiann2,gu5kiann2
gû-tsí,牛子,25,gû-chí,gu5tsi2,gu5chi2
gû-bé,牛尾,25,gû-bé,gu5be2,gu5be2
gû-pínn,牛扁,25,gû-píⁿ,gu5pinn2,gu5pinn2
gû-kuà,牛掛,25,gû-kòa,gu5kua3,gu5koa3
gû-sut,牛摔,25,gû-sut,gu5sut1,gu5sut1
gû-tann,牛擔,25,gû-taⁿ,gu5tann1,gu5tann1
giû-sing,牛星,25,giû-seng,giu5sing1,giu5seng1
gû-khi̍t,牛杙,25,gû-khi̍t,gu5khit8,gu5khit8
gû-tiâu,牛椆,25,gû-tiâu,gu5tiau5,gu5tiau5
gû-nuâ,牛欄,25,gû-nôa,gu5nua5,gu5noa5
gû-bú,牛母,25,gû-bú,gu5bu2,gu5bu2
gû-iû,牛油,25,gû-iû,gu5iu5,gu5iu5
gû-tsàu,牛灶,25,gû-chàu,gu5tsau3,gu5chau3
gû-iâ,牛爺,25,gû-iâ,gu5ia5,gu5ia5
gû-i̍k,牛疫,25,gû-e̍k,gu5ik8,gu5ek8
gû-tau,牛痘,25,gû-tau,gu5tau1,gu5tau1
gû-un,牛瘟,25,gû-un,gu5un1,gu5un1
gû-phê,牛皮,25,gû-phê,gu5phe5,gu5phe5
gû-bō,牛磨,25,gû-bō,gu5bo7,gu5bo7
gû-tsíng,牛種,25,gû-chéng,gu5tsing2,gu5cheng2
gû-kun,牛筋,25,gû-kun,gu5kun1,gu5kun1
gû-soh,牛索,25,gû-soh,gu5soh1,gu5soh1
gû-sǹg,牛繏,25,gû-sǹg,gu5sng3,gu5sng3
gû-liāu,牛繚,25,gû-liāu,gu5liau7,gu5liau7
gû-iûnn,牛羊,25,gû-iûⁿ,gu5iunn5,gu5iunn5
gû-hī,牛耳,25,gû-hī,gu5hi7,gu5hi7
gû-bah,牛肉,25,gû-bah,gu5bah1,gu5bah1
gû-tōo,牛肚,25,gû-tō͘,gu5too7,gu5too7
gû-hì,牛肺,25,gû-hì,gu5hi3,gu5hi3
gû-i̍h,牛胰,25,gû-i̍h,gu5ih8,gu5ih8
gû-tāu,牛脰,25,gû-tāu,gu5tau7,gu5tau7
gû-io,牛腰,25,gû-io,gu5io1,gu5io1
giû-tshik,牛膝,25,giû-chhek,giu5tshik1,giu5chhek1
giû-tship,牛膝,25,giû-chhip,giu5tship1,giu5chhip1
gû-ka,牛膠,25,gû-ka,gu5ka1,gu5ka1
giû-pông,牛蒡,25,giû-pông,giu5pong5,giu5pong5
gû-boo,牛虻,25,gû-bo͘,gu5boo1,gu5boo1
gû-phang,牛蜂,25,gû-phang,gu5phang1,gu5phang1
gû-sîn,牛蠅,25,gû-sîn,gu5sin5,gu5sin5
gû-kak,牛角,25,gû-kak,gu5kak1,gu5kak1
gû-kǹg,牛貫,25,gû-kǹg,gu5kng3,gu5kng3
gû-lōo,牛路,25,gû-lō͘,gu5loo7,gu5loo7
gû-tuê,牛蹄,25,gû-tôe,gu5tue5,gu5toe5
gû-tshia,牛車,25,gû-chhia,gu5tshia1,gu5chhia1
gû-nn̂g,牛郎,25,gû-nn̂g,gu5nng5,gu5nng5
gû-tsiah,牛隻,25,gû-chiah,gu5tsiah1,gu5chiah1
gû-thâu,牛頭,25,gû-thâu,gu5thau5,gu5thau5
gû-hî,牛魚,25,gû-hî,gu5hi5,gu5hi5
giû-hông,牛黃,25,giû-hông,giu5hong5,giu5hong5
gû-phīnn,牛鼻,25,gû-phīⁿ,gu5phinn7,gu5phinn7
bóo-tan,牡丹,25,bó͘-tan,boo2tan1,boo2tan1
lô-ga̍k,牢獄,25,lô-ga̍k,lo5gak8,lo5gak8
bo̍k-tiûnn,牧場,25,bo̍k-tiûⁿ,bok8tiunn5,bok8tiunn5
bo̍k-su,牧師,25,bo̍k-su,bok8su1,bok8su1
bo̍k-tông,牧童,25,bo̍k-tông,bok8tong5,bok8tong5
bo̍k-tsiá,牧者,25,bo̍k-chiá,bok8tsia2,bok8chia2
bo̍k-ióng,牧養,25,bo̍k-ióng,bok8iong2,bok8iong2
mi̍h-kiānn,物件,25,mi̍h-kiāⁿ,mih8kiann7,mih8kiann7
bu̍t-kè,物價,25,bu̍t-kè,but8ke3,but8ke3
mi̍h-kè,物價,25,mi̍h-kè,mih8ke3,mih8ke3
bu̍t-lí,物理,25,bu̍t-lí,but8li2,but8li2
bu̍t-sán,物產,25,bu̍t-sán,but8san2,but8san2
bu̍t-sik,物色,25,bu̍t-sek,but8sik1,but8sek1
bu̍t-gī,物議,25,bu̍t-gī,but8gi7,but8gi7
bu̍t-tsit,物質,25,bu̍t-chit,but8tsit1,but8chit1
mi̍h-phè,物配,25,mi̍h-phè,mih8phe3,mih8phe3
mi̍h-tsia̍h,物食,25,mi̍h-chia̍h,mih8tsiah8,mih8chiah8
bu̍t-thé,物體,25,bu̍t-thé,but8the2,but8the2
sing-a̍h,牲匣,25,seng-a̍h,sing1ah8,seng1ah8
sing-lé,牲禮,25,seng-lé,sing1le2,seng1le2
ti̍k-sài,特使,25,te̍k-sài,tik8sai3,tek8sai3
thiau-lâi,特來,25,thiau-lâi,thiau1lai5,thiau1lai5
ti̍k-lē,特例,25,te̍k-lē,tik8le7,tek8le7
thiau-tshiànn,特倩,25,thiau-chhiàⁿ,thiau1tshiann3,thiau1chhiann3
ti̍k-kè,特價,25,te̍k-kè,tik8ke3,tek8ke3
ti̍k-pia̍t,特別,25,te̍k-pia̍t,tik8piat8,tek8piat8
ti̍k-bū,特務,25,te̍k-bū,tik8bu7,tek8bu7
ti̍k-bīng,特命,25,te̍k-bēng,tik8bing7,tek8beng7
thiau-kang,特工,25,thiau-kang,thiau1kang1,thiau1kang1
thiau-ì,特意,25,thiau-ì,thiau1i3,thiau1i3
thiau-tî,特持,25,thiau-tî,thiau1ti5,thiau1ti5
ti̍k-siū,特授,25,te̍k-siū,tik8siu7,tek8siu7
ti̍k-tuàn,特斷,25,te̍k-toàn,tik8tuan3,tek8toan3
ti̍k-tsí,特旨,25,te̍k-chí,tik8tsi2,tek8chi2
ti̍k-kuân,特權,25,te̍k-koân,tik8kuan5,tek8koan5
thiau-phài,特派,25,thiau-phài,thiau1phai3,thiau1phai3
ti̍k-phài,特派,25,te̍k-phài,tik8phai3,tek8phai3
thiau-thiau,特特,25,thiau-thiau,thiau1thiau1,thiau1thiau1
ti̍k-sán,特產,25,te̍k-sán,tik8san2,tek8san2
ti̍k-khe,特科,25,te̍k-khe,tik8khe1,tek8khe1
ti̍k-tíng,特等,25,te̍k-téng,tik8ting2,tek8teng2
ti̍k-iok,特約,25,te̍k-iok,tik8iok1,tek8iok1
ti̍k-sik,特色,25,te̍k-sek,tik8sik1,tek8sek1
ti̍k-tsè,特製,25,te̍k-chè,tik8tse3,tek8che3
ti̍k-hú,特許,25,te̍k-hú,tik8hu2,tek8hu2
thiau-tshiánn,特請,25,thiau-chhiáⁿ,thiau1tshiann2,thiau1chhiann2
ti̍k-tsit,特質,25,te̍k-chit,tik8tsit1,tek8chit1
ti̍k-sià,特赦,25,te̍k-sià,tik8sia3,tek8sia3
ti̍k-tiám,特點,25,te̍k-tiám,tik8tiam2,tek8tiam2
khan-tsan,牽chan,25,khan-chan,khan1tsan1,khan1chan1
khan-kha̍h,牽kha̍h,25,khan-kha̍h,khan1khah8,khan1khah8
khan-thi,牽thi,25,khan-thi,khan1thi1,khan1thi1
khan-bông,牽亡,25,khan-bông,khan1bong5,khan1bong5
khan-lâng,牽人,25,khan-lâng,khan1lang5,khan1lang5
khan-kong,牽公,25,khan-kong,khan1kong1,khan1kong1
khian-tsè,牽制,25,khian-chè,khian1tse3,khian1che3
khian-ìn,牽印,25,khian-ìn,khian1in3,khian1in3
khan-kiò,牽叫,25,khan-kiò,khan1kio3,khan1kio3
khan-kui,牽孕,25,khan-kui,khan1kui1,khan1kui1
khan-ín,牽引,25,khan-ín,khan1in2,khan1in2
khian-ín,牽引,25,khian-ín,khian1in2,khian1in2
khian-kióng,牽強,25,khian-kióng,khian1kiong2,khian1kiong2
khan-sîng,牽成,25,khan-sêng,khan1sing5,khan1seng5
khan-tshiú,牽手,25,khan-chhiú,khan1tshiu2,khan1chhiu2
khan-tshé,牽扯,25,khan-chhé,khan1tshe2,khan1chhe2
khian-tshé,牽扯,25,khian-chhé,khian1tshe2,khian1chhe2
khan-thiu,牽抽,25,khan-thiu,khan1thiu1,khan1thiu1
khan-thua,牽拖,25,khan-thoa,khan1thua1,khan1thoa1
khan-khioh,牽拾,25,khan-khioh,khan1khioh1,khan1khioh1
khan-bán,牽挽,25,khan-bán,khan1ban2,khan1ban2
khan-ki,牽枝,25,khan-ki,khan1ki1,khan1ki1
khan-ha̍t,牽核,25,khan-ha̍t,khan1hat8,khan1hat8
khan-àn,牽案,25,khan-àn,khan1an3,khan1an3
khan-gû,牽牛,25,khan-gû,khan1gu5,khan1gu5
khian-giû,牽牛,25,khian-giû,khian1giu5,khian1giu5
khan-khan,牽牽,25,khan-khan,khan1khan1,khan1khan1
khan-tsn̄g,牽狀,25,khan-chn̄g,khan1tsng7,khan1chng7
khan-kâu,牽猿,25,khan-kâu,khan1kau5,khan1kau5
khan-sai,牽獅,25,khan-sai,khan1sai1,khan1sai1
khan-tîn,牽籐,25,khan-tîn,khan1tin5,khan1tin5
khan-hún,牽粉,25,khan-hún,khan1hun2,khan1hun2
khan-se,牽紗,25,khan-se,khan1se1,khan1se1
khian-luī,牽累,25,khian-lūi,khian1lui7,khian1lui7
khan-si,牽絲,25,khan-si,khan1si1,khan1si1
khan-kinn,牽經,25,khan-kiⁿ,khan1kinn1,khan1kinn1
khan-bāng,牽網,25,khan-bāng,khan1bang7,khan1bang7
khan-suànn,牽線,25,khan-sòaⁿ,khan1suann3,khan1soann3
khan-tsîn,牽繩,25,khan-chîn,khan1tsin5,khan1chin5
khan-tînn,牽纏,25,khan-tîⁿ,khan1tinn5,khan1tinn5
khan-koo,牽罟,25,khan-ko͘,khan1koo1,khan1koo1
khan-kinn,牽羹,25,khan-kiⁿ,khan1kinn1,khan1kinn1
khan-siann,牽聲,25,khan-siaⁿ,khan1siann1,khan1siann1
khan-kha,牽腳,25,khan-kha,khan1kha1,khan1kha1
khan-tsûn,牽船,25,khan-chûn,khan1tsun5,khan1chun5
khan-hê,牽蝦,25,khan-hê,khan1he5,khan1he5
khan-tshin,牽親,25,khan-chhin,khan1tshin1,khan1chhin1
khan-tshia,牽車,25,khan-chhia,khan1tshia1,khan1chhia1
khan-liân,牽連,25,khan-liân,khan1lian5,khan1lian5
khian-liân,牽連,25,khian-liân,khian1lian5,khian1lian5
khian-mn̂g,牽門,25,khian-mn̂g,khian1mng5,khian1mng5
khan-tiān,牽電,25,khan-tiān,khan1tian7,khan1tian7
khan-thâu,牽頭,25,khan-thâu,khan1thau5,khan1thau5
khan-hong,牽風,25,khan-hong,khan1hong1,khan1hong1
khan-bé,牽馬,25,khan-bé,khan1be2,khan1be2
khan-hî,牽魚,25,khan-hî,khan1hi5,khan1hi5
sai-gû,犀牛,25,sai-gû,sai1gu5,sai1gu5
sai-kak,犀角,25,sai-kak,sai1kak1,sai1kak1
sai-tshiūnn,犀象,25,sai-chhiūⁿ,sai1tshiunn7,sai1chhiunn7
sai-khí,犀齒,25,sai-khí,sai1khi2,sai1khi2
luê-hn̂g,犁園,25,lôe-hn̂g,lue5hng5,loe5hng5
luê-piah,犁壁,25,lôe-piah,lue5piah1,loe5piah1
luê-bé,犁尾,25,lôe-bé,lue5be2,loe5be2
luê-tué,犁底,25,lôe-tóe,lue5tue2,loe5toe2
luê-pìnn,犁柄,25,lôe-pìⁿ,lue5pinn3,loe5pinn3
luê-luê,犁犁,25,lôe-lôe,lue5lue5,loe5loe5
luê-tshân,犁田,25,lôe-chhân,lue5tshan5,loe5chhan5
luê-pê,犁耙,25,lôe-pê,lue5pe5,loe5pe5
luê-kau,犁鉤,25,lôe-kau,lue5kau1,loe5kau1
luê-thâu,犁頭,25,lôe-thâu,lue5thau5,loe5thau5
khò-lō,犒勞,25,khò-lō,kho3lo7,kho3lo7
khò-tsiòng,犒將,25,khò-chiòng,kho3tsiong3,kho3chiong3
khò-siúnn,犒賞,25,khò-siúⁿ,kho3siunn2,kho3siunn2
khò-kun,犒軍,25,khò-kun,kho3kun1,kho3kun1
hi-sing,犧牲,25,hi-seng,hi1sing1,hi1seng1
khián-tsú,犬子,25,khián-chú,khian2tsu2,khian2chu2
khián-má,犬馬,25,khián-má,khian2ma2,khian2ma2
huān-siōng,犯上,25,hoān-siōng,huan7siong7,hoan7siong7
huān-lâng,犯人,25,hoān-lâng,huan7lang5,hoan7lang5
huān-giâu,犯僥,25,hoān-giâu,huan7giau5,hoan7giau5
huān-tsik,犯則,25,hoān-chek,huan7tsik1,hoan7chek1
huān-hiâm,犯嫌,25,hoān-hiâm,huan7hiam5,hoan7hiam5
huān-àn,犯案,25,hoān-àn,huan7an3,hoan7an3
huān-huat,犯法,25,hoān-hoat,huan7huat1,hoan7hoat1
huān-suah,犯煞,25,hoān-soah,huan7suah1,hoan7soah1
huān-huān,犯犯,25,hoān-hoān,huan7huan7,hoan7hoan7
huān-gî,犯疑,25,hoān-gî,huan7gi5,hoan7gi5
huān-kìm,犯禁,25,hoān-kìm,huan7kim3,hoan7kim3
huān-tsuē,犯罪,25,hoān-chōe,huan7tsue7,hoan7choe7
huān-tio̍h,犯著,25,hoān-tio̍h,huan7tioh8,hoan7tioh8
huān-kui,犯規,25,hoān-kui,huan7kui1,hoan7kui1
huān-huì,犯諱,25,hoān-hùi,huan7hui3,hoan7hui3
huān-khia,犯迦,25,hoān-khia,huan7khia1,hoan7khia1
huān-hong,犯風,25,hoān-hong,huan7hong1,hoan7hong1
tsiōng-guân,狀元,25,chiōng-goân,tsiong7guan5,chiong7goan5
tsōng-guân,狀元,25,chōng-goân,tsong7guan5,chong7goan5
tsōng-khang,狀孔,25,chōng-khang,tsong7khang1,chong7khang1
tsn̄g-su,狀師,25,chn̄g-su,tsng7su1,chng7su1
tsn̄g-sik,狀式,25,chn̄g-sek,tsng7sik1,chng7sek1
tsōng-thài,狀態,25,chōng-thài,tsong7thai3,chong7thai3
tsōng-hóng,狀況,25,chōng-hóng,tsong7hong2,chong7hong2
tsn̄g-tsuá,狀紙,25,chn̄g-chóa,tsng7tsua2,chng7choa2
tsn̄g-sû,狀詞,25,chn̄g-sû,tsng7su5,chng7su5
kông-khì,狂去,25,kông-khì,kong5khi3,kong5khi3
kông-sìng,狂性,25,kông-sèng,kong5sing3,kong5seng3
kông-pō,狂暴,25,kông-pō,kong5po7,kong5po7
kông-kông,狂狂,25,kông-kông,kong5kong5,kong5kong5
kông-hong,狂風,25,kông-hong,kong5hong1,kong5hong1
ap-sap,狎穢,25,ap-sap,ap1sap1,ap1sap1
ap-siat,狎褻,25,ap-siat,ap1siat1,ap1siat1
a̍p-siat,狎褻,25,a̍p-siat,ap8siat1,ap8siat1
hôo-lî,狐狸,25,hô͘-lî,hoo5li5,hoo5li5
hôo-gî,狐疑,25,hô͘-gî,hoo5gi5,hoo5gi5
káu-liô,狗liô,25,káu-liô,kau2lio5,kau2lio5
káu-á,狗仔,25,káu-á,kau2a2,kau2a2
káu-kang,狗公,25,káu-kang,kau2kang1,kau2kang1
káu-puī,狗吠,25,káu-pūi,kau2pui7,kau2pui7
káu-miā,狗命,25,káu-miā,kau2mia7,kau2mia7
káu-hinn,狗哼,25,káu-hiⁿ,kau2hinn1,kau2hinn1
káu-kiánn,狗子,25,káu-kiáⁿ,kau2kiann2,kau2kiann2
káu-khang,狗孔,25,káu-khang,kau2khang1,kau2khang1
káu-phuì,狗屁,25,káu-phùi,kau2phui3,kau2phui3
káu-siū,狗巢,25,káu-siū,kau2siu7,kau2siu7
káu-uàn,狗怨,25,káu-oàn,kau2uan3,kau2oan3
káu-gām,狗戇,25,káu-gām,kau2gam7,kau2gam7
káu-hì,狗戲,25,káu-hì,kau2hi3,kau2hi3
káu-tu,狗抵,25,káu-tu,kau2tu1,kau2tu1
káu-tú,狗抵,25,káu-tú,kau2tu2,kau2tu2
káu-tsuânn,狗殘,25,káu-chôaⁿ,kau2tsuann5,kau2choann5
káu-bú,狗母,25,káu-bú,kau2bu2,kau2bu2
káu-mn̂g,狗毛,25,káu-mn̂g,kau2mng5,kau2mng5
