hanzi,tl,frequency,poj,tl_num,poj_num
賠窮,puê-kîng,25,pôe-kêng,pue5king5,poe5keng5
賠窮,pê-kîng,25,pê-kêng,pe5king5,pe5keng5
賠窮,pêr-kîng,25,pêr-kêng,per5king5,per5keng5
賠補,puê-póo,25,pôe-pó͘,pue5poo2,poe5poo2
賠補,pê-póo,25,pê-pó͘,pe5poo2,pe5poo2
賠補,pêr-póo,25,pêr-pó͘,per5poo2,per5poo2
賠錢,pêr-tsînn,25,pêr-chîⁿ,per5tsinn5,per5chinn5
賢士,hiân-sīr,25,hiân-sīr,hian5sir7,hian5sir7
賢士,hiân-sū,25,hiân-sū,hian5su7,hian5su7
賢士,hiân-sǐr,25,hiân-sǐr,hian5sir6,hian5sir6
足袋,that-bí,25,that-bí,that4bi2,that4bi2
跟綴,kirn-tèr,25,kirn-tèr,kirn1ter3,kirn1ter3
跟綴,kun-tèr,25,kun-tèr,kun1ter3,kun1ter3
踅街,se̍rh-kere,25,se̍rh-kere,serh8kere1,serh8kere1
踅街,se̍rh-kue,25,se̍rh-koe,serh8kue1,serh8koe1
軍事,kun-sīr,25,kun-sīr,kun1sir7,kun1sir7
軍士,kun-sīr,25,kun-sīr,kun1sir7,kun1sir7
軍士,kun-sū,25,kun-sū,kun1su7,kun1su7
軍士,kun-sǐr,25,kun-sǐr,kun1sir6,kun1sir6
軍師,kun-sir,25,kun-sir,kun1sir1,kun1sir1
轉去,tńg-khìr,25,tńg-khìr,tng2khir3,tng2khir3
辭世,sîr-sè,25,sîr-sè,sir5se3,sir5se3
辭世,sû-sè,25,sû-sè,su5se3,su5se3
辭令,sîr-līng,25,sîr-lēng,sir5ling7,sir5leng7
辭令,sû-līng,25,sû-lēng,su5ling7,su5leng7
辭典,sîr-tián,25,sîr-tián,sir5tian2,sir5tian2
辭書,sîr-sir,25,sîr-sir,sir5sir1,sir5sir1
辭書,sû-su,25,sû-su,su5su1,su5su1
迦葉,ka-sia̍p,25,ka-sia̍p,ka1siap8,ka1siap8
迦葉,kia-sia̍p,25,kia-sia̍p,kia1siap8,kia1siap8
迵過,thàng-kèr,25,thàng-kèr,thang3ker3,thang3ker3
退味,thè-bī,25,thè-bī,the3bi7,the3bi7
退味,thèr-bī,25,thèr-bī,ther3bi7,ther3bi7
退悔,thè-hué,25,thè-hóe,the3hue2,the3hoe2
退悔,thèr-hué,25,thèr-hóe,ther3hue2,ther3hoe2
退火,thèr-hér,25,thèr-hér,ther3her2,ther3her2
退約,thè-iok,25,thè-iok,the3iok4,the3iok4
退約,thèr-iok,25,thèr-iok,ther3iok4,ther3iok4
退讓,thè-jiōng,25,thè-jiōng,the3jiong7,the3jiong7
退讓,thè-liōng,25,thè-liōng,the3liong7,the3liong7
退讓,thèr-jiōng,25,thèr-jiōng,ther3jiong7,ther3jiong7
退讓,thèr-liōng,25,thèr-liōng,ther3liong7,ther3liong7
退貨,thè-hè,25,thè-hè,the3he3,the3he3
退貨,thèr-hèr,25,thèr-hèr,ther3her3,ther3her3
退避,thuè-pī,25,thòe-pī,thue3pi7,thoe3pi7
透過,thàu-kèr,25,thàu-kèr,thau3ker3,thau3ker3
通過,thong-kèr,25,thong-kèr,thong1ker3,thong1ker3
遁辭,tūn-sîr,25,tūn-sîr,tun7sir5,tun7sir5
遁辭,tūn-sû,25,tūn-sû,tun7su5,tun7su5
過份,kèr-hūn,25,kèr-hūn,ker3hun7,ker3hun7
過分,kèr-hun,25,kèr-hun,ker3hun1,ker3hun1
過去,kèr-khìr,25,kèr-khìr,ker3khir3,ker3khir3
過年,kèr-nî,25,kèr-nî,ker3ni5,ker3ni5
過度,kèr-tōo,25,kèr-tō͘,ker3too7,ker3too7
過往,kèr-óng,25,kèr-óng,ker3ong2,ker3ong2
過敏,kèr-bín,25,kèr-bín,ker3bin2,ker3bin2
過水,kèr-tsuí,25,kèr-chúi,ker3tsui2,ker3chui2
過溪,kuè-khe,25,kòe-khe,kue3khe1,koe3khe1
過溪,kè-khue,25,kè-khoe,ke3khue1,ke3khoe1
過溪,kèr-khere,25,kèr-khere,ker3khere1,ker3khere1
過溪,kèr-khue,25,kèr-khoe,ker3khue1,ker3khoe1
過濾,kèr-līr,25,kèr-līr,ker3lir7,ker3lir7
過磅,kèr-pōng,25,kèr-pōng,ker3pong7,ker3pong7
過磅,kèr-pǒng,25,kèr-pǒng,ker3pong6,ker3pong6
過面,kèr-bīn,25,kèr-bīn,ker3bin7,ker3bin7
過頭,kèr-thâu,25,kèr-thâu,ker3thau5,ker3thau5
遺書,uî-sir,25,ûi-sir,ui5sir1,ui5sir1
酒配,tsiú-phèr,25,chiú-phèr,tsiu2pher3,chiu2pher3
酷暑,khok-sír,25,khok-sír,khok4sir2,khok4sir2
酷暑,khok-sú,25,khok-sú,khok4su2,khok4su2
酸素,sng-sòo,25,sng-sò͘,sng1soo3,sng1soo3
醫師,i-sir,25,i-sir,i1sir1,i1sir1
錄音,lio̍k-im,25,lio̍k-im,liok8im1,liok8im1
鐮𠠝,liâm-li̍k,25,liâm-le̍k,liam5lik8,liam5lek8
防火,hông-hér,25,hông-hér,hong5her2,hong5her2
隱士,ín-sū,25,ín-sū,in2su7,in2su7
隱士,írn-sīr,25,írn-sīr,irn2sir7,irn2sir7
隱士,írn-sǐr,25,írn-sǐr,irn2sir6,irn2sir6
隱士,ún-sīr,25,ún-sīr,un2sir7,un2sir7
隱士,ún-sǐr,25,ún-sǐr,un2sir6,un2sir6
隱居,ín-ki,25,ín-ki,in2ki1,in2ki1
隱居,írn-kir,25,írn-kir,irn2kir1,irn2kir1
隱居,ún-kir,25,ún-kir,un2kir1,un2kir1
隱私,ín-su,25,ín-su,in2su1,in2su1
隱私,írn-sir,25,írn-sir,irn2sir1,irn2sir1
隱私,ún-sir,25,ún-sir,un2sir1,un2sir1
隱語,ín-gí,25,ín-gí,in2gi2,in2gi2
隱語,írn-gír,25,írn-gír,irn2gir2,irn2gir2
隱語,ún-gír,25,ún-gír,un2gir2,un2gir2
隱語,ún-gú,25,ún-gú,un2gu2,un2gu2
隸書,lē-sir,25,lē-sir,le7sir1,le7sir1
隸書,lē-su,25,lē-su,le7su1,le7su1
雞頭,kere-thâu,25,kere-thâu,kere1thau5,kere1thau5
雞頭,kue-thâu,25,koe-thâu,kue1thau5,koe1thau5
難事,lân-sīr,25,lân-sīr,lan5sir7,lan5sir7
難事,lân-sū,25,lân-sū,lan5su7,lan5su7
面會,biān-hē,25,biān-hē,bian7he7,bian7he7
面會,biān-hēr,25,biān-hēr,bian7her7,bian7her7
面皮,bīn-phêr,25,bīn-phêr,bin7pher5,bin7pher5
頓首,tùn-siú,25,tùn-siú,tun3siu2,tun3siu2
頭序,thâu-sīr,25,thâu-sīr,thau5sir7,thau5sir7
頭序,thâu-sū,25,thâu-sū,thau5su7,thau5su7
頭序,thâu-sǐr,25,thâu-sǐr,thau5sir6,thau5sir6
題序,terê-sīr,25,têre-sīr,tere5sir7,tere5sir7
題序,terê-sǐr,25,têre-sǐr,tere5sir6,tere5sir6
題序,tuê-sīr,25,tôe-sīr,tue5sir7,toe5sir7
題序,tuê-sǐr,25,tôe-sǐr,tue5sir6,toe5sir6
風呂,hú-looh,25,hú-lo͘h,hu2looh4,hu2looh4
風尾,hong-bér,25,hong-bér,hong1ber2,hong1ber2
風尾,huang-bér,25,hoang-bér,huang1ber2,hoang1ber2
風火,hong-hér,25,hong-hér,hong1her2,hong1her2
飯盒,ha̋ng-góo,25,hăng-gó͘,hang1goo2,hang9goo2
饂飩,u-lóng,25,u-lóng,u1long2,u1long2
鬱色,ut-sik,25,ut-sek,ut4sik4,ut4sek4
魚拊,hîr-hú,25,hîr-hú,hir5hu2,hir5hu2
鯊魚,sua-hîr,25,soa-hîr,sua1hir5,soa1hir5
麵皮,mī-phê,25,mī-phê,mi7phe5,mi7phe5
麵皮,mī-phêr,25,mī-phêr,mi7pher5,mi7pher5
黴菌,ba̋i-khín,25,băi-khín,bai1khin2,bai9khin2
齊斬,tserê-tsánn,25,chêre-cháⁿ,tsere5tsann2,chere5chann2
齊斬,tsuê-tsánn,25,chôe-cháⁿ,tsue5tsann2,choe5chann2
齒科,khí-khe,25,khí-khe,khi2khe1,khi2khe1
齒科,khí-kher,25,khí-kher,khi2kher1,khi2kher1
龍門,liông-bûn,25,liông-bûn,liong5bun5,liong5bun5
𫝛人,sâng-lâng,25,sâng-lâng,sang5lang5,sang5lang5
𫝛勻,sâng-ûn,25,sâng-ûn,sang5un5,sang5un5
𫝛年,sâng-nî,25,sâng-nî,sang5ni5,sang5ni5
𫝛時,sâng-sî,25,sâng-sî,sang5si5,sang5si5
𫝛款,sâng-khuán,25,sâng-khoán,sang5khuan2,sang5khoan2
𫝛途,sâng-tôo,25,sâng-tô͘,sang5too5,sang5too5
あにき,a-ní-khih,16,a-ní-khih,a1ni2khih4,a1ni2khih4
お人形,oo-lín-gióo,16,o͘-lín-gió͘,oo1lin2gioo2,oo1lin2gioo2
きもち,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4
さくら,sa-khú-lah,16,sa-khú-lah,sa1khu2lah4,sa1khu2lah4
さしみ,sa-sí-mih,16,sa-sí-mih,sa1si2mih4,sa1si2mih4
しあげ,si-á-geh,16,si-á-geh,si1a2geh4,si1a2geh4
せびろ,se-bí-looh,16,se-bí-lo͘h,se1bi2looh4,se1bi2looh4
ぞうり,lóo-lí-á,16,ló͘-lí-á,loo2li2a2,loo2li2a2
たたみ,tha-thá-mih,16,tha-thá-mih,tha1tha2mih4,tha1tha2mih4
ひのき,hi-nóo-khih,16,hi-nó͘-khih,hi1noo2khih4,hi1noo2khih4
わさび,ua-sá-bih,16,oa-sá-bih,ua1sa2bih4,oa1sa2bih4
アルミ,a-lú-mih,16,a-lú-mih,a1lu2mih4,a1lu2mih4
カメラ,kha-mé-lah,16,kha-mé-lah,kha1me2lah4,kha1me2lah4
コレラ,khoo-lé-lah,16,kho͘-lé-lah,khoo1le2lah4,khoo1le2lah4
ゴルフ,goo-lú-huh,16,go͘-lú-huh,goo1lu2huh4,goo1lu2huh4
ジルバ,ji-lú-bah,16,ji-lú-bah,ji1lu2bah4,ji1lu2bah4
スパナ,si̍p-pán-ná,16,si̍p-pán-ná,sip8pan2na2,sip8pan2na2
テニス,the-ní-suh,16,the-ní-suh,the1ni2suh4,the1ni2suh4
トマト,thoo-má-tooh,16,tho͘-má-to͘h,thoo1ma2tooh4,thoo1ma2tooh4
ピアノ,phi-á-nooh,16,phi-á-no͘h,phi1a2nooh4,phi1a2nooh4
ベニヤ,me-lí-á,16,me-lí-á,me1li2a2,me1li2a2
ホテル,hoo-té-luh,16,ho͘-té-luh,hoo1te2luh4,hoo1te2luh4
ラジオ,la-jí-ooh,16,la-jí-o͘h,la1ji2ooh4,la1ji2ooh4
ラムネ,la-mú-neh,16,la-mú-neh,la1mu2neh4,la1mu2neh4
ワルツ,ua-lù-tsuh,16,oa-lù-chuh,ua1lu3tsuh4,oa1lu3chuh4
不二價,put-jī-kà,16,put-jī-kà,put4ji7ka3,put4ji7ka3
不二價,put-jī-kè,16,put-jī-kè,put4ji7ke3,put4ji7ke3
不二價,put-lī-kà,16,put-lī-kà,put4li7ka3,put4li7ka3
不二價,put-lī-kè,16,put-lī-kè,put4li7ke3,put4li7ke3
仕上げ,si-á-geh,16,si-á-geh,si1a2geh4,si1a2geh4
傀儡戲,ka-lér-hì,16,ka-lér-hì,ka1ler2hi3,ka1ler2hi3
口頭話,kháu-thâu-uē,16,kháu-thâu-ōe,khau2thau5ue7,khau2thau5oe7
口頭語,kháu-thâu-gí,16,kháu-thâu-gí,khau2thau5gi2,khau2thau5gi2
口頭語,kháu-thâu-gír,16,kháu-thâu-gír,khau2thau5gir2,khau2thau5gir2
口頭語,kháu-thâu-gú,16,kháu-thâu-gú,khau2thau5gu2,khau2thau5gu2
嘆語詞,thàn-gí-sû,16,thàn-gí-sû,than3gi2su5,than3gi2su5
嘆語詞,thàn-gír-sîr,16,thàn-gír-sîr,than3gir2sir5,than3gir2sir5
嘆語詞,thàn-gú-sû,16,thàn-gú-sû,than3gu2su5,than3gu2su5
圖書館,tôo-sir-kuán,16,tô͘-sir-koán,too5sir1kuan2,too5sir1koan2
大丈夫,la̋i-jiòo-bù,16,lăi-jiò͘-bù,lai1jioo3bu3,lai9jioo3bu3
大本字,tuā-pún-jī,16,tōa-pún-jī,tua7pun2ji7,toa7pun2ji7
大本字,tuā-pún-lī,16,tōa-pún-lī,tua7pun2li7,toa7pun2li7
天麩羅,thia̋n-pú-lah,16,thiăn-pú-lah,thian1pu2lah4,thian9pu2lah4
如來佛,jîr-lâi-hu̍t,16,jîr-lâi-hu̍t,jir5lai5hut8,jir5lai5hut8
如來佛,jû-lâi-hu̍t,16,jû-lâi-hu̍t,ju5lai5hut8,ju5lai5hut8
如來佛,lîr-lâi-hu̍t,16,lîr-lâi-hu̍t,lir5lai5hut8,lir5lai5hut8
如來佛,lû-lâi-hu̍t,16,lû-lâi-hu̍t,lu5lai5hut8,lu5lai5hut8
如夫人,jîr-hu-jîn,16,jîr-hu-jîn,jir5hu1jin5,jir5hu1jin5
如夫人,lîr-hu-lîn,16,lîr-hu-lîn,lir5hu1lin5,lir5hu1lin5
小乘教,sió-sīng-kàu,16,sió-sēng-kàu,sio2sing7kau3,sio2seng7kau3
小兒科,siáu-jî-khe,16,siáu-jî-khe,siau2ji5khe1,siau2ji5khe1
小兒科,siáu-jî-kher,16,siáu-jî-kher,siau2ji5kher1,siau2ji5kher1
小兒科,siáu-lî-khe,16,siáu-lî-khe,siau2li5khe1,siau2li5khe1
小兒科,siáu-lî-kher,16,siáu-lî-kher,siau2li5kher1,siau2li5kher1
小本字,sió-pún-jī,16,sió-pún-jī,sio2pun2ji7,sio2pun2ji7
小本字,sió-pún-lī,16,sió-pún-lī,sio2pun2li7,sio2pun2li7
尾仔,bué--á,16,bóe--á,bue2a2,boe2a2
尾仔,bé--á,16,bé--á,be2a2,be2a2
尾仔,bér--á,16,bér--á,ber2a2,ber2a2
布袋戲,pòo-tēr-hì,16,pò͘-tēr-hì,poo3ter7hi3,poo3ter7hi3
廢去,huè--khì,16,hòe--khì,hue3khi3,hoe3khi3
廢去,huè--khìr,16,hòe--khìr,hue3khir3,hoe3khir3
廢去,huì--khì,16,hùi--khì,hui3khi3,hui3khi3
御林軍,gī-lîm-kun,16,gī-lîm-kun,gi7lim5kun1,gi7lim5kun1
御林軍,gīr-lîm-kun,16,gīr-lîm-kun,gir7lim5kun1,gir7lim5kun1
御林軍,gū-lîm-kun,16,gū-lîm-kun,gu7lim5kun1,gu7lim5kun1
想退悔,siūnn-thè-hué,16,siūⁿ-thè-hóe,siunn7the3hue2,siunn7the3hoe2
想退悔,siūnn-thèr-hué,16,siūⁿ-thèr-hóe,siunn7ther3hue2,siunn7ther3hoe2
想退悔,siǔnn-thèr-hué,16,siǔⁿ-thèr-hóe,siunn6ther3hue2,siunn6ther3hoe2
抽退步,thiu-thè-pōo,16,thiu-thè-pō͘,thiu1the3poo7,thiu1the3poo7
抽退步,thiu-thèr-pōo,16,thiu-thèr-pō͘,thiu1ther3poo7,thiu1ther3poo7
搖會頭,iô-huē-thâu,16,iô-hōe-thâu,io5hue7thau5,io5hoe7thau5
搖會頭,iô-hē-thâu,16,iô-hē-thâu,io5he7thau5,io5he7thau5
搖會頭,iô-hēr-thâu,16,iô-hēr-thâu,io5her7thau5,io5her7thau5
摩訶埵,môo-ho-sat,16,mô͘-ho-sat,moo5ho1sat4,moo5ho1sat4
摩訶埵,môo-hoo-sat,16,mô͘-ho͘-sat,moo5hoo1sat4,moo5hoo1sat4
教科書,kàu-khe-su,16,kàu-khe-su,kau3khe1su1,kau3khe1su1
教科書,kàu-kher-sir,16,kàu-kher-sir,kau3kher1sir1,kau3kher1sir1
教科書,kàu-kho-sir,16,kàu-kho-sir,kau3kho1sir1,kau3kho1sir1
會不是,huē-put-sī,16,hōe-put-sī,hue7put4si7,hoe7put4si7
會不是,hē-put-sī,16,hē-put-sī,he7put4si7,he7put4si7
會不是,hēr-put-sī,16,hēr-put-sī,her7put4si7,her7put4si7
會不是,hēr-put-sǐ,16,hēr-put-sǐ,her7put4si6,her7put4si6
會失禮,hēr-sit-lé,16,hēr-sit-lé,her7sit4le2,her7sit4le2
會毋著,hēr-m̄-tio̍h,16,hēr-m̄-tio̍h,her7m7tioh8,her7m7tioh8
歹去,phái--khìr,16,phái--khìr,phai2khir3,phai2khir3
氣持ち,khi-móo-tsih,16,khi-mó͘-chih,khi1moo2tsih4,khi1moo2chih4
洗手盆,seré-tshiú-phûn,16,sére-chhiú-phûn,sere2tshiu2phun5,sere2chhiu2phun5
洗手盆,sué-tshiú-phûn,16,sóe-chhiú-phûn,sue2tshiu2phun5,soe2chhiu2phun5
洗手盆,sé-tshiú-phûn,16,sé-chhiú-phûn,se2tshiu2phun5,se2chhiu2phun5
洗浴間,seré-i̍k-king,16,sére-e̍k-keng,sere2ik8king1,sere2ek8keng1
洗浴間,sué-i̍k-king,16,sóe-e̍k-keng,sue2ik8king1,soe2ek8keng1
洗浴間,sé-i̍k-king,16,sé-e̍k-keng,se2ik8king1,se2ek8keng1
洗米潘,seré-bí-phun,16,sére-bí-phun,sere2bi2phun1,sere2bi2phun1
洗米潘,sué-bí-phun,16,sóe-bí-phun,sue2bi2phun1,soe2bi2phun1
洗米潘,sé-bí-phun,16,sé-bí-phun,se2bi2phun1,se2bi2phun1
洗身離,seré-sin-lī,16,sére-sin-lī,sere2sin1li7,sere2sin1li7
洗身離,sué-sin-lī,16,sóe-sin-lī,sue2sin1li7,soe2sin1li7
洗身離,sé-sin-lī,16,sé-sin-lī,se2sin1li7,se2sin1li7
洗面風,seré-bīn-hong,16,sére-bīn-hong,sere2bin7hong1,sere2bin7hong1
洗面風,sué-bīn-hong,16,sóe-bīn-hong,sue2bin7hong1,soe2bin7hong1
洗面風,sé-bīn-hong,16,sé-bīn-hong,se2bin7hong1,se2bin7hong1
洗飯頓,seré-pn̄g-tǹg,16,sére-pn̄g-tǹg,sere2png7tng3,sere2png7tng3
洗飯頓,sué-pn̄g-tǹg,16,sóe-pn̄g-tǹg,sue2png7tng3,soe2png7tng3
洗飯頓,sé-puīnn-tuìnn,16,sé-pūiⁿ-tùiⁿ,se2puinn7tuinn3,se2puinn7tuinn3
混凝土,khōng-ku-lí,16,khōng-ku-lí,khong7ku1li2,khong7ku1li2
火葬場,hué-tsòng-tiônn,16,hóe-chòng-tiôⁿ,hue2tsong3tionn5,hoe2chong3tionn5
火葬場,hé-tsòng-tiûnn,16,hé-chòng-tiûⁿ,he2tsong3tiunn5,he2chong3tiunn5
火葬場,hér-tsòng-tiûnn,16,hér-chòng-tiûⁿ,her2tsong3tiunn5,her2chong3tiunn5
狗母鮻,káu-bó-so,16,káu-bó-so,kau2bo2so1,kau2bo2so1
狗母鮻,káu-bór-sor,16,káu-bór-sor,kau2bor2sor1,kau2bor2sor1
狗母鮻,káu-bú-so,16,káu-bú-so,kau2bu2so1,kau2bu2so1
猶毋過,iá-m̄-kú,16,iá-m̄-kú,ia2m7ku2,ia2m7ku2
玉如意,gi̍k-jîr-ì,16,ge̍k-jîr-ì,gik8jir5i3,gek8jir5i3
玉如意,gi̍k-jû-ì,16,ge̍k-jû-ì,gik8ju5i3,gek8ju5i3
玉如意,gi̍k-lîr-ì,16,ge̍k-lîr-ì,gik8lir5i3,gek8lir5i3
玉如意,gi̍k-lû-ì,16,ge̍k-lû-ì,gik8lu5i3,gek8lu5i3
皮膚科,phê-hu-khe,16,phê-hu-khe,phe5hu1khe1,phe5hu1khe1
皮膚科,phê-hu-kho,16,phê-hu-kho,phe5hu1kho1,phe5hu1kho1
皮膚科,phêr-hu-kher,16,phêr-hu-kher,pher5hu1kher1,pher5hu1kher1
皮膚科,phêr-hu-kho,16,phêr-hu-kho,pher5hu1kho1,pher5hu1kho1
相借問,sann-tsioh-mn̄g,16,saⁿ-chioh-mn̄g,sann1tsioh4mng7,sann1chioh4mng7
相出路,sann-tshut-lōo,16,saⁿ-chhut-lō͘,sann1tshut4loo7,sann1chhut4loo7
相挨身,sann-ere-sin,16,saⁿ-ere-sin,sann1ere1sin1,sann1ere1sin1
相挨身,sann-ue-sin,16,saⁿ-oe-sin,sann1ue1sin1,sann1oe1sin1
相掰會,sann-pé-hē,16,saⁿ-pé-hē,sann1pe2he7,sann1pe2he7
相掰會,sann-pér-hēr,16,saⁿ-pér-hēr,sann1per2her7,sann1per2her7
相掰會,sio-pué-huē,16,sio-póe-hōe,sio1pue2hue7,sio1poe2hoe7
相整會,sann-tsíng-hē,16,saⁿ-chéng-hē,sann1tsing2he7,sann1cheng2he7
相整會,sann-tsíng-hēr,16,saⁿ-chéng-hēr,sann1tsing2her7,sann1cheng2her7
相整會,sio-tsíng-huē,16,sio-chéng-hōe,sio1tsing2hue7,sio1cheng2hoe7
相褒歌,sann-po-kua,16,saⁿ-po-koa,sann1po1kua1,sann1po1koa1
相閃身,sann-siám-sin,16,saⁿ-siám-sin,sann1siam2sin1,sann1siam2sin1
福佬人,hô-ló-lâng,16,hô-ló-lâng,ho5lo2lang5,ho5lo2lang5
福建話,hok-kiàn-uē,16,hok-kiàn-ōe,hok4kian3ue7,hok4kian3oe7
穢人,uè--lâng,16,òe--lâng,ue3lang5,oe3lang5
穢人,è--lâng,16,è--lâng,e3lang5,e3lang5
穢人,èr--lâng,16,èr--lâng,er3lang5,er3lang5
穢著,uè--tio̍h,16,òe--tio̍h,ue3tioh8,oe3tioh8
細本字,serè-pún-jī,16,sère-pún-jī,sere3pun2ji7,sere3pun2ji7
細本字,serè-pún-lī,16,sère-pún-lī,sere3pun2li7,sere3pun2li7
細本字,suè-pún-jī,16,sòe-pún-jī,sue3pun2ji7,soe3pun2ji7
細本字,suè-pún-lī,16,sòe-pún-lī,sue3pun2li7,soe3pun2li7
細本字,sè-pún-jī,16,sè-pún-jī,se3pun2ji7,se3pun2ji7
細本字,sè-pún-lī,16,sè-pún-lī,se3pun2li7,se3pun2li7
芎蕉霜,king-tsio-sng,16,keng-chio-sng,king1tsio1sng1,keng1chio1sng1
花去,hue--khìr,16,hoe--khìr,hue1khir3,hoe1khir3
西洋洗,se-iônn-sé,16,se-iôⁿ-sé,se1ionn5se2,se1ionn5se2
西洋洗,se-iûnn-seré,16,se-iûⁿ-sére,se1iunn5sere2,se1iunn5sere2
西洋洗,se-iûnn-sué,16,se-iûⁿ-sóe,se1iunn5sue2,se1iunn5soe2
西洋洗,se-iûnn-sé,16,se-iûⁿ-sé,se1iunn5se2,se1iunn5se2
說多謝,serh-to-siā,16,serh-to-siā,serh4to1sia7,serh4to1sia7
轉去,tńg--khìr,16,tńg--khìr,tng2khir3,tng2khir3
辯護士,piān-hōo-sīr,16,piān-hō͘-sīr,pian7hoo7sir7,pian7hoo7sir7
迵過,thàng--kèr,16,thàng--kèr,thang3ker3,thang3ker3
過著,kè--tio̍h,16,kè--tio̍h,ke3tioh8,ke3tioh8
過著,kèr--tio̍h,16,kèr--tio̍h,ker3tioh8,ker3tioh8
那來那,ná-lâi-ná,16,ná-lâi-ná,na2lai5na2,na2lai5na2
鐮𠠝仔,liâm-li̍k-á,16,liâm-le̍k-á,liam5lik8a2,liam5lek8a2
閩南語,bân-lâm-gír,16,bân-lâm-gír,ban5lam5gir2,ban5lam5gir2
閩南語,bân-lâm-gú,16,bân-lâm-gú,ban5lam5gu2,ban5lam5gu2
さかりば,sa-khá-lí-bah,12,sa-khá-lí-bah,sa1kha2li2bah4,sa1kha2li2bah4
わかもと,ua-khá-móo-tooh,12,oa-khá-mó͘-to͘h,ua1kha2moo2tooh4,oa1kha2moo2tooh4
カタログ,kha-tá-lok-guh,12,kha-tá-lok-guh,kha1ta2lok4guh4,kha1ta2lok4guh4
カラオケ,kha-lá-óo-khe,12,kha-lá-ó͘-khe,kha1la2oo2khe1,kha1la2oo2khe1
プロペラ,phu-lóo-phé-lá,12,phu-ló͘-phé-lá,phu1loo2phe2la2,phu1loo2phe2la2
マラリヤ,ma-lá-lí-á,12,ma-lá-lí-á,ma1la2li2a2,ma1la2li2a2
事事項項,sīr-sīr-hāng-hāng,12,sīr-sīr-hāng-hāng,sir7sir7hang7hang7,sir7sir7hang7hang7
事事項項,sīr-sīr-hǎng-hǎng,12,sīr-sīr-hǎng-hǎng,sir7sir7hang6hang6,sir7sir7hang6hang6
大睏如死,tāi-khùn-jîr-sír,12,tāi-khùn-jîr-sír,tai7khun3jir5sir2,tai7khun3jir5sir2
大睏如死,tāi-khùn-jû-sú,12,tāi-khùn-jû-sú,tai7khun3ju5su2,tai7khun3ju5su2
大睏如死,tāi-khùn-lîr-sír,12,tāi-khùn-lîr-sír,tai7khun3lir5sir2,tai7khun3lir5sir2
大睏如死,tāi-khùn-lû-sú,12,tāi-khùn-lû-sú,tai7khun3lu5su2,tai7khun3lu5su2
火劃仔,hér-ui̍h--á,12,hér-u̍ih--á,her2uih8a2,her2uih8a2
火擦仔,hér-tshat--á,12,hér-chhat--á,her2tshat4a2,her2chhat4a2
砄砄硞硞,khih-khih-kho̍k-kho̍k,12,khih-khih-kho̍k-kho̍k,khih4khih4khok8khok8,khih4khih4khok8khok8
荒公廢事,hong-kong-huè-sīr,12,hong-kong-hòe-sīr,hong1kong1hue3sir7,hong1kong1hoe3sir7
荒公廢事,hong-kong-huè-sū,12,hong-kong-hòe-sū,hong1kong1hue3su7,hong1kong1hoe3su7
荒公廢事,hong-kong-huì-sū,12,hong-kong-hùi-sū,hong1kong1hui3su7,hong1kong1hui3su7
見死如眠,kiàn-sír-jîr-biân,12,kiàn-sír-jîr-biân,kian3sir2jir5bian5,kian3sir2jir5bian5
見死如眠,kiàn-sír-lîr-biân,12,kiàn-sír-lîr-biân,kian3sir2lir5bian5,kian3sir2lir5bian5
見死如眠,kiàn-sú-jû-biân,12,kiàn-sú-jû-biân,kian3su2ju5bian5,kian3su2ju5bian5
見死如眠,kiàn-sú-lû-biân,12,kiàn-sú-lû-biân,kian3su2lu5bian5,kian3su2lu5bian5
言三語四,giân-sann-gír-sì,12,giân-saⁿ-gír-sì,gian5sann1gir2si3,gian5sann1gir2si3
言三語四,giân-sann-gú-sì,12,giân-saⁿ-gú-sì,gian5sann1gu2si3,gian5sann1gu2si3
言三語四,gân-sann-gí-sì,12,gân-saⁿ-gí-sì,gan5sann1gi2si3,gan5sann1gi2si3
阿彌陀佛,a-bí-tôo-hu̍t,12,a-bí-tô͘-hu̍t,a1bi2too5hut8,a1bi2too5hut8
阿彌陀佛,oo-bí-tôo-hu̍t,12,o͘-bí-tô͘-hu̍t,oo1bi2too5hut8,oo1bi2too5hut8
