tl,hanzi,frequency,poj,tl_num,poj_num
suah-bé,煞尾,5,soah-bé,suah4be2,soah4be2
pán-kuân,版權,5,pán-koân,pan2kuan5,pan2koan5
uán,玩,5,oán,uan2,oan2
san,珊,5,san,san1,san1
kiû-tshê,球箠,5,kiû-chhê,kiu5tshe5,kiu5chhe5
pit-gia̍p,畢業,5,pit-gia̍p,pit4giap8,pit4giap8
huan-á-hé,番仔火,5,hoan-á-hé,huan1a2he2,hoan1a2he2
uán,盌,5,oán,uan2,oan2
bo̍k-tsiân,目前,5,bo̍k-chiân,bok8tsian5,bok8chian5
ba̍k-bé,目尾,5,ba̍k-bé,bak8be2,bak8be2
sio-mā,相罵,5,sio-mā,sio1ma7,sio1ma7
uán,碗,5,oán,uan2,oan2
tshio-tshìn,秋凊,5,chhio-chhìn,tshio1tshin3,chhio1chhin3
kìng-tsing,競爭,5,kèng-cheng,king3tsing1,keng3cheng1
kun-bah,筋肉,5,kun-bah,kun1bah4,kun1bah4
kuínn,管,5,kúiⁿ,kuinn2,kuinn2
âng-ku-ké,紅龜粿,5,âng-ku-ké,ang5ku1ke2,ang5ku1ke2
suè-lia̍p-tsí,細粒子,5,sòe-lia̍p-chí,sue3liap8tsi2,soe3liap8chi2
suè-siann,細聲,5,sòe-siaⁿ,sue3siann1,soe3siann1
uî-tshî,維持,5,ûi-chhî,ui5tshi5,ui5chhi5
uán,綰,5,oán,uan2,oan2
kuān-tshī,縣市,5,koān-chhī,kuan7tshi7,koan7chhi7
siann-seh,聲說,5,siaⁿ-seh,siann1seh4,siann1seh4
uán,腕,5,oán,uan2,oan2
náu-tshé,腦髓,5,náu-chhé,nau2tshe2,nau2chhe2
hua-giân-khá-gú,花言巧語,5,hoa-giân-khá-gú,hua1gian5kha2gu2,hoa1gian5kha2gu2
khûn-tshài,芹菜,5,khûn-chhài,khun5tshai3,khun5chhai3
jio̍k,若,5,jio̍k,jiok8,jiok8
tsháu-tuē,草地,5,chháu-tōe,tshau2tue7,chhau2toe7
tshài-thâu-ké,菜頭粿,5,chhài-thâu-ké,tshai3thau5ke2,chhai3thau5ke2
huâ-gú,華語,5,hôa-gú,hua5gu2,hoa5gu2
lôo-si,螺絲,5,lô͘-si,loo5si1,loo5si1
huih-hîng,血型,5,huih-hêng,huih4hing5,huih4heng5
huih-lōo,血路,5,huih-lō͘,huih4loo7,huih4loo7
kue-tshī,街市,5,koe-chhī,kue1tshi7,koe1chhi7
kue-lōo,街路,5,koe-lō͘,kue1loo7,koe1loo7
piáu-sió-bē,表小妹,5,piáu-sió-bē,piau2sio2be7,piau2sio2be7
buē-hô,袂和,5,bōe-hô,bue7ho5,boe7ho5
jio̍k,褥,5,jio̍k,jiok8,jiok8
kui-kú,規矩,5,kui-kú,kui1ku2,kui1ku2
kak-ngōo,覺悟,5,kak-ngō͘,kak4ngoo7,kak4ngoo7
kái-seh,解說,5,kái-seh,kai2seh4,kai2seh4
kè-biô,計謀,5,kè-biô,ke3bio5,ke3bio5
kì-lo̍k,記錄,5,kì-lo̍k,ki3lok8,ki3lok8
uē-tuê,話題,5,ōe-tôe,ue7tue5,oe7toe5
gú-bûn,語文,5,gú-bûn,gu2bun5,gu2bun5
gú-im,語音,5,gú-im,gu2im1,gu2im1
khò-thîng,課程,5,khò-thêng,kho3thing5,kho3theng5
kuì-sam-sam,貴參參,5,kùi-sam-sam,kui3sam1sam1,kui3sam1sam1
tshiau-kè,超過,5,chhiau-kè,tshiau1ke3,chhiau1ke3
khin-siann-suè-seh,輕聲細說,5,khin-siaⁿ-sòe-seh,khin1siann1sue3seh4,khin1siann1soe3seh4
û,輿,5,û,u5,u5
kūn-tāi,近代,5,kūn-tāi,kun7tai7,kun7tai7
thàu-tué,透底,5,thàu-tóe,thau3tue2,thau3toe2
kè-hūn,過份,5,kè-hūn,ke3hun7,ke3hun7
kè-miâ,過名,5,kè-miâ,ke3mia5,ke3mia5
kè-bín,過敏,5,kè-bín,ke3bin2,ke3bin2
keh,郭,5,keh,keh4,keh4
gûn-kak-á,銀角仔,5,gûn-kak-á,gun5kak4a2,gun5kak4a2
lo̍k-iánn,錄影,5,lo̍k-iáⁿ,lok8iann2,lok8iann2
lo̍k-im,錄音,5,lo̍k-im,lok8im1,lok8im1
tn̂g-hè-siū,長歲壽,5,tn̂g-hè-siū,tng5he3siu7,tng5he3siu7
kàn-tsiap,間接,5,kàn-chiap,kan3tsiap4,kan3chiap4
uán,阮,5,oán,uan2,oan2
hū-kūn,附近,5,hū-kūn,hu7kun7,hu7kun7
siang-sinn-á,雙生仔,5,siang-siⁿ-á,siang1sinn1a2,siang1sinn1a2
tsa̍p-hè,雜貨,5,cha̍p-hè,tsap8he3,chap8he3
kue-nn̄g-ko,雞卵糕,5,koe-nn̄g-ko,kue1nng7ko1,koe1nng7ko1
kue-pâi,雞排,5,koe-pâi,kue1pai5,koe1pai5
ke-bú,雞母,5,ke-bú,ke1bu2,ke1bu2
kue-bú,雞母,5,koe-bú,kue1bu2,koe1bu2
kue-bú-phê,雞母皮,5,koe-bú-phê,kue1bu2phe5,koe1bu2phe5
kue-lâng,雞籠,5,koe-lâng,kue1lang5,koe1lang5
kue-bah,雞肉,5,koe-bah,kue1bah4,koe1bah4
pà-kuân,霸權,5,pà-koân,pa3kuan5,pa3koan5
bīn-kun,面巾,5,bīn-kun,bin7kun1,bin7kun1
bīn-phê,面皮,5,bīn-phê,bin7phe5,bin7phe5
sūn-sī,順序,5,sūn-sī,sun7si7,sun7si7
kut-tshé,骨髓,5,kut-chhé,kut4tshe2,kut4chhe2
niáu-tshú,鳥鼠,5,niáu-chhú,niau2tshu2,niau2chhu2
kiâm-soo-kue,鹹酥雞,5,kiâm-so͘-koe,kiam5soo1kue1,kiam5soo1koe1
bâ-tshiok,麻雀,5,bâ-chhiok,ba5tshiok4,ba5chhiok4
kóo-tshe,鼓吹,5,kó͘-chhe,koo2tshe1,koo2chhe1
lîng-gíng,龍眼,5,lêng-géng,ling5ging2,leng5geng2
lîng-kut,龍骨,5,lêng-kut,ling5kut4,leng5kut4
pē,倍,4,pē,pe7,pe7
si,尸,4,si,si1,si1
pē,弊,4,pē,pe7,pe7
si,書,4,si,si1,si1
pē,焙,4,pē,pe7,pe7
si,舒,4,si,si1,si1
huan,蕃,4,hoan,huan1,hoan1
huan,藩,4,hoan,huan1,hoan1
si,須,4,si,si1,si1
huan,飜,4,hoan,huan1,hoan1
tiong-guân,中元,3,tiong-goân,tiong1guan5,tiong1goan5
tiong-guân,中原,3,tiong-goân,tiong1guan5,tiong1goan5
kóo-kè,估價,3,kó͘-kè,koo2ke3,koo2ke3
kóo-kè,估計,3,kó͘-kè,koo2ke3,koo2ke3
tshik,側,3,chhek,tshik4,chhek4
hù,傅,3,hù,hu3,hu3
tshik,册,3,chhek,tshik4,chhek4
phoo,坡,3,pho͘,phoo1,phoo1
tshik,尺,3,chhek,tshik4,chhek4
lî,廬,3,lî,li5,li5
luī,彙,3,lūi,lui7,lui7
tshik,慼,3,chhek,tshik4,chhek4
uân,援,3,oân,uan5,oan5
phoo,波,3,pho͘,phoo1,phoo1
tshik,漆,3,chhek,tshik4,chhek4
puē,珮,3,pōe,pue7,poe7
lî,璃,3,lî,li5,li5
lî,离,3,lî,li5,li5
khuà,罣,3,khòa,khua3,khoa3
tshik,膝,3,chhek,tshik4,chhek4
tsiunn,蟑,3,chiuⁿ,tsiunn1,chiunn1
siâm,蟾,3,siâm,siam5,siam5
uân,袁,3,oân,uan5,oan5
lî,貍,3,lî,li5,li5
tshik,赤,3,chhek,tshik4,chhek4
khí-khì,起去,3,khí-khì,khi2khi3,khi2khi3
khuà,跨,3,khòa,khua3,khoa3
uân,轅,3,oân,uan5,oan5
lî,釐,3,lî,li5,li5
sam-sing,三牲,2,sam-seng,sam1sing1,sam1seng1
tsú-si̍k,主席,2,chú-se̍k,tsu2sik8,chu2sek8
à,亜,2,à,a3,a3
à,亞,2,à,a3,a3
tông,仝,2,tông,tong5,tong5
lū,侶,2,lū,lu7,lu7
jî,俞,2,jî,ji5,ji5
kuan,倌,2,koan,kuan1,koan1
tóo,倒,2,tó͘,too2,too2
gê,倪,2,gê,ge5,ge5
kai,偕,2,kai,kai1,kai1
gió,偶,2,gió,gio2,gio2
tông,僮,2,tông,tong5,tong5
jî,儒,2,jî,ji5,ji5
lē,儷,2,lē,le7,le7
kong-bîng,光明,2,kong-bêng,kong1bing5,kong1beng5
lāi-tuē,內地,2,lāi-tōe,lai7tue7,lai7toe7
lāi-tē,內地,2,lāi-tē,lai7te7,lai7te7
hê,兮,2,hê,he5,he5
tshiah-jī,刺字,2,chhiah-jī,tshiah4ji7,chhiah4ji7
tsiân-kim,前金,2,chiân-kim,tsian5kim1,chian5kim1
sing-ha̍k,升學,2,seng-ha̍k,sing1hak8,seng1hak8
piān,卞,2,piān,pian7,pian7
ik,厄,2,ek,ik4,ek4
lē,厲,2,lē,le7,le7
thóo-khuì,吐氣,2,thó͘-khùi,thoo2khui3,thoo2khui3
thóo-tsi̍h,吐舌,2,thó͘-chi̍h,thoo2tsih8,thoo2chih8
hê,和,2,hê,he5,he5
khok,哭,2,khok,khok4,khok4
hi,唏,2,hi,hi1,hi1
à,啞,2,à,a3,a3
kok-gí,國語,2,kok-gí,kok4gi2,kok4gi2
kok-gú,國語,2,kok-gú,kok4gu2,kok4gu2
pî,埤,2,pî,pi5,pi5
kai,堦,2,kai,kai1,kai1
tông,塘,2,tông,tong5,tong5
hu,墟,2,hu,hu1,hu1
tāi-an,大安,2,tāi-an,tai7an1,tai7an1
thian-tsin,天真,2,thian-chin,thian1tsin1,thian1chin1
sit-khì,失去,2,sit-khì,sit4khi3,sit4khi3
gueh,夾,2,goeh,gueh4,goeh4
hê,奚,2,hê,he5,he5
jî,如,2,jî,ji5,ji5
kiang,姜,2,kiang,kiang1,kiang1
kuan,娟,2,koan,kuan1,koan1
siân,嬋,2,siân,sian5,sian5
hu,孚,2,hu,hu1,hu1
siù,守,2,siù,siu3,siu3
khik,客,2,khek,khik4,khek4
iông-ī,容易,2,iông-ī,iong5i7,iong5i7
liâu-á,寮仔,2,liâu-á,liau5a2,liau5a2
khik,尅,2,khek,khik4,khek4
ong,尫,2,ong,ong1,ong1
sú,屎,2,sú,su2,su2
khàm-tíng,崁頂,2,khàm-téng,kham3ting2,kham3teng2
tiùnn,帳,2,tiùⁿ,tiunn3,tiunn3
pênn-poo,平埔,2,pêⁿ-po͘,penn5poo1,penn5poo1
kńg,廣,2,kńg,kng2,kng2
piān,弁,2,piān,pian7,pian7
sú,徙,2,sú,su2,su2
hok,復,2,hok,hok4,hok4
piān,忭,2,piān,pian7,pian7
se,恓,2,se,se1,se1
lū,慮,2,lū,lu7,lu7
lē,戾,2,lē,le7,le7
sóo-uī,所謂,2,só͘-ūi,soo2ui7,soo2ui7
ki-lîng,技能,2,ki-lêng,ki1ling5,ki1leng5
ik,抑,2,ek,ik4,ek4
tham,探,2,tham,tham1,tham1
thàm-thâu,探頭,2,thàm-thâu,tham3thau5,tham3thau5
tsiap-sio̍k,接續,2,chiap-sio̍k,tsiap4siok8,chiap4siok8
tsiap-sio̍k,接觸,2,chiap-sio̍k,tsiap4siok8,chiap4siok8
hê,携,2,hê,he5,he5
tik,摘,2,tek,tik4,tek4
tōng-kiû,撞球,2,tōng-kiû,tong7kiu5,tong7kiu5
hê,攜,2,hê,he5,he5
tóo,斗,2,tó͘,too2,too2
hú,斧,2,hú,hu2,hu2
i̍k-king,易經,2,e̍k-keng,ik8king1,ek8keng1
kiáu,晈,2,kiáu,kiau2,kiau2
n̄g,暈,2,n̄g,ng7,ng7
ūn,暈,2,ūn,un7,un7
bōo,暮,2,bō͘,boo7,boo7
hi,曦,2,hi,hi1,hi1
ē-sái-tit,會使得,2,ē-sái-tit,e7sai2tit4,e7sai2tit4
ē-kham-tit,會堪得,2,ē-kham-tit,e7kham1tit4,e7kham1tit4
tshng,村,2,chhng,tshng1,chhng1
gî-pê,枇杷,2,gî-pê,gi5pe5,gi5pe5
khî-pê,枇杷,2,khî-pê,khi5pe5,khi5pe5
se,栖,2,se,se1,se1
thô-á-hn̂g,桃仔園,2,thô-á-hn̂g,tho5a2hng5,tho5a2hng5
se,棲,2,se,se1,se1
iûnn-muî,楊梅,2,iûⁿ-mûi,iunn5mui5,iunn5mui5
jî,榆,2,jî,ji5,ji5
ki-lîng,機能,2,ki-lêng,ki1ling5,ki1leng5
khiàm-iōng,欠用,2,khiàm-iōng,khiam3iong7,khiam3iong7
hi,欷,2,hi,hi1,hi1
tsiànn-im,正音,2,chiàⁿ-im,tsiann3im1,chiann3im1
pháinn-thinn,歹天,2,pháiⁿ-thiⁿ,phainn2thinn1,phainn2thinn1
siong,殤,2,siong,siong1,siong1
si̍k-tsí,汐止,2,se̍k-chí,sik8tsi2,sek8chi2
piān,汴,2,piān,pian7,pian7
iân-lōo,沿路,2,iân-lō͘,ian5loo7,ian5loo7
tsù-im,注音,2,chù-im,tsu3im1,chu3im1
hái-hong,海風,2,hái-hong,hai2hong1,hai2hong1
lē,淚,2,lē,le7,le7
thiam-ting,添丁,2,thiam-teng,thiam1ting1,thiam1teng1
phài,湃,2,phài,phai3,phai3
siong,湘,2,siong,siong1,siong1
tam,湛,2,tam,tam1,tam1
làm-á,湳仔,2,làm-á,lam3a2,lam3a2
tik,滴,2,tek,tik4,tek4
lé,澧,2,lé,le2,le2
lū,濾,2,lū,lu7,lu7
oo-liông,烏龍,2,o͘-liông,oo1liong5,oo1liong5
lo̍k,烙,2,lo̍k,lok8,lok8
bô-liáu-sî,無了時,2,bô-liáu-sî,bo5liau2si5,bo5liau2si5
bô-hān,無限,2,bô-hān,bo5han7,bo5han7
hi,熙,2,hi,hi1,hi1
tun,燉,2,tun,tun1,tun1
pa,爸,2,pa,pa1,pa1
se,犀,2,se,se1,se1
siù,琇,2,siù,siu3,siu3
jî,瑜,2,jî,ji5,ji5
sú,璽,2,sú,su2,su2
iōng-huat,用法,2,iōng-hoat,iong7huat4,iong7hoat4
īng-huat,用法,2,ēng-hoat,ing7huat4,eng7hoat4
hê,畦,2,hê,he5,he5
ī-gī,異議,2,ī-gī,i7gi7,i7gi7
tông,疼,2,tông,tong5,tong5
lē,癘,2,lē,le7,le7
kiáu,皦,2,kiáu,kiau2,kiau2
tsin-ài,真愛,2,chin-ài,tsin1ai3,chin1ai3
lē,礪,2,lē,le7,le7
lé,礼,2,lé,le2,le2
tóo,禱,2,tó͘,too2,too2
lē,禲,2,lē,le7,le7
hu,稃,2,hu,hu1,hu1
tun,窀,2,tun,tun1,tun1
tông,筒,2,tông,tong5,tong5
siong,箱,2,siong,siong1,siong1
tan,簞,2,tan,tan1,tan1
tông,糖,2,tông,tong5,tong5
khong,糠,2,khong,khong1,khong1
lē,糲,2,lē,le7,le7
siù,綉,2,siù,siu3,siu3
li̍k-sik,綠色,2,le̍k-sek,lik8sik4,lek8sek4
hi,羲,2,hi,hi1,hi1
ong,翁,2,ong,ong1,ong1
tam,耽,2,tam,tam1,tam1
thuah,脫,2,thoah,thuah4,thoah4
hú,腑,2,hú,hu2,hu2
hok,腹,2,hok,hok4,hok4
jî,茹,2,jî,ji5,ji5
lē,荔,2,lē,le7,le7
gueh,莢,2,goeh,gueh4,goeh4
lo̍k-ngóo,落伍,2,lo̍k-ngó͘,lok8ngoo2,lok8ngoo2
kiang,薑,2,kiang,kiang1,kiang1
sih,薛,2,sih,sih4,sih4
gió,藕,2,gió,gio2,gio2
io̍h-tse,藥劑,2,io̍h-che,ioh8tse1,ioh8che1
io̍h-tse,藥渣,2,io̍h-che,ioh8tse1,ioh8che1
hu,虛,2,hu,hu1,hu1
lê-á,螺仔,2,lê-á,le5a2,le5a2
huē,蟹,2,hōe,hue7,hoe7
lé,蠡,2,lé,le2,le2
kai,街,2,kai,kai1,kai1
hok,複,2,hok,hok4,hok4
kuan,覌,2,koan,kuan1,koan1
thóo,討,2,thó͘,thoo2,thoo2
hú,許,2,hú,hu2,hu2
kuí-kè,詭計,2,kúi-kè,kui2ke3,kui2ke3
khè,課,2,khè,khe3,khe3
tun,諄,2,tun,tun1,tun1
thâm,譚,2,thâm,tham5,tham5
piàn-hîng,變形,2,piàn-hêng,pian3hing5,pian3heng5
hê,蹊,2,hê,he5,he5
khuè,蹶,2,khòe,khue3,khoe3
sin-sè,身世,2,sin-sè,sin1se3,sin1se3
lo̍k,轆,2,lo̍k,lok8,lok8
piān,辦,2,piān,pian7,pian7
hok,郝,2,hok,hok4,hok4
pōo-uī,部位,2,pō͘-ūi,poo7ui7,poo7ui7
ūn,鄆,2,ūn,un7,un7
lo̍k,酪,2,lo̍k,lok8,lok8
tan,釘,2,tan,tan1,tan1
hú,釜,2,hú,hu2,hu2
lîng-á,鈴仔,2,lêng-á,ling5a2,leng5a2
tông,銅,2,tông,tong5,tong5
lū,鑢,2,lū,lu7,lu7
khui-to,開刀,2,khui-to,khui1to1,khui1to1
kuan,関,2,koan,kuan1,koan1
iam-ke,閹雞,2,iam-ke,iam1ke1,iam1ke1
iam-kue,閹雞,2,iam-koe,iam1kue1,iam1koe1
tsīng,阱,2,chēng,tsing7,cheng7
kàng-kē,降低,2,kàng-kē,kang3ke7,kang3ke7
lē,隷,2,lē,le7,le7
lo̍k,雒,2,lo̍k,lok8,lok8
siang-bīn,雙面,2,siang-bīn,siang1bin7,siang1bin7
siang-thâu,雙頭,2,siang-thâu,siang1thau5,siang1thau5
hê,霞,2,hê,he5,he5
ūn,韵,2,ūn,un7,un7
tíng-ji̍t,頂日,2,téng-ji̍t,ting2jit8,teng2jit8
tsia̍h-mn̍gh,食物,2,chia̍h-mn̍gh,tsiah8mngh8,chiah8mngh8
siù,首,2,siù,siu3,siu3
hok,馥,2,hok,hok4,hok4
kuan,鰥,2,koan,kuan1,koan1
lé,鱧,2,lé,le2,le2
lē,鱱,2,lē,le7,le7
ing-ko,鶯歌,2,eng-ko,ing1ko1,eng1ko1
ing-ko,鸚哥,2,eng-ko,ing1ko1,eng1ko1
iâm-tiânn,鹽埕,2,iâm-tiâⁿ,iam5tiann5,iam5tiann5
lo̍k,麓,2,lo̍k,lok8,lok8
sú,黍,2,sú,su2,su2
kah-á,䘥仔,1,kah-á,kah4a2,kah4a2
tsi̍t-puànn-pái-á,一半擺仔,1,chi̍t-pòaⁿ-pái-á,tsit8puann3pai2a2,chit8poann3pai2a2
it-tàn,一旦,1,it-tàn,it4tan3,it4tan3
it-khài,一概,1,it-khài,it4khai3,it4khai3
it-lia̍p-it,一粒一,1,it-lia̍p-it,it4liap8it4,it4liap8it4
it-tì,一致,1,it-tì,it4ti3,it4ti3
tshit-tóo,七堵,1,chhit-tó͘,tshit4too2,chhit4too2
tshit-niû-má,七娘媽,1,chhit-niû-má,tshit4niu5ma2,chhit4niu5ma2
tshit-tshenn-suann,七星山,1,chhit-chheⁿ-soaⁿ,tshit4tshenn1suann1,chhit4chhenn1soann1
sam-tsân-á,三層仔,1,sam-chân-á,sam1tsan5a2,sam1chan5a2
sam-bûn-hî,三文魚,1,sam-bûn-hî,sam1bun5hi5,sam1bun5hi5
sann-kak,三角,1,saⁿ-kak,sann1kak4,sann1kak4
sann-kak-íng,三角湧,1,saⁿ-kak-éng,sann1kak4ing2,sann1kak4eng2
siōng-guân,上元,1,siōng-goân,siong7guan5,siong7goan5
hā-guân,下元,1,hā-goân,ha7guan5,ha7goan5
hā-huān,下凡,1,hā-hoān,ha7huan7,ha7hoan7
ē-si,下司,1,ē-si,e7si1,e7si1
ē-ji̍t-á,下日仔,1,ē-ji̍t-á,e7jit8a2,e7jit8a2
e-hng-àm,下昏暗,1,e-hng-àm,e1hng1am3,e1hng1am3
hā-suí,下水,1,hā-súi,ha7sui2,ha7sui2
hā-liû,下流,1,hā-liû,ha7liu5,ha7liu5
hā-pan,下班,1,hā-pan,ha7pan1,ha7pan1
hē-lo̍h,下落,1,hē-lo̍h,he7loh8,he7loh8
hā-khò,下課,1,hā-khò,ha7kho3,ha7kho3
put-tān,不但,1,put-tān,put4tan7,put4tan7
put-jû,不如,1,put-jû,put4ju5,put4ju5
put-tap-put-tshit,不答不七,1,put-tap-put-chhit,put4tap4put4tshit4,put4tap4put4chhit4
put-kuán-sî,不管時,1,put-koán-sî,put4kuan2si5,put4koan2si5
put-lūn,不論,1,put-lūn,put4lun7,put4lun7
phi,丕,1,phi,phi1,phi1
sè-sio̍k,世俗,1,sè-sio̍k,se3siok8,se3siok8
sè-tsîng,世情,1,sè-chêng,se3tsing5,se3cheng5
sè-kí,世紀,1,sè-kí,se3ki2,se3ki2
lióng,两,1,lióng,liong2,liong2
kiu,丩,1,kiu,kiu1,kiu1
tiong-hô,中和,1,tiong-hô,tiong1ho5,tiong1ho5
tiong-ha̍k,中學,1,tiong-ha̍k,tiong1hak8,tiong1hak8
tiong-o̍h,中學,1,tiong-o̍h,tiong1oh8,tiong1oh8
tiong-san,中山,1,tiong-san,tiong1san1,tiong1san1
tiong-sìng,中性,1,tiong-sèng,tiong1sing3,tiong1seng3
tiong-se-khu,中西區,1,tiong-se-khu,tiong1se1khu1,tiong1se1khu1
tiòng-hong,中風,1,tiòng-hong,tiong3hong1,tiong3hong1
tan-tiân,丹田,1,tan-tiân,tan1tian5,tan1tian5
tsú-lâng,主人,1,chú-lâng,tsu2lang5,chu2lang5
tsú-li̍k,主力,1,chú-le̍k,tsu2lik8,chu2lek8
tsú-tsái,主宰,1,chú-chái,tsu2tsai2,chu2chai2
tsú-tsáinn,主宰,1,chú-cháiⁿ,tsu2tsainn2,chu2chainn2
tsú-kiàn,主見,1,chú-kiàn,tsu2kian3,chu2kian3
tsú-kuan,主觀,1,chú-koan,tsu2kuan1,chu2koan1
tsú-pān,主辦,1,chú-pān,tsu2pan7,chu2pan7
tsú-tuê,主題,1,chú-tôe,tsu2tue5,chu2toe5
tsú-thé,主體,1,chú-thé,tsu2the2,chu2the2
tom,丼,1,tom,tom1,tom1
gāi,乂,1,gāi,gai7,gai7
ngāi,乂,1,ngāi,ngai7,ngai7
kú-nî,久年,1,kú-nî,ku2ni5,ku2ni5
hoo,乎,1,ho͘,hoo1,hoo1
mih,乜,1,mih,mih4,mih4
káu-tè-tshù,九塊厝,1,káu-tè-chhù,kau2te3tshu3,kau2te3chhu3
káu-kháng,九孔,1,káu-kháng,kau2khang2,kau2khang2
khit-tsia̍h,乞食,1,khit-chia̍h,khit4tsiah8,khit4chiah8
jí,乳,1,jí,ji2,ji2
luān-lâi,亂來,1,loān-lâi,luan7lai5,loan7lai5
luān-kóng,亂講,1,loān-kóng,luan7kong2,loan7kong2
sū-bū-sóo,事務所,1,sū-bū-só͘,su7bu7soo2,su7bu7soo2
jī-pat-tsuí,二八水,1,jī-pat-chúi,ji7pat4tsui2,ji7pat4chui2
jī-tsáinn,二指,1,jī-cháiⁿ,ji7tsainn2,ji7chainn2
jī-tsuí,二水,1,jī-chúi,ji7tsui2,ji7chui2
u,于,1,u,u1,u1
ngóo-tsí-suann,五指山,1,ngó͘-chí-soaⁿ,ngoo2tsi2suann1,ngoo2chi2soann1
gōo-ji̍t-tseh,五日節,1,gō͘-ji̍t-cheh,goo7jit8tseh4,goo7jit8cheh4
gōo-ge̍h-tsueh,五月節,1,gō͘-ge̍h-choeh,goo7geh8tsueh4,goo7geh8choeh4
gōo-gue̍h-tseh,五月節,1,gō͘-goe̍h-cheh,goo7gueh8tseh4,goo7goeh8cheh4
ngóo-kok,五穀,1,ngó͘-kok,ngoo2kok4,ngoo2kok4
ngóo-kim,五金,1,ngó͘-kim,ngoo2kim1,ngoo2kim1
a-iân,亞鉛,1,a-iân,a1ian5,a1ian5
bông-hûn,亡魂,1,bông-hûn,bong5hun5,bong5hun5
kau-tiāng,交仗,1,kau-tiāng,kau1tiang7,kau1tiang7
kau-tiōng,交仗,1,kau-tiōng,kau1tiong7,kau1tiong7
kau-tsiap,交接,1,kau-chiap,kau1tsiap4,kau1chiap4
kau-i̍k,交易,1,kau-e̍k,kau1ik8,kau1ek8
kau-thuè,交替,1,kau-thòe,kau1thue3,kau1thoe3
kau-thè,交替,1,kau-thè,kau1the3,kau1the3
liōng,亮,1,liōng,liong7,liong7
jîn-sam,人參,1,jîn-sam,jin5sam1,jin5sam1
jîn-som,人參,1,jîn-som,jin5som1,jin5som1
jîn-guân,人員,1,jîn-goân,jin5guan5,jin5goan5
lâng-kang,人工,1,lâng-kang,lang5kang1,lang5kang1
jîn-bûn,人文,1,jîn-bûn,jin5bun5,jin5bun5
jîn-kan,人間,1,jîn-kan,jin5kan1,jin5kan1
jîn-tik,仁德,1,jîn-tek,jin5tik4,jin5tek4
jîn-gī,仁義,1,jîn-gī,jin5gi7,jin5gi7
tann-á,今仔,1,taⁿ-á,tann1a2,tann1a2
tiōng,仗,1,tiōng,tiong7,tiong7
hù-tshut,付出,1,hù-chhut,hu3tshut4,hu3chhut4
sian-thô,仙桃,1,sian-thô,sian1tho5,sian1tho5
tāi-bîng-sû,代名詞,1,tāi-bêng-sû,tai7bing5su5,tai7beng5su5
tāi-thuè,代替,1,tāi-thòe,tai7thue3,tai7thoe3
í-ki̍p,以及,1,í-ki̍p,i2kip8,i2kip8
giáng,仰,1,giáng,giang2,giang2
tiōng,仲,1,tiōng,tiong7,tiong7
jīm-hô,任何,1,jīm-hô,jim7ho5,jim7ho5
hūn-tsú,份子,1,hūn-chú,hun7tsu2,hun7chu2
khì-tôo,企圖,1,khì-tô͘,khi3too5,khi3too5
tsiòng,众,1,chiòng,tsiong3,chiong3
tshun-tshiú,伸手,1,chhun-chhiú,tshun1tshiu2,chhun1chhiu2
thí,佇,1,thí,thi2,thi2
uī-tì,位置,1,ūi-tì,ui7ti3,ui7ti3
te,低,1,te,te1,te1
kē-im,低音,1,kē-im,ke7im1,ke7im1
tsū-tsí,住址,1,chū-chí,tsu7tsi2,chu7chi2
tsū-sóo,住所,1,chū-só͘,tsu7soo2,chu7soo2
hôo,何,1,hô͘,hoo5,hoo5
siâ,佘,1,siâ,sia5,sia5
i̍k,佚,1,e̍k,ik8,ek8
hu̍t-tsóo,佛祖,1,hu̍t-chó͘,hut8tsoo2,hut8choo2
tsok-bûn,作文,1,chok-bûn,tsok4bun5,chok4bun5
tsok-gia̍p,作業,1,chok-gia̍p,tsok4giap8,chok4giap8
puē-ho̍k,佩服,1,pōe-ho̍k,pue7hok8,poe7hok8
i̍k,佾,1,e̍k,ik8,ek8
sú-bīng,使命,1,sú-bēng,su2bing7,su2beng7
sái-lōng,使弄,1,sái-lōng,sai2long7,sai2long7
sú-iōng-lâng,使用人,1,sú-iōng-lâng,su2iong7lang5,su2iong7lang5
sú-iōng-tsiá,使用者,1,sú-iōng-chiá,su2iong7tsia2,su2iong7chia2
lâi-sè,來世,1,lâi-sè,lai5se3,lai5se3
lâi-pin,來賓,1,lâi-pin,lai5pin1,lai5pin1
kiong-ìng,供應,1,kiong-èng,kiong1ing3,kiong1eng3
kiong-kip,供給,1,kiong-kip,kiong1kip4,kiong1kip4
i-uá,依倚,1,i-óa,i1ua2,i1oa2
i-lāi,依賴,1,i-lāi,i1lai7,i1lai7
i-nāi,依賴,1,i-nāi,i1nai7,i1nai7
bú-jio̍k,侮辱,1,bú-jio̍k,bu2jiok8,bu2jiok8
hâu,侯,1,hâu,hau5,hau5
pân-gî,便宜,1,pân-gî,pan5gi5,pan5gi5
hē-hāng,係項,1,hē-hāng,he7hang7,he7hang7
tshiok-tsìn,促進,1,chhiok-chìn,tshiok4tsin3,chhiok4chin3
tsùn,俊,1,chùn,tsun3,chun3
sio̍k-gān,俗諺,1,sio̍k-gān,siok8gan7,siok8gan7
pó-tshî,保持,1,pó-chhî,po2tshi5,po2chhi5
