tl,hanzi
to̍k-sin-á,獨身仔
kuè,獪
hiám,獫
hāi,獬
sián,獮
hun,獯
lîng,獰
hi̍k,獲
jû,獳
lōo,獳
la̍h,獵
lia̍p,獵
kóng,獷
siù,獸
siù-i,獸醫
lôo,獹
that,獺
thuah,獺
hiàn,獻
hiàn-kìng,獻敬
hiàn-tsuá,獻紙
hiàn kè,獻計
hiàn-sin,獻身
bî,獼
huan,獾
hiám,玁
khok,玃
hiân,玄
biāu,玅
lu̍t,率
sut,率
lôo,玈
gio̍k,玉
gi̍k,玉
gio̍k-tsénn-khu,玉井區
gio̍k-á,玉仔
gi̍k-á,玉仔
gio̍k-san,玉山
gio̍k-suann,玉山
gi̍k-khuân,玉環
gio̍k-hông-tāi-tè,玉皇大帝
gio̍k-bí,玉米
gio̍k-lân-hue,玉蘭花
gio̍k-lí,玉里
gio̍k-lí-tìn,玉里鎮
ông,王
ông-lâu,王劉
ông-hiō,王后
ông--ko-liú--ko,王哥柳哥
ông-kok,王國
ông-hui,王妃
ông-tsú,王子
ông-ia̍h,王易
ông-tiâu,王朝
ông-lí,王李
ông-lâi,王梨
ông-lâi-soo,王梨酥
ông-iâ,王爺
ông-iâ-tsè,王爺債
ông-pâi,王牌
ông-lo̍k-á,王祿仔
ông-kiàn-ông,王見王
ông-gân,王顏
ting,玎
tik,玓
tshuan,玔
kan,玕
káu,玖
kiú,玖
î,玗
û,玗
khí,玘
kí,玘
kong,玜
hu,玞
bîn,玟
bûn,玟
kài,玠
pin,玢
pāng,玤
gua̍t,玥
kuat,玦
ún,玧
kak,玨
guán,玩
uán,玩
muî,玫
muî-kuì,玫瑰
muî-kuì tiong-kok-siânn,玫瑰中國城
muî-kuì-hue,玫瑰花
lîng,玲
lin,玲
lîn-lo̍k-siā,玲珞社
lin-long-á,玲瑯仔
lin-long-kóo,玲瑯鼓
tāi,玳
kè,玴
ē,玴
gâm,玵
pîng,玶
tiam,玷
tiàm,玷
hiân,玹
hiān,玹
po,玻
poo,玻
por,玻
po-lê,玻璃
po-lê-tshing,玻璃清
po-lê-tshài,玻璃菜
tshé,玼
tshû,玼
góo,玽
kió,玽
phik,珀
kho,珂
sin,珅
î,珆
tsóo,珇
ka,珈
bîn,珉
san,珊
suan,珊
suan-lôo,珊瑚
suan-ôo,珊瑚
pit,珌
tin,珍
tsin,珍
tin-pó,珍寶
tin-sioh,珍惜
tin-tsông,珍藏
tin-kuì,珍貴
tin-tiōng,珍重
tin,珎
kak,珏
kàu,珓
kióng,珙
hiok,珛
hiù,珛
hú,珝
lo̍k,珞
tsu,珠
tsu-á,珠仔
tsu-á-ting,珠仔釘
tsu-á-tsiam,珠仔針
tsu-á-ku,珠仔龜
tsu-pó,珠寶
tsu-luī,珠淚
tsu-tshang,珠蔥
tsu-lê,珠螺
tsu-lê-kuê,珠螺膎
tsu-lê-kê,珠螺膎
tsu-ting,珠釘
sûn,珣
jínn,珥
jī,珥
hiòng,珦
iâu,珧
hâng,珩
hîng,珩
ke,珪
kui,珪
tshiong,珫
sut,珬
pan,班
pan-kip,班級
pan-tiúnn,班長
puē,珮
puè,珮
gô,珴
ngôo,珴
tîng,珵
tē,珶
bú,珷
gôo,珸
sîng,珹
kūn,珺
muî,珻
puè,珼
thíng,珽
hiàn,現
hiān,現
hiān-sì,現世
hiān-kau-kuan,現交關
hiān-kim,現今
hiān-á,現仔
hiān-tāi,現代
hiān-tāi-lâng,現代人
hiān-jīm,現任
hiān-līm,現任
hiān-tsāi,現在
hiān-tiûnn,現場
hiān-si̍t,現實
hiān-sîng,現成
hiān-tú-hiān,現拄現
hiān-sî,現時
hiān-iú,現有
hiān-tshú-sî,現此時
hiān-tsú-sî,現此時
hiān-hóng,現況
hiān-lâu-á,現流仔
hiān-tsōng,現狀
hiān-hiān,現現
hiàn-hing,現胸
hiān-siōng,現象
hiān-huè,現貨
hiān-hè,現貨
hiàn-sin,現身
hiān-kim,現金
hâm,琀
suân,琁
kiû,球
kiû-iú,球友
kiû-guân,球員
kiû-uân,球員
kiû-thuân,球團
kiû-tiûnn,球場
kiû-kuì,球季
kiû-ki,球技
kiû-pe,球桮
kiû-pue,球桮
kiû-tshuê,球箠
kiû-tshê,球箠
kiû-sài,球賽
kiû-bê,球迷
kiû-king,球間
kiû-tuī,球隊
kiû-uê,球鞋
kiû-ê,球鞋
kiû-luī,球類
hiân,琄
kuan,琄
lông,琅
lí,理
lí-sū,理事
lí-huà,理化
lí-ke,理家
lí-kang,理工
lí-liām,理念
lí-sìng,理性
lí-sióng,理想
lí-sóo-tong-jiân,理所當然
lí-sóo-tong-liân,理所當然
lí-tì,理智
lí-khì,理氣
lí-iû,理由
lí-kàm-sū,理監事
lí-kái,理解
lí-lūn,理論
lí-tsâi,理財
lí-lōo,理路
siù,琇
hu,琈
liû,琉
liû-khiû-hiong,琉球鄉
liû-kiû-hiong,琉球鄉
iâ,琊
hi,琋
lîng,琌
lī,琍
tsán,琖
ku,琚
thim,琛
bîn,琝
thián,琠
tián,琠
tshiok,琡
tsiok,琡
tok,琢
tsing,琤
hóo,琥
kî,琦
khun,琨
kî,琪
póng,琫
uán,琬
tsong,琮
kuan,琯
kuán,琯
iám,琰
tiau,琱
puē,琲
lîm,琳
khîm,琴
khîm-jí,琴子
khîm-tsing-á,琴鐘仔
pî,琵
pî-pê,琵琶
pâ,琶
pê,琶
khîm,琹
huat,琺
hûn,琿
í,瑀
ú,瑀
mōo,瑁
puē,瑁
suan,瑄
thê,瑅
giû,瑈
jiû,瑈
liû,瑈
bîn,瑉
hâm,瑊
tsim,瑊
uí,瑋
juán,瑌
luān,瑌
huàn,瑍
thuân,瑑
iông,瑒
tsuân,瑔
hâ,瑕
uān,瑗
ló,瑙
lóo,瑙
hôo,瑚
ôo,瑚
ing,瑛
jî,瑜
jû,瑜
lû,瑜
û,瑜
hông,瑝
suī,瑞
suī-hô,瑞和
suī-guân,瑞源
suī-suī,瑞穗
tsuí-bué,瑞穗
suī-suī-hiong,瑞穗鄉
suī-hong,瑞芳
suī-hong-khu,瑞芳區
sik,瑟
sit,瑟
liû,瑠
iông,瑢
tshó,瑣
só,瑣
sóo,瑣
iâu,瑤
oo,瑦
oó,瑦
óo,瑦
tsin,瑧
tsìn,瑨
îng,瑩
bé,瑪
má,瑪
má-ka-hiong,瑪家鄉
bé-ló,瑪瑙
má-sok,瑪鋉
liû,瑬
tông,瑭
li̍k,瑮
li̍t,瑮
lông,瑯
long,瑯
lông-kiau,瑯嶠
kuì,瑰
thiàn,瑱
tiân,瑱
tsin,瑱
tshiong,瑲
tshong,瑲
tsho,瑳
su,瑹
tshiong,瑽
kín,瑾
kīn,瑾
hê,瑿
tsuê,璀
tshong,璁
kî,璂
lê,璃
lî,璃
kíng,璄
íng,璄
tsó,璅
kiû,璆
suân,璇
suān,璇
suān-tsio̍h,璇石
suān-tsio̍rh,璇石
suān-tsiō,璇石
suǎn-tsio̍h,璇石
suān-tsio̍h-tshuì,璇石喙
suān-pit,璇筆
gô,璈
ngôo,璈
lián,璉
buân,璊
bûn,璊
tsiong,璋
lōo,璐
tōng,璗
lîn,璘
hîng,璜
hông,璜
phok,璞
phoh-si̍h-koh,璞石閣
phok-si̍k-koh,璞石閣
kíng,璟
íng,璟
huan,璠
huân,璠
tsin,璡
tsìn,璡
liû,璢
ki,璣
kìng,璥
kíng,璥
ài,璦
phik,璧
tshàn,璨
kî,璩
kû,璩
tsó,璪
tong,璫
khuân,環
huân,環
huân-pó,環保
khuân-pó,環保
khuân-pak,環北
khuân-kíng,環境
khuân-tó,環島
khuân-tóo,環島
khuân-kiû,環球
khuân-tsiat,環節
sik,璱
suī,璲
î,璵
û,璵
būn,璺
hùn,璺
sí,璽
sú,璽
suân,璿
juán,瓀
li̍k,瓅
khiông,瓊
khîng,瓊
khîng-hue,瓊花
liông,瓏
lông,瓏
lôo,瓐
lān,瓓
ing,瓔
siong,瓖
kuàn,瓘
tsàn,瓚
hiàn,瓛
huân,瓛
kua,瓜
kue,瓜
kue-á,瓜仔
kue-á-nî,瓜仔哖
kue-khau-á,瓜剾仔
kue-tsí,瓜子
kua-kó,瓜果
kue-le̍h-á,瓜笠仔
kua-kat,瓜葛
tia̍t,瓞
pâu,瓟
hôo,瓠
pû-láu-khok-á,瓠佬觳仔
pû-hia-bō,瓠桸帽
pû-hia-khok,瓠桸觳
puî-hia-khok-á,瓠桸觳仔
phiâu,瓢
phiô,瓢
pān,瓣
bān,瓣
giông,瓤
jiông,瓤
liông,瓤
nn̂g,瓤
hiā,瓦
huā,瓦
uá,瓦
hiā-tshù,瓦厝
uá-sir,瓦斯
hiā-phuè,瓦杮
hiā-phè,瓦杮
hiā-phuè-á,瓦杮仔
hiā-phè-á,瓦杮仔
hiā-iô,瓦窯
hāu-phiann,瓦缾
uá-kái,瓦解
hóng,瓬
òng,瓮
hôo,瓳
lîng,瓴
pân,瓶
pîn,瓶
tsû,瓷
huî,瓷
huî-á,瓷仔
huî-á-tiàm,瓷仔店
thi,瓻
tshi,瓻
tóng,瓽
tōng,瓽
phóo,瓿
tshiù,甃
tsin,甄
tsin-tshì,甄試
gia̍t,甈
khè,甈
lóo,甊
tik,甋
au,甌
io,甌
oo,甌
au-á,甌仔
bîng,甍
bòng,甍
bōng,甍
phìng,甏
tsing,甑
tsīng,甑
bú,甒
phia̍h,甓
phi̍k,甓
tam,甔
àng,甕
òng,甕
àng-á,甕仔
àng-tōo,甕肚
ing,甖
gián,甗
hiàn,甗
kam,甘
kam-sim,甘心
kam-tinn,甘甜
kam-tshó,甘草
kam-tsià,甘蔗
kam-tsià-phoh,甘蔗粕
kam-guān,甘願
sīm,甚
sīm-tsì,甚至
tinn,甜
tiâm,甜
tinn-thng,甜湯
tinn-kue,甜瓜
tinn-but-but,甜粅粅
tinn-kué,甜粿
tinn-ké,甜粿
tinn-kér,甜粿
tinn-tê,甜茶
tinn-bi̍t,甜蜜
tinn-giân-bi̍t-gí,甜言蜜語
tinn-giân-bi̍t-gú,甜言蜜語
tinn-tāu,甜豆
tinn-lōo,甜路
tinn-thâu,甜頭
tshenn,生
tshinn,生
senn,生
sing,生
sinn,生
senn-á,生仔
sinn-á,生仔
senn-hūn,生份
sinn-hūn,生份
tshenn-hūn,生份
tshinn-hūn,生份
senn-hūn-lâng,生份人
sinn-hūn-lâng,生份人
tshenn-hūn-lâng,生份人
tshinn-hūn-lâng,生份人
senn-tsò,生做
sinn-tsuè,生做
tshenn-líng,生冷
tshinn-líng,生冷
tshenn-tshìn-hong,生凊風
tshinn-tshìn-hong,生凊風
sing-li̍k-kun,生力軍
sing-tōng,生動
sing-huà,生化
senn-nn̄g,生卵
sinn-nn̄g,生卵
senn-kiánn,生囝
sinn-kiánn,生囝
senn gín-á,生囡仔
senn-gín-á,生囡仔
sinn gín-á,生囡仔
sinn-gín--á,生囡仔
sinn-gín-á,生囡仔
sing-tsûn,生存
sing-pîng,生平
senn-tiunn,生張
sinn-tiunn,生張
sing-thài,生態
sing-thài hn̂g-khu,生態園區
senn-sîng,生成
senn-tsiânn,生成
sinn-sîng,生成
sinn-tsiânn,生成
tshenn-tshiú,生手
tshinn-tshiú,生手
sing-hāu,生效
senn-ji̍t,生日
sinn-li̍t,生日
senn-sî-ji̍t-gue̍h,生時日月
sinn-sî-li̍t-ge̍h,生時日月
senn-pún,生本
sinn-pún,生本
senn-kin,生根
sinn-kin,生根
senn-suāinn-á,生檨仔
sinn-suāinn-á,生檨仔
sinn-suǎinn-á,生檨仔
senn-sí,生死
sinn-sí,生死
senn-tsuí,生水
sinn-tsuí,生水
sing-ua̍h,生活
sing-gâi,生涯
senn-thuànn,生湠
sinn-thuànn,生湠
tshenn-gû-á,生牛仔
tshinn-gû-á,生牛仔
sing-bu̍t,生物
tshenn-kông,生狂
tshinn-kông,生狂
tshenn-kâu,生猴
tshinn-kâu,生猴
sing-lí,生理
sing-lí-lâng,生理人
sing-lí-tiûnn,生理場
sing-lí-hóo,生理虎
sinn-kue,生瓜
sing-sán,生產
tshenn-huan,生番
tshinn-huan,生番
tshenn-soo,生疏
tshinn-soo,生疏
senn-kè,生疥
sinn-kerè,生疥
sinn-kuè,生疥
senn-tshng,生瘡
sinn-tshng,生瘡
senn sián,生癬
sinn sián,生癬
senn-ing,生癰
sinn-ing,生癰
sinn-ing-á,生癰仔
sinn-ba̍k-tsiam,生目尖
sinn-ba̍k-sái-tsiam,生目屎針
senn-ba̍k-tsiam,生目針
sinn-ba̍k-tsiam,生目針
senn-siùnn,生相
sinn-siùnn,生相
tshenn-tsin,生真
tshinn-tsin,生真
sinn-lia̍p,生粒
senn-lia̍p-á,生粒仔
sinn-lia̍p-á,生粒仔
sing-io̍k,生育
senn-tn̂g,生腸
sinn-tn̂g,生腸
senn-koo,生菇
sinn-koo,生菇
tshenn-tshài,生菜
tshinn-tshài,生菜
tshenn-kiunn,生薑
tshinn-kiunn,生薑
senn-giân-tsō-gí,生言造語
sinn-giân-tsō-gú,生言造語
sing-kè,生計
senn-uē,生話
sinn-uē,生話
tshenn-kha-siàu,生跤數
tshinn-kha-siàu,生跤數
senn-lōo,生路
sinn-lōo,生路
senn-sian,生鉎
sinn-sian,生鉎
senn-ue,生鍋
sinn-e,生鍋
sinn-er,生鍋
senn-ue-á,生鍋仔
sinn-e-á,生鍋仔
senn-thih,生鐵
sinn-thih,生鐵
sing-tióng,生長
senn-tn̂g-miā-té,生長命短
sinn-tn̂g-miā-tué,生長命短
senn-mn̂g,生門
sinn-mn̂g,生門
tshenn-thâu-tshìn-bīn,生頭凊面
tshinn-thâu-tshìn-bīn,生頭凊面
tshenn-kiann,生驚
tshinn-kiann,生驚
sin,甡
sán,產
sán-phín,產品
sán-tuē,產地
sán-tē,產地
sán-pô,產婆
sán-pôr,產婆
sán-hū,產婦
sán-pâng,產房
sán-gia̍p,產業
sán-bu̍t,產物
sán-sing,產生
sán-lîng,產能
sán-liōng,產量
sán-siau,產銷
juî,甤
sing,甥
soo,甦
iōng,用
īng,用
iōng-lâi,用來
īng-lâi,用來
iōng-kū,用具
iōng-kong,用功
iōng-phín,用品
iōng-tuē,用地
iōng-tē,用地
iōng-sim,用心
iōng-ì,用意
iōng-hōo,用戶
iōng-huat,用法
īng-huat,用法
iōng-gí,用語
iōng-gú,用語
iōng-tôo,用途
suè,甩
lut,甪
hú,甫
ióng,甬
bàng,甭
bīng,甯
lîng,甯
līn,甯
līng,甯
tiân,田
tshân,田
tiân-tiong,田中
tshân-tiong-ng,田中央
tiân-tiong-tìn,田中鎮
tshân-tiān,田佃
tshân-kiâu,田僑
tshân-kiâu-á,田僑仔
tshân-hn̂g,田園
tshân-tuē,田地
tshân-tē,田地
tshân-khuè,田契
tshân-khè,田契
iam-mi,田嬰
tshân-enn,田嬰
tshân-inn,田嬰
tshân-ne,田嬰
tshân-ni,田嬰
tshân-liâu-khu,田寮區
tshân-bué-hiong,田尾鄉
tshân-huānn,田岸
tshân-huānn-lōo,田岸路
tshân-tsng,田庄
tshân-tsng-lâng,田庄人
tshân-pe,田桮
tshân-tsoo,田租
tshân-kap-á,田蛤仔
tshân-kap-á-siû,田蛤仔泅
tshân-lê,田螺
tshân-lêr,田螺
tiân-iá,田野
iû,由
iû-lâi,由來
iû-tsāi,由在
kah,甲
kap,甲
kah-sian-khu,甲仙區
kah-tsí,甲子
kah-sī,甲是
kah-pán,甲板
kah-ha̍h-le̍h,甲箬笠
kah-nā,甲若
kah-bé,甲馬
sin,申
sin-uan,申冤
sin-pò,申報
sin-tôo,申屠
sin-sòo,申訴
sin-tshíng,申請
sin-pān,申辦
hut,甶
lâm,男
lâm-sū,男士
lâm-lí,男女
lâm-lú,男女
lâm-tsú,男子
lâm-tsú-hàn,男子漢
lâm-sìng,男性
lâm-hong,男方
lâm-tsong,男裝
sìng,甸
tiân,甸
tiān,甸
iû,甹
phing,甹
ting,町
tíng,町
huā,画
khián,甽
tsu,甾
bîng,甿
bông,甿
bóo,畆
ûn,畇
huàn,畈
king,畊
tiân,畋
kuè,界
kài,界
kè,界
kài-guā-kiû,界外球
kài-tīng,界定
kài-suànn,界線
kài-hān,界限
khián,畎
uì,畏
uì-kuânn,畏寒
uì-ngiau-tsháu,畏擽草
uì-jua̍h,畏熱
uì-lua̍h,畏熱
uì-siáu-jîn,畏羞人
uì-siáu-lîn,畏羞人
uì-siáu-lé,畏羞禮
hok,畐
puān,畔
kiong,畕
hok,畗
lâu,留
liû,留
lâu-miâ,留名
liû-ha̍k,留學
liû-ì,留意
liû-luân,留戀
liû-kip,留級
pùn,畚
pún,畚
pūn,畚
pùn-táu,畚斗
pùn-ki,畚箕
pùn-ki-á,畚箕仔
pùn-ki-káng,畚箕港
tsín,畛
thik,畜
thiok,畜
thik-senn,畜生
thik-sinn,畜生
bió,畝
bóo,畝
bóo,畞
tshik,畟
tsik,畟
pit,畢
pit-gia̍p,畢業
pit-gia̍p-sing,畢業生
pit-kìng,畢竟
sī,畤
tsí,畤
lio̍h,略
lio̍k,略
lio̍h-á,略仔
lio̍h-lio̍h-á,略略仔
hê,畦
ke,畦
lio̍k,畧
huan,番
han,番
huan-á,番仔
huan-á-mua,番仔幔
huan-á-uat,番仔挖
huan-á-lâu,番仔樓
huan-á-iû,番仔油
huan-á-hué,番仔火
huan-á-hé,番仔火
huan-á-hér,番仔火
huan-á-tshân,番仔田
huan-á-tsng,番仔莊
huan-á-kionn,番仔薑
huan-á-kiunn,番仔薑
huan-á-kionn-tsiònn,番仔薑醬
huan-á-kiunn-tsiùnn,番仔薑醬
huan-á-lôo-sué,番仔蘆黍
huan-á-lōo,番仔路
huan-pô,番婆
huan-mua,番幔
huan-siā,番社
huan-kiô,番茄
huan-kiunn,番薑
huan-kiunn-á,番薑仔
huan-kiunn-á-tsiùnn,番薑仔醬
huan-kiunn-tsiùnn,番薑醬
an-tsîr,番薯
han-tsî,番薯
han-tsîr,番薯
han-tsû,番薯
han-tsî-á-kiánn,番薯仔囝
han-tsû-á-kiánn,番薯仔囝
han-tsî-tshuah-á,番薯礤仔
han-tsî-lîng,番薯稜
han-tsî-khoo,番薯箍
han-tsû-khoo,番薯箍
han-tsî-tshiam,番薯簽
han-tsû-tshiam,番薯簽
han-tsî-hún,番薯粉
han-tsû-hún,番薯粉
huan-hō,番號
huan-lōo-hiong,番路鄉
huan-tian,番顛
huan-ah,番鴨
huan-ah-bór,番鴨母
huan-ah-kak,番鴨鵤
huan-be̍h,番麥
huan-bē,番麥
huan-sué,番黍
huan-sé,番黍
huan-tiánn-á,番鼎仔
huā,畫
uā,畫
uē,畫
uě,畫
uī,畫
uē-siōng,畫像
uē-tôo,畫圖
uě-tôo,畫圖
uī-tôo,畫圖
uē-tsng,畫妝
uē-ka,畫家
uē-ang-á,畫尪仔
uē-tián,畫展
uē-san-uē-suí,畫山畫水
uē-sûn,畫巡
uē-lông,畫廊
uē-kè,畫架
uī-kè,畫架
uē-huat,畫法
uē-kó,畫稿
uī-kó,畫稿
uē-hû-á,畫符仔
uē-pit,畫筆
uē-thn̂g-ang-á,畫糖尪仔
uē-hóo-lān,畫虎𡳞
uě-hóo-lǎn,畫虎𡳞
uī-hóo-lān,畫虎𡳞
uē-tsit,畫質
uē-bīn,畫面
uē-liông-uē-hōng,畫龍畫鳳
siâ,畬
tsùn,畯
ī,異
īnn,異
ī-tōng,異動
ī-kok,異國
ī-siông,異常
ī-sìng,異性
ī-bu̍t,異物
ī-gī,異議
ī-hiong,異鄉
liû,畱
huā,畵
tann,當
tang,當
tng,當
tong,當
tàng,當
tòng,當
tǹg,當
tang-tiong,當中
tong-tiong,當中
tong-sū-jîn,當事人
tong-sū-lîn,當事人
tong-kim,當今
tong-tāi,當代
tong-ti̍t,當值
tòng-tsuè,當做
tòng-tsò,當做
tong-tshoo,當初
tong-tshe-sî,當初時
tong-tshoo-sî,當初時
tong-tshue-sî,當初時
tong-tsiân,當前
tng-teh,當咧
tng-tih,當咧
tong-tuē,當地
tong-tē,當地
tong-tuē-lâng,當地人
tong-tē-lâng,當地人
tong-tiûnn,當場
tong-kio̍k,當局
tong-nî,當年
tǹg-tiàm,當店
tong-ji̍t,當日
tong-li̍t,當日
tang-sî,當時
tong-sî,當時
tong-kui,當歸
tong-jiân,當然
tong-liân,當然
tng-tang,當當
tng-tong,當當
tng-tong-sî,當當時
tǹg-phiò,當票
tng-âng,當紅
tòng-suán,當選
tng-bīn,當面
tng-thâu-tuì-bīn,當頭對面
tng-thâu-pe̍h-ji̍t,當頭白日
tng-thâu-pe̍h-li̍t,當頭白日
tsuat,畷
tsuè,畷
tuat,畷
kî,畸
uán,畹
khiong,畺
kiong,畺
thong,畽
thuán,畽
luí,畾
luî,畾
ki,畿
kî,畿
liû,疁
thong,疃
lîn,疄
līn,疄
kiang,疆
kiong,疆
tiû,疇
tha̍h,疊
thia̍p,疊
tha̍h-kè,疊價
thia̍p-huè,疊貨
thia̍p-hè,疊貨
phit,疋
soo,疏
se,疏
sue,疏
sòo,疏
soo-hut,疏忽
soo-sàn,疏散
se-lang,疏櫳
soo-thong,疏通
soo-uán,疏遠
soo-khai,疏開
gî,疑
gî-būn,疑問
gî-sim,疑心
gî-hi̍k,疑惑
gî-sîn-gî-kuí,疑神疑鬼
gî-lân,疑難
gî-tiám,疑點
lik,疒
nái,疓
ting,疔
ting-á,疔仔
phí,疕
pí,疕
kong,疘
git,疙
kì,疙
kiù,疚
hā,疜
sàn,疝
thìm,疢
thìn,疢
iû,疣
pa,疤
kerè,疥
kuè,疥
kài,疥
kè,疥
kî,疧
khî,疧
gâ,疨
pì,疪
ia̍h,疫
i̍k,疫
i̍k-tsîng,疫情
i̍k-biâu,疫苗
phā,疱
phî,疲
phî-lô,疲勞
kam,疳
kam-tshng,疳瘡
kam-tsik,疳積
khā,疴
tshû,疵
siat,疶
tshuah,疶
tshuah-sái,疶屎
tshuah-sái-tshenn,疶屎星
tshuah-sái-tshinn,疶屎星
thán,疸
tán,疸
tsín,疹
hua̍t,疺
tsi,疻
tsí,疻
tông,疼
thiànn,疼
thiànn-miā-miā,疼命命
thiànn-sim,疼心
thiànn-sioh,疼惜
thiànn-bóo-tshài,疼某菜
thiànn-thàng,疼痛
thiànn-hong,疼風
tsu,疽
tsi̍k,疾
tsi̍t,疾
huì,疿
ku,痀
ku-puè,痀背
siam,痁
tiàm,痁
ka,痂
kâ,痂
tsà,痄
pēnn,病
pīng,病
pīnn,病
pǐnn,病
pēnn-lâng,病人
pīnn-lâng,病人
pēnn-lē,病例
pīnn-lē,病例
pēnn-sú,病史
pīnn-sú,病史
pēnn-kiánn,病囝
pīnn-kiánn,病囝
pǐnn-kánn,病囝
pēnn-tshn̂g,病床
pīnn-tshn̂g,病床
pēnn-huān,病患
pīnn-huān,病患
pēnn-tsîng,病情
pīnn-tsîng,病情
pēnn-thài,病態
pīnn-thài,病態
pēnn-pâng,病房
pīnn-pâng,病房
pēnn-kin,病根
pīnn-kun,病根
pēnn-li̍k,病歷
pīnn-li̍k,病歷
pēnn-bó,病母
pīnn-bú,病母
pēnn-to̍k,病毒
pīnn-to̍k,病毒
pēnn-guân,病源
pīnn-guân,病源
pēnn-lí,病理
pīnn-lí,病理
pēnn-thiànn,病疼
pīnn-thiànn,病疼
pēnn-tsìng,病症
pīnn-tsìng,病症
pēnn-siunn-si,病相思
pīnn-siunn-si,病相思
pēnn-khún,病菌
pīnn-khún,病菌
pēnn-thâng-hāi,病蟲害
pīnn-thâng-hāi,病蟲害
pēnn-piàn,病變
pīnn-piàn,病變
pēnn-ìnn,病院
pēnn-īnn,病院
pīnn-ìnn,病院
pīnn-īnn,病院
pǐnn-ǐnn,病院
pēnn-thé,病體
pīnn-thé,病體
tsìng,症
tsìng-thâu,症頭
tshuan,痊
thong,痌
tông,痌
kai,痎
iū,痏
uí,痏
huê,痐
sí,痑
than,痑
ióng,痒
iông,痒
siông,痒
tī,痔
tī-tshng,痔瘡
tǐ-tshng,痔瘡
hûn,痕
hûn-jiah,痕跡
hûn-liah,痕跡
huè,痗
muī,痗
tiō,痘
tāu,痘
tōo,痘
hau,痚
he,痚
he-ku,痚呴
he-ku-sàu,痚呴嗽
thàng,痛
thòng,痛
thòng-hūn,痛恨
thàng-thiànn,痛疼
thòng-khóo,痛苦
phí,痞
siau,痟
siáu,痟
siáu-lâng,痟人
siáu-káu,痟狗
siáu-káu-íng,痟狗湧
siáu-káu-pēnn,痟狗病
siáu-káu-pīnn,痟狗病
siáu-káu-tsìng,痟狗症
siáu-siáu,痟痟
siáu--ê,痟的
siáu uē,痟話
siáu-niau,痟貓
siáu-tham,痟貪
sng,痠
suan,痠
suinn,痠
sng-thiu-thiànn,痠抽疼
sng-thiànn,痠疼
sng-nńg,痠軟
hu,痡
hú,痡
pôo,痡
pôo-sim,痡心
lī,痢
kì,痣
tsì,痣
tsô,痤
tua̍t,痥
sa,痧
se,痧
sua,痧
phing,痭
kuán,痯
thâm,痰
thâm-ôo,痰壺
thâm-nuā,痰瀾
thâm-kuàn,痰罐
puì,痱
puì-á,痱仔
puì-á-hún,痱仔粉
bâ,痲
muâ,痲
muâ-á,痲仔
bâ-huang,痲瘋
mâ-hong-tsìng,痲瘋症
lîm,痳
tshi,痴
tshi-ko,痴哥
tshi-ko-sîn,痴哥神
tshi-ko-tsháu,痴哥草
tshi-tsîng,痴情
tshi-bê,痴迷
kuì,痵
am,痷
pì,痹
pì,痺
bîn,痻
hun,痻
hun-ài,痻愛
in-ài,痻愛
un-ài,痻愛
kòo,痼
juê,痿
ue,痿
ui,痿
i,瘀
u,瘀
ì,瘀
ù,瘀
sin,瘁
tsuī,瘁
tsióng,瘇
khè,瘈
jú,瘉
jû,瘉
hâu,瘊
hong,瘋
la̍t,瘌
iâng,瘍
iông,瘍
tôo,瘏
jú,瘐
jû,瘐
hûn,瘒
thuán,瘓
khòo,瘔
hâ,瘕
im,瘖
so,瘙
khuat,瘚
sik,瘜
kuan,瘝
un,瘟
un-i̍k,瘟疫
tsi̍k,瘠
tshng,瘡
tshong,瘡
pan,瘢
hué,瘣
huê,瘣
liû,瘤
tsho,瘥
tshà,瘥
sió,瘦
sóo,瘦
sán,瘦
sán-pi-pa,瘦卑巴
sán-thio,瘦抽
sán-thiu,瘦抽
sán-kâu,瘦猴
sán tshân,瘦田
sán-phí-phí,瘦疕疕
sán-bah,瘦肉
gio̍k,瘧
tian,瘨
tap,瘩
tso̍k,瘯
luí,瘰
luì,瘰
bí-la̍t,瘰癧
lí-la̍t,瘰癧
tshiòng,瘲
thiu,瘳
tsiòng,瘴
tshài,瘵
tsè,瘵
sok,瘶
khuê,瘸
khê,瘸
kâ,瘸
kher-tshiú,瘸手
khue-tshiú,瘸手
khuê-tshiú,瘸手
khê-tshiú,瘸手
khuê-kha,瘸跤
khê-kha,瘸跤
khêr-kha,瘸跤
lōo,瘺
lú,瘻
lōo,瘻
bo̍k,瘼
mo̍oh,瘼
hông,癀
liâu,療
liāu,療
liâu-huat,療法
liâu-thîng,療程
liâu-tîng,療程
liâu-ióng,療養
liông,癃
tsiau,癄
tsiâu,癄
liû,癅
lô,癆
hân,癇
huè,癈
tan,癉
thán,癉
tàn,癉
tò,癉
ìm,癊
gâm,癌
gâm-tsìng,癌症
kuè,癐
ui,癐
phiah,癖
phia̍h,癖
phik,癖
phiah-sìng,癖性
luî,癗
lē,癘
sú,癙
tshú,癙
tiō,癜
tsé,癠
tsê,癠
tshi,癡
iáng,癢
ióng,癢
tsiōnn,癢
tsiūnn,癢
tsiǔnn,癢
tsiat,癤
ting,癥
li̍k,癧
hok,癨
nāi,癩
thái,癩
thái-ko,癩𰣻
thái-kor,癩𰣻
thái-ko-nuā-lô,癩𰣻爛癆
thái-ko-nuǎ-lô,癩𰣻爛癆
