tl,hanzi
Bûn-tàn,文旦
Muâ-tāu-bûn-tàn,麻豆文旦
Pe̍h-bah-iū,白肉柚
Muâ-tāu-pe̍h-iū,麻豆白柚
Bit-iū,蜜柚
Suann-tang-iū,山東柚
Tsio̍h-thâu-iū,石頭柚
Tsá-iū,早柚
Pe̍h-hio̍h-iū,白葉柚
Oo-hio̍h-iū,烏葉柚
Kuâinn-tshiûnn-iū,高墻柚
Tiong-iū,中柚
Hiong-iân,香櫞
Hiunn-înn,香員、香圓
Hiunn-înn,香圓
Hiunn-iū,香柚
Hu̍t-siú,佛手
Hu̍t-siú-hiunn-kam,佛手香柑
Tsài-sing-kiat,再生橘
Sù-kuì-kiat,四季橘
Huan-kam,蕃柑
Kong-sun-kiat,公孫橘
Sng-kiat,酸橘
Phòng-kiat,掽橘、凸橘
Tinn-kiat,甜橘
Phòng-kam,掽柑、凸柑
Seh-kam,雪柑
Tsuí-kam,水柑
Âng-kam,紅柑
Tháng-kam,桶柑
Nî-kam,年柑
Kuâinn-tshiûnn-tháng-kam,高墻桶柑
Hái-lâi-kam,海梨柑
N̂g-phî,黃皮
N̂g-kam,黃柑
Kè-suann-hiunn,過山香
Huan-á-phang-tsháu,蕃仔香草
Tsha̍t-á-tshiū,賊仔樹
Suann-tshat,山漆
Suè-hio̍h-suann-kuah-tshài,細葉山葛菜
Suann-kuah-tshài,山葛菜
Pe̍h-bé-sái,白馬屎
Sann-kha-pih,三脚鼈
Sann-pih-pí,三鼈比
Tshì-tshang,刺葱
Tuā-hio̍h-tshì-tshang,大葉刺葱
Âng-tsh-tshang,紅刺葱
Jîn-tshì-tshang,仁刺葱
Tshì-kang-bóo,刺江某、刺江栂
Tsiáu-ta̍h-tshì,鳥踏刺
Pe̍h-bé-sái,白馬屎
Kóo-gua̍t-kun,古月根
Sang-bīn-tshì,雙面刺
Hau-khak-tshì,鱟壳刺
N̂g-kun,黃根
Kim-kam,金柑
Kim-kam,金柑
Tsio̍h-lîng-kū,石柃舅
Tshit-lí-hiong,七星香
Tsio̍h-lîng,石柃
Sip-lí-hiong,十里香
Tshàu-phû-iông,臭芙蓉
Suè-hio̍h-n̂g-bah-tshì,細葉黃肉刺
Kann-ná,橄欖
Kiunn-á-lān-hu̍t,？仔？核
Tshiū-lân,樹蘭
Tshiu-lân,秋蘭
Âng-tshâ,紅柴
Tuā-âng-thun-tshiū,大紅椿樹
Khóo-līng,苦楝
Tah-bah-tshì,搭肉刺
Uán-tsì,遠志
Tshit-tshùn-kim,七寸金
Juē-á-tsháu,蚋仔草
Thih-tiò-kuann,鐵釣竿
Kim-sia̍h-liû,金石榴
Tê-si-hông,茶絲黃
Tshân-gō-á-tsháu,田臥仔草
Tông-tsi-tshiū,桐子樹
Iû-tông,油桐
Tông-tsí-tshiū,桐子樹
Iû-tông,油桐
Kńg-tang-iû-tông,廣東油桐
Koo-lí-tin,枯里珍
Koo-lí-tin,枯里珍
Ka-tang,茄苳
Âng-sim-á,紅心仔
Âng-tsu,紅珠
Tshit-ji̍t-n̄g,七日暈
Âng-tsu-á,紅珠仔
Âng-tsu-á-thâu,紅珠仔頭
Âng-ì-á,紅薏仔
Pe̍h-á,白仔
Tōo-bi̍t-tshiū,杜蜜樹
Tshì-tōo-bi̍t,刺杜蜜
Tshì-lâm,刺楠
Khī-kôo,柿糊
Pe̍h-hio̍h-ē,白葉下
Hio̍h-ē-pe̍h,葉下白
Pa-tau,巴豆
Kóng-á,廣仔
Bíng-tshiū,猛樹
Kòng-á,貢仔
Hóo-phê-lâm,虎皮楠
Thih-sik-tshiū,鐵色樹
Tāi-kah-tsháu,大甲草
Pat-kuà-tsháu,八卦草
Lin-á-tsháu,乳仔草
Tuā-pún-lin-á-tsháu,大本乳仔草
Âng-kut-tuā-pún-lin-á-tsháu,紅骨大本乳仔草
Hé-hāng,火？
Kim-sia̍h-liû,金石榴
Huan-á-tshì,蕃仔刺
Gî-hoo-tuan,宜呼端
Lik-san-ôo,綠珊瑚
Thih-tshiū,鐵樹
Suè-pún-lin-á-tsháu,細本乳仔草
Âng-bé-á-tsháu,紅尾仔草
Pián-thiok-tsháu,萹蓄草
Lin-tsháu,乳草
Huan-hûn-tsháu,翻魂草
Âng-lin-tsháu,紅乳草
Lin-á-tsháu,乳仔草
Oo-á-ba̍k-tsháu,烏仔目草
Kè-lōo-giâ-kang,過路蜈蚣
Pián-tsiong,蝙章
Âng-kut-suè-pún-lin-á-tsháu,紅骨細本乳仔草
Thóo-tîm-hiunn,土沈香
Tsuí-tsha̍t-á,水賊仔
Pe̍h-tshiū-á,白樹仔
Bīn-thâu-ké,面頭菓
Tshiah-huih-á,赤血仔
Bīn-thâu-ké,面頭菓
Suè-hio̍h-tshiah-huih-á,細葉赤血仔
Tuā-hio̍h-bīn-thâu-ké,大葉面頭菓
Tuā-âng-sim,大紅心
Suè-hio̍h-bīn-thâu-ké,細葉面頭菓
Bîn-thâu-ké,面頭菓
Bûn-thâu-ké,文頭菓
Tsuí-liú-á,水柳仔
Iû-tông-tshiū,油桐樹
Tsuí-tshat,水漆
Pa-tāu,巴豆
Huih-tông,血桐
Tuā-phànn-tshiū,大冇樹
Bīn-thâu-ké,面頭菓
Ting-tông,橙桐
Ting-lân,橙欄
Peh-bah-pe̍h-pû-á,白肉白匏仔
Pe̍h-pû-á,白匏仔
Pe̍h-hio̍h-á,白葉仔
Pe̍h-pû,白匏
Khī-kôo-bo̍k,柿糊木
La̍k-liàm-á,六棯仔
Lā-lí-á,嘮哩仔
La̍k-kiám-á,六檢仔
Kau-tîn,鈎藤
Pùn-ki-tîn,糞箕藤
Tshiū-tsû,樹薯
Pe̍h-tshiū-á,白樹仔
Thâng-sái,蟲屎
Iû-kam,油柑
Ah-thôo-tsu,鴨土珠、椏土珠
Sió-huan-hûn,小翻魂
Hio̍h-ē-tsu,葉下珠
Suè-pún-lin-á-tsháu,細本乳仔草
Pe̍h-kut-tsu-á-tsháu,白骨珠仔草
Tsu-á-tsháu,珠仔草
Hio̍h-ē-tsu,葉下珠
Âng-kut-kiā-tsàn-tsu-á-tsha̍h,紅骨崎層珠仔草
Oo-kam-á,烏柑仔
Pi-muâ,蓖麻
Âng-too-pi,紅？蓖
Pi-muâ-á,蓖麻仔
Âng-pi-muâ,紅蓖麻
Suann-khīng,山柏
Phànn-khīng,冇柏
Pe̍h-khing,白柏
Khīng-á,柏仔
Khīng-á,柏仔
Khīng-á-tshiū,柏仔樹
Tshī-tshang,市葱
Tshì-tshang,刺葱
Tsio̍h-liú,石柳
Tsio̍h-liú,石柳
Luē-tē-tsio̍h-liú,內地石柳
Suann-suāinn-á,山檨仔
Suāinn-á,檨仔
Nuānn-sim-bo̍k,爛心木
Nuā-sim,爛心
Suann-iâm-tshinn,山鹽菁
Poo-iâm-á,埔鹽仔
Suann-poo-iâm,山埔鹽
Iâm-tang-hue,鹽東花
Poo-iâm,埔鹽
Suann-tsha̍t-á,山賊仔
Tshat,漆
Suann-tshat,山漆
Tshat-tshit-tshiū,漆七樹
Ting-phing-á,燈秤仔
Bān-tiám-kim,萬點金
Ting-tshing-hue,燈稱花
Oo-kue-kut,烏鷄骨
Ting-phîng-hue,燈秤花
Kôo-thu,糊樗
Khóo-thu,苦株
Kôo-thu,糊樗
Pe̍h-gûn,白銀
Bé-kháu-tshiū,馬口樹
Tai-ting-hông,大丁黃、大疔黃
Tsiáu-kiān-hue,鳥腱花
Suann-hiunn-înn,山香圓
Kue-jiû,鷄柔
Tshinn-png,青楓
Tsí-kiong,止宮
Tó-tuē-lîng,倒地柃
Pe̍h-hue-á-tsháu,白花仔草
Tshia-sng-á,車桑仔、車閂仔
Gîng-gíng,龍眼
Khóo-līng-kang,苦楝江
Khóo-līng-kū,苦楝舅
Pua̍t-á-kue-iû,拔仔雞油
Nāi-tsi,荔枝
Huân-á-gîng-gíng,蕃仔龍眼
Luân-tshiū,欒樹
N̂g-ba̍k-tsí,黃目子
Ba̍k-lô,木羅
Ba̍k-lông-tshiū,木浪樹
Suann-ti-bah,山猪肉
Suann-ti-kuann,山猪肝
Pit-lô-tsí,筆羅子
Ka-tsua̍h-si̍t,蟉？翼
Li̍k-tsiunn,綠樟
Tsńg-kah-hue,指甲花
Oo-tshì-á,烏刺仔
Oo-ba̍k-á,黑目仔
Tháng-kau-tîn,桶鈎藤
Gû-tsang-tshì,牛鬃刺
Tshì-mng,刺？
Tsó-á,棗仔
Âng-tsó,紅棗
Tuā-tsó,大棗
Tuā-phû-tô,大葡萄
Tuā-pún-suann-phû-tô,大本山葡萄
Suann-phû-tô,山葡萄
Pùn-kam-tîn,糞？藤
Líng-pn̄g-tîn,冷飯藤
Hī-khang-á-tîn,耳空仔藤
Ngóo-jiáu-lîng,五爪龍
Ngóo-jiáu-jiông,五爪絨
Huan-pô-uan,蕃婆灣
Huan-pô-uân,蕃婆怨
Âng-kut-tsuâ,紅骨蛇
Sann-kha-pih-tsháu,三角鼈草
Sann-kha-pih,三角鼈
Suè-pún-suann-phû-tô,細本山葡萄
Phû-tô,葡萄
Kâu-huann-hí,猴歡喜
Tōo-ing,杜英、杜鶯
Tsû-tāu,薯豆
Tsû-táu,薯斗
N̂g-muâ,黃麻
Suann-muâ,山麻
Táu-lo̍k,斗鹿
La̍k-ta̍k-tsháu,？碡草、磱碡草
Sann-kha-pih,三角鼈
Io̍h-hóo,藥虎
Sann-kha-puà,三角破
Bí-nâ-tsháu,米籃草
Sù-bî-tsháu,絮薇草
Bō-á-tún,帽仔盾
Tò-tiàu-hong,倒？風
Sù-bí-tsháu,四米草
Gíng-á-tún-tsháu,研仔盾草
Phoh-á-tsháu,朴仔草
Bō-á-tùn-tsháu,帽仔盾草
Bō-á-tún-tsháu,磨仔盾草
Suann-phû-iông,山芙蓉
Káu-thâu-phû-iông,狗頭芙蓉
Phû-iông,芙蓉
Hû-song-hue,扶桑花
Tuā-âng-hue,大紅花
Tsiú-gím-hue,水錦花
Pe̍h-tsuí-gím-hue,白水錦花
Phoh-á,朴仔
Ké-hio̍h,菓葉、粿葉
Iâm-tsuí-bīn-thâu-ké,鹽水面頭菓
N̂g-tsuí,黃槿
Tuā-hō-suh-huih-á-tsháu,大號嗽血仔草
Kuí-liú-kun,鬼柳根
Sù-bí-tsháu,賜米草
Khiā-á-suh-huih-á,竪仔嗽血仔
Înn-hio̍h-suh-huih-tsháu,圓葉嗽血草
Suà-hō-suh-huih--á-tsháu,小號嗽血仔草
Sat-bú-tsí-tsháu,虱母子草
Sat-bú-tsí,虱母子
Pan-tsi-tshiū,班芝樹
Kó-bo̍k,？木
Ka-po̍h-mî,加薄棉
Tshinn-tông,青桐
Ngôo-tông,梧桐
Khóo-muâ,苦麻
Tuā-pe̍h-hio̍h-á,大白葉仔
Bīn-thâu-ké,面頭菓
Tshe-thâu-hîng,栖頭恒
Ting-á-tsháu,燈仔草
Tshìng-tshn̂g-lâm,銃床楠
Pîn-pô,蘋婆
Tsuí-tang-kue,水冬瓜
Tsuí-kóng-sim,水管心
Tuā-phànn-tshiū,大有樹
Tò-tiàu-hong,倒？風
Gû-sái-tê,牛屎茶
Âng-tām,紅淡
Tê-muî,茶梅
Khóo-tê,苦茶
Iû-tê-tshiū,油茶樹
Oo-phê-tê,烏皮茶
Gû-sái-tê,牛屎茶
Iû-tê,油茶
Tê,茶
Suann-tê,山茶
Suann-tê-á,山茶仔
Iû-tê,油茶
Iû-hio̍h-tê,油葉茶
Iû-bo̍k,油木
Tuā-thâu-tê,大頭茶
Kuann-á-phê,杆仔皮
Hò-siū,荷樹
Hò,荷
Ko-pue,高杯
Kó-á,？仔
Âng-tshâ,紅柴
Âng-tām-pí,紅淡比
Âng-kāu-khak,紅厚殼
Thih-tiò-kuann,鐵釣竿
N̂g-hue-á-tsháu,黃花仔草
It-ki-hiunn,一枝香
Tshut-sing-láu,出生老
Tuā-huan-hûn,大翻魂
Sàm-liú,？柳
Tê-sî-hông,茶匙黃
Ìng-tshài-hông,甕菜黃
Kue-tsih-hông,鷄舌黃
Keh-tsiáu-hue,鵲鳥花
Ū-tshì-tshiah-lân,有刺赤蘭
Lóo-huà-tshiū,魯化樹
Sî-pió-á-hue,時錶仔花
Bo̍k-kua,木瓜
Huan-á-bo̍k-kua,番仔木瓜
Bān-siū-kó,萬壽果
Mooh-piah-liân,？壁蓮
Sian-pa-tsiúnn,仙巴掌
Poo-lûn-á,埔崙仔
Suann-poo-lûn-á,山埔崙仔
Poo-lûn,埔崙
Khī-kôo,柿糊
Kiú-kiong,九芎
Tsńg-kah-hue,指甲花
Tshâ-tsńg-kah,柴指甲
Hái-tsuá-tsînn-lóo,海紙錢魯
Tsuí-ti-bú-lin,水豬母乳
Âng-sia̍h-liû,紅石榴
Siā-liû,謝榴、榭榴
Sia̍h-liû,石榴
Pe̍h-sia̍h-liû,白石榴
Kî-puânn-kha-tshiū,碁盤脚樹
Tsuí-kòng-á,水貢仔
Tsuí-ka-tang,水茄苳
Suè-hio̍h-kî-puânn-kha-tshiū,細葉碁盤脚樹
Gōo-kha-lí,五脚里
Tsuí-pit,水筆
Tsuí-pit-á,水筆仔
Âng-ka-tang,紅茄苳
Sù-kun-tsú,使君子
Suann-iûnn-sái,山羊屎
Lám-jîn,欖仁
Ka-ji̍p-kū,加入舅
Tshiah-lân,赤蘭
Huan-á-sàu-tshiú,蕃仔掃箒
Hiong-kó,香果
Hong-kóo,風鼓
Lián-bū,蓮霧、輦霧
Pua̍t-á,拔仔
Ná-pua̍t,那拔、藍拔、？？
Pat-á,扒仔
Tsuí-to-nî,水刀連
To-nî-á,哆哖仔
Tuā-hio̍h-kim-sia̍h-liû,大葉金石榴
Kim-siā-liû,金榭榴
Tē-ting,地丁
Káu-lê-á-hue,九螺仔花
Poo-pit-á,埔筆仔
Put-liû-hîng,不留行
Ông-put-liû-hîng,王不留行
Ông-put-liû,王不留
Kim-sia̍h-liû,金石榴
Kim-siā-liû,金榭榴
Tsuí-ting-hiunn,水丁香
Kè-kang-lîng,過江龍
Kè-kau-lîng,過溝龍
Tsuí-kang-lîng,水江龍
Tsuí-ting-hiunn,水丁香
Lîng-kak,龍角、菱角
Tsháu-se,草紗
Kang-bóo,江某、江？
Ap-bú-tshiū,鴨母樹
Ap-mu-phang,鴨母？
Ap-mâ-kua̍t,鴨麻瓜
Tshì-tshang-tshiū,刺葱樹
Tshì-tshang,刺葱
Suè-hōo-tshì-tshang,細號刺葱
Káu-kha-tuê,狗腳蹄
Thong-tsháu,蓪草、通草
Hue-tshó,花草
Tuā-pún-suann-khûn-tshài,大本山芹菜
To̍k-hua̍t,獨活
Khûn-tshài,芹菜
Tshâ-ôo,柴胡
Ham-khah-tsháu,含殼草、蚶壳草
Juā-á-tsháu,蚋仔草
Ham-khah-á-tsháu,蚶壳仔草
Iân-sui,莞荽、莞蓑
Âng-tshài-thâu,紅菜頭
Huê-hiunn,茴香
Kim-tshînn-po̍h-ho,金錢薄荷
Khit-tshia̍h-uánn,乞食碗
Âng-kut-ham-khak-tsháu,紅骨含殼草
Ham-khah-tsînn-tsháu,含殼錢草
Piàn-tē-hut,變地忽
Piàn-tē-gím,變地錦、遍地錦
Suè-pún-suann-khûn-tshài,細本山芹菜
Tsuí-khûn-tshài,水芹菜
Hông-hong,防風
Muá-suann-âng,滿山紅
Muá-suann-âng,滿山紅
Hōo-suànn-á,雨傘仔
Thih-hōo-suànn,鐵雨傘
Ué-kha-niû-suànn-tshiū,矮腳凉傘樹
Hōo-suànn-á,雨傘子
Tshiū-kí,樹？
La̍k-kak-tsháu,六角草
Suann-kuì-hue,山桂花
Tsit-hî-tánn,鯽魚膽
Tik-kí,竹？
Thih-á,鐵仔
Phang-tsháu,香草
Hiunn-tsháu,香草
Tshit-lí-hiong,七里香
Oo-bīn-bé,烏面馬
Hang-á-tsháu,？仔草
Tshiah-tsiok,赤？
Kuann-á,杆仔
Phah-kó-kong-tshiū,？古公樹
Tsio̍h-tshîng,石松
Tshiū-tshinn,樹青
Mô-khī,毛柿
Mô-khī-keh,毛柿格
Oo-tshâi-á,烏材仔
Oo-tshâi-khī,烏材柿
Khī-á,柿仔
Âng-khī,紅柿
N̂g-sim-á,黃心仔
Suann-khī,山柿
Oo-phê-tsio̍h-lîng,烏皮石柃
Suann-iûnn-hī,山羊耳
Suè-hio̍h-pe̍h-mn̂g,細葉白門
Tuā-hio̍h-pe̍h-mn̂g,大葉白門
Pe̍h-mn̂g,白們
Phànn-táinn,？？
Phnnà-thai,？？
Tánn-tsio,打招
Oo-phê-kiú-kiong,烏皮九芎
Pe̍h-tshiū,白樹
Oo-kue-bú,烏雞母
Hio̍h-ē-pe̍h,葉下白
Tshiah-huih-á,赤血仔
Âng-phê,紅皮
Hio̍h-ē-pe̍h,葉下白
Thih-tshiū,鐵樹
Pe̍h-kue-iû,白鷄油
Suann-khóo-līng,山苦楝
Kua-thôo,柯土
Pe̍h-kue-iû,白鷄油
Pe̍h-kue-iû-kū,白鷄油舅
Siù-ing,秀英
Ba̍k-nī-hue,茉莉花
Bak-nī,茉莉
Suann-sòo-ing,山素英
Suann-sù-ing,山四英
Kuì-hue,桂花
Tshì-keh,刺格
Suann-kuì-hue,山桂花
Iông-phoo,揚波
Hái-iông-phoo,海洋波
Pe̍h-poo-kiunn,白埔姜
Suann-suāinn-á,山檨仔
Hái-suāinn-á,海檨仔
Kâu-huann-hí,猴歡喜
Sng-tìn,酸藤
Lin-tîn,乳藤
Sù-sî-tshun,四時春
Ji̍t-ji̍t-tshun,日日春
Kip-tik-thô,夾竹桃
Thô-tik,桃竹
Huan-hue,蕃花
Huan-á-hue,蕃仔花
Suann-bé-tê,山馬蹄
Suann-ho-tsio,山胡椒
Bé-tê-hue,馬茶花、馬蹄花
Suann-bé-tê,山馬茶
Hong-put-tōng,風不動
Bú-hia-tîn,武靴藤
Kiû-lân,毬蘭
Bô-kun-tsháu,無根草
Tāu-hóo,豆虎
Bé-tê-kim,馬蹄金
Han-tsû,蕃薯
Huan-á-tîn,蕃仔藤
Uánn-kong-hue,碗公花
Huan-á-tîn,蕃仔藤
Han-tsû-kū,蕃薯舅
Uánn-kong-hue,碗公花
Bé-uann-tîn,馬鞍藤
Ìng-tshài,甕菜、應菜
Phuà-pòo-bo̍k,破布木
Suann-pòo-tsí,山布子
Phuà-pòo-tsí,破布子
Tshiū-tsí-á,樹子仔
Phuà-pòo-pp,破布烏
Pòo-pòo-oo-tshiū,布布烏樹
Pòo-pòo-oo,布布烏
Suann-pin-nn̂g,山檳榔
Kāu-khak-á,厚殼仔
Gû-kut-á,牛骨仔
Kháu-kha-á,口脚仔
Kim-hī-tuī,金耳墜
Káu-bé-tsháu,狗尾草
Kim-só-sî,金鎖匙
Tsuí-tsháu,水草
Tshìn-pn̄g-thng,？飯藤
Hái-ka-tang,海茄苳
Hái-ka-tîn,海茄藤
Tshoo-khng-á,粗糠仔
Pe̍h-tshoo-khng-á,白粗糠仔
Tāi-ting-hông,大丁黃
Mn̂g-tsiong-kun,毛將軍
Âng-bīn-mn̂g-tsiong-kun,紅面毛將軍
Poo-tsháu-iūnn,埔草樣
Tshàu-ba̍k-nī,臭茉莉、臭？莉
Pe̍h-hue-khóo-nâ-puânn,白花苦藍盤
Khóo-nâ-puânn,苦藍盤
Pe̍h-lîng-tsûn-hue,白龍船花
Lîng-tsûn-hue,龍船花
Suann-ti-kâ,山豬枷、山豬茄
Góo-lîng-lân,五龍蘭
Ah-tshuì-pue-hông,鴨嘴？黃
Ah-chi̍h-hông,鴨舌黃
Ah-tshuì-hông,鴨嘴黃
Hāu-khak-tshì,鱟壳刺
Gû-kut-á-tshiū,牛骨仔樹
Gû-kut-á,牛骨仔
Thih-tiò-kuann,鐵釣竿
Thih-bí-pinn,鐵馬鞭
Bé-pinn-tsháu,馬鞭草
Tê-bí-tsháu,茶米草
Po̍h-kiunn-á,薄姜仔
Muâ-á,蔴仔
Poo-kiunn,埔姜
M̄-kiann-tê,不驚茶
M̄-kiann-king,不驚經
Suann-poo-kiunn,山埔姜
Oo-tinn,烏甜
Oo-tinn-á,烏甜仔
Pòo-kiunn,布姜
Hái-poo-kiunn,海埔姜
Pe̍h-poo-kiunn,白埔姜
Tsat-tsat-âng,節節紅
Tsiam-bé-hong,尖尾風
Sàn-huih-tsháu,臭天黃
Kim-kiàm-tsháu,金劍草
Tshài-tsháu-thâu,菜草頭
Sat-bú-thâu,虱母頭
Buah-tsháu,抹草
Hî-tsiam-tsháu,魚針草
Hē-koo-tsháu,夏枯草
Pe̍h-hue-á-tsháu,白花仔草
Tê-sî-hông,茶匙黃
Siunn-su-tsháu,相思草
Kim-tsînn-po̍h-ho,金錢薄荷
Hóo-kā-hông,虎咬廣
Pòo-kut-siau,布骨梢
Phànn-kut-siau,？骨橚
Pe̍h-phànn-kut-siau,白？骨橚
Âng-phànn-kut-siau,紅？骨橚
Kue-kha-tsháu,鷄脚草
Ti̍k-lân,澤蘭
Lo̍k-á-tshài,鹿仔菜
Ah-bú-tsháu,益母草
Pe̍h-ah-bé-tsháu,白益母草
Pe̍h-khun-tsháu,白昆草
Kim-tsînn-po̍h-ho,金錢薄荷
Pe̍h-hue-tsháu,白花草
Tsháu-bé-hông,鼠尾黃
Po̍h-ho,薄荷
Sian-tsháu,仙草
Thóo-giû-tshit,土牛七
Thih-bo̍k-kùn,鐵木棍
It-ki-hiunn,一枝香
Hiunn-jû,香榆
Hiunn-hû,香符
Tshuà-pán-tsháu,蔡板草
Káu-tsàn-thah,九層塔
Tsí-soo,紫蘇
Âng-tsí-soo,紅紫蘇
Suann-tsí-soo,山紫蘇
Pe̍h-tsí-soo,白紫蘇
Hê-koo-tsháu,蝦蛄草
Hiòng-thian-tsuánn,向天盞
Huan-kiunn,蕃姜、蕃薑
Bān-thô-hue,萬桃花
Phah-puà-uánn-hue,打破碗花
Tē-kut-phî,地骨皮
Kam-á-bìt,甘仔蜜
Âng-hī-á-tshù,紅耳仔厝
Kóo-kí,枸杞
Âng-hī-á-bi̍t,紅耳仔蜜
Huan-kiunn,蕃薑
Hun-tsháu,煙草
Ting-lông-tsháu,登郎草
Phàu-á-tsháu,炮仔草
Kam-a-bi̍t,甘仔蜜
Pe̍h-kāu-phoh,白厚朴
Ia̍h-á-tsháu,蝶仔草
Kim-tiàu-liú,金？鈕
Hī-kau-tsháu,耳鉤草
N̂g-tsuí-kiô,黃水茄
Gōo-the̍h-kiô,五宅茄
Tshì-kam-á,刺柑仔
N̂g-tsuí-kiô,黃水茄
Liú-á-kiô,鈕仔茄
Liú-á-hông,柳仔黃
Kiô,茄
Kiô-á,茄仔
Oo-tshì-kiô,烏刺茄
Oo-tsí-á-tshài,烏子仔菜
Oo-tsí-á-tsháu,烏子仔草
Oo-á-tshài,烏仔菜
Oo-tsí-kiô,烏子茄
Tshì-kiô,刺茄
Tsuí-kiô,水茄
Liú-hio̍h-kiô,柳葉茄
Liú-á-kiô,鈕仔茄
Thóo-hun,土烟
Bān-thô-hue,萬桃花
Ji̍t-pún-han-tsû,日本番薯
Hô-lân-tsû,荷蘭薯
Huan-á-han-tsû,蕃仔蕃薯
Báng-á-hun,蚊仔煙
Suann-hun-tsháu,山煙草
Sinn-mn̂g-tsiong-kun,生毛將軍
Suann-huan-á-hun,山蕃仔煙
Thóo-hun,土煙
Kim-só-sî,金鎖匙
Tīng-king-tsháu,定經草
Kue-tsi̍h-hông,鷄舌黃
Ah-tsi̍h-hông,鴨舌黃
Ah-bú-tsháu,鴨母草
Tīng-king-tsháu,定經草
Tsuí-ting-hông,水丁黃
Tshân-hiunn-tsháu,田香草
Kiàn-hông-hông,見紅黃
La̍k-kak-tīng-king-tsháu,六角定經草
Gōng-tshiū,戇樹
Lâm-tâu-ngôo-tông,南投梧桐
Ngôo-tông,梧桐
Tuā-gōng-tshiū,大戇樹
Ngôo-tông,梧桐
Pe̍h-tông,白桐
Gōng-tshiū,戇樹
Tó-tuē-giâ-kang,倒地蜈蚣
Tìng-tuē-giâ-kang,釘地蜈蚣
Suann-kuah-tshài,山葛菜
Suann-tshài-tāu,山菜豆
Suann-khóo-līng,山苦楝
Khóo-līng-kū,苦楝舅
Pe̍h-muâ,白麻
Oo-muâ,烏麻
Tsi-muâ,芝麻
Iû-muâ,油麻
Kim-só-sî,金鎖匙
Tê-sî-hông,茶匙黃
Ōo-koo-tsháu,芋菰草
Kim-hî-tsháu,金魚草
Tsit-á-tánn,鯽仔膽
La̍k-kak-ing,六角英
Tsiam-bé-hong,尖尾峯
Ti̍k-lân,澤蘭
Tshú-bé-hông,鼠尾紅
Sió-tshú-bé-hông,小鼠尾黃
Beh-suī-hong,麥穗黃
Hōng-bé-hông,鳳尾黃
Tshú-kun-hông,鼠筋黃
Tshú-bé-hông,鼠尾黃
Suann-tshinn,山菁
Tuā-tshinn,大菁
Khóo-nâ-puânn,苦藍盤
Tinn-á-puânn,甜仔盤
Gī-nâ-puânn,義藍盤
Ku-tsiân-tsháu,車前草
Gōo-kun-tsháu,五根草
Ah-tsih-hông,鴨舌黃
Tê-sî-hông,茶匙黃
Hóo-tshì,虎刺
Káu-kut-á,狗骨仔
Suann-n̂g-ki,山黃枝
Suann-n̂g-kinn,山黃梔
N̂g-ki-hue,黃枝花
N̂g-ki,黃枝
Pe̍h-jîn,白仁
Pe̍h-lîn,白隣
Siān-po̍k,善薄
Sù-kuì-n̂g-ki,四季黃枝
Káu-kut-siau,狗骨消
Sian-tan,仙丹
Tsuí-tang-kue,水冬瓜
Lâi-á,梨仔
Lám-jîn-kū,欖仁舅
Lîng-thòo-tsu,龍吐珠
Tsu-á-tsháu,珠仔草
Tīng-king-tsháu,定經草
Kue-tsi-tsháu,瓜子草
Kau-tîn,鈎藤
Tò-tiàu-hong,倒？風
Kue-sái-tîn,鷄屎藤
Kue-phang-tîn,鷄香藤
Pe̍h-kue-sái-tîn,白鷄屎藤
Khînn-piah-lîng,？壁龍
Hong-put-tōng-tîn,風不動藤
Tshì-á,刺仔
Âng-tîn-á-tsháu,紅藤仔草
Âng-kun-á-tsháu,紅根仔草
Kim-kiàm-tsháu,金劍草
Phùn-seh,噴雪
Tsuí-kim-kiann,水金京、水金驚
Tsuí-hûn-á,水魂仔
Tsuí-kim-tiānn,水金定
Phànn-kut-siau,？骨消
Tshit-hio̍h-liân,七葉蓮
Kim-gûn-hue,金銀花
Jím-tang-tîn,忍冬藤
Sù-sî-tshun,四時春
Suann-ti-bah,山豬肉
Âng-tsí-á,紅子仔
Tshuan-san-liông,穿山龍
Tang-kue,冬瓜、苳瓜
Si-kue,西瓜
Am-kue,菴瓜、庵瓜
Tshí-kue,刺瓜、莿瓜
Kim-kue,金瓜
Kim-kue,金瓜
Kim-si-góo-jiáu-lîng,金絲五爪龍
Lîng-tshiu-tîn,龍鬚藤
Góo-jiáu-hún-tîn,五爪粉藤
Pû-á,匏仔
Hô-lôo-pû,葫蘆匏
Tshài-kue,菜瓜
Si-kue,絲瓜
Tò-tiàu-kim-tsing,倒？金鐘
Suann-tshì-kue,山刺瓜
Khóo-kue,苦瓜
Tshàu-sái-kue,臭屎瓜
Nâ-tâu-koo,林投菰
Bo̍k-pih-tsú,木鼈子
Thian-tsháu,天草
Káu-sái-kue,狗屎瓜
Tshàu-kue,臭瓜
Káu-sái-kue,狗屎瓜
Tsuí-sian-hue-tsháu,水仙花草
Liam-la̍t-á-tsháu,拈力仔草
Tsuí-tsháu,水草
Suè-hio̍h-tsuí-tsháu,細葉水草
Sì-hio̍h-tsí-soo,四葉紫蘇
Tik-tsat-hông,竹節黃
Lâm-hong-tsháu,南風草
It-ki-hiunn,一枝香
Liú-á-hông,柳仔黃
Suè-pún-tshân-inn-pn̄g,細本蜻蜓飯
Báng-á-hun-tsháu,蚊仔煙草
