tl,hanzi
kuânn-iam,寒陰
kuânn-jia̍t-á,寒熱仔
kuânn-jia̍t-tsìng,寒熱症
kuânn-jua̍h,寒熱
kuân-kàu,kuân到
kuân-kè,kuân價
kuân-kē,kuân低
kuân-kē-king,kuân低肩
kuân-kuì,權貴
kuânn-lâng,寒人
kuânn--lâng,寒人
kuân-lāng,kuân-lāng
kuân-li̍k,權力
kuân-lī,權利
kuân-lī-kim,權利金
kuân-phiânn,kuân坪
kuânn-sann,寒衫
kuânn-sí,寒死
kuân-siann,kuân聲
kuânn-sih-sih,寒sih-sih
kuânn-tang,寒冬
kuânn-tàng,寒凍
kuânn-thinn,寒天
kuânn-thinn-sann,寒天衫
kuânn--tio̍h,寒著
kuân-tōo,kuân度
kuân-ui,權威
kuân-uī,權位
kuân-ui-sìng,權威性
kuānn,kuānn
kuānn,汗
kuān,縣
kuān-bîn,縣民
kuān-tshī,縣市
kuānn-tsu,汗珠
kuānn-tsuí,kuānn水
kuānn-tsuí,汗水
kuān-gī-huē,縣議會
kuān-ha̍k,縣學
kuān-hat-tshī,縣轄市
kuānn-hue,汗花
kuān-hú,縣府
kuān-kíng,縣境
kuānn-kin-á,汗巾仔
kuān-li̍p,縣立
kuānn-sio̍h,汗液
kuānn-siûnn,汗瘍
kuānn-sng,汗酸
kuān-tī,縣治
kuānn-tiānn,kuānn定
kuānn-tih,汗滴
kuān-tiúnn,縣長
kuann-á,菅仔
kuan-ài,關愛
kuann-bang,菅芒
kuann-bâng,菅芒
kuann-bang-hue,菅芒花
kuan-biō,關廟
kuann-bō,官帽
kuan-bo̍k,棺木
kuan-bōng,觀望
kuann-tsa̍h-á,肝閘仔
kuan-tsān,捐贈
kuan-tsat,關節
kuann-tshâ,棺柴
kuann-tshâ-tsiáu,棺柴鳥
kuann-tshâ-khut,棺柴窟
kuann-tshâ-pún,棺柴本
kuann-tshâ-ting,棺柴釘
kuann-tshâ-tiàm,棺柴店
kuann-tshân,官田
kuan-tshat,觀察
kuan-tshat-ka,觀察家
kuan-tshat-uân,觀察員
kuann-tsháu,菅草
kuann-tshe,官差
kuan-tshik,觀測
kuan-tshiat,關切
kuan-tshut,捐出
kuan-tsiàn,觀戰
kuan-tsiat,關節
kuan-tsiàu,關照
kuann-tsin,菅蓁
kuan-tsiòng,觀眾
kuann-tsit,官職
kuann-tsōng,肝臟
kuan-tsōo,捐助
kuan-tsù,關注
kuann-gâm,肝癌
kuan-gîn,捐銀
kuann-hâm,官銜
kuann-hāu,官校
kuan-hē,關係
kuan-hē-jîn,關係人
kuan-hiàn,捐獻
kuann-hô,菅豪
kuan-huâi,關懷
kuann-hué-sīng,肝火盛
kuan-hueh,捐血
kuann-hong,官方
kuan-hong,觀風
kuan-hông,關防
kuan-hōo-jîn,觀護人
kuann-hú,官府
kuann-hû,官符
kuan-î,關於
kuann-iām,肝炎
kuan-im,觀音
kuan-im-tshài,觀音菜
kuan-im-tsháu,觀音草
kuan-im-tsuâ,觀音蛇
kuan-im-liân,觀音蓮
kuan-im-má,觀音媽
kuan-im-suann,觀音山
kuan-im-tāu,觀音豆
kuan-im-tik,觀音竹
kuan-ji̍p,關入
kuan-kám,觀感
kuan-khah,關卡
kuan-khiu,冠鳩
kuan-khuánn,捐款
kuan-khuán,捐款
kuan-khuànn,觀看
kuann-khuì,官氣
kuan-khut,棺窟
kuan-ki,關乩
kuan-kiàn,關鍵
kuan-kiān-sìng,關鍵性
kuan-kueh-kong,冠郭公
kuan-kong,關公
kuan-kong,觀光
kuan-kong-gia̍p,觀光業
kuan-kong-khàm,關公崁
kuan-kong-kheh,觀光客
kuan-kong-khu,觀光區
kuan-kong-kiā,關公崎
kuan-kong-kio̍k,觀光局
kuan-kong-phuà,關公破
kuan-kòo,觀顧
kuann-lân,官蘭
kuann-lân-hue,官蘭花
kuann--lâng,官人
kuan-lâng-ì,觀人意
kuan-lé,觀禮
kuann-lîng,官能
kuann-lī,官吏
kuan-liām,觀念
kuann-liân,肝連
kuan-liân,關連
kuan-liân,關聯
kuann-liâu,官僚
kuan-lo̍h-im,關落陰
kuan-môo,觀摩
kuann-uân,官員
kuan-uân,關員
kuann-uē,官話
kuann-pēnn,肝病
kuann-ping,官兵
kuan-san,關山
kuan-se,關西
kuan-sè-im,觀世音
kuann-si,官司
kuann-sià,官舍
kuan-sim,關心
kuan-sióng,觀賞
kuan-siúnn,觀賞
kuan-suat,關說
kuan-suè,關稅
kuan-sueh,關說
kuann-sú,官史
kuann-sú,官署
kuan-tâi,觀台
kuan-tâng,關童
kuann-té,官邸
kuan-tè-biō,關帝廟
kuan-tè-iâ,關帝爺
kuan-thâu,關頭
kuann-the̍h,官宅
kuann-thiann,官廳
kuan-tiám,觀點
kuann-tiân,官田
kuan-tiong,關中
kuann-tiûnn,官場
kuan-to,關刀
kuan-tó,關島
kuan-to-hue,關刀花
kuan-to-liân,關刀鰱
kuan-tong,關東
kuan-to-tāu,關刀豆
kua-uann,擱垵
kua-ông,歌王
ko-ap,高壓
kua-phóo,歌譜
ko-ap-tiān,高壓電
kua-si,歌詩
kua-siann,歌聲
kua-sò,枯燥
kua-sû,歌詞
kuat,koat
kuat,抉
kuat,決
kuat,訣
kuat-á,鈌仔
kuat-bîng,決明
kuat-tshik,決策
kuat-tshuì-phé,抉嘴phoe
kuat-tshuì-phué,抉嘴phué
kuat-tsì,決志
kuat-tsiàn,決戰
kuat-tsua̍t,決絕
kuat-tsua̍t,訣絕
kuat-gī,決議
kuat-gī-àn,決議案
kua-thiann,歌廳
kuat-hō,括號
kuat-hôo,括弧
kuat-ì,決意
kuat-khiàu,訣竅
kuat-lia̍t,決裂
kua-tuânn,歌壇
kuat-sài,決賽
kuat-sìng-hū,決勝負
kuat-sim,決心
kuat-suán,決選
kuat-suàn,決算
kuat-suat,訣說
kuat-tàu,決鬥
kuat-ti̍k,抉擇
kuat-tīng,決定
kuat-thâu,訣頭
kuat-ti-phue,抉豬胚
kuat-tuàn,決斷
ko-bîng,高明
ko-tsâi,高才
ko-tsâi-sing,高材生
ko-tsân,高層
ko-tshī,高市
ko-tshiau,高超
ko-tshioh,篙尺
ko-tshiú,高手
ko-tshiùnn,高唱
ko-tshù,高處
ko-tshut,高出
ko-tsit,高職
ko-tsiū,高就
ko-tsuí,膏水
kue,瓜
kué,改
kué,果
kué,解
kué,粿
kué-ānn,粿餡
kué-tshài,果菜
kué-tsí,果子
kué-tsí-bâ,果子狸
kué-tsí-bah,果子肉
kué-tsí-tsâng,果子欉
kué-tsí-tshiū,果子樹
kué-tsí-tsiap,果子汁
kué-tsí-tsiú,果子酒
kué-tsí-tsiùnn,果子醬
kué-tsí-hn̂g,果子園
kué-tsí-khak,果子殼
kué-tsí-ko,果子膏
kué-tsí-phuê,果子皮
kué-tsí-puânn,果子盤
kué-tsí-thàm,果子探
kué-tsí-thâu,果子頭
kué-tsí-the̍h,果子宅
kué-tsiú,解酒
kué-hio̍h-á,粿葉仔
kué-hio̍h-tshiū,粿葉樹
kué-phuê-siunn,果皮箱
kué-pìnn,改變
kué-sé,解洗
kué-sn̂g,粿床
kué-sueh,解說
kué-tē-á,粿袋仔
kué-tiâu-á,粿條仔
kuè,怪
kuè,疥
kuè,計
kuè,過
kuè,髻
kuè,膾
kuè-á-bué,髻仔尾
kuè-á-hî,鱠仔魚
kuè-àm,過暗
kuè-āu,過後
kuè-bâi,過楣
kuè-ba̍k,過目
kuè-bín,過敏
kuè-bîn,過眠
kuè-bīn,過面
kuè-buâ,過磨
kuè-bo̍k,檜木
kuè-būn,過問
kuè-tsá,過早
kuè-tsài,過載
kuè-tsāi,過載
kuè-tsat,過節
kuè-tseh,過節
kuè-tsìng,過症
kuè-tshá,過炒
kuè-tshau,過抄
kuè-tshiú,過手
kuè-tshng,疥瘡
kuè-tshò,過錯
kuè-tshue,過初
kuè-tshù,過厝
kuè-tshuì,過嘴
kuè-tshun,過偆
kuè-tsîn,過繩
kuè-tsió,過少
kuè-tsióng,過獎
kuè-tsua,過抓
kuè-tsú-tshiú,劊子手
kuè-tsuí,過水
kuè-tsuí-á,過水仔
kuè-tsuí-huè,過水貨
kuè-eh,過厄
kuè-gán,過眼
kuè-giàn,過giàn
kuè-giàn,過癮
kuè-guā-suànn,過外線
kuè-gue̍h,過月
kuè-hái,過海
kuè-hān,過限
kuè-hang,過烘
kuè-hî,鱖魚
kuè-hî,鱠魚
kuè-hīnn-khang,過耳空
kuè-huan,過番
kuè-hué,過火
kuè-huè,過歲
kuè-hok,過覆
kuè-hong,過風
kuè-hōo,過戶
kuè-hun,過分
kuè-hûn-hōo,過雲雨
kuè-hūn,過分
kuè-hūn,過份
kuè-ì,過意
kuè-iā,過夜
kuè-iúnn,過養
kuè-iûnn,過烊
kuè-ji̍t,過日
kuè-ji̍t-tsí,過日子
kuè-kak,過角
kuè-kang-liông,過江龍
kuè-kau-tshài,過溝菜
kuè-kau-liông,過溝龍
kuè-ke,過家
kuè-kè,會計
kuè-kè-su,會計師
kuè-kíng,過境
kuè-king-tshenn,過宮星
kuè-kha,過腳
kuè-khang,過空
kuè-kheh,過客
kuè-khí,過起
kuè-khì,過去
kuè-khiàu,過曲
kuè-khuì,過氣
kuè-ki,過枝
kuè-ki,過飢
kuè-kî,過期
kuè-kiâm-tsuí,過鹹水
kuè-kiap,過劫
kuè-kiô,過橋
kuè-kip,過急
kuè-kng,過光
kuè-kuà,過掛
kuè-kuan,過關
kuè-kuàn-sì,過慣勢
kuè-kuè-kiánn,過繼囝
kuè-kòng,過貢
kuè-kòng,過槓
kuè-kong-khang,過工孔
kuè-lâi,過來
kuè--lâi,過來
kuè-lâng,過人
kuè--lâng,過人
kuè-lâng-ba̍k,過人目
kuè-lâng-bīn,過人面
kuè-lâu,過流
kuè-lī,過慮
kuè-lī,過濾
kuè-liāng,過量
kuè-liáu-kuè,過了過
kuè-liáu-sî,過了時
kuè-liâu,過聊
kuè-liâu,過嘹
kuè-liū,過餾
kuè-lô,過勞
kuè-lōo-kheh,過路客
kuè-lōo-lâng,過路人
kuè-mê,過暝
kuè-miâ,過名
kuè-mn̂g,過門
kuè-nî,過年
kuè-nî-àm,過年暗
kuè-nî-tshài,過年菜
kuè-nî-mê,過年暝
kuè-nî-pn̄g,過年飯
kuè-niau,過貓
kuè-nńg,過軟
kuè-ue,過oe
kuè-óng,過往
kuè-pán,過板
kuè-pâng,過房
kuè-pâng-kiánn,過房囝
kuè-pênn,過平
kuè-píng,過反
kuè-phuànn,過判
kuè-phuê,過皮
kuè-puânn,過盤
kuè-puânn-i,過盤伊
kuè-pōng,過磅
kuè-si̍k,過熟
kuè-sīng,過剩
kuè-sing-ji̍t,過生日
kuè-sì,過世
kuè-sî,過時
kuè-siá,過寫
kuè-siàu,過數
kuè-sim,過心
kuè-sin,過身
kuè-sīn,過剩
kuè-sin-āu,過身後
kuè-sit,過失
kuè-sua,劌痧
kuè-suann-hiunn,過山香
kuè-suann-lîng,過山龍
kuè-suann-liông,過山龍
kuè-suann-to,過山刀
kuè-sû,過嗣
kuè-tang,過冬
kuè-tāng,過重
kuè-tang-tsiáu,過冬鳥
kuè-tàu,過晝
kuè-tè,過滯
kuè-tîng,過程
kuè-tîng,過澄
kuè-thai,過篩
kuè-thâu,過頭
kuè-thîng,過程
kuè-thiáu,過挑
kuè-thiāu,過祧
kuè-thn̄g,過thn̄g
kuè-thn̄g,過鍛
kuè-thong-kuan,過通關
kuè-tiám,過點
kuè-tiānn,過定
kuè-tiānn,過訂
kuè-tiān,過電
kuè-tiōng,過重
kuè-tiû,過淘
kuè-tiû,過綢
kuè-to,過刀
kuè-to,過多
kuè-tòng,過當
kuè-tôo,過渡
kuè-tōo,過度
kuè-tōo,過渡
kuè-tōo-kî,過渡期
kuè-ūn,過運
kuê,鮭
kuē,kuē
kuē,會
kuē,噲
kuē-phiah,怪癖
kuē--tio̍h,kuē著
kue-á,瓜仔
kue-á-tsháu,瓜仔草
kue-á-tshiunn,瓜仔鯧
kue-á-hî,瓜仔魚
kue-á-hî,圭仔魚
kue-á-nî,瓜仔nî
kue-á-nî,瓜仔妮
kue-á-nn̂g,瓜仔瓤
kue-bîn,乖眠
kue-tsí,瓜子
kue-tsí-bīn,瓜子面
kue-tsí-tsháu,瓜子草
kue-îng,瓜螢
kueh,刮
kue̍h,kue̍h
kueh-á,鍥仔
kue-hî,瓜魚
kue-hio̍h-thâng,瓜葉蟲
kueh-kong-tsiáu,郭公鳥
kueh-lang-kha,胳lang腳
kueh-nî,鍥鐮
kueh-niau,蕨貓
kueh-niau-tsháu,蕨貓草
kueh-phuê,刮皮
kueh-suann-niau,蕨山貓
kue-jîn,瓜仁
kue-kó,瓜果
kue-kó-sîn,瓜果蠅
kue-le̍h-á,瓜笠仔
kue-lue̍h,瓜笠
kue-phang-á,瓜蜂仔
kue-phuê-bō,瓜皮帽
ko-gia̍h,高額
ko-guân,高原
koh,koh
koh,各
koh,咯
koh,胳
koh-tsài,閣再
koh-tshuā,閣娶
koh-tshut-sì,閣出世
koh-tsi̍t-ê,閣一個
koh-ē,胳下
koh-ē-khang,胳下空
koh-ē-lang,胳下lang
koh-hā,閣下
ko-hiat-ap,高血壓
ko-hiông,高雄
ko-hiông-tshī,高雄市
ko-hiông-káng,高雄港
ko-hiông-kuān,高雄縣
ko-hiông-lâng,高雄人
ko-hiû,羔裘
koh-iūnn,koh樣
koh-iūnn,各樣
koh-ke,閣加
koh-kè,閣嫁
koh-khah,閣khah
koh-khang-ē,胳空下
koh-khì,閣去
koh-khiàm,閣欠
koh-khioh--tio̍h,閣拾著
koh-kiam,閣兼
koh-kóng,閣講
koh-kuí-ji̍t,閣幾日
koh-kuî,閣揆
koh-lâi,閣來
koh-m̄,閣m̄
koh-ua̍h,閣活
koh-ua̍h-tseh,閣活節
koh-uân,閣員
koh-uānn,閣換
ko-hong,高峰
koh-puann,閣搬
koh-tán,閣等
koh-tī-leh,擱tī-leh
ko-hui-kiû,高飛球
ko-hun,高分
ko-i,高醫
ko-io̍h,膏藥
ko-iûnn,羔羊
ko-jîn,高人
ko-jū,高裕
kok,各
kok,國
kok,郭
kok,閣
kok,穀
ko̍k,ko̍k
ko-kai-tsân,高階層
ko-kàn,高幹
ko-kang,高工
kok-an-huat,國安法
ko-ka-soh,高加索
kok-bîn,國民
kok-bîn-ping,國民兵
kok-bōo,國貿
kok-bōo-kio̍k,國貿局
kok-bū,國務
kok-bū-īnn,國務院
kok-bū-khing,國務卿
kok-bûn,國文
kok-tsài-kóng,閣再講
kok-tsè,國際
kok-tsè-huà,國際化
kok-tsè-huat,國際法
kok-tsè-sìng,國際性
kok-tsi̍k,國籍
kok-tsing,穀精
kok-tsîng,國情
kok-tshik,國策
kok-tshiú,國手
kok-tshng,穀倉
kok-tsióng,各種
kok-tsi̍t-pinn,摑一邊
kok-tsng-á,摑磚仔
kok-tsòng,國葬
kok-tsū,各自
ko-kè,高架
ko-kè-kiô,高架橋
kok-îng,國營
kok-ga̍k,國樂
kok-gí,國語
kok-guā,國外
kok-hā,閣下
kok-ha̍k,國學
ko-khang,高空
kok-hâng,各行
kok-hāu,國校
ko-khì-ap,高氣壓
kok-hia̍p,國協
ko-khó,高考
kok-hō,國號
kok-huat,國法
kok-huè,國貨
kok-huē,國會
ko-kho-ki,高科技
kok-hong,摑風
kok-hông,國防
kok-hông-pōo,國防部
kok-hong-bīn,各方面
kok-hū,國父
ko-ki,高居
ko-kiàn,高見
ko-kip,高級
kok-iú,國有
kok-jîn,國人
kok-ka,國家
kok-kài,各界
kok-kài,國界
kok-kàu,國教
kok-kíng,國境
kok-khìng,國慶
kok-khìng-tsiáu,國慶鳥
kok-khìng-ji̍t,國慶日
kok-kho-huē,國科會
kok-khòo,國庫
kok-khòo-kǹg,國庫券
kok-ki,國基
kok-kî,國旗
kok-kiàn,國建
kok-kio̍k,國劇
kok-kua,國歌
kok-kuan,谷關
kok-kuân,國權
kok-kok,各國
kok-kong,國公
kok-kong,國光
kok-kong-hō,國光號
kok-koo,穀姑
kok-kun,國軍
kok-lāi,國內
kok-lāi-guā,國內外
kok-lâng,各人
kok-li̍k,國力
kok-li̍k,國曆
kok-liân,國聯
kok-li̍p,國立
kok-luī,穀類
kok-lûn,國輪
kok-mn̂g,國門
ko--ko,哥哥
ko-kua,高歌
ko-kuà,高掛
ko-kuann,高官
ko-kué,糕粿
kok-uē,國畫
kok-ông,國王
ko-ko-tînn,膏膏纏
ko-kóo,高估
kok-phìnn,國片
kok-pia̍t,閣別
kok-pih,各憋
kok-pih,國鱉
kok-pin,國賓
kok-pó,國寶
kok-pó-kip,國寶級
kok-pún,國本
kok-sak,摑sak
kok-sán,國產
kok-sìng-tsuâ,國姓蛇
kok-sìng-giô,國姓蟯
kok-sìng-hî,國姓魚
kok-sí,國璽
kok-sī,國是
kok-sió,國小
kok-suè,國稅
kok-suè-kio̍k,國稅局
kok-su,國書
kok-sū,國士
kok-sū,國事
kok-suì,國粹
kok-su-kuán,國史館
kok-su̍t,國術
kok-tāi,國代
kok-tan,閣丹
kok-té,谷底
kok-tē,各地
kok-thé,國體
kok-thóo,國土
kok-tiâu,擱tiâu
kok-tiong,國中
kok-tiong-sing,國中生
kok-too,國都
kok-tōo,國度
kok-ú,穀雨
ko-kuì,高貴
kok-uī,各位
kok-ūn,國運
ko-lâu,高樓
ko-lê,高麗
ko-lê-tshài,高麗菜
ko-lê-jī,高麗字
ko-lê-som,高麗參
ko-lê-som,高麗蔘
ko-lîng,高齡
ko-liâng,高粱
ko-liâu,高寮
ko-liông,高梁
ko-lông,高農
ko-mn̂g,高門
kônn,齁
kônn-kônn-khùn,齁齁睏
kong,工
kong,公
kong,功
kong,光
kong,攻
kong,剛
kong-āinn-pô,公揹婆
kóng,管
kóng,講
kóng-hàm-kóo,講hàm古
kóng-á,管仔
kóng-á,廣仔
kóng-á-tsiann,管仔精
kóng-á-hâng,管仔行
kóng-á-tāu,栱仔豆
kóng-bē-ha̍h,講bē合
kóng-bē-lâi,講bē來
kóng-bē-liáu,講bē了
kóng-bē-uá,講bē倚
kóng-bē-suah,講bē煞
kóng-bē-thong,講bē通
kóng-bîng,講明
kóng-bóng-kóng,講罔講
kóng-tsai,講知
kóng-tsîng,講情
kóng-tsha,講差
kóng-tshing-tshó,講清楚
kóng-tshin,講親
kóng-tshin-tsiânn,講親tsiânn
kóng-tshiò,講笑
kóng-tshiò-khue,講笑詼
kóng-tshit-thô,講chhit-thô
kóng-tshut,講出
kóng--tshut-lâi,講出來
kóng-tsiânn,講情
kóng-tsin--ê,講真ê
kóng-ē-lâi,講會來
kóng-gī,廣義
kóng-gōng-uē,講戇話
kóng-hio̍h-sam,廣葉杉
kóng-hó,講好
kóng-hó-uē,講好話
kóng-hô,講和
kóng-huā,講嘩
kóng-huàn,廣泛
kóng-huat,講法
kóng-kah,講kah
kóng-kè,講價
kóng-kè-siàu,講價數
kóng-king,講經
kóng-ke-uē,講加話
kóng-khí,講起
kóng--khí-lâi,講起來
kóng-khiàn-sńg,講譴耍
kóng-khui,講開
kóng-kò,廣告
kóng-kò-huì,廣告費
kóng-kuàn,講慣
kóng-kuè-tsîn,講過tsîn
kóng-kóo,講古
kóng-kuí-uē,講鬼話
kóng--lâi,講來
kóng-la-thian,講la天
kóng-liáu-kóng,講了講
kóng-m̄-tio̍h,講m̄著
kóng-ngē-uē,講硬話
kóng-uē,講話
kóng-pe̍h-tsha̍t,講白賊
kóng-phànn-uē,講冇話
kóng-phuà,講破
kóng-pò,廣播
kóng-pòo-kài,廣播界
kóng-sìng-jū,講聖諭
kóng-sian-kóo,講仙古
kóng-sian-lô,講仙鑼
kóng-siáu-uē,講俏話
kóng-sńg-tshiò,講耍笑
kóng-sńg--ê,講耍ê
kóng-suah,講soah
kóng-su̍t,講述
kóng-tāi,廣大
kóng-tànn,講tànn
kóng-tānn,講tānn
kóng-tê,講題
kóng-thang-hông,講通晃
kóng-tháu-khuì,講敁氣
kóng-thàu-ki,講透枝
kóng-thàu-té,講透底
kóng-thian-kiat,講天kiat
kóng-thiòng,講暢
kóng-thong-hô,講通和
kóng-thong-thàu,講通透
kóng-thong-thò,講通套
kóng--tio̍h,講著
kóng-tiûnn,廣場
kóng-tó,廣島
kóng-tō-lí,講道理
kóng-tuā-uē,講大話
kòng,貢
kòng,摃
kòng-gîn-gû,摃銀牛
kòng-tiān-uē,摃電話
kòng-á,貢仔
kòng-báng,摃蚊
kòng-tsînn,摃錢
kòng-hiàn,貢獻
kòng-huan-thâu,摃番頭
kòng-kak,摃角
kòng-kha-tshng,摃尻川
kòng-khann-á,摃坩仔
kòng-kuai,誑乖
kòng-ku,摃龜
kòng-phuà,摃破
kòng-phuà-hue,摃破花
kòng-sí-pán,摃死版
kòng-siong,摃傷
kòng-thâu-khak,摃頭殼
kòng-thn̂g,貢糖
kòng-thuî-á,摃槌仔
kòng-tuā-kheh,摃大客
kông,狂
kông,桁
kông-bōng,狂妄
kông-tshiu,栱鞦
kông-tshue,狂吹
kông-huan,狂歡
kông-hong,狂風
kông-jîn,狂人
kông-ke̍h,狂桀
kông-phiann-phiann,狂phiann-phiann
kông-pio,狂飆
kông-sìng,狂性
kōng,kōng
kōng-kiauh,誆kiauh
kōng-thâu,kōng頭
ko-ngá,高雅
kong-an,公安
kong-àn-toh,公案桌
kong-an-kio̍k,公安局
kong-bîng,功名
kong-bîng,光明
kong-bîn,公民
kong-bông,光芒
kong-bōng,公墓
kong-bóo,公畝
kong-bū,公務
kong-bū-uân,公務員
kong-bûn,公文
kong-bûn-su,公文書
kong-bu̍t,公物
kong-tsè,公祭
kong-tsè,公債
kong-tsik,功績
kong-tsìng,公正
kong-tsìng,公眾
kong-tsìng,公證
kong-tshai,公差
kong-tshái,光彩
kong-tshik,公廁
kong-tshia,公車
kong-tshia-tshù,公車處
kong-tshin,公親
kong-tshioh,公尺
kong-tshò,攻錯
kong-tshui,公推
kong-tsiàm,攻占
kong-tsiàm,攻佔
kong-tsiànn,公正
kong-tsin,公升
kong-tsînn,公錢
kong-tsiok,公爵
kong-tsiòng,公眾
kong-tsit,公職
kong-tso̍k,公族
kong-tsú,公子
kong-tsú,公主
kong-tsú-iâ,公子爺
kong-ik,公益
kong-îng,公營
kong-îng,光榮
kong-gán,光眼
kong-gī,公義
kong-gîn,公銀
kong-guân,公元
kong-gū,公寓
kong-hā,攻下
kong-hái,公海
kong-hāi,公害
kong-ha̍k,光學
kong-hâm,公函
kong-hāu,功效
kong-hî,公魚
kong-hî,魟魚
kong-hiu-ji̍t,公休日
kong-hn̂g,公園
kong-huâ,光華
kong-huē,公會
kong-ho̍k,光復
kong-ho̍k-tsiat,光復節
kong-hui,光輝
kong-huì,公費
kong-huînn,公黃
kong-hun,公分
kong-hùn,公憤
kong-ì,公意
kong-î,公餘
kong-ián,公演
kong-iāu,光耀
kong-im,光陰
kong-iok,公約
kong-iōng,公用
kong-iōng,功用
kong-iú,公有
kong-jiân,公然
kong-ka,公家
kong-ka,攻家
kong-ká,公假
kong-kàu,公教
kong-ke,公家
kong-kè,公價
kong-ke-iōng,公家用
kong-kik,攻擊
kong-kíng,光景
kong-kíng-kiànn,光景鏡
kong-ke-tann,公家擔
kong-khai,公開
kong-khai-sài,公開賽
kong-khai-sìn,公開信
kong-khik,公克
kong-khik,攻克
kong-khíng,公頃
kong-khò,功課
kong-khuán,公款
kong-khui,公開
kong-kim,公金
kong-kin,公斤
kong-kiông,剛強
kong-kiōng,公共
kong-kò,公告
kong-kò,功過
kong-kò-lân,公告欄
kong-kuan,公關
kong-kuán,公館
kong-kuân,公權
kong-kuat,公決
kong-kòo,光顧
kong-kùn-thuî,光棍槌
kong-li̍k,功力
kong-líng,綱領
kong-lîng,功能
kong-lí,公里
kong-lí,公理
kong-lî,公厘
kong-lî,公釐
kong-lī,功利
kong-liân,光年
kong-lîm,光臨
kong-li̍p,公立
kong-lô,功勞
kong-lô-tsînn,功勞錢
kong-lông,桄榔
kong-lông-tsú,桄榔子
kong-lōo,公路
kong-lōo-kio̍k,公路局
kong-lūn,公論
kong-lu̍t,功率
kong-má,公媽
kong-má-kham,公媽龕
kong-má-pâi,公媽牌
kong-pênn,公平
kong-pîng,公平
kong-phuànn,公判
kong-pó,公保
kong-pò,公報
kong-pô-kham,公婆龕
kong-po̍k,公僕
kong-pòo,公佈
kong-pòo-lân,公佈欄
kong-sài,公使
kong-san,岡山
kong-sán,公產
kong-sik,公式
kong-si,公司
kong-sì,攻勢
kong-sī,公示
kong-siā,公社
kong-siânn,攻城
kong-siat,公設
kong-si-tsè,公司債
kong-si-huat,公司法
kong-sím,公審
kong-sìn-li̍k,公信力
kong-sîn,功臣
kong-siú,攻守
kong-sok,光速
kong-sóo,公所
kong-sòo,公訴
kong-su,公私
kong-sū,公事
kong-sū,公署
kong-sū,光緒
kong-sū-pau,公事包
kong-sun,公孫
kong-sun-á,公孫仔
kong-sun-tshiū,公孫樹
kong-tāi,公玳
kong-tāi,光大
kong-tánn,攻打
kong-tê,公題
kong-tē,公地
kong-tik,功德
kong-tik-sim,公德心
kong-tīng,公定
kong-thiann,公廳
kong-thióng,公冢
kong-thióng,公塚
kong-thuann,公攤
kong-tho̍k,攻讀
kong-thóng,公帑
kong-thui,公推
kong-tn̂g,公堂
kong-tō,公道
kong-tō-lâng,公道人
kong-tō-peh,公道伯
kong-tùn,公噸
kong-ú,公寓
ko-ní-hu,高爾夫
ko-pa-phí,鍋巴疕
ko-phiò,高票
ko-piánn,糕餅
ko-pîn-khe,高屏溪
ko-pit,膏筆
ko-san-tso̍k,高山族
ko-sing,高升
ko-sing,高僧
ko-sìng-lîng,高性能
ko-siā-phàu,高射炮
ko-siann,高聲
ko-sin,高薪
ko-siong,高商
ko-siōng,高尚
ko-siōng,歌頌
ko-siū,高壽
ko-sok,高速
ko-tâng,蒿茼
ko-tē,高地
ko-tíng,高等
ko-tiāu,高調
ko-tiong,高中
ko-tiòng,高漲
ko-tiong-sing,高中生
ko-tōo,高度
koo,koo
koo,姑
koo,孤
koo,菇
koo,觚
kóo,古
kóo,估
kóo,股
kóo,牯
kóo,鈷
kóo,鼓
kóo,鹽
kóo-á-bīn,鼓仔面
kóo-á-í,鼓仔椅
kóo-á-kiánn,股仔囝
kóo-á-sìnn,鼓仔扇
kóo-á-ting,鼓仔燈
kóo-bôo,鼓謀
kóo-bú,鼓舞
kóo-tsá,古早
kóo-tsá-tsheh,古早冊
kóo-tsá-hue,古早花
kóo-tsá-lâng,古早人
kóo-tsá-lē,古早例
kóo-tsá-mi̍h,古早物
kóo-tsá-sî,古早時
kóo-tsik,古蹟
kóo-tsénn,古井
kóo-tsénn,鼓井
kóo-tsénn-tshiûnn,古井牆
kóo-tsheh,古冊
kóo-tshī,股市
kóo-tshue,鼓吹
kóo-tshue-hue,鼓吹花
kóo-tshui,鼓催
kóo-tsong,古裝
kóo-tsú,股主
kóo-tsú-hue,鼓子花
kóo-tsui,古椎
kóo-tsui,古錐
kóo-guán,古玩
kóo-gua̍t,古月
kóo-gua̍t-kin,古月根
kóo-hong,古風
kóo-hun,股分
kóo-hūn,股份
kóo-hūn-gîn,股份銀
kóo-í,鼓椅
kóo-í-á,鼓椅仔
kóo-ì,古意
kóo-ì,苟意
kóo-kán,苟簡
kóo-kau,古交
kóo-kè,估計
kóo-kè,估價
kóo-kè,股價
kóo-kè-tuann,估價單
kóo-kha,股腳
kóo-khiat,古譎
kóo-khia̍t,古黠
kóo-khia̍t-uē,古黠話
kóo-khuán,古款
kóo-kí,枸杞
kóo-kia̍t,古黠
kóo-kim,古今
kóo-kim,股金
kóo-kit,枸橘
kóo-kó,枸果
kóo-kuài,古怪
kóo-kuài-phiah,古怪癖
kóo-kuân,股權
kóo-kok,古國
