tl,hanzi
kán-su̍t,簡述
khì-hi,氣虛
kong-kiōng-tiûnn-sóo,公共場所
iā-tiàm,夜店
hông-tsng,紅妝
n̂g-tshuì-ing-á,黃喙鶯仔
póng-gán,榜眼
tshuē-tńg--lâi,揣轉來
gia̍t-iân,孽緣
tē-kiû-gî,地球儀
pian-kíng-bo̍k-iûnn-khián,邊境牧羊犬
io-sng-puē-thiànn,腰痠背疼
bī-hun-hu,未婚夫
i̍k-bō,浴帽
hué-hun-tsûn,火熏船
khí-khong,起悾
lîng-liōng-tiûnn,能量場
tshuì-tsi̍h-phah-kat,喙舌拍結
tshut--lâi--ah,出來矣
la̍k-tsa̍p-tsio̍h-suann,六十石山
thâu-lâng-poo,頭人埔
piànn-mê,拚暝
tiān-ko-kuà,電鍋蓋
thàn-tsia̍h-lâng,趁食人
tsí-thiànn,止疼
kok-thài-bîn-an,國泰民安
ko-thih-tsām,高鐵站
pe̍h-siak-siak,白鑠鑠
siūnn-bô,想無
guá-tsia,我遮
tsú-si̍k,煮熟
tē-ki-tsú,地基主
khuànn-kuè,看過
bē-suah,袂煞
buē-suah,袂煞
tsiânn-hiông,誠雄
kau-kiat,勾結
kiâm-nn̄g-jîn,鹹卵仁
tsu-âng-sik,朱紅色
kám-ū-îng,敢有閒
tsin-bô-liâu,真無聊
nn̄g-tsian-piánn,卵煎餅
hang-sann-ki,烘衫機
kî-hîng,奇形
tsong-ha̍p-sún-ik,綜合損益
sing-hiânn-hōo-sio,先燃予燒
tsū-pì,自閉
siunn-hn̄g,傷遠
sán-pi-pa,瘦卑巴
phuê-tsâi,皮材
kiann-sè,驚世
siunn,鑲
gâm-iûnn,岩熔
piān-áu-í,便拗椅
piān-í,便椅
uē-kháu,話口
sàu-lōo--ê,掃路的
kuí-á-kóo,鬼仔古
thiòng-thâu,暢頭
îng-á-uē,閒仔話
hun-tsí,婚指
kiat-hun-tshiú-tsí,結婚手指
iô-kuáinn,搖桿
hān-siōng,旱象
líng-tshiò-uē,冷笑話
liu--lo̍h-lâi,溜落來
tháu-tshuì-am,敨喙罨
thng-pau,湯包
liân-ká,連假
kiú-pia̍t,久別
po-lê-kuàn-á,玻璃罐仔
la̍k-nî,六年
am,掩
kî-bué,期尾
ùn-tâm,搵澹
sit-tsú,失主
tiô-nńg,趒軟
hôo-tsio-iâm,胡椒鹽
ji̍t-thiah-á,日拆仔
ām-khoo,頷箍
po̍h-phuē,薄被
gōng-tāi-tsì,戇代誌
sî-tsūn,時陣
ī-kài,異界
iûnn-á-ue-á-tshài,羊仔萵仔菜
kiann-tshuah,驚掣
huī-kin,慧根
bān-siū-bû-kiong,萬壽無疆
io̍h-tsng-tiàm,藥妝店
bán-tsháu,挽草
siōng-ē-kha,上下跤
tshái-sik-iân-pit,彩色鉛筆
u-bia̍t,汙蔑
pit-gia̍p-tián-lé,畢業典禮
kuí-phìnn,鬼片
bô-kàu-thé-la̍t,無夠體力
bô-sî-kan,無時間
jú-lâi-jú-giâm-tiōng,愈來愈嚴重
lú-lâi-lú-giâm-tiōng,愈來愈嚴重
niau-kè-á,貓架仔
tsuân-pan,全班
bô-tshut-mn̂g,無出門
bē-tsió-lâng,袂少人
ti̍t-á,姪仔
lāng-sîn,弄臣
ba̍k-tsiu-kheh-kheh,目睭瞌瞌
ti̍t-ti̍t-kiânn,直直行
nn̄g-pîng-tshuì-phé,兩爿喙䫌
nn̄g-pîng-tshuì-phué,兩爿喙䫌
tīn-tsîng-thè,陣前退
tsin-hàm,真譀
i̍k-tsîng-kî-kan,疫情期間
tân-tîng-pho-kòo-ki,陳澄波故居
lán-kok,咱國
tsiong-sim-pí-sim,將心比心
phānn-tsa-bóo,奅查某
sè-kài-pue,世界杯
tsin-iāng,真煬
khí-sìng-la̍k-tē,起性搦地
ke-sim-tāu,雞心豆
ke-tāu,雞豆
tsú-àm-tǹg,煮暗頓
khàm,闞
kái-hong,解封
hîng-tshia-kì-lio̍k-khì,行車記錄器
lio̍k-iánn,錄影
uē-tsok,畫作
hîng-tshia-lio̍k-iánn-ki,行車錄影機
kín-suan,緊旋
kui-tīn,規陣
put-hàu-tsú,不孝子
teh-hōo-tshuì,硩予碎
tshui-bîn-khiok,催眠曲
sì-gue̍h,四月
tshut-thâu,出頭
tsia̍p-sé-tshiú,捷洗手
hôo-tsio-hê,胡椒蝦
tshenn-ô-koo,生蚵菇
tshinn-ô-koo,生蚵菇
kim-guân-pó,金元寶
a-pu̍t-á,阿勃仔
khīng-tshái,虹彩
khé-tì,啟智
kng,扛
m̄-khùn,毋睏
khǹg-sè,勸世
bīn-piah-su-kò,面壁思過
khong-si̍p-kíng-pò,空襲警報
tíng-khuànn,頂看
lāng-tsi̍h,弄舌
khiām-gia̍h,儉額
buah-hún,抹粉
tsài-pāi,再敗
pháng-tsit-ki,紡織機
tuā-thâi,大刣
tsióng-siōng-bîn-tsu,掌上明珠
pài-jîn-tsiu,拜仁州
kuí-khoo-gîn,幾箍銀
hueh-thn̂g-kē,血糖低
tiān-tsú-im-ga̍k,電子音樂
tshò-tshiū-á,剉樹仔
hōo-suànn-tōo-tīng,雨傘杜定
khài-thàn,慨嘆
tîng,婷
hio̍h-á-soo,葉仔酥
hua̍t-tsînn,罰錢
guân-sán,原產
pó-sian,保鮮
tsi̍t-tsiah,一隻
tsìnn-pháng-hún,糋麭粉
kì-tsiong,記章
ka-tôo,鉸圖
kenn-suànn,經線
kinn-suànn,經線
kng-ha̍p-tsok-iōng,光合作用
tâi-uân-hái,臺灣海
uá-tshin,倚親
to-kong-kiàm-iánn,刀光劍影
huat-bîng-ka,發明家
tsîng-phue,情批
tsîng-phe,情批
khà-iû,敲油
pe̍h-tsia̍h,白食
tsū-iû-tsi-tsiàn,自由之戰
tsáu-kha-pang,走跤枋
kín-kì-tsāi-sim,謹記在心
tuā-hàn-enn,大漢嬰
bāng-me̍h,網脈
kuan-tsat-thiànn,關節疼
pe̍h-ke,白雞
tsioh-tshia,借車
siânn-ài,唌愛
nge̍h-tshài,夾菜
tsò-lâng,做人
thài-khong-tiān-thui,太空電梯
bih,覕
kì-miâ,記名
phôo,扶
līng--khì,冗去
tsià-kam-tshó,炙甘草
koo-kiánn,菇囝
tshue-hî-á,炊魚仔
kut-hâi,骨骸
uî-hâi,遺骸
tê-tàng,茶凍
tsìng-tshuì-khí,種喙齒
pī-khò,備課
hū-jîn-lâng,婦人人
nn̄g-piánn-tsian,卵餅煎
hē-kim-kue,夏金瓜
la̍p-kut-tông,納骨堂
siūnn-tshiāng,想像
tsio̍h-tshiāng,石像
teh-khùn,咧睏
leh-khùn,咧睏
tshò-bí-pn̄g,糙米飯
tsīn-liōng,盡量
tsi̍t-lia̍t,一列
tâng-hue,桐花
sim-lāi-iú-sòo,心內有數
io̍h-tē-á,藥袋仔
tíng-sī,頂視
soo,
eh-lah-sòo,厄垃素
ki-su̍t-ha̍k-īnn,技術學院
póo-bîn,補眠
thiàu-kuè,跳過
suànn-jiah,線跡
tsiān,賤
tsuá-pue-á,紙杯仔
mài-tín-tāng,莫振動
tsiok-phang,足芳
tâi-uân-oo-hîm,台灣烏熊
ta̍t-sîng-bo̍k-piau,達成目標
siā-huē--té-tsân,社會底層
tsong-kàu-sìn-gióng,宗教信仰
ē-ha̍k-kî,下學期
nn̄g-hiann-tī,兩兄弟
siá-kong-khò,寫功課
kiânn-m̄-tio̍h-lōo,行毋著路
sè-iok,誓約
lîng-guân-kio̍k,能源局
the̍h-tio̍h,提著
pin-tsiu,賓州
huâinn-ke̍h,橫扴
huînn-ke̍h,橫扴
tshap,插
tsiok-ài-khùn,足愛睏
mài-luān-háu,莫亂吼
kang-tsok-tsìng,工作證
tsuí-mī-ku,水麵龜
tāi-tông-á-tsuí-ke,大同仔水雞
suàn-thâu-tsuí-ke,蒜頭水雞
iûnn-tshang-tsuí-ke,洋蔥水雞
tshang-thâu-tsuí-ke,蔥頭水雞
sì-kha-tsuí-sian,四跤水仙
tsuí-ke-tsháu,水雞草
sì-kha-tsháu,四跤草
kiàn-siàu-tsháu-tsuí-ke,見笑草水雞
tsuí-ke-hue,水雞花
sì-kha-hue,四跤花
tsang-hue-tsuí-ke,棕花水雞
hué-liông-kiánn,火龍囝
bué-liu-hué,尾溜火
hué-tōo-tīng,火杜定
hué-tōo-peh,火杜伯
hué-liông-tsāi-thian,火龍在天
huê-siūnn-ku,和尚龜
nâ-ku-kué,藍龜粿
tsin-tsu-ku,真珠龜
ku-hái-ti,龜海豬
tsuí-thiāu-ku,水柱龜
ku-hái-ang,龜海翁
tsuí-siū-ku,水壽龜
tshenn-môo-thâng,青毛蟲
niû-hio̍h-thâng,娘葉蟲
tshenn-thî-thâng,青苔蟲
bín-tāu-ióng,敏豆蛹
tāu-ngeh-ióng,豆莢蛹
âng-ba̍k-ia̍h,紅目蝶
tshân-enn-ia̍h,田嬰蝶
pe̍h-tsiam-thâng,白針蟲
kak-sún-thâng,角筍蟲
pe̍h-tsiam-ióng,白針蛹
kak-sún-ióng,角筍蛹
tsáu-bé-khak,走馬殼
làu-phâu-khak,落跑殼
pe̍h-tsiam-phang,白針蜂
kak-sún-phang,角筍蜂
tuā-tâng-á-phang,大筒仔蜂
tshài-tsiáu-á,菜鳥仔
ping-á-tsiáu,兵仔鳥
ka-tsui,加鵻
pi-pi-tsiáu,觱觱鳥
sū-kuann-tsiáu,士官鳥
lîng-si-tiau,翎鷥鵰
kun-kuann-tiau,軍官鵰
thâu-ba̍k-tsiáu,頭目鳥
hún-tsiáu-ông,粉鳥王
kiô-phî-tshí,茄皮鼠
iù-khí,幼齒
khiā-tshí,徛鼠
thih-khí-á,鐵齒仔
thih-khí-tâng-gê-tshí,鐵齒銅牙鼠
tshù-tsiáu-á,厝鳥仔
hué-sio-tshù-tsiáu-á,火燒厝鳥仔
sái-sìng-tsiáu,使性鳥
tsiam-tshuì-tsiáu,尖喙鳥
âng-thâu-bíng-tsiáu,紅頭猛鳥
n̂g-niá-tsuâ,黃領蛇
phuà-tánn-tsuâ,破膽蛇
tio̍h-kiann-tsuâ,著驚蛇
pn̄g-sî-tshìng,飯匙銃
tsuâ-peh-á,蛇伯仔
king-tsio-tshí,弓蕉鼠
phî-khah-tshio,皮卡𪁎
tân-luî-tshí,霆雷鼠
luî-kong-bué,雷公尾
lâ-lí-tshí,鯪鯉鼠
n̂g-tsng-tshí,黃磚鼠
lâ-lí-ông,鯪鯉王
tshì-ti-tshí,刺豬鼠
lîng-tshú-gín,龍鼠囡
lîng-tshú-ḿ,龍鼠姆
lîng-tshú-pô,龍鼠婆
tshì-liông-á,刺龍仔
tshì-liông-pē,刺龍爸
tshì-liông-kang,刺龍公
hún-bī,粉味
phî-phî-tshuah,皮皮掣
hún-bī-ông,粉味王
la̍k-bué-âng,六尾紅
la̍k-ki-bué,六支尾
káu-bué-kim,九尾金
káu-ki-bué,九支尾
thian-káu-kim,天九金
hún-înn-á,粉圓仔
hún-ke-kui,粉雞胿
pe̍h-tōo-înn-á,白肚圓仔
pe̍h-tōo-ke-kui,白肚雞胿
huan-bi̍t-pô,蕃密婆
huan-pô-kuí,蕃婆鬼
tuā-tshuì-bi̍t-pô,大喙密婆
gue̍h-niû-tsháu,月娘草
kng-bué-tsháu,光尾草
tsáu-kang-ôo,走江湖
tshàu-ling-hue,臭奶花
tshuì-nuā-hue,喙瀾花
hue-pà-ông,花霸王
âng-koo-tsîm,紅菇蟳
tuā-koo-tsîm,大菇蟳
kiô-mn̂g-kiû,茄毛球
môo-kiô-á,毛茄仔
sam-kak-ia̍h,三角蛾
ak-hún-ia̍h,沃粉蛾
tê-nn̄g-tshí,茶卵鼠
put-kiàn-thian,不見天
thih-nn̄g-tshí,鐵卵鼠
put-kiàn-thian-ông,不見天王
bōng-tsâi-niau,望財貓
âng-pó-niau,紅寶貓
gōng-tai-ah,憨呆鴨
khàm-thâu-ah,崁頭鴨
ah-pà,鴨霸
ah-bó-ông,鴨母王
káu-kuài,狡怪
kûn-bó-kâu,拳母猴
hué-sìng-kâu,火性猴
phu̍t-phu̍t-kâu,𧿳𧿳猴
tshiah-hong-káu,赤風狗
hong-hué-káu,風火狗
bê-hûn-tōo-kui,迷魂肚胿
lê-á-tōo-kui,螺仔肚胿
bê-hûn-tsuí-ke,迷魂水雞
lê-á-tsuí-ke,螺仔水雞
tsuí-ke-sai,水雞師
báng-á-tsuí,蠓仔水
khùn-hôo-kuài,睏狐怪
thng-sî-kuài,湯匙狐
lāu-kiàm-sian,老劍仙
tn̂g-tshiu-hôo,長鬚狐
lāu-ku-tsiann,老龜精
tshiú-pà,手霸
a-ióng,阿勇
a-ióng-peh,阿勇伯
sì-ki-tshiú,四支手
kóo-tshue-tsháu,鼓吹草
kóo-tshue-hue,鼓吹花
tē-á-hue,袋仔花
lak-á-hue,橐仔花
luî-kong-ôo,雷公壺
bé-ló-tsuí-bó,瑪瑙水母
lôo-muâ-tsuí-bó,鱸鰻水母
kûn-bó-tsio̍h,拳母石
tsio̍h-thâu-kong,石頭公
tsio̍h-kám-tong,石敢當
ku-suann-tó,龜山島
hué-sio-bé,火燒馬
hué-kak-bé,火角馬
lia̍h-kông-bé,掠狂馬
hué-tsìnn-bé,火箭馬
gām-thâu-kuài,儑頭怪
lán-si-kuài,懶屍怪
suànn-hîng-kuài,散形怪
gām-thâu-hô-bé,儑頭河馬
pîn-tuānn-hô-bé,貧惰河馬
khip-tsio̍h-kuài,吸石怪
tiān-tsû-kuài,電磁怪
sann-ba̍k-thih,三目鐵
sann-kap-thih,三敆鐵
tshang-á-ah,蔥仔鴨
pak-kiann-ah,北京鴨
siang-thâu-ah,雙頭鳥
sann-thâu-tsiáu,三頭鳥
hái-sai-kiánn,海獅囝
pe̍h-hái-sai,白海獅
nuā-thôo-kuài,爛塗怪
tsí-môo-thóo,紫毛土
tiám-á-ka,點仔膠
nuā-kôo-kôo,爛糊糊
thóo-tsi̍h-ham-á,吐舌蚶仔
thih-kah-ô-á,鐵甲蚵仔
thih-ham-á,鐵蚶仔
phái-mi̍h-á,歹物仔
lia̍h-kau-thè,掠交替
tāi-tsiòng-iâ,大眾爺
ū-ìng-kong,有應公
tē-tsio̍h-liông,地石龍
kún-kau-liông,滾蛟龍
tsia̍h-bāng-ti,食夢豬
khan-bāng-kuài,牽夢怪
ngeh-á-hē,夾仔蟹
tuann-tuā-khînn,單大鉗
pe̍h-ba̍k-kiû,白目球
ang-á-nn̄g,尪仔卵
iâ-nn̄g-tshiū,椰卵樹
pe̍h-kut-liông,白骨龍
pe̍h-kut-kiap,白骨俠
pe̍h-kut-hiann,白骨兄
pe̍h-kut-lông-kun,白骨郎君
king-á-kha,弓仔跤
bok-sìn-kuh-kûn,
phah-kûn-sai,拍拳師
kûn-thâu-sai,拳頭師
tuā-tsi̍h-kuài,大舌怪
tuā--tshuì-tsi̍h,大喙舌
tîng-tsi̍h-kuài,重舌怪
gá-suh-kiû,瓦斯球
kuàn-thâu-ke-kui,罐頭雞胿
siang-senn-gá-suh,雙生瓦斯
siang-bīn-gá-suh,雙面瓦斯
thih-kah-gû,鐵甲牛
thih-sai-gû,鐵犀牛
thih-kah-liông,鐵甲龍
âng-nn̄g-puî,紅卵肥
kiat-siông-nn̄g,吉祥卵
âng-tshái-nn̄g,紅彩卵
khan-tîn-kuài,牽藤怪
hî-tîn-kuài,魚藤怪
tē-tshí-liông,袋鼠龍
lak-á-liông,橐仔龍
hái-bé-tsiann,海馬精
ba̍k-tsa̍t-á-bé,墨賊仔馬
hái-tshì-liông,海刺龍
tshiah-hái-bé,刺海馬
kak-kim-hî,角金魚
kim-hî-ông,金魚王
tê-hái-tshenn,茶海星
âng-pó-hái-tshenn,紅寶海星
mooh-piah-ang-á,𢯾壁尪仔
siang-to-tsháu-kâu,雙刀草猴
lua̍h-tshiú,辣手
oo-niau-tsí-á,烏貓姐仔
tiān-hóo-iâ,電虎爺
hué-tshuì-ah,火喙鴨
hué-ah-liông,火鴨龍
ka-to-thâng,絞刀蟲
gû-sái-ku,牛屎龜
sái-ku-thâng,屎龜蟲
sann-bué-gû,三尾牛
sam-bué-gû,三尾牛
lí-hî-ông,鯉魚王
bíng-tsuí-liông,猛水龍
kong-tshia-liông,公車龍
tn̂g-ām-ku-liông,長頷龜龍
ni-bó-tshia-liông,奶母車龍
pah-bīn-kuài,百面怪
tsing-lîng-káu,精靈狗
tsuí-tsiann-lîng,水精靈
luî-tsiann-lîng,雷精靈
hué-tsiann-lîng,火精靈
lîng-kak-liông,菱角龍
lê-khak-kuài,螺殼怪
lê-á-tshì,螺仔刺
thih-bō-thâng,鐵帽蟲
thih-liâm-to,鐵鐮刀
tsio̍h-lîng-tsiáu,石龍鳥
khùn-tuā-ti,睏大豬
khùn-tuā-sian,睏大仙
kik-tàng-tsiáu,激凍鳥
líng-tòng-tsiáu,冷凍鳥
sih-nah-tsiáu,爍爁鳥
hué-ke-bó,火雞母
pe̍h-phīnn-liông,白鼻龍
pe̍h-hīnn-liông,白耳龍
phiau-liông,飆龍
tuā-kha-tshng-liông,大尻川龍
tuā-bué-tsui-liông,大尾脽龍
tsāi-thian-liông,在天龍
ōo-kué-bāng,芋粿夢
hún-tshiâng-bāng,粉腸夢
siong-tiōng,傷重
bîn-bāng,眠夢
ha̍k-khi,礐敧
uai-kùn-á-kiû,歪棍仔球
thang-khì-tah-pòo,通氣貼布
ok-tah,
bōng,妄
móo-oh,
kián-muh,
óo-khé-tah,
bóo-lū-pòng,牡喻嗙
bán-bah,
khu-sióng,
hāi-kheh,械客
tiuh-tiuh-tuānn,搐搐彈
khe-á-kînn,溪仔墘
phū,浡
thauh-liān-á,挩鍊仔
tsiàu-kui-kí-lâi,照規矩來
tshàu-iû-bī,臭油味
se-tánn,西打
tōng-liōng,動量
phang-ông-ling,蜂王奶
khiáu-hóo,巧虎
puànn-kin-peh-niú,半斤八兩
piáu-tsîng-hû-hō,表情符號
sńg-hì,耍戲
i-tsa-kha-iá,伊查跤也
kái-ap-sok,解壓縮
kng-liâu,光療
tshuán-tuā-khuì,喘大氣
khik-sòo,激素
ka-hōo-pēnn-pâng,加護病房
hōo-lí-tsām,護理站
khí-sùann,齒線
io̍k,昱
thui-thò,推套
kuàn-hong-ang-á,灌風尪仔
niau-á-lôo,貓仔奴
tshái-kuàn,彩劵
sú,璽
su-kak-sit-tiâu-tsìng,思覺失調症
sí-gín-á-the,死囡仔䖙
oo-lóo-bo̍k-tsê,烏魯木齊
tsíng-kah-tsián,指甲剪
má-tsóo-hî,媽祖魚
pe̍h-hái-ti,白海豬
tsíng-kah-to-á,指甲刀仔
bú-huat-thian-lú,舞法天女
uānn-tóng,換檔
pán-lâ,板膋
a-the̍h,阿宅
the̍h-the̍h,宅宅
seh-seh,
phóo-thong,普通
kho5,苛
bah-kap,肉敆
ba̋i-khín,黴菌
tsi-hông,脂肪
lê-thâu-tso̍k,犁頭族
kòo-lâng-uàn,顧人怨
hip-kiat-hun-siòng-phìnn,翕結婚相片
pe̍h-tshi,白痴
hún-înn-gû-ling-tê,粉圓牛奶茶
a-bú,阿母
san-té,山短
kik-nuā-nuā,激爛爛
ká-suat,假說
tuā-ba̍k-kiànn-phìnn,大目鏡片
sim-á,心仔
senn-kah-bē-bái,生甲袂䆀
bô-siánn-mi̍h,無啥物
mōo-tsi-mōo-liap,冒之冒捏
tē-sann-tsuā,第三逝
ang-á-thâu-kiànn,尪仔頭鏡
ngôo-kong-tshò-kuì,吳剛剉桂
gio̍k-thòo,玉兔
hiō-gē,后羿
ngāu-hiú-khún,藕朽菌
tiong-lî,中離
ba-lú-buh,
bá-á,
bāng-lōo,網路
î-kang,移工
suá-kang,徙工
lûn-ki,輪機
tsu-kang,資工
tiong-jī-pēnn,中二病
tiong-lī-pīnn,中二病
sió-náu,小腦
ām-kún,頷頸
pak-tóo,腹肚
hia̍h-thâu-kut,額頭骨
āu-khok,後擴
pe̍h-tsit,白質
hue-tsit,灰質
náu-hā-suî-thé,腦下垂體
siông-kó-suànn,松果腺
liông-kut-tsuí,龍骨水
ngē-náu-mo̍oh,硬腦膜
ngī-náu-mo̍oh,硬腦膜
ti-tu-mo̍oh,蜘蛛膜
nńg-náu-mo̍oh,軟腦膜
ē-hâi-kut,下頦骨
tshuì-tshiu,喙鬚
nâ-âu-tsing-á,嚨喉鐘仔
tshuì-nuā-suànn,喙瀾腺
phīnn-tsiam,鼻尖
luī-suànn,淚腺
phīnn-lok-kóng,鼻橐管
phīnn-luī-kóng,鼻淚管
phīnn-kut,鼻骨
phīnn-tiong-keh,鼻中隔
hīnn-pue,耳桮
hīnn-tûn,耳脣
a-lú-mih,
a-móo-ní-á,
a-ní-khih,
a-sír-phí-lín,
á-geh,
a̋i-sat-tsuh,
ái-si̍rh-khu-lín-mù,
àn-nāi,
a̍t-sá-lih,
àu-tsuh,
bá-luh,
bá-suh,
bá-tah,
bai-óo-lín,
ba̋i-khín,
bak-kuh,
bàn-bà,
báng-gà,
ba̍t-té-lih,
bat-tah,
bi-tá-bín,
bì-lù,
biat-tooh,
bo̍k-sìn-gù,
bòo-lù,
bòo-tòo,
bu-là-jià,
e-pú-lóng,
ga-sóo-lín,
gá-lah,
gá-suh,
gì-tà,
giāng,
gōo-bōo,
goo-lú-huh,
ha-móo-ní-khah,
há-muh,
ha̋i-khé-khá-kuh,
hài-ià,
hái-kat-lá,
ha̋n-tóo-luh,
ha̋ng-góo,
hi-nóo-khih,
hoo-lú-bóng,
hoo-té-luh,
hú-looh,
iá-mih,
ia̋n-jín,
iő-káng,
ió-bih,
iú-lih,
ji-lú-bah,
jiak-kuh,
jiàn-bà,
jió-toh,
kha-báng,
kha-lá-óo-khe,
kha-mé-lah,
kha-tián,
khà-sàng,
khà-tsiàng,
kha̋n-jióo,
kha̋ng-páng,
khe-tsiap-puh,
khi-móo-tsih,
khí-looh,
khiā-háng,
khit-teh,
khiű-khé,
khok-puh,
khōng-ku-lí,
khòng-buh,
khoo-lé-lah,
khoo-mí-sióng,
khòo-tòo,
khu-lá-tsih,
khu-lì-mù,
la-jí-ooh,
la-kiat-tooh,
la-mú-neh,
la̋i-jiòo-bù,
la̋i-lín-gù,
lài-tah,
le-bóng,
lè-sìr,
li-á-khah,
lia̋n-táng,
li̋n-jín,
lìn-gòo,
loo-lái-bà,
lòo-suh,
lóo-lí-á,
ma-lá-lí-á,
ma-lá-sóng,
ma-sà-tsì,
mái-kù,
me-lí-á,
mè-sì,
mi-sín,
mí-sòoh,
mòo-tà,
na̋i-lóng,
nőo-sín,
nóo-lih,
oo-bá-sán,
oo-jí-sáng,
oo-lián,
oo-lín-gióo,
oo-nè-sàng,
òo-bà,
pha-tsìn-kòo,
pha̋-siàn-tòo,
pháng,
phàng-kù,
phi-á-nooh,
phi̋n-phóng,
phòng-phù,
phu-lóo-phé-lá,
pu-lù-sù,
sa-khá-lí-bah,
sa-khú-lah,
sa-sí-mih,
sa̋-bì-sù,
sài-sù,
sak-khuh,
sa̋m-phú-luh,
sàn-bah,
se-bí-looh,
sè-hù,
si-á-geh,
sia-sín,
siat-tooh,
siat-tsuh,
sio̍k-pháng,
si̍p-pán-án,
sir-bé-lí-lái,
sir-tián-lè-sù,
sòo-sù,
su-khù-tà,
su-lit-pah,
su-tó-lip-puh,
sú-sih,
tha-khú-áng,
tha-khú-sih,
tha-thá-mih,
thài-ià,
thài-lù,
thak-khooh,
thàn-gòo,
thàng-sù,
the-ní-suh,
thia̋n-pú-lah,
thoo-lá-khuh,
thoo-má-tooh,
tóo-sàng,
tsiok-kih,
tsit-puh,
u-lóng,
ua-lú-tsuh,
ua-sá-bih,
ua̋i-siat-tsuh,
ùn-tsiàng,
tshàu-hué-ta,臭火焦
bô-lâng-tī,無人佇
hue-thiâu,花鮡
kiâm-thôo-tāu,鹹塗豆
beh-hang-siánn-mi̍h,欲烘啥物
phah-tshiú-tshìng,拍手銃
ka-tshiam,加簽
tiān-tsú-khîm,電子琴
huan-kài,番界
lia̍h-pó,掠寶
tsuân-puânn-kiám-thó,全盤檢討
phang-bi̍t-lê-bóng,蜂蜜檸檬
piáu-tsîng-bûn-jī,表情文字
thâu-lōo-hiunn,頭路香
thâu-lôo-hiunn,頭爐香
khuan,髖
po̍k-liāu,爆料
tsn̄g-tsuá,狀紙
tsi̍t-kuàn,一罐
hann--nih,嚇呢
a-bí-tso̍k,阿美族
sé-thâu-tsuí,洗頭水
thâu-hiunn,頭香
hīnn-thâng,耳蟲
sái-lā-tsuí,使抐水
tuā-tsú-tuā-ì,大主大意
kiû-á,球仔
phí-tsah,
phí-sah,
pit-tsah,
pang-tsa̍h,
a-mí-sù,
tsin-tsū-tsāi,真自在
kóng-sè-siann-uē,講細聲話
ko-sok-kong-lōo,高速公路
liàn-thian-tshia,輾天車
kuè-suann-tshia,過山車
kè-suann-tshia,過山車
sió-tsu,小資
hó-liāu,好料
pit-tiān,筆電
phōng-kó-tiān-náu,蘋果電腦
lâm-ki̍k-tsiu,南極洲
sû-tián,詞典
uî-ki-pah-kho,維基百科
ka-thè-suán,加退選
lóng-tho̍k-pí-sài,朗讀比賽
tsi̍t-lē-tsi̍t-hioh,一例一歇
sio̍k-kè-hâng-khong,俗價航空
it-lē-it-hioh,一例一歇
bô-tsînn,無錢
lâu-á-tshù,樓仔厝
tsuân-bîn-kiān-pó,全民健保
bô-tshái-kang,無彩工
tsò-sim-sng--ê,做心酸的
ku-kha-ku-lāi-bah,龜跤龜內肉
to̍k-li̍p-tsu-tiàm,獨立書店
hô-hiân,和絃
lāu-tsìng-thâu,老症頭
lâm-tó-gí-hē,南島語系
iu-tsí-ián,
hu̍t-lo̍k-i-ti̍k,佛洛伊德
gōo-siā,誤射
thian-liông-lâng,天龍人
lô-tōng-ki-tsún-huat,勞動基準法
hóo-thâu-niáu-tshí-bué,虎頭鳥鼠尾
hu̍t-lóo-it,
khīng-gê,虹霓
pinn-á-lâng,邊仔人
hong-suí,風水
lí-mā-khah-hó,你嘛卡好
khing-biâu-tān-siá,輕描淡寫
lîn-tsiap-khu,鄰接區
king-tsè-hái-hi̍k,經濟海域
hái-kha,海跤
mâ-kha-lóng,
ki-suànn,基線
sio-bah-tsàng,燒肉粽
ping-khu-lín-mù,冰克林姆
sng-á,霜仔
ping-kî-lîn,冰麒麟
nî-kim-kái-kik,年金改革
khai-guân-lâng,開源人
tsiânn-hó,誠好
kóng-gōo-sì-sann--ê,講五四三的
tâu-iánn-phìnn,投影片
sìnn-hîng-tshia-khòo,扇形車庫
se-lang,疏櫳
hi̍k-huì-liāu,核廢料
sī-tuā-tôo,序大圖
sī--bô,是無
hi-hua-sim,虛華心
thih-ki-lōo-bê,鐵枝路迷
siû-tsuí-khoo-á,泅水箍仔
huē-tsíng,匯整
tshit-thô,𨑨迌
thit-thô,𨑨迌
long-khoo-á,囊箍仔
ngiâ-sin-sàng-kū,迎新送舊
bi-lóng-kue,美濃瓜
kiann-kiann-m̄-kánn-kiânn,驚驚毋敢行
kám-ē-bô-îng,敢會無閒
tsin-ū-tshuì-suí,真有喙水
koo-lián-tshia,孤輪車
gî-sîn-gî-kuí,疑神疑鬼
ok-kiau,惡嬌
iú-thuh-peh,友禿伯
hīnn-hóng,耳訪
kāu-tshau-huân,厚操煩
kiann-kiann,驚驚
póo-tiám,補點
uī-tāu,胃豆
bú-lîng,武凌
thi̍h-siông,喋詳
mooh--ê,𢯾的
kang-hu-nn̄g,工夫卵
khuân-li̍k-hun-li̍p,權力分立
hīnn-hong,耳風
huí-luī,匪類
mè-sù,
huàn-sū,喚士
pue-puânn,飛盤
ná-pà,那霸
bāng-kun,網軍
hó-kiông,好強
hat-tok,喝卓
huì-bûn,廢文
khò-bú-tsok,靠母族
siah-phānn,削奅
khah-thong,卡通
pha,葩
sià-king,卸肩
