tl,hanzi,frequency,poj,tl_num,poj_num
kái-bûn-sueh-jī,解文說字,12,kái-bûn-soeh-jī,kai2bun5sueh4ji7,kai2bun5soeh4ji7
kì-tî-sio̍k-pháng,記持俗麭,12,kì-tî-sio̍k-pháng,ki3ti5siok8phang2,ki3ti5siok8phang2
khóo-táng--ê,許董的,12,khó͘-táng--ê,khoo2tang2e5,khoo2tang2e5
tsà-phiàn-tsi̍p-thuân,詐騙集團,12,chà-phiàn-chi̍p-thoân,tsa3phian3tsip8thuan5,cha3phian3chip8thoan5
phîng-phuànn-sin-senn,評判先生,12,phêng-phòaⁿ-sin-seⁿ,phing5phuann3sin1senn1,pheng5phoann3sin1senn1
phîng-sím-lāu-su,評審老師,12,phêng-sím-lāu-su,phing5sim2lau7su1,pheng5sim2lau7su1
uē-sái-liáu-liáu,話屎了了,12,ōe-sái-liáu-liáu,ue7sai2liau2liau2,oe7sai2liau2liau2
uē-gí-tsi-tiong,話語之中,12,ōe-gí-chi-tiong,ue7gi2tsi1tiong1,oe7gi2chi1tiong1
gí-sòo-bûn-jī,語素文字,12,gí-sò͘-bûn-jī,gi2soo3bun5ji7,gi2soo3bun5ji7
gí-giân-tī-liâu,語言治療,12,gí-giân-tī-liâu,gi2gian5ti7liau5,gi2gian5ti7liau5
tsiânn-piànn--leh,誠拚咧,12,chiâⁿ-piàⁿ--leh,tsiann5piann3leh4,chiann5piann3leh4
tsiânn-bô-kán-tan,誠無簡單,12,chiâⁿ-bô-kán-tan,tsiann5bo5kan2tan1,chiann5bo5kan2tan1
seh-bûn-kái-lī,說文解字,12,seh-bûn-kái-lī,seh4bun5kai2li7,seh4bun5kai2li7
sueh-bûn-kái-jī,說文解字,12,soeh-bûn-kái-jī,sueh4bun5kai2ji7,soeh4bun5kai2ji7
thâu-king-á-tshài,調羹仔菜,12,thâu-keng-á-chhài,thau5king1a2tshai3,thau5keng1a2chhai3
tshiánn-kuí-i-pēnn,請鬼醫病,12,chhiáⁿ-kúi-i-pēⁿ,tshiann2kui2i1penn7,chhiann2kui2i1penn7
kóng-tshing-kóng-bān,講千講萬,12,kóng-chheng-kóng-bān,kong2tshing1kong2ban7,kong2chheng1kong2ban7
kóng-kúi-kù-uē,講幾句話,12,kóng-kúi-kù-ōe,kong2kui2ku3ue7,kong2kui2ku3oe7
kóng-lóng-bē-liáu,講攏袂了,12,kóng-lóng-bē-liáu,kong2long2be7liau2,kong2long2be7liau2
kóng-pe̍h-tsha̍t-uē,講白賊話,12,kóng-pe̍h-chha̍t-ōe,kong2peh8tshat8ue7,kong2peh8chhat8oe7
kóng-sè-siann-uē,講細聲話,12,kóng-sè-siaⁿ-ōe,kong2se3siann1ue7,kong2se3siann1oe7
kóng-kín-tsuè-oh,講緊做僫,12,kóng-kín-chòe-oh,kong2kin2tsue3oh4,kong2kin2choe3oh4
kóng-kín-tsò-oh,講緊做僫,12,kóng-kín-chò-oh,kong2kin2tso3oh4,kong2kin2cho3oh4
kóng-bān-kóo-tāi,講萬古代,12,kóng-bān-kó͘-tāi,kong2ban7koo2tai7,kong2ban7koo2tai7
kóng-tsuâ-tio̍h-suà,講蛇著紲,12,kóng-chôa-tio̍h-sòa,kong2tsua5tioh8sua3,kong2choa5tioh8soa3
kóng-bē-tshun-tshia,講袂伸奢,12,kóng-bē-chhun-chhia,kong2be7tshun1tshia1,kong2be7chhun1chhia1
kóng-bē-tshun-tshia,講袂伸捙,12,kóng-bē-chhun-chhia,kong2be7tshun1tshia1,kong2be7chhun1chhia1
kóng-bē-huan-tshia,講袂翻捙,12,kóng-bē-hoan-chhia,kong2be7huan1tshia1,kong2be7hoan1chhia1
kóng-hong-thâu-uē,講風頭話,12,kóng-hong-thâu-ōe,kong2hong1thau5ue7,kong2hong1thau5oe7
kín-kì-tsāi-sim,謹記在心,12,kín-kì-chāi-sim,kin2ki3tsai7sim1,kin2ki3chai7sim1
hàm-hóng-tsin-si̍t,譀仿真實,12,hàm-hóng-chin-si̍t,ham3hong2tsin1sit8,ham3hong2chin1sit8
pìnn-siánn-mih-báng,變啥物魍,12,pìⁿ-siáⁿ-mih-báng,pinn3siann2mih4bang2,pinn3siann2mih4bang2
piàn-sik-tōo-tīng,變色杜定,12,piàn-sek-tō͘-tēng,pian3sik4too7ting7,pian3sek4too7teng7
piàn-pîn-líng-khì,變頻冷氣,12,piàn-pîn-léng-khì,pian3pin5ling2khi3,pian3pin5leng2khi3
tāu-kuann-tsìnn-luân,豆乾糋戀,12,tāu-koaⁿ-chìⁿ-loân,tau7kuann1tsinn3luan5,tau7koann1chinn3loan5
tāu-tshài-té-ê,豆菜底的,12,tāu-chhài-té-ê,tau7tshai3te2e5,tau7chhai3te2e5
tāu-pôo-tshut-gê,豆酺出芽,12,tāu-pô͘-chhut-gê,tau7poo5tshut4ge5,tau7poo5chhut4ge5
ti-káu-khîm-siù,豬狗禽獸,12,ti-káu-khîm-siù,ti1kau2khim5siu3,ti1kau2khim5siu3
ti-kha-tsînn-á,豬跤錢仔,12,ti-kha-chîⁿ-á,ti1kha1tsinn5a2,ti1kha1chinn5a2
niau-á-sai-nai,貓仔司奶,12,niau-á-sai-nai,niau1a2sai1nai1,niau1a2sai1nai1
niau-khang-lám-tshia,貓空纜車,12,niau-khang-lám-chhia,niau1khang1lam2tshia1,niau1khang1lam2chhia1
bâ-bū-á-kng,貓霧仔光,12,bâ-bū-á-kng,ba5bu7a2kng1,ba5bu7a2kng1
tsâi-thuân-huat-jîn,財團法人,12,châi-thoân-hoat-jîn,tsai5thuan5huat4jin5,chai5thoan5hoat4jin5
tsâi-sán-tsìng-bîng,財產證明,12,châi-sán-chèng-bêng,tsai5san2tsing3bing5,chai5san2cheng3beng5
pân-tuānn-thun-nuā,貧惰吞瀾,12,pân-tōaⁿ-thun-nōa,pan5tuann7thun1nua7,pan5toann7thun1noa7
pîn-tuānn-hô-bé,貧惰河馬,12,pîn-tōaⁿ-hô-bé,pin5tuann7ho5be2,pin5toann7ho5be2
huè-bu̍t-á-tshia,貨物仔車,12,hòe-bu̍t-á-chhia,hue3but8a2tshia1,hoe3but8a2chhia1
hè-bu̍t-á-tshia,貨物仔車,12,hè-bu̍t-á-chhia,he3but8a2tshia1,he3but8a2chhia1
mái-it-sòng-it,買一送一,12,mái-it-sòng-it,mai2it4song3it4,mai2it4song3it4
huì-khì-huì-tak,費氣費觸,12,hùi-khì-hùi-tak,hui3khi3hui3tak4,hui3khi3hui3tak4
tah-sim-á-hiann,貼心仔兄,12,tah-sim-á-hiaⁿ,tah4sim1a2hiann1,tah4sim1a2hiann1
tah-ba̍k-kiànn-jîn,貼目鏡仁,12,tah-ba̍k-kiàⁿ-jîn,tah4bak8kiann3jin5,tah4bak8kiann3jin5
tsu-liāu-a̍p-á,資料匣仔,12,chu-liāu-a̍p-á,tsu1liau7ap8a2,chu1liau7ap8a2
tsu-liāu-nge̍h-á,資料挾仔,12,chu-liāu-nge̍h-á,tsu1liau7ngeh8a2,chu1liau7ngeh8a2
pin-tsú-tsīn-huan,賓主盡歡,12,pin-chú-chīn-hoan,pin1tsu2tsin7huan1,pin1chu2chin7hoan1
hiân-tshe-liông-bió,賢妻良母,12,hiân-chhe-liông-bió,hian5tshe1liong5bio2,hian5chhe1liong5bio2
buē-tshài--ê,賣菜的,12,bōe-chhài--ê,bue7tshai3e5,boe7chhai3e5
bē-tshài--ê,賣菜的,12,bē-chhài--ê,be7tshai3e5,be7chhai3e5
sài-phóo-li̍k-su,賽普勒斯,12,sài-phó͘-le̍k-su,sai3phoo2lik8su1,sai3phoo2lek8su1
tshiah-kah-ji̍p-jiông,赤甲入茸,12,chhiah-kah-ji̍p-jiông,tshiah4kah4jip8jiong5,chhiah4kah4jip8jiong5
tshiah-kha-sian-á,赤跤仙仔,12,chhiah-kha-sian-á,tshiah4kha1sian1a2,chhiah4kha1sian1a2
tshiah-kha-lô-hàn,赤跤羅漢,12,chhiah-kha-lô-hàn,tshiah4kha1lo5han3,chhiah4kha1lo5han3
tshiah-sin--ê,赤身的,12,chhiah-sin--ê,tshiah4sin1e5,chhiah4sin1e5
tsáu-kánn-ná-pe,走敢若飛,12,cháu-káⁿ-ná-pe,tsau2kann2na2pe1,chau2kann2na2pe1
tsáu-kánn-ná-pue,走敢若飛,12,cháu-káⁿ-ná-poe,tsau2kann2na2pue1,chau2kann2na2poe1
tsâu-hué-ji̍p-mô͘,走火入魔,12,châu-hóe-ji̍p-mô͘,tsau5hue2jip8mo͘5,chau5hoe2jip8moo5
tsáu-tshia-li̍k-lōo,走車碌路,12,cháu-chhia-le̍k-lō͘,tsau2tshia1lik8loo7,chau2chhia1lek8loo7
khí-ka-lún-sún,起交懍恂,12,khí-ka-lún-sún,khi2ka1lun2sun2,khi2ka1lun2sun2
khí-sìng-la̍k-tē,起性搦地,12,khí-sèng-la̍k-tē,khi2sing3lak8te7,khi2seng3lak8te7
khí-tsheh-kàu-tè,起慼到地,12,khí-chheh-kàu-tè,khi2tsheh4kau3te3,khi2chheh4kau3te3
khí-mo͘-lia̍p-á,起毛粒仔,12,khí-mo͘-lia̍p-á,khi2mo͘1liap8a2,khi2moo1liap8a2
khí-tn̂g-tōo-am,起腸肚庵,12,khí-tn̂g-tō͘-am,khi2tng5too7am1,khi2tng5too7am1
khí-khí-tó-tó,起起倒倒,12,khí-khí-tó-tó,khi2khi2to2to2,khi2khi2to2to2
khí-khí-lo̍h-lo̍h,起起落落,12,khí-khí-lo̍h-lo̍h,khi2khi2loh8loh8,khi2khi2loh8loh8
khí-kha-tāng-tshiú,起跤動手,12,khí-kha-tāng-chhiú,khi2kha1tang7tshiu2,khi2kha1tang7chhiu2
khí-kha-bok-sin,起跤揍身,12,khí-kha-bok-sin,khi2kha1bok4sin1,khi2kha1bok4sin1
khí-ke-bó-phuê,起雞母皮,12,khí-ke-bó-phôe,khi2ke1bo2phue5,khi2ke1bo2phoe5
khí-kue-bó-phê,起雞母皮,12,khí-koe-bó-phê,khi2kue1bo2phe5,khi2koe1bo2phe5
khí-ke-môo-kâu,起雞毛猴,12,khí-ke-mô͘-kâu,khi2ke1moo5kau5,khi2ke1moo5kau5
