tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
tn̄g-suànn-tsē,斷線坐,16,tn̄g-sòaⁿ-chē,tng7suann3tse7,tng7soann3che7,tngsuanntse,tngsoannche
tuān-tiông-tshó,斷腸草,16,toān-tiông-chhó,tuan7tiong5tsho2,toan7tiong5chho2,tuantiongtsho,toantiongchho
tn̄g-sîn-pe,斷蠅飛,16,tn̄g-sîn-pe,tng7sin5pe,tng7sin5pe,tngsinpe,tngsinpe
tn̄g-tâng-phí,斷銅疕,16,tn̄g-tâng-phí,tng7tang5phi2,tng7tang5phi2,tngtangphi,tngtangphi
tn̄g-tâng-sian,斷銅鏥,16,tn̄g-tâng-sian,tng7tang5sian,tng7tang5sian,tngtangsian,tngtangsian
tn̄g-tsînn-sian,斷錢sian,16,tn̄g-chîⁿ-sian,tng7tsinn5sian,tng7chinn5sian,tngtsinnsian,tngchinnsian
tn̄g-tsiah-báng,斷隻蚊,16,tn̄g-chiah-báng,tng7tsiahbang2,tng7chiahbang2,tngtsiahbang,tngchiahbang
tn̄g-ām-inn,斷頷inn,16,tn̄g-ām-iⁿ,tng7am7inn,tng7am7inn,tngaminn,tngaminn
tn̄g-tiám-tîn,斷點塵,16,tn̄g-tiám-tîn,tng7tiam2tin5,tng7tiam2tin5,tngtiamtin,tngtiamtin
tn̄g-tiám-iām,斷點豔,16,tn̄g-tiám-iām,tng7tiam2iam7,tng7tiam2iam7,tngtiamiam,tngtiamiam
tn̄g-tiám-hong,斷點風,16,tn̄g-tiám-hong,tng7tiam2hong,tng7tiam2hong,tngtiamhong,tngtiamhong
hong-thian-kik,方天戟,16,hong-thian-kek,hongthiankik,hongthiankek,hongthiankik,hongthiankek
hong-gán-tsuá,方眼紙,16,hong-gán-chóa,honggan2tsua2,honggan2choa2,honggantsua,hongganchoa
si-hôo-tsoo,施侯租,16,si-hô͘-cho͘,sihoo5tsoo,sihoo5choo,sihootsoo,sihoochoo
si-ngōo-kuí,施餓鬼,16,si-ngō͘-kúi,singoo7kui2,singoo7kui2,singookui,singookui
lú-kuán-huì,旅館費,16,lú-koán-hùi,lu2kuan2hui3,lu2koan2hui3,lukuanhui,lukoanhui
se̍h-bé-lê,旋尾螺,16,se̍h-bé-lê,seh8be2le5,seh8be2le5,sehbele,sehbele
se̍h-thn̂g-á,旋糖仔,16,se̍h-thn̂g-á,seh8thng5a2,seh8thng5a2,sehthnga,sehthnga
se̍h-lê-thui,旋螺梯,16,se̍h-lê-thui,seh8le5thui,seh8le5thui,sehlethui,sehlethui
se̍h-lin-long,旋輪瓏,16,se̍h-lin-long,seh8linlong,seh8linlong,sehlinlong,sehlinlong
se̍h-lín-tńg,旋輪轉,16,se̍h-lín-tńg,seh8lin2tng2,seh8lin2tng2,sehlintng,sehlintng
sing-tsiat-hue,旌節花,16,seng-chiat-hoe,singtsiathue,sengchiathoe,singtsiathue,sengchiathoe
kî-á-ko,旗仔篙,16,kî-á-ko,ki5a2ko,ki5a2ko,kiako,kiako
kî-kuann-táu,旗杆斗,16,kî-koaⁿ-táu,ki5kuanntau2,ki5koanntau2,kikuanntau,kikoanntau
kî-puânn-tâi,旗盤台,16,kî-pôaⁿ-tâi,ki5puann5tai5,ki5poann5tai5,kipuanntai,kipoanntai
ji̍t--sî,日--時,16,ji̍t--sî,jit8si5,jit8si5,jitsi,jitsi
ji̍t-tsiūnn-sîn,日上辰,16,ji̍t-chiūⁿ-sîn,jit8tsiunn7sin5,jit8chiunn7sin5,jittsiunnsin,jitchiunnsin
ji̍t-tiong-tàu,日中罩,16,ji̍t-tiong-tàu,jit8tiongtau3,jit8tiongtau3,jittiongtau,jittiongtau
ji̍t-á-lāi,日仔利,16,ji̍t-á-lāi,jit8a2lai7,jit8a2lai7,jitalai,jitalai
ji̍t-á-tuann,日仔單,16,ji̍t-á-toaⁿ,jit8a2tuann,jit8a2toann,jitatuann,jitatoann
ji̍t-á-kang,日仔工,16,ji̍t-á-kang,jit8a2kang,jit8a2kang,jitakang,jitakang
ji̍t-á-pîng,日仔旁,16,ji̍t-á-pêng,jit8a2ping5,jit8a2peng5,jitaping,jitapeng
ji̍t-á-tsînn,日仔錢,16,ji̍t-á-chîⁿ,jit8a2tsinn5,jit8a2chinn5,jitatsinn,jitachinn
ji̍t-tshut-sîn,日出辰,16,ji̍t-chhut-sîn,jit8tshutsin5,jit8chhutsin5,jittshutsin,jitchhutsin
ji̍t-puànn-poo,日半晡,16,ji̍t-pòaⁿ-po͘,jit8puann3poo,jit8poann3poo,jitpuannpoo,jitpoannpoo
ji̍t-puànn-tàu,日半罩,16,ji̍t-pòaⁿ-tàu,jit8puann3tau3,jit8poann3tau3,jitpuanntau,jitpoanntau
ji̍t-jī-pîng,日字旁,16,ji̍t-jī-pêng,jit8ji7ping5,jit8ji7peng5,jitjiping,jitjipeng
ji̍t-jī-thâu,日字頭,16,ji̍t-jī-thâu,jit8ji7thau5,jit8ji7thau5,jitjithau,jitjithau
ji̍t-tuì-tiong,日對中,16,ji̍t-tùi-tiong,jit8tui3tiong,jit8tui3tiong,jittuitiong,jittuitiong
ji̍t-hânn-suann,日懸山,16,ji̍t-hâⁿ-soaⁿ,jit8hann5suann,jit8hann5soann,jithannsuann,jithannsoann
ji̍t-tshiâ-suann,日斜山,16,ji̍t-chhiâ-soaⁿ,jit8tshia5suann,jit8chhia5soann,jittshiasuann,jitchhiasoann
ji̍t-ji̍t-tshun,日日春,16,ji̍t-ji̍t-chhun,jit8jit8tshun,jit8jit8chhun,jitjittshun,jitjitchhun
ji̍t-tàu-sî,日晝時,16,ji̍t-tàu-sî,jit8tau3si5,jit8tau3si5,jittausi,jittausi
jit-gua̍t-thâm,日月潭,16,jit-goa̍t-thâm,jitguat8tham5,jitgoat8tham5,jitguattham,jitgoattham
ji̍t-ge̍h-gán,日月眼,16,ji̍t-ge̍h-gán,jit8geh8gan2,jit8geh8gan2,jitgehgan,jitgehgan
ji̍t-pún-táu,日本斗,16,ji̍t-pún-táu,jit8pun2tau2,jit8pun2tau2,jitpuntau,jitpuntau
ji̍t-pún-kòng,日本貢,16,ji̍t-pún-kòng,jit8pun2kong3,jit8pun2kong3,jitpunkong,jitpunkong
ji̍t-tshing-phōo,日清簿,16,ji̍t-chheng-phō͘,jit8tshingphoo7,jit8chhengphoo7,jittshingphoo,jitchhengphoo
ji̍t-tsún-mî,日準暝,16,ji̍t-chún-mî,jit8tsun2mi5,jit8chun2mi5,jittsunmi,jitchunmi
ji̍t-sinn-si̍t,日生翼,16,ji̍t-siⁿ-si̍t,jit8sinnsit8,jit8sinnsit8,jitsinnsit,jitsinnsit
ji̍t-sinn-kha,日生腳,16,ji̍t-siⁿ-kha,jit8sinnkha,jit8sinnkha,jitsinnkha,jitsinnkha
ji̍t-tànn-sî,日當時,16,ji̍t-tàⁿ-sî,jit8tann3si5,jit8tann3si5,jittannsi,jittannsi
ji̍t-tng-khiā,日當竪,16,ji̍t-tng-khiā,jit8tngkhia7,jit8tngkhia7,jittngkhia,jittngkhia
ji̍t-tsiong-kî,日章旗,16,ji̍t-chiong-kî,jit8tsiongki5,jit8chiongki5,jittsiongki,jitchiongki
ji̍t-tàu-āu,日罩後,16,ji̍t-tàu-āu,jit8tau3au7,jit8tau3au7,jittauau,jittauau
ji̍t-tàu-tàu,日罩罩,16,ji̍t-tàu-tàu,jit8tau3tau3,jit8tau3tau3,jittautau,jittautau
ji̍t-tàu-tǹg,日罩頓,16,ji̍t-tàu-tǹg,jit8tau3tng3,jit8tau3tng3,jittautng,jittautng
ji̍t-tàu-pn̄g,日罩飯,16,ji̍t-tàu-pn̄g,jit8tau3png7,jit8tau3png7,jittaupng,jittaupng
ji̍t-ní-bân,日耳曼,16,ji̍t-ní-bân,jit8ni2ban5,jit8ni2ban5,jitniban,jitniban
ji̍t-lo̍h-sin,日落申,16,ji̍t-lo̍h-sin,jit8loh8sin,jit8loh8sin,jitlohsin,jitlohsin
ji̍t-liân-tsong,日蓮宗,16,ji̍t-liân-chong,jit8lian5tsong,jit8lian5chong,jitliantsong,jitlianchong
ji̍t-beh-lo̍h,日要落,16,ji̍t-beh-lo̍h,jit8behloh8,jit8behloh8,jitbehloh,jitbehloh
ji̍t-thâu-tiong,日頭中,16,ji̍t-thâu-tiong,jit8thau5tiong,jit8thau5tiong,jitthautiong,jitthautiong
ji̍t-thâu-kong,日頭公,16,ji̍t-thâu-kong,jit8thau5kong,jit8thau5kong,jitthaukong,jitthaukong
ji̍t-thâu-tuann,日頭單,16,ji̍t-thâu-toaⁿ,jit8thau5tuann,jit8thau5toann,jitthautuann,jitthautoann
ji̍t-thâu-tàu,日頭罩,16,ji̍t-thâu-tàu,jit8thau5tau3,jit8thau5tau3,jitthautau,jitthautau
tsá-tang-tiū,早冬稻,16,chá-tang-tiū,tsa2tangtiu7,cha2tangtiu7,tsatangtiu,chatangtiu
tsá-pan-tshia,早班車,16,chá-pan-chhia,tsa2pantshia,cha2panchhia,tsapantshia,chapanchhia
tsài-táng-sî,早當時,16,chài-táng-sî,tsai3tang2si5,chai3tang2si5,tsaitangsi,chaitangsi
tsá-tang-sî,早當時,16,chá-tang-sî,tsa2tangsi5,cha2tangsi5,tsatangsi,chatangsi
tsá-liâm-á,早臨仔,16,chá-liâm-á,tsa2liam5a2,cha2liam5a2,tsaliama,chaliama
tsá-liân-tsháu,早蓮草,16,chá-liân-chháu,tsa2lian5tshau2,cha2lian5chhau2,tsaliantshau,chalianchhau
tsá-khí-sî,早起時,16,chá-khí-sî,tsa2khi2si5,cha2khi2si5,tsakhisi,chakhisi
tsá-khí-poo,早起晡,16,chá-khí-po͘,tsa2khi2poo,cha2khi2poo,tsakhipoo,chakhipoo
tsá-khí-tǹg,早起頓,16,chá-khí-tǹg,tsa2khi2tng3,cha2khi2tng3,tsakhitng,chakhitng
tsá-kè-sì,早過世,16,chá-kè-sì,tsa2ke3si3,cha2ke3si3,tsakesi,chakesi
tsá-kè-óng,早過往,16,chá-kè-óng,tsa2ke3ong2,cha2ke3ong2,tsakeong,chakeong
hiok-ji̍t-kî,旭日旗,16,hiok-ji̍t-kî,hiokjit8ki5,hiokjit8ki5,hiokjitki,hiokjitki
hiok-ji̍t-tsiong,旭日章,16,hiok-ji̍t-chiong,hiokjit8tsiong,hiokjit8chiong,hiokjittsiong,hiokjitchiong
ōng-tshài-khuah,旺菜闊,16,ōng-chhài-khoah,ong7tshai3khuah,ong7chhai3khoah,ongtshaikhuah,ongchhaikhoah
gông-ji̍t-ke,昂日雞,16,gông-ji̍t-ke,gong5jit8ke,gong5jit8ke,gongjitke,gongjitke
khun-lûn-suann,昆崙山,16,khun-lûn-soaⁿ,khunlun5suann,khunlun5soann,khunlunsuann,khunlunsoann
sing-hóng-tan,昇汞丹,16,seng-hóng-tan,singhong2tan,senghong2tan,singhongtan,senghongtan
sing-hóng-tsuí,昇汞水,16,seng-hóng-chúi,singhong2tsui2,senghong2chui2,singhongtsui,senghongchui
bîn-á-tsài,明仔再,16,bîn-á-chài,bin5a2tsai3,bin5a2chai3,binatsai,binachai
bîn-á-ji̍t,明仔日,16,bîn-á-ji̍t,bin5a2jit8,bin5a2jit8,binajit,binajit
bîn-á-àm,明仔暗,16,bîn-á-àm,bin5a2am3,bin5a2am3,binaam,binaam
mîn-á-àm,明仔暗,16,mîn-á-àm,min5a2am3,min5a2am3,minaam,minaam
mîn-á-tsài,明仔載,16,mîn-á-chài,min5a2tsai3,min5a2chai3,minatsai,minachai
bîng-sìn-phiàn,明信片,16,bêng-sìn-phiàn,bing5sin3phian3,beng5sin3phian3,bingsinphian,bengsinphian
bîng-lûn-tn̂g,明倫堂,16,bêng-lûn-tn̂g,bing5lun5tng5,beng5lun5tng5,bingluntng,bengluntng
bîng-ki-tsai,明其知,16,bêng-ki-chai,bing5kitsai,beng5kichai,bingkitsai,bengkichai
bîng-thài-tsóo,明太祖,16,bêng-thài-chó͘,bing5thai3tsoo2,beng5thai3choo2,bingthaitsoo,bengthaichoo
mê-nî-tshun,明年春,16,mê-nî-chhun,me5ni5tshun,me5ni5chhun,menitshun,menichhun
miah-āu-ji̍t,明後日,16,miah-āu-ji̍t,miahau7jit8,miahau7jit8,miahaujit,miahaujit
bîng-tī-tsiat,明治節,16,bêng-tī-chiat,bing5ti7tsiat,beng5ti7chiat,bingtitsiat,bengtichiat
i̍k-ti-tuann,易知單,16,e̍k-ti-toaⁿ,ik8tituann,ek8titoann,iktituann,ektitoann
sing-ji̍t-má,星日馬,16,seng-ji̍t-má,singjit8ma2,sengjit8ma2,singjitma,sengjitma
tshinn-kè-tōo,星過度,16,chhiⁿ-kè-tō͘,tshinnke3too7,chhinnke3too7,tshinnketoo,chhinnketoo
iòng-suann-âng,映山紅,16,iòng-soaⁿ-âng,iong3suannang5,iong3soannang5,iongsuannang,iongsoannang
ǹg-suann-âng,映山紅,16,ǹg-soaⁿ-âng,ng3suannang5,ng3soannang5,ngsuannang,ngsoannang
ǹg-suann-n̂g,映山黃,16,ǹg-soaⁿ-n̂g,ng3suannng5,ng3soannng5,ngsuannng,ngsoannng
iòng-ji̍t-kó,映日果,16,iòng-ji̍t-kó,iong3jit8ko2,iong3jit8ko2,iongjitko,iongjitko
tshun-put-ló,春不老,16,chhun-put-ló,tshunputlo2,chhunputlo2,tshunputlo,chhunputlo
tshun-á-hue,春仔花,16,chhun-á-hoe,tshuna2hue,chhuna2hoe,tshunahue,chhunahoe
tshun-hái-tông,春海堂,16,chhun-hái-tông,tshunhai2tong5,chhunhai2tong5,tshunhaitong,chhunhaitong
tsā-hng-àm,昨昏暗,16,chā-hng-àm,tsa7hngam3,cha7hngam3,tsahngam,chahngam
tsā-hng-mî,昨昏暝,16,chā-hng-mî,tsa7hngmi5,cha7hngmi5,tsahngmi,chahngmi
tsā-bōo-ji̍t,昨暮日,16,chā-bō͘-ji̍t,tsa7boo7jit8,cha7boo7jit8,tsaboojit,chaboojit
tsiau-kun-uî,昭君帷,16,chiau-kun-ûi,tsiaukunui5,chiaukunui5,tsiaukunui,chiaukunui
tsiau-kun-bâi,昭君眉,16,chiau-kun-bâi,tsiaukunbai5,chiaukunbai5,tsiaukunbai,chiaukunbai
tsiau-tiong-sû,昭忠祠,16,chiau-tiong-sû,tsiautiongsu5,chiautiongsu5,tsiautiongsu,chiautiongsu
tsiau-lia̍t-tè,昭烈帝,16,chiau-lia̍t-tè,tsiauliat8te3,chiauliat8te3,tsiauliatte,chiauliatte
sī-m̄-sī,是m̄是,16,sī-m̄-sī,si7m7si7,si7m7si7,simsi,simsi
sī-to-tio̍h,是to-tio̍h,16,sī-to-tio̍h,si7totioh8,si7totioh8,sitotioh,sitotioh
sī-án-ni,是án-ni,16,sī-án-ni,si7an2ni,si7an2ni,sianni,sianni
sī-sann-tǹg,是三頓,16,sī-saⁿ-tǹg,si7sanntng3,si7sanntng3,sisanntng,sisanntng
sī-put-sī,是不是,16,sī-put-sī,si7putsi7,si7putsi7,siputsi,siputsi
sī-ē-siàu,是會賬,16,sī-ē-siàu,si7e7siau3,si7e7siau3,siesiau,siesiau
sī-kha-siàu,是腳賬,16,sī-kha-siàu,si7khasiau3,si7khasiau3,sikhasiau,sikhasiau
tsī-tsuī-á,是誰仔,16,chī-chūi-á,tsi7tsui7a2,chi7chui7a2,tsitsuia,chichuia
phú-á-kng,昲仔光,16,phú-á-kng,phu2a2kng,phu2a2kng,phuakng,phuakng
phú-kong-tshài,昲光菜,16,phú-kong-chhài,phu2kongtshai3,phu2kongchhai3,phukongtshai,phukongchhai
phú-li̍k-kong,昲綠光,16,phú-le̍k-kong,phu2lik8kong,phu2lek8kong,phulikkong,phulekkong
sî-tú-sî,時tú時,16,sî-tú-sî,si5tu2si5,si5tu2si5,situsi,situsi
sî-tang-kuì,時冬季,16,sî-tang-kùi,si5tangkui3,si5tangkui3,sitangkui,sitangkui
sî-lī-tsi̍k,時痢疾,16,sî-lī-che̍k,si5li7tsik8,si5li7chek8,silitsik,silichek
sî-kiânn-tsìng,時行症,16,sî-kiâⁿ-chèng,si5kiann5tsing3,si5kiann5cheng3,sikianntsing,sikianncheng
sî-sîn-pió,時辰錶,16,sî-sîn-pió,si5sin5pio2,si5sin5pio2,sisinpio,sisinpio
sî-ūn-miā,時運命,16,sî-ūn-miā,si5un7mia7,si5un7mia7,siunmia,siunmia
sî-pió-á,時錶仔,16,sî-pió-á,si5pio2a2,si5pio2a2,sipioa,sipioa
hóng-tshiauh-tshiauh,晃chhiauh-chhiauh,16,hóng-chhiauh-chhiauh,hong2tshiauhtshiauh,hong2chhiauhchhiauh,hongtshiauhtshiauh,hongchhiauhchhiauh
tsìn-bú-tè,晉武帝,16,chìn-bú-tè,tsin3bu2te3,chin3bu2te3,tsinbute,chinbute
ún-á-bí,晚仔米,16,ún-á-bí,un2a2bi2,un2a2bi2,unabi,unabi
mńg-tang-tiū,晚冬稻,16,mńg-tang-tiū,mng2tangtiu7,mng2tangtiu7,mngtangtiu,mngtangtiu
mńg-oo-tsiam,晚烏占,16,mńg-o͘-chiam,mng2ootsiam,mng2oochiam,mngootsiam,mngoochiam
mńg-phang-hue,晚芳花,16,mńg-phang-hoe,mng2phanghue,mng2phanghoe,mngphanghue,mngphanghoe
buán-û-hiong,晚餘香,16,boán-û-hiong,buan2u5hiong,boan2u5hiong,buanuhiong,boanuhiong
phóo-thian-hā,普天下,16,phó͘-thian-hā,phoo2thianha7,phoo2thianha7,phoothianha,phoothianha
phóo-tōo-kong,普度公,16,phó͘-tō͘-kong,phoo2too7kong,phoo2too7kong,phootookong,phootookong
phóo-tsè-tông,普濟堂,16,phó͘-chè-tông,phoo2tse3tong5,phoo2che3tong5,phootsetong,phoochetong
phóo-tô-san,普陀山,16,phó͘-tô-san,phoo2to5san,phoo2to5san,phootosan,phootosan
kíng-phín-kuàn,景品券,16,kéng-phín-koàn,king2phin2kuan3,keng2phin2koan3,kingphinkuan,kengphinkoan
tsîng-ú-kè,晴雨計,16,chêng-ú-kè,tsing5u2ke3,cheng5u2ke3,tsinguke,chenguke
tì-jîn-ióng,智仁勇,16,tì-jîn-ióng,ti3jin5iong2,ti3jin5iong2,tijiniong,tijiniong
hūn--khì,暈--去,16,hūn--khì,hun7khi3,hun7khi3,hunkhi,hunkhi
àm--khì,暗--去,16,àm--khì,am3khi3,am3khi3,amkhi,amkhi
àm-bin-bong,暗bin摸,16,àm-bin-bong,am3binbong,am3binbong,ambinbong,ambinbong
àm-tiuh-tiuh,暗tiuh-tiuh,16,àm-tiuh-tiuh,am3tiuhtiuh,am3tiuhtiuh,amtiuhtiuh,amtiuhtiuh
àm-put-tsīnn,暗不靜,16,àm-put-chīⁿ,am3puttsinn7,am3putchinn7,amputtsinn,amputchinn
àm-tsò-tsīng,暗做靜,16,àm-chò-chēng,am3tso3tsing7,am3cho3cheng7,amtsotsing,amchocheng
àm-kong-tsiáu,暗光鳥,16,àm-kong-chiáu,am3kongtsiau2,am3kongchiau2,amkongtsiau,amkongchiau
àm-tsut-tsut,暗卒卒,16,àm-chut-chut,am3tsuttsut,am3chutchut,amtsuttsut,amchutchut
àm-pôo-tshê,暗埔蟬,16,àm-pô͘-chhê,am3poo5tshe5,am3poo5chhe5,ampootshe,ampoochhe
àm-ba̍k-ba̍k,暗墨墨,16,àm-ba̍k-ba̍k,am3bak8bak8,am3bak8bak8,ambakbak,ambakbak
àm-o̍h-kuán,暗學館,16,àm-o̍h-koán,am3oh8kuan2,am3oh8koan2,amohkuan,amohkoan
àm-so-so,暗搔搔,16,àm-so-so,am3soso,am3soso,amsoso,amsoso
àm-bong-bong,暗摸摸,16,àm-bong-bong,am3bongbong,am3bongbong,ambongbong,ambongbong
àm-uànn-tsiáu,暗晏鳥,16,àm-òaⁿ-chiáu,am3uann3tsiau2,am3oann3chiau2,amuanntsiau,amoannchiau
àm-siong-huē,暗相會,16,àm-siong-hōe,am3sionghue7,am3sionghoe7,amsionghue,amsionghoe
àm-lô-so,暗羅搔,16,àm-lô-so,am3lo5so,am3lo5so,amloso,amloso
àm-tê-sik,暗茶色,16,àm-tê-sek,am3te5sik,am3te5sek,amtesik,amtesek
àm-kì-hō,暗記號,16,àm-kì-hō,am3ki3ho7,am3ki3ho7,amkiho,amkiho
àm-niau-niau,暗貓貓,16,àm-niau-niau,am3niauniau,am3niauniau,amniauniau,amniauniau
mî-phah-ji̍t,暝打日,16,mî-phah-ji̍t,mi5phahjit8,mi5phahjit8,miphahjit,miphahjit
mî-tànn-sî,暝當時,16,mî-tàⁿ-sî,mi5tann3si5,mi5tann3si5,mitannsi,mitannsi
pō-kî-jiân,暴其然,16,pō-kî-jiân,po7ki5jian5,po7ki5jian5,pokijian,pokijian
pauh-lia̍p-á,暴粒仔,16,pauh-lia̍p-á,pauhliap8a2,pauhliap8a2,pauhliapa,pauhliapa
pō-hong-ú,暴風雨,16,pō-hong-ú,po7hongu2,po7hongu2,pohongu,pohongu
la̍h-ji̍t-tôo,曆日圖,16,la̍h-ji̍t-tô͘,lah8jit8too5,lah8jit8too5,lahjittoo,lahjittoo
pha̍k-lîng-pôo,曝龍袍,16,pha̍k-lêng-pô͘,phak8ling5poo5,phak8leng5poo5,phaklingpoo,phaklengpoo
khàng-tuē-á,曠地仔,16,khàng-tōe-á,khang3tue7a2,khang3toe7a2,khangtuea,khangtoea
lòng-khòng-king,曠曠間,16,lòng-khòng-keng,long3khong3king,long3khong3keng,longkhongking,longkhongkeng
lòng-khòng-khuah,曠曠闊,16,lòng-khòng-khoah,long3khong3khuah,long3khong3khoah,longkhongkhuah,longkhongkhoah
làng-hōo-phāng,曠雨縫,16,làng-hō͘-phāng,lang3hoo7phang7,lang3hoo7phang7,langhoophang,langhoophang
khik-sian-sinn,曲先生,16,khek-sian-siⁿ,khiksiansinn,kheksiansinn,khiksiansinn,kheksiansinn
khiau--khì,曲去,16,khiau--khì,khiaukhi3,khiaukhi3,khiaukhi,khiaukhi
khik-sai-hū,曲司阜,16,khek-sai-hū,khiksaihu7,kheksaihu7,khiksaihu,kheksaihu
khiau-lê-lê,曲犁犁,16,khiau-lê-lê,khiaule5le5,khiaule5le5,khiaulele,khiaulele
khiau-lin-long,曲瓏瓏,16,khiau-lin-long,khiaulinlong,khiaulinlong,khiaulinlong,khiaulinlong
khiau-long-long,曲瓏瓏,16,khiau-long-long,khiaulonglong,khiaulonglong,khiaulonglong,khiaulonglong
khiau-kha-guân,曲腳元,16,khiau-kha-goân,khiaukhaguan5,khiaukhagoan5,khiaukhaguan,khiaukhagoan
kìng-ka-pē,更加倍,16,kèng-ka-pē,king3kape7,keng3kape7,kingkape,kengkape
koh-āu-ge̍h,更後月,16,koh-āu-ge̍h,kohau7geh8,kohau7geh8,kohaugeh,kohaugeh
kìng-koh-khah,更更較,16,kèng-koh-khah,king3kohkhah,keng3kohkhah,kingkohkhah,kengkohkhah
kinn-kinn-tshínn,更更醒,16,kiⁿ-kiⁿ-chhíⁿ,kinnkinntshinn2,kinnkinnchhinn2,kinnkinntshinn,kinnkinnchhinn
su-tuà-tsháu,書帶草,16,su-tòa-chháu,sutua3tshau2,sutoa3chhau2,sutuatshau,sutoachhau
tsu-tuà-tsháu,書帶草,16,chu-tòa-chháu,tsutua3tshau2,chutoa3chhau2,tsutuatshau,chutoachhau
su-kán-ìn,書柬印,16,su-kán-ìn,sukan2in3,sukan2in3,sukanin,sukanin
tsu-toh-á,書桌仔,16,chu-toh-á,tsutoha2,chutoha2,tsutoha,chutoha
su-uā-thiap,書畫帖,16,su-ōa-thiap,suua7thiap,suoa7thiap,suuathiap,suoathiap
su-pān-báu,書辦卯,16,su-pān-báu,supan7bau2,supan7bau2,supanbau,supanbau
tsô-kok-kū,曹國舅,16,chô-kok-kū,tso5kokku7,cho5kokku7,tsokokku,chokokku
tsô-tōng-tsong,曹洞宗,16,chô-tōng-chong,tso5tong7tsong,cho5tong7chong,tsotongtsong,chotongchong
bat-khuànn-kìnn,曾看見,16,bat-khòaⁿ-kìⁿ,batkhuann3kinn3,batkhoann3kinn3,batkhuannkinn,batkhoannkinn
tsing-tsóo-bú,曾祖母,16,cheng-chó͘-bú,tsingtsoo2bu2,chengchoo2bu2,tsingtsoobu,chengchoobu
tsing-tsóo-hū,曾祖父,16,cheng-chó͘-hū,tsingtsoo2hu7,chengchoo2hu7,tsingtsoohu,chengchoohu
hē-put-sī,會不是,16,hē-put-sī,he7putsi7,he7putsi7,heputsi,heputsi
hē-m̄-tio̍h,會不著,16,hē-m̄-tio̍h,he7m7tioh8,he7m7tioh8,hemtioh,hemtioh
hē-jîn-tsîng,會人情,16,hē-jîn-chêng,he7jin5tsing5,he7jin5cheng5,hejintsing,hejincheng
hē-á-gûn,會仔銀,16,hē-á-gûn,he7a2gun5,he7a2gun5,heagun,heagun
huē-hiann-tī,會兄弟,16,hōe-hiaⁿ-tī,hue7hiannti7,hoe7hiannti7,huehiannti,hoehiannti
uē-hiáu-tit,會曉得,16,ōe-hiáu-tit,ue7hiau2tit,oe7hiau2tit,uehiautit,oehiautit
uē-hiáu-thang,會曉通,16,ōe-hiáu-thang,ue7hiau2thang,oe7hiau2thang,uehiauthang,oehiauthang
huē-tshin-iú,會親友,16,hōe-chhin-iú,hue7tshiniu2,hoe7chhiniu2,huetshiniu,hoechhiniu
huē-kè-khò,會計課,16,hōe-kè-khò,hue7ke3kho3,hoe7ke3kho3,huekekho,hoekekho
kuè-kè-khò,會計課,16,kòe-kè-khò,kue3ke3kho3,koe3ke3kho3,kuekekho,koekekho
gua̍t-hā-ló,月下老,16,goa̍t-hā-ló,guat8ha7lo2,goat8ha7lo2,guathalo,goathalo
ge̍h-ē-hiong,月下香,16,ge̍h-ē-hiong,geh8e7hiong,geh8e7hiong,gehehiong,gehehiong
gua̍t-hā-hiong,月下香,16,goa̍t-hā-hiong,guat8ha7hiong,goat8ha7hiong,guathahiong,goathahiong
ge̍h-á-lī,月仔利,16,ge̍h-á-lī,geh8a2li7,geh8a2li7,gehali,gehali
gua̍t-á-pîng,月仔旁,16,goa̍t-á-pêng,guat8a2ping5,goat8a2peng5,guataping,goatapeng
ge̍h-á-tsînn,月仔錢,16,ge̍h-á-chîⁿ,geh8a2tsinn5,geh8a2chinn5,gehatsinn,gehachinn
ge̍h-lâi-hiong,月來香,16,ge̍h-lâi-hiong,geh8lai5hiong,geh8lai5hiong,gehlaihiong,gehlaihiong
ge̍h-kng-mî,月光暝,16,ge̍h-kng-mî,geh8kngmi5,geh8kngmi5,gehkngmi,gehkngmi
ge̍h-lāi-lâng,月內人,16,ge̍h-lāi-lâng,geh8lai7lang5,geh8lai7lang5,gehlailang,gehlailang
ge̍h-lāi-pâng,月內房,16,ge̍h-lāi-pâng,geh8lai7pang5,geh8lai7pang5,gehlaipang,gehlaipang
ge̍h-lāi-hong,月內瘋,16,ge̍h-lāi-hong,geh8lai7hong,geh8lai7hong,gehlaihong,gehlaihong
ge̍h-puànn-ji̍t,月半日,16,ge̍h-pòaⁿ-ji̍t,geh8puann3jit8,geh8poann3jit8,gehpuannjit,gehpoannjit
ge̍h-uî-khoo,月圍khoo,16,ge̍h-ûi-kho͘,geh8ui5khoo,geh8ui5khoo,gehuikhoo,gehuikhoo
ge̍h-guā-ji̍t,月外日,16,ge̍h-gōa-ji̍t,geh8gua7jit8,geh8goa7jit8,gehguajit,gehgoajit
ge̍h-jī-pîng,月字旁,16,ge̍h-jī-pêng,geh8ji7ping5,geh8ji7peng5,gehjiping,gehjipeng
gua̍t-jī-pîng,月字旁,16,goa̍t-jī-pêng,guat8ji7ping5,goat8ji7peng5,guatjiping,goatjipeng
