hanzi,tl,frequency,poj,tl_num,poj_num,tl_notone,poj_notone
皮鞋,phêr-uê,25,phêr-ôe,pher5ue5,pher5oe5,pherue,pheroe
相士,siòng-sīr,25,siòng-sīr,siong3sir7,siong3sir7,siongsir,siongsir
相士,siòng-sū,25,siòng-sū,siong3su7,siong3su7,siongsu,siongsu
相士,siòng-sǐr,25,siòng-sǐr,siong3sir6,siong3sir6,siongsir,siongsir
相思,siu-si,25,siu-si,siu1si1,siu1si1,siusi,siusi
相推,sann-the,25,saⁿ-the,sann1the1,sann1the1,sannthe,sannthe
相推,sann-ther,25,saⁿ-ther,sann1ther1,sann1ther1,sannther,sannther
相諍,sann-tsìnn,25,saⁿ-chìⁿ,sann1tsinn3,sann1chinn3,sanntsinn,sannchinn
相𫝛,sann-sâng,25,saⁿ-sâng,sann1sang5,sann1sang5,sannsang,sannsang
看板,kha̋ng-páng,25,khăng-páng,khang1pang2,khang9pang2,khangpang,khangpang
看過,khuànn-kèr,25,khòaⁿ-kèr,khuann3ker3,khoann3ker3,khuannker,khoannker
眼科,gán-khe,25,gán-khe,gan2khe1,gan2khe1,gankhe,gankhe
眼科,gán-kher,25,gán-kher,gan2kher1,gan2kher1,gankher,gankher
短欠,tuán-khiàm,25,toán-khiàm,tuan2khiam3,toan2khiam3,tuankhiam,toankhiam
短欠,té-khiàm,25,té-khiàm,te2khiam3,te2khiam3,tekhiam,tekhiam
短欠,tér-khiàm,25,tér-khiàm,ter2khiam3,ter2khiam3,terkhiam,terkhiam
短路,tér-lōo,25,tér-lō͘,ter2loo7,ter2loo7,terloo,terloo
硩墓,teh-bōo,25,teh-bō͘,teh4boo7,teh4boo7,tehboo,tehboo
硩火,teh-hé,25,teh-hé,teh4he2,teh4he2,tehhe,tehhe
硩火,teh-hér,25,teh-hér,teh4her2,teh4her2,tehher,tehher
碩士,si̍k-sīr,25,se̍k-sīr,sik8sir7,sek8sir7,siksir,seksir
碩士,si̍k-sǐr,25,se̍k-sǐr,sik8sir6,sek8sir6,siksir,seksir
確據,khak-kì,25,khak-kì,khak4ki3,khak4ki3,khakki,khakki
確據,khak-kìr,25,khak-kìr,khak4kir3,khak4kir3,khakkir,khakkir
確據,khak-kù,25,khak-kù,khak4ku3,khak4ku3,khakku,khakku
碼仔,bé-á,25,bé-á,be2a2,be2a2,bea,bea
磺火,hông-hér,25,hông-hér,hong5her2,hong5her2,hongher,hongher
福佬,hô-ló,25,hô-ló,ho5lo2,ho5lo2,holo,holo
禪師,siân-sir,25,siân-sir,sian5sir1,sian5sir1,siansir,siansir
私事,sir-sīr,25,sir-sīr,sir1sir7,sir1sir7,sirsir,sirsir
私利,sir-lī,25,sir-lī,sir1li7,sir1li7,sirli,sirli
私立,sir-li̍p,25,sir-li̍p,sir1lip8,sir1lip8,sirlip,sirlip
秋刀魚,sàn-bah,25,sàn-bah,san3bah4,san3bah4,sanbah,sanbah
科學,khe-ha̍k,25,khe-ha̍k,khe1hak8,khe1hak8,khehak,khehak
科學,kher-ha̍k,25,kher-ha̍k,kher1hak8,kher1hak8,kherhak,kherhak
科技,kher-kī,25,kher-kī,kher1ki7,kher1ki7,kherki,kherki
科技,kher-kǐ,25,kher-kǐ,kher1ki6,kher1ki6,kherki,kherki
科目,khe-bo̍k,25,khe-bo̍k,khe1bok8,khe1bok8,khebok,khebok
科目,kher-bo̍k,25,kher-bo̍k,kher1bok8,kher1bok8,kherbok,kherbok
科舉,khe-kú,25,khe-kú,khe1ku2,khe1ku2,kheku,kheku
科舉,kher-kír,25,kher-kír,kher1kir2,kher1kir2,kherkir,kherkir
科舉,kho-kí,25,kho-kí,kho1ki2,kho1ki2,khoki,khoki
科舉,kho-kír,25,kho-kír,kho1kir2,kho1kir2,khokir,khokir
科舉,kho-kú,25,kho-kú,kho1ku2,kho1ku2,khoku,khoku
稅金,sèr-kim,25,sèr-kim,ser3kim1,ser3kim1,serkim,serkim
穢涗,èr-sèr,25,èr-sèr,er3ser3,er3ser3,erser,erser
穢著,è-tio̍h,25,è-tio̍h,e3tioh8,e3tioh8,etioh,etioh
穢著,èr-tio̍h,25,èr-tio̍h,er3tioh8,er3tioh8,ertioh,ertioh
空虛,khang-hir,25,khang-hir,khang1hir1,khang1hir1,khanghir,khanghir
空虛,khang-hu,25,khang-hu,khang1hu1,khang1hu1,khanghu,khanghu
空虛,khong-hi,25,khong-hi,khong1hi1,khong1hi1,khonghi,khonghi
空虛,khong-hir,25,khong-hir,khong1hir1,khong1hir1,khonghir,khonghir
空虛,khong-hu,25,khong-hu,khong1hu1,khong1hu1,khonghu,khonghu
章魚,thak-khooh,25,thak-kho͘h,thak4khooh4,thak4khooh4,thakkhooh,thakkhooh
箪笥,thàng-sù,25,thàng-sù,thang3su3,thang3su3,thangsu,thangsu
篆刻,thuàn-khik,25,thoàn-khek,thuan3khik4,thoan3khek4,thuankhik,thoankhek
篆字,thuàn-jī,25,thoàn-jī,thuan3ji7,thoan3ji7,thuanji,thoanji
篆字,thuàn-lī,25,thoàn-lī,thuan3li7,thoan3li7,thuanli,thoanli
細作,serè-tsoh,25,sère-choh,sere3tsoh4,sere3choh4,seretsoh,serechoh
細作,suè-tsoh,25,sòe-choh,sue3tsoh4,soe3choh4,suetsoh,soechoh
細作,sè-tsoh,25,sè-choh,se3tsoh4,se3choh4,setsoh,sechoh
細本,serè-pún,25,sère-pún,sere3pun2,sere3pun2,serepun,serepun
紳士,sin-sīr,25,sin-sīr,sin1sir7,sin1sir7,sinsir,sinsir
紳士,sin-sǐr,25,sin-sǐr,sin1sir6,sin1sir6,sinsir,sinsir
結尾,kiat-bé,25,kiat-bé,kiat4be2,kiat4be2,kiatbe,kiatbe
結尾,kiat-bér,25,kiat-bér,kiat4ber2,kiat4ber2,kiatber,kiatber
結構,kiat-kiò,25,kiat-kiò,kiat4kio3,kiat4kio3,kiatkio,kiatkio
綴會,tè-hē,25,tè-hē,te3he7,te3he7,tehe,tehe
綴會,tèr-hēr,25,tèr-hēr,ter3her7,ter3her7,terher,terher
綴路,tèr-lōo,25,tèr-lō͘,ter3loo7,ter3loo7,terloo,terloo
練炭,lia̋n-táng,25,liăn-táng,lian1tang2,lian9tang2,liantang,liantang
羊羹,iő-káng,25,iŏ-káng,io1kang2,io9kang2,iokang,iokang
義士,gī-sīr,25,gī-sīr,gi7sir7,gi7sir7,gisir,gisir
義士,gī-sū,25,gī-sū,gi7su7,gi7su7,gisu,gisu
義士,gī-sǐr,25,gī-sǐr,gi7sir6,gi7sir6,gisir,gisir
老師,ló-su,25,ló-su,lo2su1,lo2su1,losu,losu
老師,nóo-sir,25,nó͘-sir,noo2sir1,noo2sir1,noosir,noosir
考慮,khónn-līr,25,khóⁿ-līr,khonn2lir7,khonn2lir7,khonnlir,khonnlir
耳科,hī-khe,25,hī-khe,hi7khe1,hi7khe1,hikhe,hikhe
耳科,hī-kher,25,hī-kher,hi7kher1,hi7kher1,hikher,hikher
耳科,hǐ-kher,25,hǐ-kher,hi6kher1,hi6kher1,hikher,hikher
肉皮,bah-phêr,25,bah-phêr,bah4pher5,bah4pher5,bahpher,bahpher
脚絆,khiā-hang,25,khiā-hang,khia7hang1,khia7hang1,khiahang,khiahang
脳震盪,nőo-sín,25,nŏ͘-sín,noo1sin2,noo9sin2,noosin,noosin
臨時,liâm-sî,25,liâm-sî,liam5si5,liam5si5,liamsi,liamsi
自信,tsīr-sìn,25,chīr-sìn,tsir7sin3,chir7sin3,tsirsin,chirsin
自己,tsīr-kí,25,chīr-kí,tsir7ki2,chir7ki2,tsirki,chirki
自新,tsīr-sin,25,chīr-sin,tsir7sin1,chir7sin1,tsirsin,chirsin
自然,tsīr-jiân,25,chīr-jiân,tsir7jian5,chir7jian5,tsirjian,chirjian
自然,tsīr-liân,25,chīr-liân,tsir7lian5,chir7lian5,tsirlian,chirlian
自私,tsīr-sir,25,chīr-sir,tsir7sir1,chir7sir1,tsirsir,chirsir
自習,tsīr-si̍p,25,chīr-si̍p,tsir7sip8,chir7sip8,tsirsip,chirsip
自習,tsū-si̍p,25,chū-si̍p,tsu7sip8,chu7sip8,tsusip,chusip
自身,tsīr-sin,25,chīr-sin,tsir7sin1,chir7sin1,tsirsin,chirsin
臺語,tâi-gír,25,tâi-gír,tai5gir2,tai5gir2,taigir,taigir
花子,hua-tsír,25,hoa-chír,hua1tsir2,hoa1chir2,huatsir,hoachir
花子,hue-tsí,25,hoe-chí,hue1tsi2,hoe1chi2,huetsi,hoechi
茶洗,tê-seré,25,tê-sére,te5sere2,te5sere2,tesere,tesere
茶洗,tê-sián,25,tê-sián,te5sian2,te5sian2,tesian,tesian
茶配,tê-phè,25,tê-phè,te5phe3,te5phe3,tephe,tephe
茶配,tê-phèr,25,tê-phèr,te5pher3,te5pher3,tepher,tepher
草字,tshó-jī,25,chhó-jī,tsho2ji7,chho2ji7,tshoji,chhoji
草字,tshó-lī,25,chhó-lī,tsho2li7,chho2li7,tsholi,chholi
草書,tshó-sir,25,chhó-sir,tsho2sir1,chho2sir1,tshosir,chhosir
荒廢,hng-huè,25,hng-hòe,hng1hue3,hng1hoe3,hnghue,hnghoe
荒廢,hong-huè,25,hong-hòe,hong1hue3,hong1hoe3,honghue,honghoe
菜配,tshài-phèr,25,chhài-phèr,tshai3pher3,chhai3pher3,tshaipher,chhaipher
落雪,lo̍h-serh,25,lo̍h-serh,loh8serh4,loh8serh4,lohserh,lohserh
葉書,ia̍p-sir,25,ia̍p-sir,iap8sir1,iap8sir1,iapsir,iapsir
葉書,ia̍p-su,25,ia̍p-su,iap8su1,iap8su1,iapsu,iapsu
薩埵,sat-to,25,sat-to,sat4to1,sat4to1,satto,satto
薩埵,sat-tóo,25,sat-tó͘,sat4too2,sat4too2,sattoo,sattoo
虛傳,hi-thuân,25,hi-thoân,hi1thuan5,hi1thoan5,hithuan,hithoan
虛傳,hir-thuân,25,hir-thoân,hir1thuan5,hir1thoan5,hirthuan,hirthoan
虛傳,hu-thuân,25,hu-thoân,hu1thuan5,hu1thoan5,huthuan,huthoan
虛價,hi-kè,25,hi-kè,hi1ke3,hi1ke3,hike,hike
虛價,hir-kè,25,hir-kè,hir1ke3,hir1ke3,hirke,hirke
虛價,hu-kè,25,hu-kè,hu1ke3,hu1ke3,huke,huke
虛名,hi-bîng,25,hi-bêng,hi1bing5,hi1beng5,hibing,hibeng
虛名,hi-miâ,25,hi-miâ,hi1mia5,hi1mia5,himia,himia
虛名,hir-bîng,25,hir-bêng,hir1bing5,hir1beng5,hirbing,hirbeng
虛名,hir-miâ,25,hir-miâ,hir1mia5,hir1mia5,hirmia,hirmia
虛名,hu-bîng,25,hu-bêng,hu1bing5,hu1beng5,hubing,hubeng
虛名,hu-miâ,25,hu-miâ,hu1mia5,hu1mia5,humia,humia
虛實,hi-si̍t,25,hi-si̍t,hi1sit8,hi1sit8,hisit,hisit
虛實,hir-si̍t,25,hir-si̍t,hir1sit8,hir1sit8,hirsit,hirsit
虛實,hu-si̍t,25,hu-si̍t,hu1sit8,hu1sit8,husit,husit
虛底,hi-té,25,hi-té,hi1te2,hi1te2,hite,hite
虛底,hir-teré,25,hir-tére,hir1tere2,hir1tere2,hirtere,hirtere
虛底,hir-tué,25,hir-tóe,hir1tue2,hir1toe2,hirtue,hirtoe
虛底,hu-tué,25,hu-tóe,hu1tue2,hu1toe2,hutue,hutoe
虛度,hi-tōo,25,hi-tō͘,hi1too7,hi1too7,hitoo,hitoo
虛度,hir-tōo,25,hir-tō͘,hir1too7,hir1too7,hirtoo,hirtoo
虛度,hu-tōo,25,hu-tō͘,hu1too7,hu1too7,hutoo,hutoo
虛弱,hir-jio̍k,25,hir-jio̍k,hir1jiok8,hir1jiok8,hirjiok,hirjiok
虛弱,hir-lio̍k,25,hir-lio̍k,hir1liok8,hir1liok8,hirliok,hirliok
虛弱,hu-jio̍k,25,hu-jio̍k,hu1jiok8,hu1jiok8,hujiok,hujiok
虛弱,hu-lio̍k,25,hu-lio̍k,hu1liok8,hu1liok8,huliok,huliok
虛心,hi-sim,25,hi-sim,hi1sim1,hi1sim1,hisim,hisim
虛心,hir-sim,25,hir-sim,hir1sim1,hir1sim1,hirsim,hirsim
虛心,hu-sim,25,hu-sim,hu1sim1,hu1sim1,husim,husim
虛榮,hir-îng,25,hir-êng,hir1ing5,hir1eng5,hiring,hireng
虛榮,hu-îng,25,hu-êng,hu1ing5,hu1eng5,huing,hueng
虛浮,hi-hôo,25,hi-hô͘,hi1hoo5,hi1hoo5,hihoo,hihoo
虛浮,hir-hôo,25,hir-hô͘,hir1hoo5,hir1hoo5,hirhoo,hirhoo
虛浮,hu-hôo,25,hu-hô͘,hu1hoo5,hu1hoo5,huhoo,huhoo
虛火,hir-hér,25,hir-hér,hir1her2,hir1her2,hirher,hirher
虛火,hu-hé,25,hu-hé,hu1he2,hu1he2,huhe,huhe
虛無,hi-bû,25,hi-bû,hi1bu5,hi1bu5,hibu,hibu
虛無,hir-bû,25,hir-bû,hir1bu5,hir1bu5,hirbu,hirbu
虛無,hu-bû,25,hu-bû,hu1bu5,hu1bu5,hubu,hubu
虛熱,hi-jia̍t,25,hi-jia̍t,hi1jiat8,hi1jiat8,hijiat,hijiat
虛熱,hi-lia̍t,25,hi-lia̍t,hi1liat8,hi1liat8,hiliat,hiliat
虛熱,hir-jia̍t,25,hir-jia̍t,hir1jiat8,hir1jiat8,hirjiat,hirjiat
虛熱,hir-lia̍t,25,hir-lia̍t,hir1liat8,hir1liat8,hirliat,hirliat
虛熱,hu-jia̍t,25,hu-jia̍t,hu1jiat8,hu1jiat8,hujiat,hujiat
虛熱,hu-lia̍t,25,hu-lia̍t,hu1liat8,hu1liat8,huliat,huliat
虛空,hi-khong,25,hi-khong,hi1khong1,hi1khong1,hikhong,hikhong
虛空,hir-khong,25,hir-khong,hir1khong1,hir1khong1,hirkhong,hirkhong
虛空,hu-khong,25,hu-khong,hu1khong1,hu1khong1,hukhong,hukhong
虛級,hi-kip,25,hi-kip,hi1kip4,hi1kip4,hikip,hikip
虛級,hir-kip,25,hir-kip,hir1kip4,hir1kip4,hirkip,hirkip
虛級,hu-kip,25,hu-kip,hu1kip4,hu1kip4,hukip,hukip
虛聞,hi-bûn,25,hi-bûn,hi1bun5,hi1bun5,hibun,hibun
虛聞,hir-bûn,25,hir-bûn,hir1bun5,hir1bun5,hirbun,hirbun
虛聞,hu-bûn,25,hu-bûn,hu1bun5,hu1bun5,hubun,hubun
虛華,hir-hua,25,hir-hoa,hir1hua1,hir1hoa1,hirhua,hirhoa
虛言,hi-gân,25,hi-gân,hi1gan5,hi1gan5,higan,higan
虛言,hir-giân,25,hir-giân,hir1gian5,hir1gian5,hirgian,hirgian
虛言,hu-giân,25,hu-giân,hu1gian5,hu1gian5,hugian,hugian
虛詞,hi-sû,25,hi-sû,hi1su5,hi1su5,hisu,hisu
虛詞,hir-sîr,25,hir-sîr,hir1sir5,hir1sir5,hirsir,hirsir
虛詞,hu-sû,25,hu-sû,hu1su5,hu1su5,husu,husu
虛費,hi-huì,25,hi-hùi,hi1hui3,hi1hui3,hihui,hihui
虛費,hir-huì,25,hir-hùi,hir1hui3,hir1hui3,hirhui,hirhui
虛費,hu-huì,25,hu-hùi,hu1hui3,hu1hui3,huhui,huhui
虛重,hi-tāng,25,hi-tāng,hi1tang7,hi1tang7,hitang,hitang
虛重,hir-tāng,25,hir-tāng,hir1tang7,hir1tang7,hirtang,hirtang
虛重,hir-tǎng,25,hir-tǎng,hir1tang6,hir1tang6,hirtang,hirtang
虛重,hu-tāng,25,hu-tāng,hu1tang7,hu1tang7,hutang,hutang
虛闊,hi-khuah,25,hi-khoah,hi1khuah4,hi1khoah4,hikhuah,hikhoah
虛闊,hir-khuah,25,hir-khoah,hir1khuah4,hir1khoah4,hirkhuah,hirkhoah
虛闊,hu-khuah,25,hu-khoah,hu1khuah4,hu1khoah4,hukhuah,hukhoah
蚵炱,ô-ter,25,ô-ter,o5ter1,o5ter1,oter,oter
蛸,thak-khooh,25,thak-kho͘h,thak4khooh4,thak4khooh4,thakkhooh,thakkhooh
蠻皮,bân-phêr,25,bân-phêr,ban5pher5,ban5pher5,banpher,banpher
行書,hâng-sir,25,hâng-sir,hang5sir1,hang5sir1,hangsir,hangsir
行書,hâng-su,25,hâng-su,hang5su1,hang5su1,hangsu,hangsu
行書,hîng-sir,25,hêng-sir,hing5sir1,heng5sir1,hingsir,hengsir
行書,hîng-su,25,hêng-su,hing5su1,heng5su1,hingsu,hengsu
術士,su̍t-sīr,25,su̍t-sīr,sut8sir7,sut8sir7,sutsir,sutsir
術士,su̍t-sū,25,su̍t-sū,sut8su7,sut8su7,sutsu,sutsu
術士,su̍t-sǐr,25,su̍t-sǐr,sut8sir6,sut8sir6,sutsir,sutsir
術語,su̍t-gí,25,su̍t-gí,sut8gi2,sut8gi2,sutgi,sutgi
術語,su̍t-gír,25,su̍t-gír,sut8gir2,sut8gir2,sutgir,sutgir
術語,su̍t-gú,25,su̍t-gú,sut8gu2,sut8gu2,sutgu,sutgu
街頭,kere-thâu,25,kere-thâu,kere1thau5,kere1thau5,kerethau,kerethau
衰退,sue-thèr,25,soe-thèr,sue1ther3,soe1ther3,suether,soether
規矩,kui-kír,25,kui-kír,kui1kir2,kui1kir2,kuikir,kuikir
解說,keré-serh,25,kére-serh,kere2serh4,kere2serh4,kereserh,kereserh
解說,kué-serh,25,kóe-serh,kue2serh4,koe2serh4,kueserh,koeserh
言詞,giân-sîr,25,giân-sîr,gian5sir5,gian5sir5,giansir,giansir
言詞,gân-sû,25,gân-sû,gan5su5,gan5su5,gansu,gansu
言語,giân-gír,25,giân-gír,gian5gir2,gian5gir2,giangir,giangir
言辭,giân-sîr,25,giân-sîr,gian5sir5,gian5sir5,giansir,giansir
言辭,gân-sû,25,gân-sû,gan5su5,gan5su5,gansu,gansu
訓詞,hùn-sîr,25,hùn-sîr,hun3sir5,hun3sir5,hunsir,hunsir
訓詞,hùn-sû,25,hùn-sû,hun3su5,hun3su5,hunsu,hunsu
記事,kì-sīr,25,kì-sīr,ki3sir7,ki3sir7,kisir,kisir
許可,hír-khónn,25,hír-khóⁿ,hir2khonn2,hir2khonn2,hirkhonn,hirkhonn
話語,uē-gír,25,ōe-gír,ue7gir2,oe7gir2,uegir,oegir
語文,gír-bûn,25,gír-bûn,gir2bun5,gir2bun5,girbun,girbun
語法,gír-huat,25,gír-hoat,gir2huat4,gir2hoat4,girhuat,girhoat
語詞,gír-sîr,25,gír-sîr,gir2sir5,gir2sir5,girsir,girsir
謙虛,khiam-hir,25,khiam-hir,khiam1hir1,khiam1hir1,khiamhir,khiamhir
講師,káng-sir,25,káng-sir,kang2sir1,kang2sir1,kangsir,kangsir
讀書,tho̍k-sir,25,tho̍k-sir,thok8sir1,thok8sir1,thoksir,thoksir
豆皮,tāu-phêr,25,tāu-phêr,tau7pher5,tau7pher5,taupher,taupher
貨主,hèr-tsú,25,hèr-chú,her3tsu2,her3chu2,hertsu,herchu
貨倉,huè-tshng,25,hòe-chhng,hue3tshng1,hoe3chhng1,huetshng,hoechhng
貨倉,hè-tshng,25,hè-chhng,he3tshng1,he3chhng1,hetshng,hechhng
貨倉,hèr-tshng,25,hèr-chhng,her3tshng1,her3chhng1,hertshng,herchhng
貨價,huè-kè,25,hòe-kè,hue3ke3,hoe3ke3,hueke,hoeke
貨價,hè-kè,25,hè-kè,he3ke3,he3ke3,heke,heke
貨價,hèr-kè,25,hèr-kè,her3ke3,her3ke3,herke,herke
貨單,huè-tuann,25,hòe-toaⁿ,hue3tuann1,hoe3toann1,huetuann,hoetoann
貨單,hè-tuann,25,hè-toaⁿ,he3tuann1,he3toann1,hetuann,hetoann
貨單,hèr-tuann,25,hèr-toaⁿ,her3tuann1,her3toann1,hertuann,hertoann
貨客,huè-kheh,25,hòe-kheh,hue3kheh4,hoe3kheh4,huekheh,hoekheh
貨客,hè-kheh,25,hè-kheh,he3kheh4,he3kheh4,hekheh,hekheh
貨客,hèr-kheh,25,hèr-kheh,her3kheh4,her3kheh4,herkheh,herkheh
貨尾,hèr-bér,25,hèr-bér,her3ber2,her3ber2,herber,herber
貨幣,hèr-pè,25,hèr-pè,her3pe3,her3pe3,herpe,herpe
貨底,hèr-teré,25,hèr-tére,her3tere2,her3tere2,hertere,hertere
貨底,hèr-tué,25,hèr-tóe,her3tue2,her3toe2,hertue,hertoe
貨物,huè-mi̍h,25,hòe-mi̍h,hue3mih8,hoe3mih8,huemih,hoemih
貨物,hè-mi̍h,25,hè-mi̍h,he3mih8,he3mih8,hemih,hemih
貨物,hè-mn̍gh,25,hè-mn̍gh,he3mngh8,he3mngh8,hemngh,hemngh
貨物,hèr-bu̍t,25,hèr-bu̍t,her3but8,her3but8,herbut,herbut
貨物,hèr-mn̍gh,25,hèr-mn̍gh,her3mngh8,her3mngh8,hermngh,hermngh
貨船,hèr-tsûn,25,hèr-chûn,her3tsun5,her3chun5,hertsun,herchun
貨色,hèr-sik,25,hèr-sek,her3sik4,her3sek4,hersik,hersek
貨草,hèr-tsháu,25,hèr-chháu,her3tshau2,her3chhau2,hertshau,herchhau
貨財,huè-tsâi,25,hòe-châi,hue3tsai5,hoe3chai5,huetsai,hoechai
貨財,hè-tsâi,25,hè-châi,he3tsai5,he3chai5,hetsai,hechai
貨財,hèr-tsâi,25,hèr-châi,her3tsai5,her3chai5,hertsai,herchai
貨車,hèr-tshia,25,hèr-chhia,her3tshia1,her3chhia1,hertshia,herchhia
貨錢,huè-tsînn,25,hòe-chîⁿ,hue3tsinn5,hoe3chinn5,huetsinn,hoechinn
貨錢,hè-tsînn,25,hè-chîⁿ,he3tsinn5,he3chinn5,hetsinn,hechinn
貨錢,hèr-tsînn,25,hèr-chîⁿ,her3tsinn5,her3chinn5,hertsinn,herchinn
貨頭,hèr-thâu,25,hèr-thâu,her3thau5,her3thau5,herthau,herthau
資料,tsir-liāu,25,chir-liāu,tsir1liau7,chir1liau7,tsirliau,chirliau
資訊,tsir-sìn,25,chir-sìn,tsir1sin3,chir1sin3,tsirsin,chirsin
賠命,pê-miā,25,pê-miā,pe5mia7,pe5mia7,pemia,pemia
賠命,pêr-miā,25,pêr-miā,per5mia7,per5mia7,permia,permia
賠窮,puê-kîng,25,pôe-kêng,pue5king5,poe5keng5,pueking,poekeng
賠窮,pê-kîng,25,pê-kêng,pe5king5,pe5keng5,peking,pekeng
賠窮,pêr-kîng,25,pêr-kêng,per5king5,per5keng5,perking,perkeng
賠補,puê-póo,25,pôe-pó͘,pue5poo2,poe5poo2,puepoo,poepoo
賠補,pê-póo,25,pê-pó͘,pe5poo2,pe5poo2,pepoo,pepoo
賠補,pêr-póo,25,pêr-pó͘,per5poo2,per5poo2,perpoo,perpoo
賠錢,pêr-tsînn,25,pêr-chîⁿ,per5tsinn5,per5chinn5,pertsinn,perchinn
賢士,hiân-sīr,25,hiân-sīr,hian5sir7,hian5sir7,hiansir,hiansir
賢士,hiân-sū,25,hiân-sū,hian5su7,hian5su7,hiansu,hiansu
賢士,hiân-sǐr,25,hiân-sǐr,hian5sir6,hian5sir6,hiansir,hiansir
足袋,that-bí,25,that-bí,that4bi2,that4bi2,thatbi,thatbi
跟綴,kirn-tèr,25,kirn-tèr,kirn1ter3,kirn1ter3,kirnter,kirnter
跟綴,kun-tèr,25,kun-tèr,kun1ter3,kun1ter3,kunter,kunter
踅街,se̍rh-kere,25,se̍rh-kere,serh8kere1,serh8kere1,serhkere,serhkere
踅街,se̍rh-kue,25,se̍rh-koe,serh8kue1,serh8koe1,serhkue,serhkoe
軍事,kun-sīr,25,kun-sīr,kun1sir7,kun1sir7,kunsir,kunsir
軍士,kun-sīr,25,kun-sīr,kun1sir7,kun1sir7,kunsir,kunsir
軍士,kun-sū,25,kun-sū,kun1su7,kun1su7,kunsu,kunsu
軍士,kun-sǐr,25,kun-sǐr,kun1sir6,kun1sir6,kunsir,kunsir
軍師,kun-sir,25,kun-sir,kun1sir1,kun1sir1,kunsir,kunsir
轉去,tńg-khìr,25,tńg-khìr,tng2khir3,tng2khir3,tngkhir,tngkhir
辭世,sîr-sè,25,sîr-sè,sir5se3,sir5se3,sirse,sirse
辭世,sû-sè,25,sû-sè,su5se3,su5se3,suse,suse
辭令,sîr-līng,25,sîr-lēng,sir5ling7,sir5leng7,sirling,sirleng
辭令,sû-līng,25,sû-lēng,su5ling7,su5leng7,suling,suleng
辭典,sîr-tián,25,sîr-tián,sir5tian2,sir5tian2,sirtian,sirtian
辭書,sîr-sir,25,sîr-sir,sir5sir1,sir5sir1,sirsir,sirsir
迦葉,ka-sia̍p,25,ka-sia̍p,ka1siap8,ka1siap8,kasiap,kasiap
迦葉,kia-sia̍p,25,kia-sia̍p,kia1siap8,kia1siap8,kiasiap,kiasiap
迵過,thàng-kèr,25,thàng-kèr,thang3ker3,thang3ker3,thangker,thangker
退味,thè-bī,25,thè-bī,the3bi7,the3bi7,thebi,thebi
退味,thèr-bī,25,thèr-bī,ther3bi7,ther3bi7,therbi,therbi
退悔,thè-hué,25,thè-hóe,the3hue2,the3hoe2,thehue,thehoe
退悔,thèr-hué,25,thèr-hóe,ther3hue2,ther3hoe2,therhue,therhoe
退火,thèr-hér,25,thèr-hér,ther3her2,ther3her2,therher,therher
退約,thè-iok,25,thè-iok,the3iok4,the3iok4,theiok,theiok
退約,thèr-iok,25,thèr-iok,ther3iok4,ther3iok4,theriok,theriok
退讓,thè-jiōng,25,thè-jiōng,the3jiong7,the3jiong7,thejiong,thejiong
退讓,thè-liōng,25,thè-liōng,the3liong7,the3liong7,theliong,theliong
退讓,thèr-jiōng,25,thèr-jiōng,ther3jiong7,ther3jiong7,therjiong,therjiong
退讓,thèr-liōng,25,thèr-liōng,ther3liong7,ther3liong7,therliong,therliong
退貨,thè-hè,25,thè-hè,the3he3,the3he3,thehe,thehe
退貨,thèr-hèr,25,thèr-hèr,ther3her3,ther3her3,therher,therher
退避,thuè-pī,25,thòe-pī,thue3pi7,thoe3pi7,thuepi,thoepi
透過,thàu-kèr,25,thàu-kèr,thau3ker3,thau3ker3,thauker,thauker
通過,thong-kèr,25,thong-kèr,thong1ker3,thong1ker3,thongker,thongker
遁辭,tūn-sîr,25,tūn-sîr,tun7sir5,tun7sir5,tunsir,tunsir
遁辭,tūn-sû,25,tūn-sû,tun7su5,tun7su5,tunsu,tunsu
運ちゃん,ùn-tsiàng,25,ùn-chiàng,un3tsiang3,un3chiang3,untsiang,unchiang
過份,kèr-hūn,25,kèr-hūn,ker3hun7,ker3hun7,kerhun,kerhun
過分,kèr-hun,25,kèr-hun,ker3hun1,ker3hun1,kerhun,kerhun
過去,kèr-khìr,25,kèr-khìr,ker3khir3,ker3khir3,kerkhir,kerkhir
過年,kèr-nî,25,kèr-nî,ker3ni5,ker3ni5,kerni,kerni
過度,kèr-tōo,25,kèr-tō͘,ker3too7,ker3too7,kertoo,kertoo
過往,kèr-óng,25,kèr-óng,ker3ong2,ker3ong2,kerong,kerong
過敏,kèr-bín,25,kèr-bín,ker3bin2,ker3bin2,kerbin,kerbin
過水,kèr-tsuí,25,kèr-chúi,ker3tsui2,ker3chui2,kertsui,kerchui
過溪,kuè-khe,25,kòe-khe,kue3khe1,koe3khe1,kuekhe,koekhe
過溪,kè-khue,25,kè-khoe,ke3khue1,ke3khoe1,kekhue,kekhoe
過溪,kèr-khere,25,kèr-khere,ker3khere1,ker3khere1,kerkhere,kerkhere
過溪,kèr-khue,25,kèr-khoe,ker3khue1,ker3khoe1,kerkhue,kerkhoe
過濾,kèr-līr,25,kèr-līr,ker3lir7,ker3lir7,kerlir,kerlir
過磅,kèr-pōng,25,kèr-pōng,ker3pong7,ker3pong7,kerpong,kerpong
