tl,hanzi
tsù-huih-siā,注血射
tsú-kiong-kíng,子宮頸
sī-tsuî,是誰
phang-á-phàu,蜂仔炮
i-ê,伊的
sih-nah-kiap,爍爁俠
sī-siánn-lâng,是啥人
tuā-ti̍t,大直
tsit-huan,這番
lâm-khàm,南崁
se-ngá-tôo,西雅圖
ò-khik-lân,奧克蘭
tsia̍h-to̍k,食毒
lia̍h-hî-tsûn,掠魚船
bo̍k-su-lîm,穆斯林
hî-tsûn,漁船
hái-gâ,海牙
tuā-iûnn-tsiu,大洋洲
tó,倒
kim-kim-siòng,金金相
kim-kim-khuànn,金金看
ling-sòo,奶素
ti-su-nî,知斯彌
nn̄g-tsu,卵珠
nn̄g-tsú,卵子
nn̄g-sè-pau,卵細胞
iû-tsûn,郵船
iû-lûn,郵輪
iû-tsûn,遊船
tsiam-piánn-khak,尖餅殼
hiam-iû,薟油
tshái-á-tsuá,彩仔紙
suànn-tuânn-tshìng,散彈銃
sîng-siùnn,丞相
kiú-hong-tīn,九方陣
pōng-hīnn-tshìng,磅耳銃
lòng-lòng-tshia,挵挵車
huan-be̍h-bí,番麥米
huan-be̍h-lia̍p,番麥粒
tiān-tōng,電動
so-înn-á,挲圓仔
pîng-tìn-khu,平鎮區
lāi-té-tsia̍h,內底食
lú-ông-thâu,女王頭
tsia-tsia̍h,遮食
pau--ê,包的
sa-bô-tsáng,捎無摠
mī-hún-tshiúnn,麵粉廠
pak-tshuì-am,剝喙罨
môo-sîn-á,魔神仔
bô-kah-ì,無佮意
tshân-iônn,田洋
tsînn-tâng-á,錢筒仔
tshia-lián-pâi,車輪牌
bí-niáu-tshí,米鳥鼠
sai-á-ông,獅仔王
kua-kó,柯果
hó-tshiò-sîn,好笑神
kik-sái-bīn,激屎面
lòng-âng-ting,挵紅燈
iû-lám-tsûn,遊覽船
tshài-póo-kut,菜脯骨
khah-tsá-khùn,較早睏
teh-tāng,硩重
giat-láu,giat-láu
bùn-pōng-khang,鼢磅空
tshū-jiō,澍尿
tshū-liō,澍尿
tshū-phang-tsuí,澍芳水
sim-sik-khuì,心適氣
au-phiò,歐票
pue-oo-nn̄g,飛烏卵
thiann-ū,聽有
bīn-tsuí-bái,面水䆀
kho̍k-á-thuî,嘓仔槌
jîn-jîn-jîn,仁仁仁
lîn-lîn-lîn,仁仁仁
tsáu-tshuē,走揣
tsáu-tshē,走揣
kong-khoo,光箍
tsīnn-kiōng,舐共
kut,骨
tsuat-phue̍h,泏沫
hō,昊
thiam-pang,添幫
nn̄g-jîn-tsiùnn,卵仁醬
bú-tshin-tseh,母親節
hū-tshin-tseh,父親節
sió-hi̍k-tshenn,小惑星
sió-hi̍k-tshinn,小惑星
é-hi̍k-tshenn,矮惑星
ué-hi̍k-tshinn,矮惑星
tsún-hi̍k-tshenn,準惑星
tsún-hi̍k-tshinn,準惑星
bâ-lí-tó,峇里島
iàn-tsâu-hiong,燕巢鄉
iàn-tsâu-khu,燕巢區
pháinn-tshuì-táu,歹喙斗
thui-la̍h,推蠟
koh-ū,閣有
khau-sé,剾洗
gū,御
kué-tsí-bâ,果子猫
a-sià-kiánn,阿舍囝
tīng-kó,𠕇果
tīng-jîn-á,𠕇仁仔
sai-gû-tsiáu,犀牛鳥
phōo-á-tsih,簿仔摺
tāi-ú,大禹
phah-hù,拍富
sé-thuā,洗汰
tsia̍h-tàu,食晝
phòng-tshn̂g,膨床
puî-tsut-tsut,肥朒朒
pha̍k-hōo-ta,曝予焦
tsi̍t-tsiat-khò,一節課
oo-pe̍h-tsáu,烏白走
lūan-sú-tsáu,亂使走
ké-bat,假捌
put-tan,不丹
kiâu-tī-a,喬治亞
iok-tàn,約旦
a-bān,阿曼
lu-moo,攄毛
ài-o-lân,愛阿蘭
lia̍h-tsún-kóng,掠準講
kong-ke-la̍p,公家納
tsiòng-tsâi,將才
ke-bah-tsìnn,雞肉糋
tshut-kiong,出恭
phah-lâng,拍人
tsa̍p-khoo,十箍
thiàu-tsio̍h,跳石
khun-moo,髡毛
khun-mn̂g,髡毛
sim-á-khuì,參仔氣
sam-á-khuì,參仔氣
som-á-khuì,參仔氣
tūn-tshī-huè,鈍市貨
tūn-tshī-hè,鈍市貨
piān-tshah,便插
m̄-bat,毋捌
ke-iōng,加用
iām-bú,炎舞
kué-tsí-sng,果子酸
ké-tsí-sng,果子酸
ká-tāu-á,絞豆仔
tōo-thé-un,度體溫
peh--khí-lâi,𬦰起來
hì-lāng-tseh,戲弄節
lim-hōo-ta,啉予焦
siang-kuan-liông,雙冠龍
sué-sin-i̍k,洗身液
tshài-kóo,菜股
uî-nî-hîm,維尼熊
sé-ò-giô,洗薁蕘
ji-tsa̍p,二十
tiān-tsìnn-lôo,電糋爐
khì-tsìnn-ue,氣糋鍋
khì-tsìnn-ko,氣糋鍋
uē-hok-pōo,衛福部
tiān-tsìnn-ko,電糋鍋
ke-ê-jī,加的字
suann-tsàn-hue,山棧花
tshuê-á,棰仔
tshê-á,棰仔
thiàu-làng-suh,跳 làng-suh
ngiáu,撓
iām-hué,炎火
tsiam-tsu̍t-á,尖秫仔
tshe-táu,炊斗
tshue-táu,炊斗
tân-sî-tiong,陳時中
huat-bē,法賣
kìng-bé-huē,競買會
kìng-bé,競買
tshàng-tsuí-lām,藏水艦
khí-hué-tshâ,起火柴
kiû-huà,求化
kiû-i,求醫
jio̍k-luē-hut,若內弗
a-siu-lô,阿修羅
tāu-iû-ko,豆油膏
pn̄g-tsian,飯煎
thik-tshì-sóo,畜試所
sàng-tsia̍h-si̍t,送食食
í-tsū-á,椅苴仔
ling-pn̄g-khó,奶飯洘
ni-pn̄g-khó,奶飯洘
kám-ū-iánn,敢有影
tha̍h-tú-á,頭拄仔
ū-iánn--bô,有影無
tsiânn-kín,誠緊
thàng-thinn-phang,迵天芳
siu-tsuí,收水
tshuì-ng-á,喙掩仔
ke̍h-lān-kuāinn,扴𡳞拐
tshia-iānn,奢颺
sing-khong,星空
gê-hông,霓虹
phiah-tsáu,避走
tsa̍h-hōo-pênn,閘雨棚
lat-tè,lat-tè
hó-ka-tsài,好佳哉
hî-lân-tshè,魚鱗粞
mn̂g-tshuah,門掣
hāu-liú,鱟鈕
tsi̍t-hūn,一份
liám-bū,蓮霧
tsuànn,炸
khó-liân--nah,可憐nah
lê-á-pháng,螺仔麭
tsi̍t-piàn,一遍
bô-hān-tiānn,無限定
siunn-uànn,傷晏
beh-ná-m̄,欲若毋
tâi-uē,台話
bē-tshài--ê,賣菜的
tsò-ua̍h-hì,做活戲
tsuè-ua̍h-hì,做活戲
an-tsuân-tsiam,安全針
tâi-gír,台語
siunn,相
tò-siàng-hiànn,倒摔向
lo̍k-kak-sian,鹿角仙
ta-pa-nî,噍吧哖
han-tsî-phòng,番薯膨
bē-iàu-kín,袂要緊
buē-iàu-kín,袂要緊
pa̍t-á-sái,菝仔屎
pàng-nuā-nuā,放懶懶
kiû-kùn-á,球棍仔
làm-á-kau,湳仔溝
la̍p,納
tsîng-lâng-kiánn,前人囝
iûnn-tsiap,熔接
iûnn-tsiap-tse,熔接劑
tâi-lô-jī,台羅字
iûnn-tsiap-tiâu,熔接條
ì-sit-mī,意式麵
tìn,鎮
bah-kńg,肉捲
bué-suî,尾隨
kuí-lō,幾若
bán-io̍h-tsháu,挽藥草
tiān-hué-hue,電火花
tiān-hé-hue,電火花
tiān-hér-hue,電火花
puî-lut-lut,肥朒朒
sim-kuann,心肝
nî-tsînn,簾簷
thuánn-tsháu,剷草
khau-tsháu,薅草
so-tsháu,挲草
sing-tsháu,芟草
phut-tsháu,刜草
siânn,涎
hit-jī,彼字
tsit-jī,這字
kan-tāu,干豆
buê,糜
muê,糜
phuà-bâ,破媌
sann-tè-tshù,三塊厝
tsi̍t-tīn-lâng,一陣人
hām-puî,陷肥
hām-tshài,陷菜
kuè-sûn,過巡
gōo-sài,五賽
siah-khì,錫器
kui-tuà,規帶
kuah-kim,割金
thok-tiong,拓張
ji̋n-jín,人參
iân-pit,鉛筆
ò-giô,薁蕘
nâ-pua̍t,林菝
tshìn-tshī,凊市
uè-bûn,穢聞
è-bûn,穢聞
lóo-nňg,滷卵
lóo-nuī,滷卵
si-lá-iah,西拉雅
sio-kòng-kòng,燒絳絳
liáu-jiân,了然
liáu-liân,了然
thut-tshuê,脫箠
thut-tshê,脫箠
tāi-uân,大員
tuā-kóng-siân,大管蟬
ka-to-tsián,鉸刀剪
bi̍t-lo̍h,沒落
bu̍t-lo̍h,沒落
phí-á-kiánn,疕仔囝
khuì-la̍t,氣力
tsuân-sit-ji̍t,全蝕日
phian-sit-ji̍t,偏蝕日
thinn-thiah-ha̍h,天拆箬
siōng-bué-á,上尾仔
tshing-suann-ông,青山王
huān,梵
tshó-nî-má,草泥馬
un-liâu-khe,溫寮溪
un-liâu-khue,溫寮溪
phoh-á-lî,樸仔籬
lū-sòng,呂宋
tsiang-huà,彰化
tang-poo,東埔
phik-siâ,辟邪
niâ-pua̍t,林菝
tsiàn-íng,戰湧
kau-á-bué,溝仔尾
lo̍k-ní-mn̂g,鹿耳門
ting-jī-khòo,丁字褲
ia̍h-tsîng,疫情
nia-pua̍t-á,林菝仔
lú-ua,女媧
lí-ua,女媧
khann-á-nāi,坩仔賴
siōng-sir,尚書
kan-ip,干邑
puah-khui,撥開
liam-khau,拈鬮
ni-khau,拈鬮
piah-tóo,壁堵
tsuí-sua-liân,水沙連
ba̍k-sik,目識
it-thài,乙太
oo-iāu-tsio̍h,烏曜石
tsing-tshik-khì,偵測器
kî-lâi,奇萊
khì-piān-sóo,去便所
bái-tshiú,䆀手
giàn-bāng-lōo,癮網路
tshàu-khám,湊坎
tshàu-tú-khám,湊拄坎
po̍k-ping,薄冰
po̍k-hô-gi̍k,薄荷玉
po̍h-io̍h,薄藥
po̍k-pian,薄鞭
po̍k-hô-ping,薄荷冰
po̍k-á-ping,薄仔冰
po̍k-hô-tiānn,薄荷錠
po̍k-hô-tiànn,薄荷錠
po̍k-hô-tiâu,薄荷條
ke-pak-kè,街腹價
kue-pak-kè,街腹價
tāi-tun,大墩
thài-ē,呔會
tîm-tsuì,沉醉
tuā-tsiam-suann,大尖山
peh-táu-á,八斗仔
kauh-pin-nn̂g,𩛩檳榔
îng-ióng-siā,營養射
ká-pang-bé,絞幫買
ká-pang-bué,絞幫買
tsāi-tē,在地
tsāi-tuē,在地
ua̍t-gú,粵語
uân-á,丸仔
hiān-lâu,現流
kuí-hō,幾號
kuí-huan,幾番
khà-jī,敲字
kàu-tann,到今
luê,犁
tshū-íng,跙湧
kiàn-tīng,凝𠕇
má-bú-khut,馬武窟
lut-lin,甪奶
lut-ling,甪奶
lut-ni,甪奶
huán-puē,反背
bah-înn,肉圓
kòng-puî-liāu,摃肥料
phah-tiān-uē,拍電話
kóo-tiān-uē,鼓電話
bah-înn-á,肉圓仔
kiat-tâng-tsí,結蟲子
kin-tuè,跟綴
kun-tè,跟綴
tsânn-hé,橫火
tsânn-hué,橫火
thô-á-huînn,桃仔園
ku-tsuâ,龜蛇
thó-sioh-sioh,討惜惜
ta-tiú,凋肘
hòo-lâng-kheh,戽人客
kau-in,交姻
lo̍h-tsuí-thâu,落水頭
kiu-sè-ting,勼細燈
kiu-suè-ting,勼細燈
sng-suī,桑穗
tsián-kiáu,剪筊
kuân-khám,懸坎
lióng-hân,兩韓
tsuí-tsio̍h-thiàu,水石跳
lú-sú,女使
lâm-sú,男使
gû-sio-tak,牛相觸
sit--khì,熄去
li̍k-tāu-sua,綠豆沙
too-lân,都蘭
too-luân,都鑾
ko-kiā,高崎
kha-tshia,跤車
tiunn-uí-hâng,張葦航
siau-hông-tsuān,消防栓
ham-á-piánn,蚶仔餅
peh-kiā,𬦰崎
tshat-seh,漆刷
khì-ue̍h,企劃
ti̍t-ti̍t-lòng,直直挵
tâng-lô-sio,銅鑼燒
sio-káu,燒狗
sià-lī-tsú,舍利子
thâu-bué-huè,頭尾歲
thâu-bé-hè,頭尾歲
hōng-sāi,奉祀
kái-iu,解憂
khong-ní,空耳
liâu,療
he-á-phuê,蝦仔皮
he-phuê,蝦皮
tōng-bîng-sû,動名詞
khin-sang-hîm,輕鬆熊
tshái-sik-bé,彩色馬
pa-la̍uh,巴落
si-pau,絲包
lâ-sâm-hōo,垃儳雨
hàng-puî,肨肥
giat-khí-luī,齧齒類
kā-ha-bu,噶哈巫
kám-án-ne,敢按呢
súi-koo-niû,媠姑娘
ping-á-phuānn,兵仔伴
put-sîng-suàn,不成蒜
sió-bīn-sîn,小面神
iánn,影
tāu-jú-ke,豆乳雞
tāu-lú-ke,豆乳雞
sì-suànn-lâi,四散來
ē-tsá,下早
káng-kóo,講古
khà-sian-kóo,敲仙古
tshiū-ling-tsûn,樹奶船
tshiū-ni-tsûn,樹奶船
kainn-kainn-kiò,喈喈叫
kong-tāi,公代
tê-thng-huē,茶湯會
khong-khám,悾歁
huê-hué,回火
tsîng-khong-thah,晴空塔
tsînn-iûnn--khì,錢溶去
tsioh-tio̍h,藉著
kài-sîng,蓋成
pah-kíng,百襇
phīnn-tok-tok,鼻啄啄
tsiam-mái-ka,占買加
pì-lóo,祕魯
tsháu-tē-sông,草地倯
tsháu-tuē-sông,草地倯
tsi̍t-pah,一百
tsit-sî,這時
kìm-tshuì,禁喙
hán-bé-á,悍馬仔
lâm-kan,南竿
tiâu-bé,條碼
tshīng-sann,穿衫
hàn-pó-ông,漢堡王
un-ko-huâ,溫哥華
ku̍t-khe,滑詼
tshoo-jī-pēnn,初二病
kuà-tshuì-am,掛喙罨
bî-tshòng,微創
it-thài-pè,乙太幣
it-thài-hong,乙太坊
it-thài-hng,乙太坊
kah-tsí-hn̂g,甲子園
tùn-pa-su,頓巴斯
tôm-pa-su,丼巴斯
pe̍h-lô-su,白羅斯
tsiam-mái-kah,占買甲
sik-mê-lâng,色盲人
sik-mê,色盲
tuā-kau,大溝
tshiong-sîng,沖繩
hīnn-á-hóng,耳仔訪
sian-sinn,先生
sian-senn,先生
sin-senn,先生
ōng-kak,旺角
tsuí-tshiâng-tshē,水沖泚
mī-tshè,麵粞
sè-khang-tshuì,細空喙
kueh-tang-kha,胳胴跤
kueh-lang-kha,胳胴跤
sīn-pue,順桮
bā,覓
bǎ,覓
iônn-ám,羊腩
hî-lám,魚腩
hû-lám,魚腩
ké-ná-tsin,假若真
suah-m̄-tsai,煞毋知
guā-kok-tsînn,外國錢
ba-lú-hù,バルブ
náu-kiánn,腦囝
sin-sok,新宿
sin-siok,新宿
tiàu-kôan-kē,吊懸低
sin-pa-ui,辛巴威
io̍k,欲
pó-hiám-si,保險絲
sòo-huân-tsin,素還真
phànn-tâm,冇談
pha-liàn-táu,拋輾斗
ngóo-liú-ki,五柳居
ip-puî,挹肥
phú-sik,殕色
puânn-hiān-lu̍t,盤現率
tshînn-tuī,瀳兌
tsìnn-tuī,搢兌
tshong-hing,窗兄
a-tsóo,阿祖
khioh-tsînn,抾錢
tua-beh-suh,大倍司
sió-lat-pah,小喇叭
hiân-beh-suh,弦倍司
hu-lú-góo,フルゴ
sua-lîng,沙鈴
sīn-siōng-sián,腎上腺
bān-pho,萬波
bîng-kóo-ok,名古屋
liōng-tsú,量子
tann-sik,今式
lâm,嵐
giû,牛
kù-kiánn,句囝
àng-tōo,甕肚
kue-iû-ku,雞油龜
ke-iû-ku,雞油龜
kere-iû-ku,雞油龜
tik-tio̍h,得著
tshuē-tio̍h,揣著
tsînn-pún,錢本
ám-tshia-á,泔捙仔
kám-mōo-i̍k,感冒液
huat-kok-hō,法國號
tsio̍h-bō-á,石磨仔
tsio̍h-buâ-á,石磨仔
thuî-kòng-thuî,槌摃搥
lī-lo̍k-hông,利樂皇
kha-sau--ê,跤梢的
huán-tsha,反差
kuah-ti-bah,割豬肉
som-pa,森巴
oo-sian-sian,烏鉎鉎
kâu-tsià,猴蔗
ba̍k-kia̍h-lân,木屐蘭
keh-hō,隔號
ka-to-thâng,鉸刀蟲
bi̍t-bé-tsînn,密碼錢
iûnn-phín-á,洋𥰔仔
pang-tiúnn,邦長
hik-liông-kang,黑龍江
tshin-tông,親同
ia̍p-bûn,葉門
tsông-tâm,叢談
tsiong-kun-ò,將軍澳
khó-pí-kóng,可比講
suān-siàu,訕笑
pōng-té,磅底
ē-lé-pài,下禮拜
phah-hué-kuàn,拍火罐
sòo-bé-tsînn,數碼錢
píng-tshia-hî,反車魚
lak-bô--khì,落無去
kíng-tsho,景差
puē-hong,邶風
pin-hong,豳風
tsô-hong,曹風
kuè-hong,檜風
iông-hong,鄘風
uē-hong,衛風
tīng-hong,鄭風
tsê-hong,齊風
guī-hong,魏風
tîn-hong,陳風
tông-hong,唐風
uī-guân-tsînn,位元錢
kiânn-la̍h-tsiá,行獵者
sòo-má-tsînn,數碼錢
tsîn-hong,秦風
tsiu-lâm,周南
gû-puè-lōo,牛背鷺
khám-tsām,坎站
hiám-lān,險難
hiám-eh,險厄
mōo-hiám,冒險
huān-hiám,犯險
hu̍t-tsí-tuānn,核子彈
hu̍t-tuānn,核彈
guân-tsí-tuānn,原子彈
tiān-sǹg-puânn,電算盤
kauh-bông,𩛩雺
hî-kué,魚粿
tsáu-gîn,走銀
tsiau-khó-li̍k,昭可力
be̍h-ta̍t-lōo,麥達路
tiám-hué-ki,點火機
lāu-lîng-khenn,老龍坑
lāu-lîng-khinn,老龍坑
hiong,兇
liān-siáu-uē,練痟話
khip-sàu-khì,吸掃器
môo-lú,魔女
án-huē,按會
sī-án-huē,是按會
jîn-som,人參
lîn-som,人參
kóo-á-ting,鼓仔燈
hǎu-hǐa,鱟桸
thih-kah-bān,鐵甲萬
sio-tsia̍h-thènn,相食牚
tshinn-tông-khinn,菁桐坑
tshenn-tông-khenn,菁桐坑
tsiong-tshiū-uan,樟樹灣
tsiau-khó-lo̍k,昭可洛
tsng-siáu--ê,裝痟的
ke-kui-sian,雞胿仙
kue-kui-sian,雞胿仙
uē-hóo-lān,畫虎𡳞
uī-hóo-lān,畫虎𡳞
tshiūnn-kî-nâ,橡棋林
sua-thâu-kak,沙頭角
liám-tóo,膁肚
kok-poo,谷埔
tánn-kóo-siā,打鼓社
pit-sûn,必巡
se-a-tôo,西亞圖
kán-á-li̍k,澗仔壢
kah-sian-poo,甲仙埔
si̍p-jī-kun,十字軍
si̍p-lī-kun,十字軍
tang-sì-kak,東勢角
sam-bi̍t-tsik,三密擠
luē-hua-ta̍t,內華達
pēnn-sik-kám,病識感
tshenn-kông,生狂
tn̂g-sua-uan,長沙灣
tuā-pūn-tsing,大笨鐘
pi-lâm,卑南
tshing-lē-uán,清麗苑
hāi--ah,害矣
tshàu-phú-bīn,臭殕面
tōo-hiunn,肚香
tiàu-ting,吊燈
bô-ún-sī,無穩是
tshu-luí,趨壘
thài-kok-kûn,泰國拳
tsînn-lîng,簷龍
sái-á-khang,屎仔空
thôo-kat-khut,塗葛窟
pang-tshuah,崩疶
lap-té,塌底
bô-sè,無勢
tiān-tiûnn,電場
thài-kûn,泰拳
hâu-bîn,候眠
hâunn-bîn,候眠
tshuē-tsînn,揣錢
tshē-tsînn,揣錢
sang-piánn,鬆餅
tiong-kok,中國
tōng-bān,動漫
tíng-pîng,頂爿
ah-m̄-tō,啊毋就
liû-khiû,琉球
sió-liû-khiû,小琉球
iû-lám-kheh,遊覽客
bôo-pang,模枋
tìng-bôo-pang,釘模枋
bah-pau,肉包
khàm-hué-ko,崁火鍋
phóo-iu-má,普悠瑪
tiong-hô,中和
tsiang-hô,漳和
tsiong-hô,漳和
hong,風
siá-phiò,寫票
lôo-si-pue,螺絲桮
hong-tháng,風桶
tiān-lôo,電爐
tiān-bín-á,電抿仔
àm-hō-tsînn,暗號錢
iân-pit-iân,鉛筆鉛
naih-tsi̍t-khut,凹一窟
hiau-hīng--ooh,僥行喔
niû--leh-ueh,娘咧喂
thâu-tsang-hîng,頭鬃型
seh-ang-á,雪尪仔
tshu-liu-tō,趨溜道
tshu-tsuí-to,趨水道
sàng-phue-uân,送批員
huān-sè,凡勢
huān-sì,凡勢
ài-tsènn,愛諍
ài-tsìnn,愛諍
siám-tio̍h,閃著
huê-siūnn-tsiu,和尚洲
hê-siūnn-tsiu,和尚洲
tshin-tsú-tóng,親子丼
thian-tóng,天丼
hang-bah-tóng,烘肉丼
kim-hông-suāinn,金煌檨
sng-khòo-tsuā,霜庫逝
sim-sik-kài,心適界
kau-kuan,交關
kà,漖
tòng-pn̄g,丼飯
mǹg-sǹg,魍魎
mǹg-sngh,魍魎
huânn-sòo,礬素
ke-sòo,硅素
phi-sòo,砒素
ti̍k-sim-kok,軸心國
tshu-ti̍k-kok,樞軸國
má-nî-la,馬尼拉
sian-tâi,仙台
án-tsuánn-tshòng,按怎創
pháng-kiû,麭球
ki̍t,汔
hannh,唅
lia̍p-tsia̍p,粒捷
sé-sann-hún,洗衫粉
sué-sann-hún,洗衫粉
sng-ni-ko,酸奶膏
sng-ne-ko,酸奶膏
âng-mn̂g-lâng,紅毛人
tshiú-sîn-tāng,手神重
i̍k-ôo,浴壺
tsuāinn-tio̍h,跩著
gōo-jiáu-á,五爪仔
tshih,揤
huat-kok-tsìnn,法國糋
khan-tsuí-tsn̄g,牽水旋
tshi̍h-loh,揤落
tshuah,掣
a-pún-á,阿本仔
phín-bîng,品明
lû-tsháng-tsháng,茹藏藏
sim-kiann,心驚
hóo-bō,虎帽
guá-piàng-ah,我砰啊
kàu-bué,到尾
kàu-bé,到尾
be̍h-tshân,麥田
lín-niâ--ê,恁娘的
kap-pa,蓋仔
hô-tông,河童
khue-muē-á,詼妹仔
khue-bē-á,詼妹仔
khue-mē-á,詼妹仔
bâ-lua̍h,麻辣
tshâ-tsuí-pió,查水表
khue-sué,稽洗
phah-hué-sio,拍火燒
suà--lo̍h-lâi,紲落來
tship-pōo-kiânn,蹐步行
tsîng-mn̂g,前毛
tshì-tshí-koo,刺鼠菇
ô-á-koo,蚵仔菇
ang-î-tshù,尪姨厝
má-î-tshù,媽姨厝
pe̍h-gûn-hî,白銀魚
buē-tú-hó,未拄好
bē-tú-hó,未拄好
sng-sòo-pân,酸素瓶
tshē-té,坐底
tshē-tué,坐底
oo-hōo,烏雨
lóng-sī,攏是
ke-si̍t,雞翼
kue-si̍t,雞翼
huâinn-keh-mo̍oh,橫膈膜
huînn-keh-mo̍oh,橫膈膜
sè-pau-hu̍t,細胞核
suè-pau-hu̍t,細胞核
tshâ-tshuē,查揣
tshâ-tshē,查揣
tshiong-kuàn-suànn,縱貫線
lê-bó,螺母
lê-bú,螺母
tsū-jiân-sú,自然史
tsū-liân-sú,自然史
tuā-mê-ji̍t,大暝日
pok-jī,駁二
tshih-loh,揤落
tshiah-thiāu,赤柱
tshiah-thiǎu,赤柱
sí-tsí,死子
sí-tsú,死子
si̍k-nn̄g-ling,熟卵乳
sòng-tánn,喪膽
suann-té,山底
suann-tué,山底
ke-si̍t-á,雞翼仔
kue-si̍t-á,雞翼仔
sîn,宸
tian-tò-hāi,顛倒害
tshiau-tshuē,搜揣
kàn-tǹg,幹當
a-muē-á,阿妹仔
tsan-pik-guân,曾柏元
kam-kí,甘杞
tshàng-mn̂g,聳毛
tua-khiong-tíng,大穹頂
sè-khiong-tíng,細穹頂
tshâ-phuè,柴杮
lia̍h-hāu,掠鱟
tsiap-bué-gí,接尾語
tsiap-bé-gú,接尾語
thinn-tsua̍h-tē,天縒地
thinn-tsua̍h-tuē,天縒地
gāi-hīnn,礙耳
gāi-hī,礙耳
tshò-lâng-hīnn,噪人耳
tshò-lâng-hī,噪人耳
láu--tio̍h,扭著
náu--tio̍h,扭著
siám--tio̍h,閃著
bú--á,母仔
bó--á,母仔
ē-pi-thâu,下埤頭
han-tsî-liâu,蕃薯寮
han-tsû-liâu,蕃薯寮
kài-tsē,蓋濟
kài-tsuē,蓋濟
kah-piànn--leh,較拚咧
ún-khǹg,隱囥
uî-uî,圍圍
tàm-thâu,頕頭
tìm-thâu,頕頭
tshenn-mê-á,青盲仔
tshinn-mî-á,青盲仔
bē-á,妹仔
muē-á,妹仔
làu-si̍t-á,落翼仔
tsiok-tsia̍p,足捷
sing-phín-bîng,先品明
khuân-pìng,權柄
kuân-pìng,權柄
tsin-tsiànn-sī,真正是
hué-khiat,火戛
hué-khiat-á,火戛仔
poh-huānn,駁岸
phō-tsím,抱枕
tshiú-sio,手燒
tiâm-bi̍t-tsûn,沉沕船
tsiáu-á,鳥仔
uáinn--tio̍h,𨂿著
lôo-tsiu,蘆洲
hô-siōng-tsiu,河上洲
kong-ho̍k,光復
khuân-sè,權勢
kuân-sè,權勢
hân-kok-tshut,韓國齣
ui-tsiam,揻針
li-lo,哩囉
sann-tsioh-mn̄g,相借問
phôo-thánn,扶挺
ua̍h-bíng-tsit,活猛質
koo-tsiânn,姑情
tiâm-té,沉底
tháng-khuh,桶呿
kik-hòng-hòng,激放放
tshiū-ling-tuà,樹奶帶
tshiū-ni-tuà,樹奶帶
tsò-tun,佐敦
óng-huê,往回
óng-hê,往回
pîng-siông,平常
pîng-siâng,平常
hiong-kông,兇狂
tènn-m̄-tsai,佯毋知
tìnn-m̄-tsai,佯毋知
kóo-suann,鼓山
kong-suann,岡山
kong-san,岡山
iûnn-moo-ui,羊毛揻
that--leh,窒咧
tshuân-leh-tán,攢咧等
bue̍h-tshiûnn,襪牆
be̍h-tshiûnn,襪牆
bue̍h-tháng,襪桶
be̍h-tháng,襪桶
bue̍h-àng,襪甕
be̍h-àng,襪甕
tshiah-bue̍h,刺襪
tshiah-be̍h,刺襪
kenn-bue̍h,經襪
kinn-be̍h,經襪
la̍p-bue̍h,衲襪
la̍p-be̍h,衲襪
ìm-pe̍h,蔭白
m̄-bak-tiánn,毋沐鼎
pué-bē-lī,掰袂離
pué-lī,掰離
phái-thinn,歹天
suè-hàn--ê,細漢的
lūn-lí,論理
m̄-kuán,毋管
bīn-siān,面善
si̍p-pat-káu,十八狗
lī-póng,利綁
tì-ìm,致廕
m̄-tshap,毋插
bih-ko̍k-ke,覕咯雞
bih-ko̍k-kue,覕咯雞
piànn-la̍t,拚力
hó-lī-lī,好離離
hó-lî-lî,好離離
tshâ-suann,柴山
tshâ-san,柴山
ē-tsi̍t-ê,下一个
pua̍h-pue-hō,跋桮號
kâu-tōng-á,猴洞仔
tshiâ-á-uan,斜仔灣
bô-tuì-tâng,無對同
pak-kuà,腹蓋
tuā-tsi̍h,大舌
tuā-tsī,大舌
khui-tíng-tshia,開頂車
tsiap-sû,接辭
thâu-tsiap,頭接
bué-tsiap,尾接
tsàn-siann,贊聲
han-tsî-kiû,番薯球
pat-sian-kó,八仙果
lô-hàn-kó,羅漢果
puann-kāng-tshut,搬仝齣
tiāu-thâu,兆頭
uī-suànn,緯線
khí-lōo,起路
sio-toh,燒桌
tē-kann,地監
lú-tsú-hàn,女子漢
tsa-bóo-poo,查某埔
kán-tan,簡單
king,弓
tshám-tsheh,慘慼
tshám-tshueh,慘慼
tshi-tshám,悽慘
kiau-tshuán,嬌喘
sim-hué-to̍h,心火著
sim-hé-to̍h,心火著
tá-káu-suann,打狗山
tá-káu-san,打狗山
tánn-káu-suann,打狗山
tánn-káu-san,打狗山
tá-kóo-suann,打鼓山
tá-kóo-san,打鼓山
tánn-kóo-suann,打鼓山
tánn-kóo-san,打鼓山
hué-sio,火燒
iāng,煬
tshuì-tsio̍h,碎石
tshuì-phìnn,脆片
tuā-siann--ê,大聲的
tshé,扯
tiàu-suí--ê,吊媠的
li̍k-tiāu,力調
tshìng-kuân,衝懸
tshìng-kik,衝激
koo-bī,孤味
thui-thò,推妥
kûn-kînn-lâng,群墘儂
koo-tsiáu,孤鳥
tshe-ai,淒哀
àu-lān-tsiáu,漚𡳞鳥
bah-kha,肉跤
pau-lān,包𡳞
àu-kha,漚跤
