tl,hanzi
ing-thô-ah,櫻桃鴨
tshoo-tiong,初中
thài-khong-so,太空梭
thài-khong-tsûn,太空船
ú-hâng-tsiá,宇航者
pit-tsah,必紮
ik-tsing îng-bōo,液晶螢幕
kuan-tsōng tōng-me̍h,冠狀動脈
pa̍t-á,菝仔
hiān-lâu-á,現流仔
suh-hueh-kuí,欶血鬼
ông-lú,王女
ke-āu,家後
thài-thài,太太
tshe,妻
tîng-puē,重倍
khí-tsiú-siáu,起酒痟
kòng-uân,摃丸
kòng-thn̂g,摃糖
Bo̍h-lí-tǹg,莫理頓
kā-tsi̍h,咬舌
lâu-kuānn-lâu-khó,流汗流洘
uî-hui-tsok-tái,為非作歹
uî-hui-tsok-tái,為非作歹
Bí-kok-sian-tan,美國仙丹
phah-hong-luî,拍風雷
tsia̍h-hong,食風
tsia̍h-pn̄g-huē,食飯會
tsia̍h-tshan-thiann,食餐廳
tshâ-ba̍k,柴目
tshâ-ba̍k,柴目
khì-thiòng-lún,氣暢忍
khì-thiòng-lún,氣暢忍
oo-sian-oo-sian,烏鉎烏鉎
tsu-á-ku,珠仔龜
hue-tiám-ku-á,花點龜仔
hîn-tshia-tan,眩車丹
tshiò-khue-tshut,笑詼齣
tshiò-khe-tshut,笑詼齣
tshiò-khue-tshut,笑詼齣
tshiò-khe-tshut,笑詼齣
khí-pà-pio,起豹飆
khí-pà-pio,起豹飆
khí-pà-hong,起豹風
lim-thàng-hái,啉迵海
tsò-bah-piánn,做肉餅
tsuè-bah-piánn,做肉餅
tsò-bah-piánn,做肉餅
tsuè-bah-piánn,做肉餅
tsò-bah-tiam,做肉砧
tsò-buê,做囮
tsuè-buê,做囮
tsò-buê,做囮
tsuè-buê,做囮
kià-tuà,寄蹛
liâng-khiang,涼腔
liâng-khiang-á-uē,涼腔仔話
kui-uánn-phâng,規碗捀
kui-uang-kui-tóng,規嚾規黨
kiat-uang-kiat-tóng,結嚾結黨
nńg-tshī,軟市
tūn-tshī,鈍市
ngē-tshah,硬插
ngī-tshah,硬插
ngē-tshah,硬插
ngī-tshah,硬插
ngē-tshah,硬插
ngī-tshah,硬插
giám-ngē,儼硬
giám-ngī,儼硬
bah-tsìnn,肉糋
tsùn-im,顫音
àm-huē,暗會
làng-káng,閬港
làng-liâu,閬蹘
liu-suan,溜旋
suah-liáu-tāi,煞了代
é-tǹg-é-tǹg,矮頓矮頓
tshuì-iâm-iâm,碎鹽鹽
tshuì-iûnn-iûnn,碎溶溶
tshuì-kôo-kôo,碎糊糊
lún-jiō,忍尿
làu-khang-tshia,落空車
thiàu-thah,跳踢
thiàu-that,跳踢
liô-hue,𠞭花
le̍h-hue,剺花
sui--tsi̍t-ē,嗺一下
khan-siann-pue̍h-tiāu,牽聲拔調
tsa̍p-sì-tsuā-si,十四逝詩
siàng-tuā-bîn,摔大眠
khùn-tuā-ti,睏大豬
siàng-tuā-bîn,摔大眠
tńg-uan,轉彎
tuì-thâu-gōo,對頭誤
tuì-thâu-gōo,對頭誤
sann-tānn-gōo,相耽誤
sio-tānn-gōo,相耽誤
mî-tsinn,綿精
mî-mî-tsinn-tsinn,綿綿精精
mî-tsinn,綿精
mî-mî-tsinn-tsinn,綿綿精精
kài-la̍h,蓋蠟
khing-piān-tshia,輕便車
kiù-khàm,究勘
khe-khó,稽考
kiù-khàm,究勘
khe-khó,稽考
khe-khó,稽考
liân-pôo-thâu,蓮苞頭
tiàm-bī,踮沬
hōo-tsām,雨站
tū-tsuí,駐水
tū-tsuí,駐水
to̍h,擇
to̍h,擇
tì siáu-kuí-á-khak,戴小鬼仔殼
lîm-sî-lîm-iāu,臨時臨曜
lîm-sî-lîm-tsūn,臨時臨陣
ún-ku-kiô,隱痀橋
tiám-tuh,點拄
pái-puah,擺撥
tńg-tsînn-khang,轉錢空
tńg-se̍h,轉踅
bòng-tánn,懵膽
kiâm-sng-khóo-tsiánn,鹹酸苦汫
liàn-tshn̂g,輾床
tsíng‑thâu‑bú‑kong,指頭拇公
khong,康
kau--khí-lâi,勾起來
pue-lîng-á-tshài,菠菱仔菜
pháinn-sè,歹勢
sio̍k-bē,俗賣
sio̍k-buē,俗賣
pó-pau,堡包
khoo-á-lāi--ê,箍仔內的
Ì-tà-lī-à-mī,義大利麵
huan-be̍h-lông-thng,番麥濃湯
bi̍t-khoo-gîn,密箍銀
kòng-thn̂g,摃糖
khoo-á-guā--ê,箍仔外的
hó-tsia̍h--bô,好食無
iū,祐
phâng-pòo-tē-á,帆布袋仔
phāinn-á,揹仔
tshiú-ki-á-khak,手機仔殼
huà-tsong-tsuí,化妝水
that-tshia,窒車
tshiū-ling-sok-á,樹奶束仔
iûnn-kuah-pau,洋割包
tshiò kah píng--kuè,笑甲反過
Pang-kiô,枋橋
luî-hún,擂粉
pit-tsà,必祚
ì-sik-sio-piánn,意式燒餅
tsî-tshiam,薯簽
kan-î,干於
tshoo-tiong-sing,初中生
tshoo-tiong-sing,初中生
pue-lîng-tshài,菠薐菜
tuā--ê,大的
iah-khang-tsiá,搤空者
khah-tsá,較早
tsi̍t khu tshân,一坵田
tsi̍t tíng bîn-tshn̂g,一頂眠床
tóng-á-tshia,檔仔車
tsio̍h-hōo,石滬
tsīng-than,淨灘
pháng-kuah-pau,麭割包
ì-sik-hang-piánn,意式烘餅
thian-káng,天港
thinn-káng,天港
tsù-bûn,注文
niû thé-un,量體溫
tsi̍t tiunn bîn-tshn̂g,一張眠床
tsò-gī-niū,做議量
tâng-khóo-tâng-tinn,同苦同甜
ko-thi mī-hún,高黐麵粉
tiong-thi mī-hún,中麶麵粉
kē-thi mī-hún,低黐麵粉
kuân-thi mī-hún,懸黐麵粉
king-hong,經風
kiú-kiú-suàn,九九算
kiú-kui-sîng-huat,九歸乘法
kiú-kui-suàn-huat,九歸算法
kiú-kui-khak,九歸殼
kiú-kui,九歸
hip-tiān-iánn,翕電影
kiú-kiú-ha̍p-sòo,九九合數
pī-hāi-tsía,被害者
àn-huat,按法
àn-lu̍t,按律
tuì-tsîn kiânn-lōo,對繩行路
tuì-tsîn,對繩
tsuí-tshái-uē,水彩畫
tshái-uē,彩畫
ngóo-tshái-uē,五彩畫
ngóo-tshái-uē,五彩畫
tsò-sik,做色
khong-khoo,框箍
khong-khoo,框箍
khong-khoo,框箍
tan-tshing,丹青
uā-siâ-thiam-tsiok,畫蛇添足
uē-tsuâ-thiam-tsiok,畫蛇添足
ba̍k-khang-tshiah,目空赤
tshì-tsha̍k,刺鑿
tshì-tsha̍k,刺鑿
tshiám,攕
ngē-phīnn,硬鼻
phah-tiān-iánn,拍電影
sâi-tsia̍h,饞食
tînn-sǹg  ê hiān-siōng,纏繏的現象
hōo-mua-sann,雨幔衫
hang-ke,烘雞
tshenn-tsin-sí,生真死
tshinn-tsin-sí,生真死
iā-pô-kiap,夜婆俠
ti-tu-kiap,蜘蛛俠
kǹg-thih-kiap,鋼鐵俠
gōng-jîn-tsiat,戇人節
siū-hāi-tsiá,受害者
ú-hâng-tsûn,宇航船
lā-ki,抐枝
u-lóng-mī,烏壟麵
khue-hâi,詼諧
ióng-kiap,勇俠
oo-ba̍k-kiànn,烏目鏡
gōng-lâng-tseh,戇人節
hué-ke-bah-pn̄g,火雞肉飯
iá-kiû-tiûnn,野球場
bo̍k-kue-gû-ling,木瓜牛奶
gông-suann,楞山
sió-ha̍k,小學
tsí-á,子仔
u-lóng,烏壟
tshiú-tiān-hué,手電火
khàu,扣
siong-sîng,相乘
sîng,乘
ji̍t-huân-khoo,日環箍
kuè-im,過音
phâng-tiûnn,捀場
buâ-hún,磨粉
hui,輝
tn̂g-sì-kak-hîng,長四角形
uán-kī,遠距
uán-kū,遠距
giâ--khí-lâi,夯起來
lia̍t-uī,列位
lóng-tsóng,攏總
ngóo-tsáng-thâu,五摠頭
tiū-hê,稻蝦
ling-tòng-kńg,奶凍捲
ta̍uh-ta̍uh-á,沓沓仔
hún-âng-sik,粉紅色
hīnn-á-tōo-tsiam,耳仔度針
hia̍h-thâu-tōo-tsiam,額頭度針
tsa̍t-âu,實喉
sian-thô,仙桃
phah-khoo-á,拍箍仔
tánn-kiānn,打件
tsò-kiānn--ê,做件的
tsuè-kiānn--ê,做件的
Sin-kóng,神岡
Sik-lân,錫蘭
Sik-lân,錫蘭
pua̍h-pháinn-kiáu,跋歹筊
puânn-tshuì-gím,盤喙錦
thâu-hia̍h thé-un-kè,頭額體溫計
kù-hîng,句型
bé-tê-tsìnn,馬蹄糋
pōng-hia̍h-tshìng,磅額銃
khì-tsìnn-ko,氣糋鍋
tiong-thi,中麶
kāu-thi,厚麶
po̍h-thi,薄麶
tsham-sài-tsiá,參賽者
tâu-tsiá,投者
jī-tsa̍p,二十
hiâm-kuann-hiâm-kiān,嫌肝嫌胘
hiâm-tang-hiâm-sai,嫌東嫌西
Tong-san,東山
Sîn-kóng,神岡
táu-láng-á-pún,斗籠仔本
táu-láng-á-pún,斗籠仔本
sè-kài uē-sing tsoo-tsit,世界衛生組織
pûn tê-khoo-pho,歕茶箍泡
pûn pho̍k-á,歕泡仔
thâu-lōo lut--khì,頭路甪去
tshiú-ki-á-tiān-tōng,手機仔電動
tiān-tsú-tsìnn-ko,電子糋鍋
iû-sńg,遊耍
tshū-pang,跙枋
tshit-thô-tshia,𨑨迌車
si̍t-jī,實字
ua̍h-jī,活字
ûn-uī-jī,勻位字
khu-pia̍t-pōo,區別部
hîng-iông-sû,形容詞
sè-uī-jī,勢位字
hi-jī,虛字
hi-sû,虛詞
bīn-phóo,面譜
Guân-tsióng,元掌
ha̍k-tē-á,學弟仔
iû-san-uán-suí,遊山玩水
ián-gē-kài,演藝界
gia̍h-kî-kun-á,攑旗軍仔
bih-tshiu,覕鬚
tshàng-tshiu,聳鬚
tshiúnn-hì,搶戲
lāu-pōo-tiānn,老步定
tshiò-tshiò-á-khàu,笑笑仔哭
sí bē khì,死袂去
phuà-hong,破風
tsò-kang-á-lâng,做工仔人
tiàm-bī-thíng,踮沬艇
tiàm-bī-thíng,踮沬艇
phuà-thai,破胎
tshiónn-hì,搶戲
iâu-khòng,遙控
uan-uan-uat-uat,彎彎斡斡
tâng-tshiûnn-thih-piah,銅牆鐵壁
tò-thâu sǹg-sî,倒頭算時
hāu-sia̍h,鱟杓
tsáu-bé-lông,走馬廊
pi̍k-siú-sîng-ka,白手成家
pi̍k-siú-sîng-ka,白手成家
tiān-lâu-thui,電樓梯
po-lê iù-á,玻璃幼仔
po-lê phuè-á,玻璃杮仔
hiā-phuè-á,瓦杮仔
phah-phang,拍蜂
phah-phang,拍蜂
ka-tsì-á,加薦仔
kiâm-tok-tok,鹹篤篤
thô-á-sik,桃仔色
po-lê-tshuì,玻璃碎
kiâm-sí-sí,鹹死死
kiâm-tuh-tuh,鹹拄拄
tsiōng-guân-kué,狀元粿
tsiōng-guân-ké,狀元粿
liâng-se-uân,涼沙丸
kóng-á-kué,管仔粿
kóng-á-ké,管仔粿
khián,犬
khe-hê-á,溪蝦仔
hái-á,海仔
lāi-hái-á,內海仔
phah-phiàn,拍騙
ki-tsuā,機逝
ki-pang,機幫
í-jio̍k-tiām,椅褥墊
tsē-tiām,坐墊
tê-au-tsū,茶甌苴
bé-uann-tsū,馬鞍苴
kim-uann,金鞍
kuài-kî-kóo,怪奇古
âng-tāu-piánn,紅豆餅
khok-á-piánn,觳仔餅
kap-piánn,敆餅
khak-tsín,確診
bán,挽
hang tāu-á,烘豆仔
tshing,清
khǹg,囥
tsiū-uī,就位
phah-tsiáu-á-tshuì,拍鳥仔喙
tshiah-bīn,刺面
sim-kuann phi̍h-pho̍k-tshíng,心肝咇噗惝
tīnn,填
ngóo-an,午安
ha̍t-tiānn-tio̍h,乏定著
sin-kuan-hì-iām,新冠肺炎
sin-kuan-huì-iām,新冠肺炎
hia̍h-á-tōo-tsiam,額仔度針
tōo-tsiam,度針
Sîng-hông-kong,城隍公
âng-si-suànn,紅絲線
Thinn-kong-tsóo,天公祖
iân-tsînn,鉛錢
ka-tshî,加持
hó-tshuā-thâu,好𤆬頭
liap-iánn-ki,攝影機
thé-un-kè,體溫計
ti̍k,特
ke̍h-lōo,扴路
tshing-bîng-tsháu,清明草
iâm-sng-tsháu,鹽酸草
kheh-tsiáu-hue,客鳥花
tsiánn-tsuí-ku,汫水龜
lio̍k-ku,陸龜
tshit-hio̍h-lân,七葉蘭
hia̍h-tōo-tsiam,額度針
phang-siū-ing,蜂岫癰
bâ-hiam-ko,麻薟鍋
sià-sì-tsìng,卸世眾
sià-sì-sià-tsìng,卸世卸眾
suh khuì,欶氣
siàu-kak-tuī,哨角隊
sng-hiam-kenn,酸薟羹
sng-hiam-kinn,酸薟羹
thiòng-jiō,暢尿
tiām-tiām tsia̍h sann uánn-kong puànn,恬恬食三碗公半
Ku tshiò pih bô bué,龜笑鱉無尾，鱉笑龜厚皮
pih tshiò ku kāu phuê.,龜笑鱉無尾，鱉笑龜厚皮
tshit--á tshiò peh--á,七仔笑八仔
sann-kha-niau tshiò tsi̍t ba̍k káu,三跤貓笑一目狗
ba̍k-sat tshiò jiō-puī,木虱笑尿蜚
ba̍k-sat tshiò tshiū-puī,木虱笑樹蜚
tshàu-tshènn-ku-á,臭腥龜仔
tshàu-tshìnn-ku-á,臭腥龜仔
am-puī,腌蜚
am-puì,腌屁
jiō-puī,尿蜚
liō-puī,尿蜚
tshiū-puī,樹蜚
Sûn-tsú,荀子
jîn gī lé tì sìn,仁義禮智信
lio̍k-gē,六藝
Tsáinn Ngóo,宰我
Tsú-hā,子夏
Tsú-lōo,子路
Tiōng Iû,仲由
Gân Huê,顏回
Pek-giû,伯牛
Bín Tsú-khian,閔子騫
Jiám Tiōng-kiong,冉仲弓
Tsú-kòng,子貢
Tsú-iû,子游
Jiám Kîu,冉求
lūi-pia̍t,類別
King-ha̍k,經學
sù-su ngóo-king,四書五經
kiû-khit,求乞
pín-kiû,稟求
kiû-tsān,求贊
kîu-hîng,求刑
ik-tshik,臆測
sîn-piàn-bo̍k-tshik,神變莫測
hik-pi̍k,黑白
kán-tan,蕳砃
bán-kin,挽筋
Pîng-khue,平溪
sìr-sir ngóo-king,四書五經
Tsír-iû,子游
Lô Tsì-siông,羅志祥
phàu-lām,炮艦
sûn-iûnn-lām,巡洋艦
hong-siânn,封城
Sua-lak,沙轆
Láu-ak,佬沃
Ai-jínn-lân,哀耳蘭
Ai-li̍k-pik,哀勒伯
Tsi-pik-lia̍p-tik,支伯拉的
Tsia-ná-huat,遮挪法
Hâi-kik,亥革
Ná-ui,挪威
Ngá-tián,雅典
Ò-su-má-ka,奧斯馬加
Pik-lū-sik-li̍k,伯呂色勒
Sik-hui-a,色斐亞
sa-teh,沙嗲
ke-tsng,雞磚
má-lîng-tsîr,馬鈴薯
tiám-khòng-pit,點控筆
tiám-khòng-îng-bōo,點控螢幕
kiap-sòo,劫數
a-niâ-uê,阿娘喂
a-niâ-uê,阿娘喂
iáu-siū--ooh,夭壽喔
iáu-siū--ooh,夭壽喔
iáu-siū-kut,夭壽骨
iáu-siū-kut,夭壽骨
thinn-kong-peh--á,天公伯仔
thinn-kong-peh--á,天公伯仔
an-tông-á-uê,安童仔喂
an-tông-á-uê,安童仔喂
an-tông-uê,安童喂
an-tông-uê,安童喂
tiâu-lí-pau,調理包
tsi̍p-tiong-la̍t,集中力
kiû-tiânn,球埕
Pa-khik-lé,巴克禮
gû-gōng,愚戇
gû-gōng,愚戇
gû-gōng,愚戇
khong-phah-ki,空拍機
pue-liap-ki,飛攝機
phú-á-kng,殕仔光
lú-tông-tsì,女同志
tshàng-tsuí-kàm,藏水艦
khà-jī-puânn,敲字盤
hîm-tsiúnn,熊掌
hok-tsuí-lân-siu,覆水難收
siu-kann,收監
siu-khǹg,收囥
siu-kuah-tshia,收割車
siu-kuah-tshia,收割車
siu-siap-thi̍ap,收塞疊
khioh-hōo-tsê,抾予齊
khioh-hōo-tsuê,抾予齊
siáu-la̍k-la̍k,痟慄慄
tshut-tshuê,出箠
tshut-tshê,出箠
khuat,闕
pháng-tsâi-hâng,麭材行
hang-pháng,烘麭
pháng-gia̍p,麭業
hián-sī-phìnn,顯示片
kit-kut-uē,激骨話
sí-soo-mih,死蘇物
tshuì-am-lông,喙罨囊
tsà-khi-huān,詐欺犯
Jia̍t-lân-jia-siânn,熱蘭遮城
Thóo-jínn-kî,土耳其
tsia̍h-bián-tsînn-pn̄g,食免錢飯
sio ông-tsûn,燒王船
guá beh kóng--ê,我欲講的
kha-tshia-tîn,跤車藤
kha-tsia̍h-tîn,跤食藤
kó-tshài,果菜
khóo-sī-sim-hui,口是心非
sing-tôo-huē,生徒會
sìn-iōng-phìnn,信用片
li̍k-phìnn,綠片
sńg-tsiá,耍者
tshenn-tshài-tshan,生菜餐
khó-thng,洘湯
thn̂g-á-tshiám,糖仔攕
hî-nn̄g-tsiùnn,魚卵醬
ióng-si̍t-gia̍p,養殖業
áu-ūn,拗韻
put-tsiap-it,不接一
phian-hiong,偏鄉
sian-tsa-tshiám,山楂攕
san-tsa-tshiám,山楂攕
kāu,厚
pó-ke-jī,保家字
bih-sann-tshēr,覕相揣
liāu-lí-pau,料理包
ke-bah-tsng,雞肉磚
kám tsiânn-si̍t--ê,敢誠實的
hiâu-kha-tshng,嬈尻川
pûn sap-bûn-pho,歕雪文泡
se̍h înn-khoo-á,踅圓箍仔
hāu-sia̍h-á,鱟杓仔
tham-sio̍k,貪俗
Thui--ê,推的
tuì-gû-tuânn-khîm,對牛彈琴
tuì-gû-tha̍k-king,對牛讀經
tsuí pûn tshìn tsiah lim,水歕凊才啉
tsuí pûn líng tsiah lim--lo̍h-khì,水歕冷才啉落去
tuā-thâi,大刣
tuā-thâi,大刣
Hiang-á-tsiam,香仔針
kik-ngóo-jîn--ê,激五仁的
siáu-thiú-á,小丑仔
kuah-pháng,割麭
la̍h-bah,臘肉
sí-tsē,死坐
phut,刜
bah-tsiùnn,肉醬
tsit-tsām-á,這站仔
tshài-thâu-tsang,菜頭鬃
oo-thâu-khok-á,烏頭鵠仔
hōo-sîn,雨神
phah tiān-náu,拍電腦
tsuí-kó-bâ,水果猫
khió-tàu,口罩
tshài-thâu-hio̍h,菜頭葉
tiông-sing-put-nóo,長生不老
tuā-thâi,大刣
tshài-huàn-á,菜販仔
tshuân piān-piān,攢便便
tshuân piān-piān,攢便便
tshut-tû,出櫥
tú-tsiah,拄才
pē-kng,培根
thâu-khak phái-khì,頭殼歹去
iáu-siū hó-tsia̍h,夭壽好食
kue-á-bah,瓜仔肉
tànn-á-tshia,擔仔車
la̍t-tsí-thâu,栗子頭
kiânn-tû,行櫥
lōo-lê-pháng,露螺麭
lōo-lê-á,露螺仔
sí-tse̍rh hó-tsia̍h,死絕好食
ian-hue-ki,煙花枝
hôo-lî-tiau,狐狸貂
tiān-lâu-thui,電樓梯
suà-la̍t-tsáu-pio,紲力走標
ian-tshiâng-káu,煙腸狗
tshiu-tiân-khián,秋田犬
tâm-kin-á,澹巾仔
tâm-kun-á,澹巾仔
tshiú-ko,手膏
tshàu-hiàn-bâ,臭羶猫
bùn-tshân-ti,鼢田豬
kui-lîng-ko,龜苓膏
tshang-á-piánn,蔥仔餅
kám tsin--ê,敢真的
mài gōng--ah,莫戇矣
ta-khì-ki,焦氣機
sa̍h-tshenn-tshài,煠青菜
sa̍h-tshinn-tshài,煠青菜
sa̍h-nn̄g,煠卵
tiān-hué-tsu-á,電火珠仔
lîng-khak-tsín,零確診
sîn-sóng,神爽
khui-hòng,開放
tī tsia,佇遮
khong-káng,空港
tiàu-kah-á,吊䘥仔
hiān-bán,現挽
tshài-keh-á,菜格仔
thâu lê-lê,頭犁犁
thâu lê-lê,頭犁犁
sái--lah,屎啦
ke-bah-hang,雞肉烘
phah-phú-á-kng,拍殕仔光
bî-bî-á-kng,微微仔光
bâ-bū-á-kng,貓霧仔光
thiah-ha̍h,拆箬
gíng,研
lún,碖
tsa̍t-thâu,實頭
lóng ē-sài,攏會使
mài pàng bē-kì,莫放袂記
kam-tsià-lâm,甘蔗男
sam-pat ké hiân-huē,三八假賢慧
giám-ngē,儼硬
giám-ngī,儼硬
giám-ngē,儼硬
giám-ngī,儼硬
nguí,研
ngái,研
iau-kuí ké suè-lī,枵鬼假細膩
thâu luê-luê,頭犁犁
sī-suā,窸倏
tuā-tiánn-tshài,大鼎菜
tsi̍t kang tah-tah,一工貼貼
Tâi-uē,臺話
Tâi-uē,台話
thâu lerê-lerê,頭犁犁
iau-kuí ké serè-lī,枵鬼假細膩
buē-hiáu tńg-uan,袂曉轉彎
tshiat tshài,切菜
bô lān-pha,無𡳞脬
sim-ài--ê,心愛的
thâu-hō bê-tsiòng,頭號迷眾
pháinn-mih-á,歹物仔
kám-tsîng iau-hia̍p,感情要脅
kám-tsîng ui-hia̍p,感情威脅
iōng tsîng-hūn kā lâng tiau,用情份共人刁
gāi-hīnn,礙耳
thuā,豸
tí,豸
tsāi,豸
thâng-thuā,蟲豸
môo-sîn-á,魔神仔
tshit-tsá-pueh-tsá,七早八早
buē-tshài--ê,賣菜的
tho-gú-tiûnn,叨語場
iánn-tè,影帝
tsū-pō-tsū-khì,自暴自棄
ta-hong-ki,焦風機
lōo-pinn-hue,路邊花
tsū-siong-mâu-tún,自相矛盾
sí-lâng-bīn,死人面
kuann-tshâ-bīn,棺柴面
sî-tû,辭櫥
lī-tû,離櫥
bué,買車票
bé tshia-phiò,買車票
phah tshia-tuann,拍車單
thiah-phiò,拆票
thiah-tuann,拆單
phah-phiò,拍票
phih-phak-hóo,躄覆俯
phih-phak-ànn,躄仆向
phih-phak-ǹg,躄覆向
phih-phak-hóo,躄覆俯
phih-phak-ànn,躄仆向
tiān-im phah-thih,電音拍鐵
Tâi-bûn,台文
Tâi-uē-bûn,台話文
tshing-ka-pi,清咖啡
oo-ka-pi,烏咖啡
tshing-ka-pi,清咖啡
gōng kah buē pê-tsiūnn,戇甲袂扒癢
pua̍h--tó,跋倒
tsīr-sin lân pó,自身難保
gua̍t-kiû,月球
khì-nóo-huân-siàu,去老還少
khì-nóo-huân-tông,去老還童
tsia̍h-lāu-tò-siàu-liân,食老倒少年
To-lô-kok,哆囉嘓
i-lāi-tē,依賴地
khiàn-siùnn,譴相
khiàn-siùnn,譴相
khiàn-siùnn,譴相
phí-lî,鄙厘
khiap-sái,㾀屎
niau-sîn,貓神
niau-lān,貓𡳞
niau-lǎn,貓𡳞
niau-lān,貓𡳞
niau-lǎn,貓𡳞
niau-siâu,貓潲
niau-siâu,貓潲
siáu-phí-lián,小鄙臉
siáu-phí-lián,小鄙臉
tuā-tsuí-káu-hiā,大水狗蟻
poo-iâm,埔鹽
khîm-hing-bah,禽胸肉
ta-thn̂g,焦糖
ge̍rh-kiû,月球
tio̍h-sî,著時
bē-iàu-kín,袂要緊
kiâm-khok-khok,鹹硞硞
pe̍h-siak-siak,白鑠鑠
kiám-sok,減縮
tsi̍p-uá,集倚
suah-hì,煞戲
suah-bué,煞尾
siu-sok,收束
lōo-phâng,露篷
pòo-pînn,布棚
tiùnn-uî,帳帷
tiùnn-pînn,帳棚
tiùnn-pâng,帳房
iânn-tiùnn,營帳
tsiong-kun-tiùnn,將軍帳
thian-bōo,天幕
tiùnn-bōo,帳幕
ì-tsì-siau-tîm,意志消沉
suah-king,煞經
hū-lú-pēnn,婦女病
hū-lí-pīnn,婦女病
buah-phìnn,抹片
tsú-kiong-tshuì-gâm,子宮喙癌
tâi-phài,台派
tiâu-tiánn,牢鼎
Poo-á-kînn,埔仔墘
tiâu-sik-puânn,調色盤
kim-po̍h-á,金箔仔
gōng-ti,戇豬
uî-tshiûnn-á,圍牆仔
siān-iân,善緣
ok-iân,惡緣
Tâi-gí Lô-má-jī,台語羅馬字
hong-tshuì tē-á,封喙袋仔
hong-tshuì tē-á,封喙袋仔
giân-gí,言語
Ji̍t-pún-uē,日本話
pe̍h-tsiánn-bô-bī,白汫無味
kiàm-liông,劍龍
kiàm-lîng,劍龍
thâi-kuah,刣割
khiû,虯
siap,澀
khiû-koh-siap,虯閣澀
khàn-hōo,看護
sia-khiàm,賒欠
lâi-sê,來洗
pn̄g-ta,飯焦
tsiánn-phî-phu̍h,汫皮浡
Li̍t-gír,日語
giân-gír,言語
gír-giân,語言
Tâi-gír Lô-má-lī,台語羅馬字
Tâi-lô-lī,臺羅字
tiān-hôo,電弧
phah-phik-khì,拍拍器
tshàu-thâu nuā-hīnn,臭頭爛耳
sánn,啥
tsū-tsiau,聚焦
líng-kún-tsuí,冷滾水
tshái io̍h-tsháu,採藥草
bán-io̍h,挽藥
hing,亨
tòm-thâu,頕頭
tàm-thâu,頕頭
tìm-thâu,頕頭
thôo-gû,塗牛
âng-tshuì-pit-á,紅喙筆仔
âng-tshuì-oo-tshiu,紅喙烏鶖
puànn-sìn-puànn-gî,半信半疑
so tsháu,挲草
kuah tsháu,割草
kuah tsháu,割草
phut tsháu,刜草
bán tsháu,挽草
bán tsháu,挽草
hâm-sàng,函送
Poo-kînn,埔墘
sè-lia̍p-pau-á,細粒包仔
suè-lia̍p-pau-á,細粒包仔
tîr-tsháu,除草
so-tsháu,挲草
āu-thôo-tî,後塗除
kian-kó,堅果
kué-tsí-jîn,果子仁
Lí-hî-ông,鯉魚王
hue-thiāu,花柱
tsi̍t-ue̍h,一劃
tsi̍t-ui̍h,一劃
tsi̍t-huâinn,一橫
tsi̍t-huînn,一橫
khì-sip,去濕
khì-sip-ki,去濕機
hang,烘
hang,烘
bok-sin,揍身
tsong-ha̍p-kik-tòo,綜合格鬥
sîn-tsun,神尊
kim-tsun,金尊
Bí-kok-thôo-tāu,美國塗豆
Bí-kok-thôo-tāu,美國塗豆
Bí-kok-thôo-tāu,美國塗豆
tê-sim-nn̄g,茶心卵
Thian-an-mn̂g,天安門
Thian-an-mn̂g-tiânn,天安門埕
tò-thè-lu,倒退攄
tò-thuè-lu,倒退攄
Thian-an-bûn kóng-tiûnn,天安門廣場
Thian-an-bûn,天安門
tsio-tsâi-tshiū,招財樹
huat-tsâi-tshiū,發財樹
kûn-kik,拳擊
Tâi-Lô-jī,台羅字
oo-liông-se̍h-toh,烏龍踅桌
oo-liông-se̍h-toh,烏龍踅桌
tsāi-tshú,在此
koh tsi̍t pái,閣一擺
m̄ bat phang tshàu,毋捌芳臭
tsū-iû-kóng-tiûnn,自由廣場
peh-ha̍p-ha̍k-ūn,百合學運
ian-á-tsan,煙仔罾
bâ-bū-sak,貓霧捒
tiān-báng-á-ki,電蠓仔機
sàm-tshuì-phué,搧喙䫌
Khoo-khoo-pháng,箍箍麭
tsainn,知
Lîm-kí-poo,林圯埔
tông-tsong,唐裝
jio̍k-bâ,肉麻
lio̍k-bâ,肉麻
hó-ji̍p-tshuì,好入喙
hó-ji̍p-tshuì,好入喙
khue-pok-khik,魁北克
pháinn-nî-tang kāu-siáu-lâng,歹年冬厚痟人
bàn-boh-hî,曼波魚
bàn-boh-hû,曼波魚
hàinn-tōng-tshiu,幌盪鞦
hî-póo,魚脯
hû-póo,魚脯
tsang-sui,棕蓑
Na-má-siah,那瑪夏
hái-kînn-tshù,海墘厝
āu-gû-poo,後牛埔
lak-khang,戮空
hionn-hué,香火
hionn-hé,香火
ngóo-liú-ku,五柳居
kiunn-n̂g,薑黃
puàn-hā,半夏
siâm,尋
mn̂g-sui-á,毛蓑仔
tsiànn-káng,正港
lông,濃
khó,洘
tháu,敨
hō-tsuè,號做
thé-jīn,體認
tsuè-āu,最後
tîm-lûn,沉淪
lia̍t-tuann,列單
līng-guā,另外
līng-guā,另外
tsuán-piàn,轉變
tshî,持
phō-tshî,抱持
li̍k-hái-ku,綠海龜
suann-niau,山貓
tuè-tio̍h,綴著
siōng,誦
Bâu-lô-khue,貓羅溪
kui-tsuē,歸罪
