hanzi,tl
鬥陣,tàu-tǐn
做伙,tsuè-hér
鬥陣,tàu-tīn
做伙,tserè-hér
鬥陣,tàu-tīn
做伙,tsuè-hé
鬥陣,tàu-tīn
做伙,tsò-hué
鬥陣,tàu-tīn
做伙,tsòr-hué
鬥陣,tàu-tīn
做伙,tsòr-hué
相佮,sann-kap
做伙,tsuè-hé
鬥陣,tàu-tīn
鬥陣,tàu-tīn
做一下,tsuè--tsi̍t-ē
做伙,tsuè-hér
同齊,tâng-tsê
做伙,tsò-hué
鬥陣,tàu-tīn
遐,hia
遐,hia
遐,hiâ
遐,hia
遐,hia
遐,hia
遐,hiô
遐,hiâ
遐,hia
遐,hia
吪仔,o-á
吪仔,o-á
吪仔,ô-á
吪仔霸,o-á-pà
吪仔,or-á
吪仔,or-á
吪啊,êr-a
吪仔,êr--á
吪仔,êr--á
吪仔,ô-á
吪仔,ô-á
枷,kuê
嘎,khia̍k
枷,kuê
枷,kê
枷,ké
枷,kê
嘎,khia̍k
硞,kho̍k
枷,kuê
硞,kho̍k
嘎,khia̍k
硞,khok
擉,tak
舒被,tshir-phěr
鋪,phoo
舒,tshir
舒,tshu
舒被,tshu-phuē
鋪,phoo
舒被,tshu-phuē
舒被,tshu-phuē
鋪,phoo
鋪,phoo
舒,tshi
鋪,phoo
鋪,phoo
舒,tshu
捘,tsǔn
轉,tsuǎn
捘,tsūn
捘,tsūn
捘,tsūn
轉,tsuān
捘,tsūn
轉,tsuān
捘,tsūn
轉,tsuān
捘,tsūn
捘,tsūn
轉,tsuān
捘,tsūn
捘,tsūn
拆,thiah
剺,lì
剺,lì
拆,thiah
裂,liah
拆,thiah
裂,liah
剺,lì
拆,thiah
裂,liah
剺,lì
拆,thiah
剺,lì
裂,liah
拆,thiah
剺,lì
拆,thiah
剺,lì
拆,liah
剺,lì
掩,ng
掩,ng
掩,ng
抰,uinn
掩,ng
掩,ng
掩,ng
掩,ng
唔,onn
掩,am
掩,ng
掩,am
掩,ng
攄,lu
㧣,tu
攄,lu
攄,lu
攄,lu
攄,lu
攄,lu
攄,lu
㧣,tu
攄,lu
攄,lu
㧣,tu
攄,lu
㧣,tu
擉算盤,tiak-sǹg-puânn
擉算盤,tak-sǹg-puânn
拍算盤,phah-sǹg-puânn
擉算盤,tiak-sǹg-puânn
擉算盤,tiak-sǹg-puânn
擉算盤,tia̍k-sǹg-puânn
擉算盤,tia̍k-sǹg-puânn
擉,tiak
擉算盤,tiak-sǹg-puânn
擉算盤,thak-sǹg-puânn
擉,thak
覆,phak
覆,phak
覆,phak
躄,phih
覆,phak
躄,phih
覆,phak
躄,phih
覆,phak
躄,phih
躄,phī
躄,phih
躄,phih
躄,phih
呼蛋,khoo-tuann
呼蛋,khoo-tuann
呼蛋,khoo-tuann
呼蛋,khoo-tuann
呼蛋,khoo-tuann
呼蛋,khoo-tuann
呼蛋,kher-lua
呼蛋,khoo-lua
呼蛋,khoo-nua
呼蛋,khoo-tuann
掃塗跤,sàu-thôo-kha
掃地,sàu-tèr
掃塗跤,sàu-thôo-kha
掃跤兜,sàu-kha-tau
掃地,sàu-tè
掃塗跤,sàu-thôo-kha
掃塗跤,sàu-thôo-kha
掃地,sàu-tè
掃塗跤,sàu-thôo-kha
掃地,sàu-tè
掃塗跤,sàu-thôo-kha
掃塗跤,sàu-thôo-kha
掃塗跤,sàu-thôo-kha
掃厝,sàu-tshù
掃塗跤,sàu-thôo-kha
掃塗跤,sàu-thôo-kha
五筋膎,gǒo-kun-kuê
五筋膎,gōo-kirn-kerê
五筋膎,gōo-kun-kuê
五筋膎,gōo-kin-kê
五筋膎,gōo-kin-kê
五筋膎,gōo-kin-kê
五筋膎,gōo-kun-kuê
五筋膎,gōo-kin-kê
瀾,nuǎ
喙瀾,tshuì-nuā
瀾,nuā
瀾,nuā
喙瀾,tshuì-nuā
瀾,nuā
喙瀾,tshuì-nuā
瀾,nuā
喙瀾,tshuì-nuā
瀾,nuā
瀾,nuā
瀾,nuā
瀾,nuā
蝨篦,sat-pìn
蝨篦,sat-pìn
蝨篦,sat-pìn
蝨篦,sat-pìn
較細的捋仔,khah-sè-ê-lua̍h-á
蝨篦,sat-pìn
蝨篦,sat-pìn
蝨篦,sat-pìn
蝨篦,sat-pìn
蝨篦,sat-pìn
蝨篦,sat-pìn
起凊瘼,khí-tshìn-mo̍nnh
起凊瘼,khí-tshìn-mōo
起凊瘼,khí-tshìn-mòo
起凊瘼,khí-tshìn-mòo
起凊瘼,khí-tshìn-mō
起凊凹,khí-tshìn-nah
起凊瘼,khí-tshìn-mo̍oh
著凊瘼,tio̍h-tshìn-mo̍oh
起凊瘼,khí-tshìn-mo̍oh
起凊瘼,khí-tshì-nà
豉,sǐnn
豉菜頭,sǐnn-tshài-thâu
豉菜頭,sīnn-tshài-thâu
豉菜頭,sīnn-tshài-thâu
豉菜頭,sīnn-tshài-thâu
豉菜頭,sīnn-tshài-thâu
豉,sīnn
豉,sīnn
豉,sīnn
豉,sīnn
哱,phū
霧水,bū-tsuí
哱水,phū-tsuí
哱,phū
哱,phū
哱水,phū-tsuí
哱水,phū-tsuí
哱水,phū-tsuí
哱水,phū-tsuí
噴水,phùn-tsuí
啥物,siánn-mí
啥貨,sánn-hèr
啥,siannh
啥貨,sánn-hè
啥貨,sánn-huè
啥物,siánn-mí
啥貨,sánn-huè
啥,siánn
啥貨,sánn-hèr
物代,mih-tāi
啥貨,siánn-hè
物代,mih-tāi
物代,bìn-tāi
啥,siannh
啥,sannh
喵,niau
喓,iaunn
喵,miau
喓,iaunn
喵,ngiau
喵,miau
嚶哦,ìnn-ōnn
喵,miau
喓,iaunn
喵,miau
搧水沬,siàn-tsuí-bī
披水披,phi-tsuí-phi
披水疕仔,phi-tsuí-phí-á
拷水星,khó-tsuí-tshinn
漂磚仔杮,pio-tsng-á-phè
批瓦杮,phue-hiā-phèr
批瓦批,phue-hiā-phue
拍水擗仔,phah-tsuí-phia̍k-á
報水披,pò-tsuí-phi
笠仔,lerē-á
大笠,tuā-lue̍h
笠仔,lue̍h-á
箬笠仔,ha̍h-lue̍h-á
笠仔,lue̍h-á
雨笠,hōo-lē
笠仔,lē-á
草笠仔,tsháu-le̍h-á
瓜笠仔,kue-le̍h-á
瓜笠仔,kue-le̍h-á
笠仔,lue̍h--á
笠仔,lue̍h--á
草笠仔,tsháu-lue̍h-á
瓜笠仔,kue-le̍h-á
子孫桶,tsír-sun-tháng
屎桶,sái-tháng
屎桶,sái-tháng
子孫桶,tsú-sun-tháng
屎桶,sái-tháng
屎桶,sái-tháng
子孫桶,tsú-sun-tháng
屎桶,sái-tháng
粗桶,thoo-tháng
粗桶,tshoo-tháng
粗桶,tshio-tháng
屎桶,sái-tháng
屎桶,sái-tháng
青草,tshinn-tsháu
仙草,sian-tsháu
仙草,sian-tsháu
仙草,sian-tsháu
仙草,tshan-tsháu
仙草,sian-tsháu
仙草,sian-tsháu
仙草,sian-tsháu
仙草,sian-tsháu
仙草,sian-tsháu
頭麩,thâu-phoo
頭麩,thâu-pho
頭麩,thâu-pho
頭麩,thâu-phoo
頭麩,thâu-phoo
頭麩,thâu-phoo
頭麩,thâu-phoo
頭皮,thâu-phê
頭麩,thâu-phoo
頭杮仔,thâu-phuè-á
腹肚,pak-tóo
腹肚,pak-tóo
腹肚,pat-tóo
腹肚,pat-tóo
腹肚,pak-tóo
腹肚,pak-tóo
腹肚,pak-tóo
腹肚,pak-tóo
腹肚,pak-tóo
腹肚,bat-tóo
胳下空,kueh-ě-khang
胳胴跤,kueh-tang-kha
胳下空,koh-ē-khang
胳胴跤,kueh-lang-kha
胳下空,kueh-ē-khang
胳耳空,kueh-hīnn-khang
胳耳空,kueh-hīnn-khang
胳下空,kuih-ē-khang
胳下空,koh-ē-khang
胳下胴,kueh-ē-lang
胳胴跤,kueh-lang-kha
身軀,sing-khu
身軀,sin-khu
身軀,siang-khu
身軀,sing-khu
身軀,hun-su
身軀,sing-khu
身軀,sing-khu
身軀,sing-khu
身軀,sing-khu
身軀,sing-khu
身軀,sing-khu
無要緊,bô-iàu-kín
無要緊,bô-iàu-kín
無要緊,bô-iàu-kín
無要緊,bô-á-kín
無關係,bô-kuan-hē
無要緊,bôr-á-kín
無關係,bôr-kuan-hē
無要緊,bôr-á-kín
無關係,bôr-kuan-hē
袂要緊,bē-iàu-kín
袂要緊,buē-á-kín
袂要緊,buē-iàu-kín
無要緊,bô-á-kín
好額人,hó-giā-lâng
有錢人,ū-tsînn-lâng
好額人,hó-gia̍h-lâng
好額人,hó-giā-lâng
有錢人,ū-tsînn-lâng
好額人,hór-giā-lâng
有錢人,ū-tsînn-lâng
好額人,hór-gia̍h-lâng
有錢人,ū-tsînn-lâng
有錢人,ū-tsînn-lâng
有錢人,ū-tsînn-lâng
好額人,hó-gia̍h-lâng
有空,ū-khang
有錢人,ū-tsînn-lâng
好額人,hó-gia̍h-lâng
有錢人,ū-tsînn-lâng
好額人,hó-gia̍h-lâng
半陰陽,puànn-iam-iûnn
半陰陽,puànn-iam-iûnn
半陰陽仔,puànn-iam-iûnn-á
半陰陽仔,puànn-iam-muî-á
半陰陽仔,puànn-iam-iônn-á
半陰陽仔,puànn-lam-niû-á
半陰陽,puànn-iam-iûnn
半陰陽,puànn-iam-iûnn
半陰陽,puànn-iam-iûnn
半陰陽,puànn-iam-iûnn
瘸跤,khêr-kha
跛跤,pái-kha
跛跤,pái-kha
瘸跤,khuê-kha
跛跤,pái-kha
瘸跤,khuê-kha
跛跤,pái-kha
跛跤,pái-kha
跛跤,pái-kha
跛跤,pái-kha
瘸手,kher-tshiú
瘸手,kher-tshiú
瘸手,khê-tshiú
瘸手,khuê-tshiú
瘸手,khue-tshiú
瘸手,khuê-tshiú
瘸手,kher-tshiú
瘸手,khê-tshiú
瘸手,khê-tshiú
瘸手,khuê-tshiú
一桮,tsi̍t-pue
聖桮,siànn-pue
象桮,siūnn-pue
象桮,sīn-pue
象桮,siōnn-pue
象桮,siūnn-pue
象桮,siūnn-pue
象桮,siūnn-pue
象桮,sīn-pue
象桮,sīn-pue
扮咕咧仔,pǎn-koo-lê-á
扮公伙仔,pān-kong-hér-á
扮公伙仔,pān-kong-hé-á
扮公伙仔,pān-kong-hué-á
扮公伙仔,pān-kong-hué-á
掩咯雞,am-ko̍k-ke
扮公伙仔,pān-kong-hué-á
扮公伙仔,pān-kong-hér--á
扮公貨仔,pān-kong-hè--á
扮姑伙仔,pān-koo-hér-á
扮公伙仔,pān-kong-hué-á
覓,bǎ
覓雞仔,bā-kere-á
挾,gia̍p
覓,bā
鋏,giap
挾,nge̍h
挾,nge̍h
覓,buâ
挾,nge̍h
㨑,tsang
欱,hop
伊,i
伊,i
伊,i
伊,i
伊,i
伊,i
伊,ī
伊,i
伊,i
伊,ī
頇顢,hân-bǎn
頇顢,hân-bān
頇顢,hân-bān
頇顢,hân-bān
頇顢,hân-bān
頇顢,hân-bān
頇顢,hân-bān
頇顢,hân-bān
頇顢,hân-bān
頇顢,hân-bān
擉,ta̍k
擗,phia̍k
擗,phia̍k
擗,pia̍k
擗,phia̍k
擗,phia̍k
擉,tiak
彈,tuānn
擗,phia̍k
擗,phia̍k
爍爁,sinnh-nà
爍爁,sih-nà
搉爍爁,khà-sih-nà
閃電,siám-tiān
爍爁,sinnh-nà
閃電,siám-tiān
爍爁,sinnh-nà
閃電,siám-tiān
爍爁,sinnh-nà
爍爁,sinnh-nà
爍爁,sinnh-nà
爍爁,sinnh-nà
爍爁,sinnh-nah
邊仔,pinn--á
旁邊,pông-pinn
邊仔,pinn--á
邊仔,pinn--á
邊仔,pinn--á
邊仔,pinn--á
邊仔,pinn--á
身邊,sin-pinn
身邊,sin-pinn
邊仔,pinn--á
身邊,sin-pinn
邊仔,pinn--á
邊仔,pinn--á
扇,sìnn
葵扇,khuê-sìnn
扇,sìnn
烘爐扇,hang-lôo-sìnn
紙扇,tsuá-sìnn
葵扇,khue-sìnn
日本仔葵扇,ji̍t-pún-á-khue-sìnn
竹仔扇,tik-á-sìnn
扇,sìnn
紙葵扇,tsuá-khue-sìnn
葵扇,khue-sìnn
扇,sìnn
葵扇,khue-sìnn
日本仔葵扇,ji̍t-pún-á-khue-sìnn
紙扇,tsuá-sìnn
葵扇,khue-sìnn
篾仔扇,bi̍h-á-sìnn
葵扇,kher-sìnn
葵扇,khue-sìnn
扇,sìnn
葵扇,khue-sìnn
葵扇,khue-sìnn
石駁,tsio̍h-poh
駁岸,poh-huānn
駁崁,poh-khàm
岸,huānn
石駁,tsio̍h-phoh
駁岸,phoh-huānn
爛溝仔糜,nuā-koo-á-bêr
塗溝糜,thôo-kau-muê
湳塗,làm-thôo
塗溝糜仔,thôo-kau-bê-á
塗糜,thôo-bê
爛溝糜仔,nuā-kau-bê-á
路溝仔糜,lōo-koo-á-muê
爛塗,nuā-thôo
漉糊糜仔,lo̍k-kôo-muê-á
漉糊仔糜,lo̍k-kôo-á-muâi
塗糜漿,thôo-bêr-tsiunn
爛溝仔糜,nuā-kau-á-bê
爛塗,nuā-thôo
漉溝糜仔,lo̍k-koo-bê-á
爛塗,nuā-thôo
漉溝仔糜,lo̍k-koo-á-muê
這陣,tsit-tsūn
這馬,tsit-má
這路尾,tsit-lǒo-bér
這馬,tsit-má
這馬,tsit-má
今,tann
這陣,tsit-tsūn
這馬,tsit-má
今,tann
這時,tsiàng-sî
這陣,tsit-tsūn
這馬,tsit-má
今,tann
這時,tsiah-sî
這陣,tsit-tsūn
這陣,tsín
這馬,tsit-má
這陣,tsún
這陣,tsit tsūn
今,tann
這陣,tsit-tsūn
這馬,tsit-má
這馬,tsit-má
這陣,tsit-tsūn
秋天,tshiu-thinn
秋仔,tshiu-á
秋天,tshiu-thinn
秋天,tshiu-thinn
秋天,tshiu-thinn
秋天,tshiu-thinn
秋天,tshiu-thinn
秋天,tshiu-thinn
秋天,tshiu-thinn
秋天,tshiu-thinn
洗衫枋,sué-sann-pang
洗衫枋,seré-sann-pang
洗衫枋,sué-sann-pang
挩枋,thuah-pang
洗衫枋,sé-sann-pang
挩枋,thuah-pang
挩枋仔,thuah-pang-á
洗衫枋,sué-sann-pang
洗衫枋,sué-sann-pang
洗衫枋,sué-sann-pang
挩枋,thuah-pang
洗衫枋,sé-sann-pang
齒抿,khí-bín
齒抿,khí-bín
齒抿仔,khí-bín-á
齒抿仔,khí-bín-á
齒抿仔,khí-bín-á
齒抿,khí-bín
齒抿,khí-bín
齒抿,khí-bián
齒抿,khí-bín
齒抿仔,khí-bín-á
齒抿仔,khí-bín-á
不求人,put-kiû-jîn
不求人,put-kiû-lîn
不求人,put-kiû-jîn
扒仔,pê-á
扒癢的,pê-tsiōnn--ê
不求人,put-kiû-jîn
尻脊扒仔,kha-tsiah-pê-á
抓尻脊彼枝,niàu ka-tsiah hit ki
竹桮,tik-pue
扒仔,pê-á
抓耙仔,liàu-pê-á
抓耙仔,jiàu-pê-á
抓耙仔,niàu-pê-á
抓耙仔,giàu-pê-á
針車,tsam-tshia
裁縫車,tshâi-hông-tshia
裁縫車仔,tshâi-hông-tshia-á
裁縫車,tshâi-hông-tshia
裁縫車,tshâi-hông-tshia
針車,tsam-tshia
裁縫車,tshâi-hông-tshia
針車,tsam-tshia
裁縫車,tshâi-hông-tshia
車衫車仔,tshia-sann-tshia-á
mi-sín,mi-sín
mi-sín,mi-sín
mi-sín,mi-sín
mi-sín,mi-sín
mi-sín,mi-sín
mi-sín,mi-sín
mi-sín,mi-sín
mi-sín,mi-sín
吸石,khi̍p-tsio̍h
吸鐵,khip-thih
吸鐵,khip-thih
吸鐵,hiap-thih
吸鐵,khip-thih
吸石仔,khi̍p-tsio̍rh-á
吸石,khip-tsio̍h
吸石,khip-tsio̍h
吸鐵,khip-thih
吸石仔,khip-tsio̍h-á
ji-siá-kuh,ji-siá-kuh
滾水罐,kún-tsuí-kuàn
滾水瓶,kún-tsuí-pân
燒罐,sio-kuàn
滾水罐,kún-tsuí-kuàn
滾水罐,kún-tsuí-kuàn
滾水罐,kún-tsuí-kuàn
滾水罐,kún-tsuí-kuàn
燒罐,sior-kuàn
燒罐,sior-kuàn
電罐,tiān-kuàn
熱水罐,jia̍t-tsuí-kuàn
草蓆,tsháu-tshio̍h
草蓆,tsháu-tshiō
草蓆,tsháu-tshio̍h
草蓆仔,tsháu-tshiō-á
草蓆仔,tsháu-tshio̍rh-á
草蓆仔,tsháu-tshio̍rh-á
草蓆,tsháu-tshio̍h
草蓆,tsháu-tshio̍h
草蓆仔,tsháu-tshio̍h-á
草蓆仔,tsháu-tshio̍h-á
轎車椅,kiǒ-tshia-í
母囝椅,bú-kánn-í
母囝椅,bó-kiánn-í
椅轎仔,í-kiō-á
椅轎仔,í-kiōr-á
椅轎仔,í-kiōr-á
椅轎,í-kiō
椅轎,í-kiō
椅轎,í-kiō
椅轎,í-kiō
烘爐,hang-lôo
烘爐,hang-lôo
火爐,hé-lôo
烘爐,hang-lôo
火爐,hué-lôo
烘爐,hang-lôo
火爐,hué-lôo
烘爐,hang-lôo
火爐,hué-lôo
烘爐,hang-lôo
烘爐,hang-lôo
烘爐,hang-lôo
火爐,hér-lôo
火爐,hé-lôo
烘爐,hang-lôo
烘爐,hang-lôo
娘仔,niû-á
娘仔,niû-á
娘仔,niû-á
娘仔,niû-á
蠶仔,thâm-á
蠶仔,thâm-á
娘仔,niû--á
蠶,tshâm
娘仔,niû--á
蠶,tshâm
娘仔,niû-á
娘仔,niû-á
蔥仔頭,tshang-á-thâu
蔥仔珠,tshang-á-tsu
蔥頭,tshang-thâu
紅蔥仔頭,âng-tshang-á-thâu
紅蔥仔頭,âng-tshang-á-thâu
蔥仔頭,tshang-á-thâu
蔥頭,tshang-thâu
蔥頭,tshang-thâu
紅蔥頭,âng-tshang-thâu
紅蔥頭,âng-tshang-thâu
桑材,sng-tsâi
桑材仔,sng-tsâi-á
桑材仔,sng-tsâi-á
娘仔樹子,niû-á-tshiū-tsí
鹽酸仔,iâm-sng-á
桑材,sng-tsâi
桑椹,sng-suî
鹽酸仔,iâm-sng-á
鹽酸仔,iâm-sng-á
桑材,sng-tsâi
桑椹,sng-suî
桑材,sng-tsâi
桑椹樹,sng-suî-tshiū
錦蛇,gím-tsuâ
錦蛇,kím-tsuâ
臭腥母,tshàu-tshinn-bú
錦蛇,gím-tsuâ
錦蛇,gím-tsuâ
大山剌,tuā-suann-lua̍h
錦蛇,gím-tsuâ
錦蛇,kím-tsuâ
𧌄蜅蠐,hám-koo-tshê
青吱仔,tshinn-ki-á
吱蟬,ki-siân
𧌄蜅蠐,am-poo-tshê
蟬仔,siân-á
蟬,siân
𧌄蜅蠐,am-poo-tsê
蟬仔,siân-á
𧌄蜅蠐仔,ám-poo-tsê-á
蟬仔,siân--á
大蛚,tuā-lē
𧌄哺蠐,ham-koo-tshêr
蟬,siân
𧌄哺蠐,iam-ko-tsê
蟬蠳,siân-ni
蛣蛚,kiat-le
蟬,siân
夜婆,iǎ-pô
密婆,bi̍t-pô
日婆,li̍t-pô
夜婆,iā-pô
密婆,bi̍t-pô
密婆,bi̍t-pô
夜婆,iā-pôr
夜婆仔,iā-pôr-á
月婆,ge̍rh-pô
密婆,bi̍t-pô
夜婆,iā-pô
蝙蝠,pián-hok
夜婆,iā-pô
日婆,gi̍t-pô
娘仔觳,niû-á-phok
娘仔觳,niû-á-khok
觳仔,khok-á
觳仔,khok-á
塗豆仁,thôo-tāu-lîn
娘仔繭,niû-á-kián
娘仔繭,niû-á-kán
娘仔觳仔,niû-á-khok-á
娘仔觳仔,niû-á-khok-á
墨賊,ba̍k-tsa̍t
墨賊仔,ba̍k-tsa̍t-á
墨賊,ba̍k-tsa̍t
墨賊,ba̍k-tsa̍t
墨賊,ba̍k-tsa̍t
墨賊仔,ba̍k-tsa̍t-á
墨賊,ba̍k-tsa̍t
墨賊,ba̍k-tsa̍t
墨賊仔,ba̍k-tsa̍t-á
墨賊仔,ba̍k-tsa̍t-á
菅芒,kuann-bâng
菅芒,kuann-bâng
菅芒,kuann-bâng
菅芒,kuann-bang
菅芒,kuann-bâng
菅芒,kuann-bang
菅芒,kuann-bâng
菅蓁仔,kuann-tsin-á
菅芒仔,kuann-bâng--á
菅芒,kuann-bâng
芒草,bâng-tsháu
菅芒,kuann-bâng
菅芒,kuann-bâng
菅芒,kuann-bâng
醃瓜,âm-kue
醃瓜,âm-kue
醃瓜,âm-kue
醃瓜仔,iâm-kue-á
醃瓜,âm-kue
醃瓜仔,âm-kue-á
醃瓜,âm-kue
醃瓜,iâm-kue
醃瓜,âm-kue
醃瓜仔,âm-kue-á
月經,ge̍rh-king
來洗,lâi-sué
行經,kiânn-king
來洗,lâi-seré
行經,kiânn-king
行經,kiânn-king
月經,gue̍h-king
行經,kiânn-king
來洗,lâi-sé
行經,kiânn-king
來洗,lâi-sé
行經,kiânn-king
行經,kiânn-king
來洗,lâi-sué
來咧洗,lâi-leh-sé
mè-sù,mè-sù
刮,kuih
掠痧筋,lia̍h-sua-kun
剾痧,khau-sua
掠痧筋,lia̍h-sua-kun
刮,kueh
掠痧筋,lia̍h-sua-kin
刮,kuih
挽筋,bán-kin
掠痧筋,lia̍h-sua-kin
挽筋,bán-kin
掠痧筋,lia̍h-sua-kin
剾痧,khau-sua
刮刮咧,kuih-kuih--leh
剾剾咧,khau-khau--leh
剾痧,khau-sua
舂臼仔,tsing-khǔ-á
舂臼,tsing-khū
舂臼,tsing-khū
舂臼仔囝,tsing-khū-á-kiánn
舂臼仔,tsing-khū-á
舂臼仔囝,tsing-khū-á-kiánn
舂臼仔,tsing-khū--á
舂臼,tsing-khū
舂臼仔,tsing-khū-á
舂磨仔,tsing-bō-á
茅仔草,hm̂-á-tsháu
茅仔草,m̂-á-tsháu
茅草根,hm̂-tsháu-kun
茅草根,hm̂-tsháu-kin
茅草芽,hm̂-tsháu-gê
茅草根,hm̂-tsháu-kin
茅草根,hm̂-tsháu-kun
茅草根,hm̂-tsháu-kun
茅草根,hm̂-tsháu-kun
茅草根,hm̂-tsháu-kin
麻仔根,muâ-á-kin
黃連,n̂g-nî
黃連,n̂g-nî
黃連,n̂g-nî
黃連,uînn-nî
黃連,uînn-liân
黃連,n̂g-nî
老連,láu-nî
黃連,n̂g-nî
老連,láu-nî
黃連,n̂g-nî
黃連,n̂g-nî
跳童,thiàu-tâng
起童,khí-tâng
跳童,thiàu-tâng
趒童,tiô-tâng
起童,khí-tâng
趒童,thiôr-tâng
起童,khí-tâng
跳童,thiàu-tâng
起童,khí-tâng
上童,tsiūnn-tâng
跳童,thiàu-tâng
起童,khí-tâng
抾眾錢,khioh-tsìng-tsînn
添油香,thiam-iû-hiunn
抾緣錢,khioh-iân-tsînn
題緣金,tê-iân-kim
題緣金,tê-iân-kim
題緣金,tê-iân-kim
題緣金,tuê-iân-kim
題緣金,tuê-iân-kim
題緣金,tuê-iân-kim
樂捐,lo̍k-kuan
抾錢,khioh-tsînn
抾紅點,khioh-âng-tiám
抾紅點,khioh-âng-tiám
抾紅點仔,khioh-âng-tiám-á
抾紅點,khioh-âng-tiám
抾紅點,khiorh-âng-tiám
抾紅點,khiorh-âng-tiám
抾紅點,khioh-âng-tiám
抾紅點,khioh-âng-tiám
抾紅點,khioh-âng-tiám
抾紅點,khioh-âng-tiám
拋捙輪,pha-tshia-lin
捙畚斗,tshia-pùn-táu
躍跤仔輪,ik-kau-á-lin
拋輾斗,pha-lìn-táu
捙畚斗,tshia-pùn-táu
反死狗仔,píng-sí-káu-á
反加薦,píng-ka-tsì
反輾狗仔,píng-liàn-káu-á
拋輾狗,pha-lìn-káu
拋輾狗,pha-lìn-káu
拋輦斗,pha-lín-táu
反輦狗仔,píng-lián-káu-á
藏水沬,tshàng-tsuí-bǐ
藏鼻,tshàng-phī
藏水沬,tshàng-tsuí-bī
藏沬,tshàng-bī
踮水沬,tiàm-tsuí-bī
藏沬,tshàng-bī
鑽水鼻,tsǹg-tsuí-phī
沬水,bī-tsuí
竄水沬,tshǹg-tsuí-bī
藏水沬,tshàng-tsuí-bī
烏龜,oo-kui
烏龜,oo-kui
烏龜,oo-kui
烏龜,oo-kui
烏龜,oo-kui
烏龜仔,oo-kui-á
烏龜,oo-kui
烏龜頭,oo-kui-thâu
烏龜,oo-kui
烏龜,oo-kui
查某間,tsa-bóo-king
烏間,oo-king
跤梢間,kha-sau-king
跤梢間仔,kha-sau-king-á
跤梢間仔,kha-sau-king-á
妓女戶,ki-lí-hōo
酒家,tsiú-ka
暗間仔,àm-king-á
跤梢間仔,kha-sau-king-á
酒家,tsiú-ka
跤梢間仔,kha-sau-king-á
妓女戶,ki-lú-hōo
酒家,tsiú-ka
暗間仔,àm-king-á
跤梢間仔,kha-sau-king-á
相楗仔,sann-kāinn--á
妓女戶,ki-lír-hōo
跤踃間,kha-sau-king
妓女院,ki-lú-īnn
跤梢間仔,kha-sau-king-á
趁食間仔,thàn-tsia̍h-king-á
跤梢間仔,kha-sau-king-á
查某間,tsa-bóo-king
呼呃仔,khoo-irh-á
拍呃仔,phah-erh-á
呼噎仔,khoo-uh-á
拍噎仔,phah-uh-á
呼噎仔,khoo-uh-á
呼呃仔,khoo-eh-á
拍噎仔,phah-uh-á
呼屎呃,khoo-sái-èr
呼屎呃,khoo-sái-è
呼屎呃,khoo-sái-eh
呼噎仔,khoo-uh-á
崎,kiǎ
趨,tshu
崎,kiā
趨,tshu
崎,kiā
趨,tshu
崎,kiā
趨,tshu
崎,kiā
趨,tshu
崎,kiā
趨,tshu
崎,kiā
崎,kiā
崎,kiā
崎,kiā
大箍,tuā-khoo
大箍,tuǎ-khoo
肥,puî
大箍,tuā-khoo
肥,puî
大箍,tuā-khoo
肥,puî
大箍,tuā-khoo
肥,puî
大箍,tuā-khoo
肥,puî
大箍,tuā-khoo
肥,puî
大箍,tuā-khoo
肥,puî
肥,puî
肥,puî
大箍,tuā-khoo
幔,mua
幔,mua
幔,mua
幔咧,mua--leh
披咧,phi--leh
幔,mua
幔咧,mua--leh
幔,mua
幔,mua
幔,mua
幔,mua
袚,phua̍h
曝日頭,pha̍k-li̍t-thâu
曝日頭,pha̍k-ji̍t-thâu
曝日頭,pha̍k-li̍t-thâu
曝日頭,pha̍k-ji̍t-thâu
曝日頭,pha̍k-ji̍t-thâu
曝日頭,pha̍k-ji̍t-thâu
曝日頭,pha̍k-ji̍t-thâu
曝日頭,pha̍k-ji̍t-thâu
曝日,pha̍k-li̍t
曝日頭,pha̍k-gi̍t-thâu
抽鬮,liu-khau
抽鬮,liu-khau
抽鬮,liu-khau
抽鬮仔,liu-khau-á
抽鬮仔,liu-khau-á
抽鬮仔,liu-khau-á
抽鬮,liu-khau
抽鬮,liu-khau
抽鬮,liu-khau
拈鬮,liam-khau
抽鬮仔,thiu-khau-á
抽鬮仔,liu-khau-á
茄色,kiô-sik
茄色,kiô-sik
紫色,tsí-sik
茄仔色,kiô-á-sik
茄花色,kiô-hue-sik
紫色,tsí-sik
紅菜色,âng-tshài-sik
紫色,tsí-sik
茄花色,kiôr-hue-sik
紫色,tsí-sik
茄仔色,kiô-á-sik
茄仔色,kiô-á-sik
紫色,tsí-sik
茄色,kiô-sik
紫色,tsí-sik
茄仔色,kiô-á-sik
是,sǐ
是,sī
是啦,sī--lah
嘿啦,hènn--lah
嘿,hènn
嘿,hiàu
嘿啦,hènn--lah
嘿啦,hiàu
嘿啦,hènn--lah
正是,tsiànn-sī
嘿,hènn
是,sī
嘿,hènn
諾,hànn
是,sī
嘿,hēnn
內䘥仔,lǎi-kah-á
奶帕仔,lin-phè-á
奶帕仔,lin-phè-á
內䘥仔,lāi-kah-á
奶帕仔,ni-phè-á
䘥仔,kah-á
內䘥仔,lāi-kah-á
奶帕仔,ling-phè-á
䘥仔,kah-á
