hanzi	tl
近來	kīn-lâi
近來	kīrn-lâi
近來	kūn-lâi
近侍	kūn-sī
近倚	kīn-uá
近倚	kīrn-uá
近倚	kūn-uá
近偎	kīn-uá
近偎	kūn-uá
近兜	kīn-tau
近兜	kīrn-tau
近兜	kūn-tau
近冬	kūn-tang
近前	kūn-tsîng
近匿匿	kūn-bih-bih
近反義詞不單列條目者	kīn-huán-gī-sû-put-tan-lia̍t-tiâu-bo̍k-tsiá
近古	kūn-kóo
近因	kīn-in
近因	kūn-in
近城腳兜	kūn-siânn-kha-tau
近夏	kūn-hē
近山	kūn-suann
近山多雨	kūn-san-to-ú
近年	kīn-nî
近年	kīrn-nî
近年	kūn-nî
近庄	kūn-tsng
近廟欺神	kīn-biō-khi-sîn
近廟欺神	kīrn-biō-khi-sîn
近廟欺神	kūn-biō-khi-sîn
近於	kīn-î
近日	kīn-ji̍t
近日	kīrn-ji̍t
近日	kūn-ji̍t
近日	kūn-li̍t
近日仔	kūn-ji̍t-á
近日來	kīn-ji̍t-lâi
近日來	kūn-ji̍t-lâi
近日內	kūn-ji̍t-lāi
近日間	kūn-ji̍t-kan
近春	kūn-tshun
近時	kūn-sî
近期	kīn-kî
近期	kīrn-kî
近期	kūn-kî
近水	kūn-tsuí
近況	kīn-hóng
近況	kūn-hóng
近海	kīn-hái
近海	kūn-hái
近港	kūn-káng
近爿的	kīn-pîng--ê
近狀	kūn-tsōng
近眼	kūn-gán
近秋	kūn-tshiu
近端的	kīn-tuan--ê
近聞	kūn-bûn
近藤	kīn-tîn
近藤	kūn-tîn
近衛兵	kūn-uē-ping
近衛師團	kūn-uē-su-thuân
近視	kīn-sī
近視	kīrn-sī
近視	kūn-sī
近視目	kūn-sī-ba̍k
近視目鏡	kūn-sī-ba̍k-kiànn
近視鏡	kūn-sī-kiànn
近親	kīn-tshin
近親	kīrn-tshin
近親	kūn-tshin
近距離	kīn-kī-lī
近路	kīn-lōo
近路	kūn-lōo
近身	kūn-sin
近近	kūn-kūn
近近仔	kūn-kūn-á
近邊	kūn-pinn
近郊	kīn-kau
近鄉	kūn-hiunn
近鄰	kīn-lîn
近鄰	kūn-lîn
迒	hâ
迒	hâng
迒	hông
迒	hānn
迒境電商	hānn-kíng-tiān-siong
迒年	hānn-nî
迒性別	hānn-sìng-pia̍t
迒界網商	hānn-kài-bāng-siong
迓	gā
返	huán
返	tuínn
返	tńg
返主	huán-tsú
返來	tuínn-lâi
返來	tún-lâi
返來	tńg--lâi
返來	tńg-lâi
返厝	tńg-tshù
返去	tńg--khì
返去	tńg-khì
返台	huán-tâi
返國	huán-kok
返大人	tńg-tuā-lâng
返抵	huán-té
返校	huán-hāu
返校日	huán-hāu-ji̍t
返照	huán-tsiò
返當年	huan-tńg-nî
返臍	tńg-tsâi
返航	huán-hâng
返輪	tńg-lûn
返返	tuínn-tuínn
返返	tńg-tńg
返鄉	huán-hiong
返頭	tńg-thâu
迕	gōo
迕	ngóo
还	huan
这	gān
迢	siâu
迢	tiâu
迢迢	thiâu-thiâu
迢遠	tiàu-uán
迣聲	tsuā-siann
迤斡	î-uat
迤迤斡斡	î-î-uat-uat
迥	híng
迥	kíng
迦	ka
迦	khia
迦	kia
迦孔	khia-khang
迦空	khia-khang
迦葉	ka-sia̍p
迦葉	kia-sia̍p
迦著	khia-tio̍h
迨	tāi
迨	tǎi
迨至	tāi-tsì
迩	jí
迩	ní
迪	tio̍k
迪	ti̍k
迪化	ti̍k-huà
迪斯可	tik-su-khó
迫	piak
迫	pik
迫促	pik-tshik
迫促	pik-tshiok
迫倚	pik-uá
迫偎	pik-uá
迫債	pik-tsè
迫出去	pik--tshut-khì
迫切	pik-tshiat
迫到	pik--kàu
迫害	pik-hāi
迫於	pik-î
迫死	pik--sí
迫火	pik-hé
迫熱	pik-jia̍t
迫空	piak-khang
迫緊	pik-kín
迫緊	pik-ân
迫脅	pik-hia̍p
迫虎傷人	pik-hóo-siong-jîn
迫討	pik-thó
迫賬	pik-siàu
迫近	pik-kīn
迫近	pik-kīrn
迫近	pik-kūn
迫迫	pik-pik
迫逐	pik-tio̍k
迭	tia̍t
迭	tue̍h
迮	giok
迮	jik
迮	jiok
迮	jip
迮	lip
迮	tsik
迮	tsip
迮	tsok
迮查某	jiok-tsa-bóo
迮錢	jiok-tsînn
迯	tô
迯	tôo
述	su̍t
述情	su̍t-tsîng
述懷	su̍t-huâi
述說	su̍t-suat
述陳	su̍t-tîn
迴	huê
迴廊	huê-lông
迴腸	huê-tn̂g
迴轉	huê-tńg
迴避	huê-phiah
迴避	huê-pī
迴響	huê-hiáng
迴龍	huê-liông
迵	thàng
迵光	thàng-kng
迵天芳	thàng-thinn-phang
迵心	thàng-sim
迵海	thàng-hái
迵過	thàng--kuè
迵過	thàng--kè
迵過	thàng--kèr
迵過	thàng-kuè
迵過	thàng-kèr
迷	bê
迷	bî
迷--去	bê--khì
迷亂	bê-luān
迷人	bê--lâng
迷人	bê-lâng
迷信	bê-sìn
迷力	bê-li̍k
迷因	bê-in
迷失	bê-sit
迷客夏	bê-kheh-hā
迷宮	bê-kiong
迷幻藥	bê-huàn-io̍h
迷思	bê-su
迷惑	bê-hi̍k
迷戀	bê-luân
迷津	bê-tsin
迷目	bê-ba̍k
迷眾	bê-tsiòng
迷眾頁	bê-tsiòng-ia̍h
迷著	bê-tio̍h
迷藥	bê-io̍h
迷路	bê-lōo
迷迭香	bê-tia̍t-hiang
迷迷	bê-bê
迷途	bê-tôo
迷霧	bê-bū
迷魂丹	bê-hûn-tan
迷魂水雞	bê-hûn-tsuí-ke
迷魂法	bê-hûn-huat
迷魂肚胿	bê-hûn-tōo-kui
迷魂藥	bê-hûn-io̍h
迷魂陣	bê-hûn-tīn
迷魂香	bê-hûn-hiunn
迸	piàng
迸	pìng
迸出	pìng-tshut
迹	jiah
迹	tsiah
迹	tsik
迺	nái
迺	se̍h
迺迺念	se̍h-se̍h-liām
追	tui
追人	tui-lâng
追兵	tui-ping
追分	tui-hun
追到	tui-kàu
追劇	tui-kio̍k
追加	tui-ka
追加預算	tui-ka-ī-suàn
追問	tui-mn̄g
追問	tui-muī
追問	tui-mňg
追啟	tui-khé
追回	tui-huê
追封	tui-hong
追念	tui-liām
追思	tui-su
追思彌撒	tui-su-mî-sat
追思禮	tui-su-lé
追悼	tui-tō
追悼會	tui-tō-huē
追惜	tui-sik
追想	tui-sióng
追慕	tui-bōo
追憶	tui-ik
追懷	tui-huâi
追打	tui-tánn
追捕	tui-póo
追掠	tui-lia̍h
追揣	tui-tshuē
追揣	tui-tshē
追擊	tui-kik
追收	tui-siu
追星	tui-tshenn
追星	tui-tshinn
追查	tui-tsa
追殺	tui-sat
追求	tui-kiû
追溯	tui-sòo
追溯到	tui-sok-kàu
追租	tui-tsoo
追究	tui-kiù
追緝	tui-tsip
追繳	tui-kiáu
追著	tui--tio̍h
追著	tui-tio̍h
追討	tui-thó
追訴	tui-sòo
追訴權	tui-sòo-kuân
追認	tui-jīn
追認	tui-līn
追貨	tui-hè
追責	tui-tsik
追賊	tui-tsha̍t
追賜	tui-sù
追賞	tui-siúnn
追趕	tui-kuánn
追蹤	tui-tsong
追軍	tui-kun
追迮	tui-jik
追追	tui-tui
追逐	tui-tio̍k
追還	tui-hîng
追隨	tui-suî
迿	sûn
迿	tsùn
退	luì
退	thuè
退	thuì
退	thè
退	thèr
退伍	thuè-ngóo
退伍	thè-ngóo
退伍	thèr-ngóo
退休	thuè-hiu
退休	thè-hiu
退休	thèr-hiu
退休金	thè-hiu-kim
退休金	thèr-hiu-kim
退佃	thè-tiān
退位	thè-uī
退位減法	thè-uī-kiám-huat
退低	thè-kē
退保	thè-pó
退倒轉	thè-tò-tńg
退倒轉	thè-tó-tńg
退價	thè-kè
退兵	thuè-ping
退兵	thè-ping
退典	thè-tián
退冰	thè-ping
退冰	thèr-ping
退出	thè-tshut
退出	thèr-tshut
退勤	thuè-khûn
退勤	thè-khîn
退勤	thè-khûn
退勤	thèr-khîrn
退勤	thèr-khûn
退化	thè-huà
退化	thèr-huà
退去	thè--khì
退呈	thè-tiânn
退味	thè-bī
退味	thèr-bī
退回	thè-huê
退回	thè-hê
退回	thèr-hêr
退堂	thè-tn̂g
退場	thè-tiônn
退場	thè-tiûnn
退場	thèr-tiûnn
退壇	thè-tuânn
退婚	thè-hun
退婚	thèr-hun
退學	thè-ha̍k
退學	thè-o̍h
退學	thèr-ha̍k
退守	thè-siú
退定	thè-tiānn
退定	thèr-tiānn
退家甲	thè-ke-kah
退寄留	thè-kià-liû
退居	thè-ki
退席	thè-si̍k
退廳	thè-thiann
退後	thè-āu
退後	thèr-āu
退悔	thè-hué
退悔	thèr-hué
退戶字	thuè-hōo-jī
退戶字	thè-hōo-jī
退拺	thè-sak
退換	thuì-uānn
退散	thè-suànn
退時	thè-sî
退時	thèr-sî
退時行	thè-sî-kiânn
退時行	thèr-sî-kiânn
退晏	thè-uànn
退朝	thuè-tiâu
退榫	thè-sún
退步	thuè-pōo
退步	thè-pōo
退步	thèr-pōo
退步	thèr-pǒo
退殿	thè-tiān
退氣	thè-khì
退水	thè-tsuí
退流	thàu-lâu
退流	thè-lâu
退流	thèr-lâu
退流行	thè-liû-hîng
退涼	thè-liâng
退潮	thè-tiâu
退澀	thè-siap
退火	thè-hué
退火	thè-hé
退火	thèr-hér
退火爐	thuè-hué-lôo
退熱	thè-jia̍t
退熱	thè-lia̍t
退熱	thèr-jia̍t
退熱	thèr-lia̍t
退燒	thè-sio
退燒	thèr-sio
退片鈕	thè-phìnn-liú
退甘	thè-kam
退留屆	thè-liû-kài
退瘦	thè-sán
退癀	thè-hông
退癀	thèr-hông
退社	thè-siā
退神	thè-sîn
退票	thè-phiò
退票	thèr-phiò
退稅	thè-suè
退稅	thè-sè
退稅	thèr-sèr
退稟	thè-pín
退童	thè-tâng
退童	thèr-tâng
退童鼓	thè-tâng-kóo
退籍	thè-tsi̍k
退約	thè-iok
退約	thèr-iok
退縮	thuè-sio̍k
退耕	thè-king
退職	thuè-tsit
退職	thè-tsit
退股	thè-kóo
退股	thèr-kóo
退股字	thè-kóo-jī
退腳步	thè-kha-pōo
退膘	thè-pio
退膠	thè-ka
退色	thè-sik
退色	thèr-sik
退色	thǹg-sik
退衙	thè-gê
退親	thuè-tshin
退親	thè-tshin
退親情	thè-tshin-tsiânn
退讓	thè-jiōng
退讓	thè-liōng
退讓	thè-niū
退讓	thèr-jiōng
退讓	thèr-liōng
退貨	thè-huè
退貨	thè-hè
退貨	thèr-hèr
退走	thè-tsáu
退路	thè-lōo
退軍	thè-kun
退輔會	thuè-hú-huē
退輔會	thè-hù-huē
退輔會	thè-hú-huē
退輔會	thèr-hú-huē
退輦	thè-lián
退退	thè-thè
退運	thè-ūn
退避	thuè-pī
退還	thè-hân
退還	thè-hîng
退還	thèr-hîng
退邊	thè-pinn
退酒	thè-tsiú
退酒	thèr-tsiú
退開	thè-khui
退院	thè-īnn
退陣	thuè-tīn
退陣	thè-tīn
退除役	thè-tî-ia̍h
退隱	thuè-ún
退隱	thè-ún
退頭婚	thè-thâu-hun
退鹹	thè-kiâm
退黨	thè-tóng
退	thè-sak
送	sàng
送	sáng
送	sòng
送上	sàng-siāng
送上山	sàng-tsiūnn-suann
送上山頭	sàng-tsiūnn-suann-thâu
送中	sàng-tiong
送交	sàng-kau
送人情	sàng-lîn-tsîng
送付	sòng-hù
送做堆	sàng-tsuè-tui
送做堆	sàng-tsò-tui
送出	sàng-tshut
送出山	sàng-tshut-suann
送別	sàng-pia̍t
送別	sòng-pia̍t
送到	sàng-kàu
送去	sàng-khì
送回	sàng-huê
送嫁	sàng-kè
送嫁姆	sàng-kè-ḿ
送嫁姊	sàng-kè-tsí
送嫁姐	sàng-kè-tsiá
送嫁婆	sàng-kè-pô
送子鳥	sàng-tsú-niáu
送定	sàng-tiānn
送客	sàng-kheh
送小心	sàng-sió-sim
送尪	sàng-ang
送山	sàng-suann
送山頭	sàng-suann-thâu
送帖	sàng-thiap
送年	sàng-nî
送庚	sàng-kinn
送彩	sàng-tshái
送往迎來	sòng-óng-gîng-lâi
送性命	sàng-sìnn-miā
送批員	sàng-phue-uân
送批的	sàng-phe--ê
送批的	sàng-phue--ê
送日仔	sàng-ji̍t-á
送日仔	sàng-li̍t-á
送日頭	sàng-ji̍t-thâu
送月雨	sàng-ge̍h-hōo
送桌	sàng-toh
送水飯	sàng-tsuí-pn̄g
送火	sàng-hé
送灶	sàng-tsàu
送灶君	sàng-tsàu-kun
送物	sàng-mi̍h
送王	sàng-ông
送神	sàng-sîn
送神日	sàng-sîn-li̍t
送禮	sàng-lé
送秋波	sàng-tshiu-pho
送節	sàng-tsueh
送籍	sàng-tsi̍k
送終	sàng-tsiong
送老	sàng-lāu
送腳尾	sàng-kha-bé
送舊	sàng-kū
送葬	sàng-tsòng
送行	sàng-hîng
送行	sòng-hîng
送親	sàng-tshin
送訂	sàng-tiānn
送貓	sàng-niau
送貨	sàng-huè
送走	sàng-tsáu
送起去	sàng--khí-khì
送起程	sàng-khí-thîng
送起馬	sàng-khí-bé
送迎	sòng-gîng
送送	sàng-sàng
送達	sàng-ta̍t
送達	sòng-ta̍t
送醫	sàng-i
送鏢	sàng-pio
送靈	sàng-lîng
送順風	sàng-sūn-hong
送風	sàng-hong
送風吹	sàng-hong-tshe
送食食	sàng-tsia̍h-si̍t
送飯	sàng-pn̄g
送館仔飯	sàng-kuán-á-pn̄g
适	kuat
逃	tô
逃	tôo
逃亡	tô-bông
逃債	tô-tsè
逃僻	tô-phiah
逃入	tô-ji̍p
逃兵	tô-ping
逃去	tô--khì
逃命	tô-miā
逃性命	tô-sinn-miā
逃性命	tô-sènn-miā
逃懶	tô-lán
逃月	tô-ge̍h
逃活	tô-ua̍h
逃犯	tô-huān
逃犯	tô-huǎn
逃生	tô-senn
逃生	tô-sing
逃生	tô-sinn
逃監	tô-kann
逃脫	tô-thuat
逃走	tô-tsáu
逃逃	tô-tô
逃遁	tô-tūn
逃避	tô-phiah
逃避	tô-pī
逃閃	tô-siám
逃難	tô-lān
逃風	tô-hong
逄	pâng
逅	hōo
逆	gi̍k
逆	ke̍h
逆	tsa̍k
逆乖	gi̍k-kuainn
逆倫	gi̍k-lûn
逆口	gi̍k-kháu
逆口	ke̍h-kháu
逆味	ke̍h-bī
逆喉	gi̍k-âu
逆境	gi̍k-kíng
逆天	gi̍k-thinn
逆天命	gi̍k-thian-bīng
逆子	gi̍k-tsír
逆子	gi̍k-tsú
逆差	gi̍k-tsha
逆心	gi̍k-sim
逆手	ke̍h-tshiú
逆料	gi̍k-liāu
逆旨	gi̍k-tsí
逆水	gi̍k-tsuí
逆流	gi̍k-liû
逆流	gi̍k-lâu
逆理	gi̍k-lí
逆癖	ke̍h-phiah
逆目	gi̍k-ba̍k
逆眾	ke̍h-tsìng
逆耳	gi̍k-ní
逆耳	ke̍h-hī
逆臣	gi̍k-sîn
逆賊	gi̍k-tsha̍t
逆轉	gi̍k-tsuán
逆逆	giak-giak
逆雙殺	gi̍k-siang-sat
逆風	gi̍k-hong
逆黨	gi̍k-tóng
逆𡳞乖	gi̍k-lān-kuai
逋	pôo
逌	iû
逍	siau
逍遙	siau-iâu
逍遙法外	siau-iâu-huat-guā
逍遥	siau-iâu
透	thiò
透	thàu
透	thò
透	thòo
透	tòo
透世人	thàu-sì-lâng
透世儂	thàu-sì-lâng
透中晝	thàu-ting-tàu
透中晝	thàu-tiong-tàu
透中晝	thàu-tiong-tàu-
透京城	thàu-kiann-siânn
透人	thàu--lâng
透仔	thàu-á
透假	thàu-ké
透光	thàu-kng
透光目鏡	thàu-kng-ba̍k-kiànn
透入	thàu-ji̍p
透冥	thàu-mê
透冬	thàu-tang
透出來	tòo-tshut-lâi
透圖	tòo-tôo
透壁閂	thàu-piah-long
透大風	thàu-tuā-hong
透天	thàu-thinn
透天个	thàu-thinn-ê
透天兮	thàu-thinn-ê
透天厝	thàu-thinn-tshù
透尾	thàu-bué
透尾	thàu-bé
透尾	thàu-bér
透工	thàu-kang
透年	thàu-nî
透底	thàu-teré
透底	thàu-tué
透底	thàu-té
透底尾	thàu-té-bué
透弄	thàu-lāng
透強強	thàu-kiāng-kiāng
透徹	thàu-thiat
透心	thàu-sim
透心涼	thàu-sim-liâng
透托	thàu-thuh
透抽	thàu-thiu
透抽	thò-thiu
透掌蛇	thàu-tsiúnn-tsuâ
透支	thàu-ki
透支	thàu-tsi
透放	thàu-pàng
透日	thàu-ji̍t
透日	thàu-li̍t
透日晝	thàu-ji̍t-tàu
透早	thàu-tsá
透早五六	thàu-tsá-góo-lak
透早星	thàu-tsá-tshenn
透早透暗	thàu-tsá-thàu-àm
透早透要	thàu-tsá-thàu-iàu
透明	thàu-bîng
透明度	thàu-bîng-tōo
透明度	thò-bîng-tōo
透明漆	thàu-bîng-tshat
透明片	thàu-bîng-phìnn
透明黏布	thàu-bîng-liâm-pòo
透明黏布	thò-bîng-liâm-pòo
透晝	thàu-tàu
透晡	thàu-poo
透暗	thàu-àm
透暝	thàu-mê
透暝	thàu-mî
透机	thàu-ki
透機	thàu-ki
透歹個	thàu-pháinn-ê
透歹的	thàu-pháinn-ê
透氣	thàu-khuì
透氣	thàu-khì
透水	thàu-tsuí
透水	tòo-tsuí
透水聲	thàu-tsuí-siann
透流	thàu-lâu
透清	thàu-tshing
透港	thàu-káng
透湳	thàu-lām
透漏	thàu-lāu
透澈	thàu-thiat
透濫	thàu-lām
透濫的	thàu-lām--ê
透甲鑽	thàu-kah-tsǹg
透畫	tòo-uē
透直	thàu-ti̍t
透砧	thàu-tiam
透種	thàu-tsíng
透種仔	thàu-tsíng-á
透紅	thàu-âng
透紙	tòo-tsuá
透肌	thàu-ki
透腳青	thàu-kha-tshenn
透腳青	thàu-kha-tshinn
透落雨	thàu-lo̍h-hōo
透薄	thàu-po̍h
透行	thàu-kiânn
透行	thàu-tsuā
透視	thàu-sī
透視法	thàu-sī-huat
透視畫法	thàu-sī uē-huat
透視畫法	thàu-sī uī-huat
透身	thàu-sin
透身大汗	thàu-sin-tuā-kuānn
透車	thàu-tshia
透軒	thàu-hian
透透	thàu-thàu
透逝車	thàu-tsuā-tshia
透過	thàu--kuè
透過	thàu-kuè
透過	thàu-kè
透過	thàu-kèr
透雨	thàu-hōo
透雨	thàu-hǒo
透露	thàu-lōo
透露出	thàu-lōo-tshut
透風	thàu-hong
透風雨	thàu-hong-hōo
透鬢鬍	thàu-pìn-hôo
逐	giok
逐	jik
逐	jiok
逐	jip
逐	liok
逐	lip
逐	ta̍k
逐	tia̍k
逐	tio̍k
逐	tsip
逐一	tio̍k-it
逐三頓	ta̍k-sann-tǹg
逐不時	ta̍k-put-sî
逐个	ta̍k ê
逐个人	ta̍k-ê-lâng
逐人	ta̍k-lâng
逐件	tio̍k-kiānn
逐位	ta̍k-uī
逐位走	ta̍k-uī-tsáu
逐個	ta̍k-ê
逐個月	ta̍k-kò-gue̍h
逐個月	ta̍k-kóo-gue̍h
逐冬	ta̍k-tang
逐冬	tio̍k-tang
逐叢	ta̍k-tsâng
逐回	tio̍k-huê
逐國	ta̍k-kok
逐地	ta̍k-tè
逐塊	ta̍k-tè
逐家	ta̍k-ke
逐家好	ta̍k-ke-hó
逐工	ta̍k-kang
逐年	ta̍k-nî
逐所在	ta̍k-sóo-tsāi
逐手	tia̍k-tshiú
逐搭	ta̍k-tah
逐擺	ta̍k-pái
逐日	ta̍k-ji̍t
逐日	ta̍k-li̍t
逐日	tio̍k-ji̍t
逐時	ta̍k-sî
逐暗	ta̍k-àm
逐月	ta̍k-gue̍h
逐月	tio̍k-gua̍t
逐條	ta̍k-tiâu
逐條路	ta̍k-tiâu-lōo
逐次	ta̍k-tshù
逐次	tio̍k-tshù
逐禮拜	ta̍k-lé-pài
逐種	ta̍k-tsíng
逐色	ta̍k-sik
逐逐	ta̍uh-ta̍uh
逐逐	tio̍k-tio̍k
逐逐仔	ta̍uh-ta̍uh-á
逐過	ta̍k-kuè
逐項	ta̍k hāng
逐項逐款	ta̍k-hāng-ta̍k-khuán
逑	kiû
逓	tuē
途	tôo
途中	tôo-tiong
途徑	tôo-kìng
途窮	tôo-kiông
途經	tôo-king
逕	kìng
逖	ti̍k
逗	tiō
逗	tāu
逗	tē
逗	tēr
逗	tōo
逗無閒	tàu-bô-îng
逗鬧熱	tàu-lāu-jia̍t
逗鬧熱	tàu-lāu-lia̍t
逗點	tuì-tiám
逗點	tōo-tiám
這	gān
這	tse
這	tsia
這	tsik
這	tsit
這	tsiâ
這	tsiô
這	tsé
這	tsí
這下	tsit-ē
這世	tsit-sì
這世人	tsit-sì-lâng
這世人	tsit-sì-lông
這世儂	tsit-sì-lâng
這个	tsit ê
這个物件	tsit-ê-mi̍h-kiānn
這久	tsit-kú
這人	tsé-lâng
這位	tsit-uī
這個	tsit-le
這個	tsit-ê
這兜	tsí-tau
這加問的	tse-ke-mn̄g--ê
這呢	tsiah-nī
這嘛	tsit-má
這圈	tsit-khian
這字	tsit-jī
這帶	tsit-tè
這幾年	tsit-kuí-nî
這幾日	tsit-kuí-ji̍t
這庀仔	tsit-phí-á
這後身	tsit-āu-sin
這所在	tsit-sóo-tsāi
這搭	tsit-tah
這擺	tsit-pái
這改	tsit-kái
這斗	tsit-táu
這斗掰著	tsit-táu-pué-tio̍h
這旁	tsit-pîng
這日	tsit-ji̍t
這是	tse-sī
這是啥物	tse-sī-siánn-mi̍h
這是阮兜	tse-sī-gún-tau
這時	tsiah-sî
這時	tsit-sî
這時	tsiàng-sî
這時陣	tsit-sî-tsūn
這暫仔	tsit-tsām-á
這樣	tsit iōnn
這樣	tsit iūnn
這樣	tsit iǔnn
這樣	tsé-iūnn
這款	tsit khuán
這款人	tsit-khuán-lâng
這氣	tsit-khuì
這爾仔	tsiah-nī-á
這生	tsit-sing
這番	tsit-huan
這當時	tsit-tong-sî
這當陣	tsit-tang-tsūn
這碼	tsit-má
這種	tsit tsióng
這種跤數	tsit-tsióng-kha-siàu
這站	tsit-tsām
這站仔	tsit-tsām-á
這站時	tsit-tsām-sî
這箍	tsit-khoo
這缽	tsit-puah
這聲	tsit-siann
這股	tsit-kóo
這般	tsit-puann
這般這般	tse-puann-tse-puann
這號	tsit-hō
這號	tsit-hōr
這號	tsit-hǒ
這號	tsit-lō
這號物	tsit-hō-mi̍h
這跡	tsit-jiah
這跡	tsit-liah
這路尾	tsit-lōo-bué
這路尾	tsit-lǒo-bué
這路尾	tsit-lǒo-bé
這路尾	tsit-lǒo-bér
這輒	tsit-tiap
這過	tsit-kuè
這過	tsit-kè
這過	tsit-kèr
這遭	tsí-tso
這陣	tsit tsūn
這陣仔	tsit-tsūn-á
這霎	tsit-tia̍p
這馬	tsit-má
這馬幾點	tsit-má-kuí-tiám
這麼	tse-mā
這點仔	tsit-tiám-á
這齒	tsit-khí
通	thang
通	thong
通	thàng
通	tháu
通	thōng
通世界	thong-sè-kài
通世間	thong-sè-kan
通事	thong-sū
通人	thong-lâng
通人知	thong-lâng-tsai
通令	thong-līng
通例	thong-lē
通便	thong-piān
通俗	thong-sio̍k
通俗化	thong-sio̍k-huà
通俗文學	thong-sio̍k-bûn-ha̍k
通信	thong-sìn
通信局	thong-sìn-kio̍k
通信錄	thong-sìn-lo̍k
通傳會	thong-thuân-huē
通僥疑	thang-giâu-gî
通光	thang-kng
通光	thang-kuinn
通共	thong-kiōng
通分	thong-hun
通判	thong-phuànn
通則	thong-tsik
通力	thong-li̍k
通力合作	thong-li̍k-ha̍p-tsok
通勤	thong-khîn
通勤	thong-khîrn
通勤	thong-khûn
通化	thong-huà
通參考	thang-tsham-khó
通口供	thong-kháu-king
通史	thong-sú
通同	thong-tông
通告	thong-kò
通告書	thong-kò-su
通和	thong-hô
通商	thong-siong
通商條約	thong-siong-tiâu-iok
通四界	thong-sì-kuè
通四界	thong-sì-kè
通國	thong-kok
通報	thong-pò
通報	thong-pòr
通夜	thong-iā
通天	thong-thinn
通天下	thong-thian-hā
通天下	thong-thinn-ē
通天冠	thong-thian-kuan
通天教主	thong-thian-kàu-tsú
通天曉	thong-thian-hiáu
通套	thong-thò
通套話	thong-thò-uē
通奸	thong-kan
通好	thang-hó
通好	thang-hór
通姦	thong-kan
通婚	thong-hun
通學	thong-ha̍k
通學	thong-o̍h
通學生	thong-ha̍k-sing
通宵	thong-siau
通宵燭	thong-siau-tsik
通家	thong-ke
通寶	thong-pó
通寶錢	thong-pó-tsînn
通尻川	thong-kha-tshng
通尾	thàng-bé
通尿	thong-jiō
通尿管	thong-jiō-kuán
通巷	thong-hāng
通常	thong-siâng
通常	thong-siông
通年	thong-nî
通庄	thong-tsng
通座	thong-tsō
通弊	thong-pè
通往	thong-óng
通徹	thong-thiat
通心	thàng-sim
通心麵	thong-sim-mī
通性	thong-sìng
通情	thong-tsîng
通懷仔	thong-kuî-á
通戶櫃	thong-hōo-kuī
通才	thong-tsâi
通批	thong-phe
通批	thong-phue
通揚	thong-iông
通敁	thong-tháu
通敨	thong-tháu
通敵	thong-ti̍k
通族	thong-tso̍k
通明	thong-bîng
通晃	thang-hông
通晃	thâng-hông
通暝	thong-mê
通曉	thong-hiáu
通書	thong-si
通書	thong-sir
通書	thong-su
通書	thong-tsir
通書	thong-tsu
通桶	thong-tháng
通梁	thong-niû
通楹	thong-ênn
通樑	thong-niû
通權達變	thong-kuân-ta̍t-piàn
通氣	thong-khì
通氣	tháu-khì
通氣貼布	thang-khì-tah-pòo
通水	thong-tsuí
通水路	thong-tsuí-lōo
通流	thong-liû
通消息	thong-siau-sit
通無	thong-bô
通牒	thong-tia̍p
通用	thong-iōng
通用	thong-īng
通用門	thong-iōng-bûn
通番	thong-huan
通疏	thang-lang
通病	thong-pēnn
通盤	thong-puânn
通盤考慮	thong-puânn-khó-lī
通盤計畫	thong-puânn-kè-uē
通知	thang-tsai
通知	thong-ti
通知單	thong-ti-tuann
通知書	thong-ti-su
通稱	thong-tshing
通竅	thong-khiàu
通篇	thong-phinn
通紅	thong-âng
通緝	thong-tship
通緝	thong-tsi̍p
通考	thong-khó
通腸	thong-tn̂g
通興	thong-hing
通航	thong-hâng
通草	thong-tshó
通菜	thong-tshài
通蓋	thong-kài
通融	thong-hiông
通融	thong-iông
通行	thong-hîng
通行權	thong-hîng-kuân
通街	thong-ke
通街	thong-kue
通袖	khong-siū
通袖	thong-siū
通解	thong-tháu
通訊	thong-sìn
通訊兵	thong-sìn-ping
通訊員	thong-sìn-uân
通訊工具	thong-sìn-kang-khū
通訊工具	thong-sìn-kang-kū
通訊設施	thong-sìn-siat-si
通話	thong-uē
通詳	thong-siông
通謀	thong-biô
通謀	thong-bôo
通謀	thong-môo
通講	thang-kóng
通譯	thong-i̍k
通讚	thong-tsàn
通貨	thong-huè
通貨冗剩	thong-huè-liōng-siōng
通貨膨脹	thong-huè phòng-tiòng
通貨膨脹	thong-huè-phîng-tiòng
通貨膨脹	thong-huè-phòng-tiùnn
通貨膨脹	thong-hè-phòng-tiòng
通貨膨脹	thong-hònn-phòng-tiòng
通賬	thong-tiùnn
通起來	thong--khí--lâi
通路	thong-lōo
通路櫃	thong-lōo-kuī
通身	thong-sin
通身軀	thong-sin-khu
通車	thong-tshia
通透	thong-thàu
通通	thong-thong
通通	thàng-thàng
通通	tháu-tháu
通連	thong-liân
通運	thong-ūn
通運公司	thong-ūn-kong-si
通過	thong-kuè
通過	thong-kè
通過	thong-kèr
通過	thàng--kuè
通過	thàng--kè
通過	thàng-kè
通過議案	thong-kuè-gī-àn
通達	thong-ta̍t
通金紙	thong-kim-tsuá
通關	thong-kuan
通關散	thong-kuan-sàn
通關竅	thong-kuan-khiàu
通電	thong-tiān
通電話	thong-tiān-uē
通霄	thong-siau
