tl,hanzi,frequency,poj,tl_num,poj_num,tl_notone,poj_notone,tl_abbrev,poj_abbrev,itaigi
nî-siù,年獸,25,nî-siù,ni5siu3,ni5siu3,nisiu,nisiu,ns,ns,True
liân-khin,年輕,25,liân-khin,lian5khin,lian5khin,liankhin,liankhin,lk,lk,True
kàn-tǹg,幹當,25,kàn-tǹg,kan3tng3,kan3tng3,kantng,kantng,kt,kt,True
iù-lú,幼女,25,iù-lú,iu3lu2,iu3lu2,iulu,iulu,il,il,True
iù-ki,幼妓,25,iù-ki,iu3ki,iu3ki,iuki,iuki,ik,ik,True
iù-kang,幼工,25,iù-kang,iu3kang,iu3kang,iukang,iukang,ik,ik,True
iù-kioh,幼腳,25,iù-kioh,iu3kioh,iu3kioh,iukioh,iukioh,ik,ik,True
iù-khí,幼齒,25,iù-khí,iu3khi2,iu3khi2,iukhi,iukhi,ik,ik,True
iu-phû,幽浮,25,iu-phû,iuphu5,iuphu5,iuphu,iuphu,ip,ip,True
kuí-ê,幾个,25,kúi-ê,kui2e5,kui2e5,kuie,kuie,ke,ke,True
kuí-nî,幾年,25,kúi-nî,kui2ni5,kui2ni5,kuini,kuini,kn,kn,True
kuí-huan,幾番,25,kúi-hoan,kui2huan,kui2hoan,kuihuan,kuihoan,kh,kh,True
kuí-lō,幾若,25,kúi-lō,kui2lo7,kui2lo7,kuilo,kuilo,kl,kl,True
kuí-hō,幾號,25,kúi-hō,kui2ho7,kui2ho7,kuiho,kuiho,kh,kh,True
kuí-tiám,幾點,25,kúi-tiám,kui2tiam2,kui2tiam2,kuitiam,kuitiam,kt,kt,True
tshn̂g-té,床底,25,chhn̂g-té,tshng5te2,chhng5te2,tshngte,chhngte,tt,ct,True
sī-tuā,序大,25,sī-tōa,si7tua7,si7toa7,situa,sitoa,st,st,True
té-tì,底蒂,25,té-tì,te2ti3,te2ti3,teti,teti,tt,tt,True
té-khòo,底褲,25,té-khò͘,te2khoo3,te2khoo3,tekhoo,tekhoo,tk,tk,True
tiàm-thâu,店頭,25,tiàm-thâu,tiam3thau5,tiam3thau5,tiamthau,tiamthau,tt,tt,True
hú-gio̍k,府玉,25,hú-gio̍k,hu2giok8,hu2giok8,hugiok,hugiok,hg,hg,True
tōo-tsiam,度針,25,tō͘-chiam,too7tsiam,too7chiam,tootsiam,toochiam,tt,tc,True
sù-bîn,庶民,25,sù-bîn,su3bin5,su3bin5,subin,subin,sb,sb,True
khong-hi,康熙,25,khong-hi,khonghi,khonghi,khonghi,khonghi,kh,kh,True
ē-mn̂g,廈門,25,ē-mn̂g,e7mng5,e7mng5,emng,emng,em,em,True
ìm-hua,廕化,25,ìm-hoa,im3hua,im3hoa,imhua,imhoa,ih,ih,True
ìm-hué,廕火,25,ìm-hóe,im3hue2,im3hoe2,imhue,imhoe,ih,ih,True
ìm-hé,廕火,25,ìm-hé,im3he2,im3he2,imhe,imhe,ih,ih,True
ìm-hér,廕火,25,ìm-hér,im3her2,im3her2,imher,imher,ih,ih,True
liāu-tsùn,廖峻,25,liāu-chùn,liau7tsun3,liau7chun3,liautsun,liauchun,lt,lc,True
tôo-tsí,廚子,25,tô͘-chí,too5tsi2,too5chi2,tootsi,toochi,tt,tc,True
biō-kong,廟公,25,biō-kong,bio7kong,bio7kong,biokong,biokong,bk,bk,True
biō-tiânn,廟埕,25,biō-tiâⁿ,bio7tiann5,bio7tiann5,biotiann,biotiann,bt,bt,True
biō-sī,廟寺,25,biō-sī,bio7si7,bio7si7,biosi,biosi,bs,bs,True
huè-tuī,廢墜,25,hòe-tūi,hue3tui7,hoe3tui7,huetui,hoetui,ht,ht,True
huì-tuī,廢墜,25,hùi-tūi,hui3tui7,hui3tui7,huitui,huitui,ht,ht,True
huì-bûn,廢文,25,hùi-bûn,hui3bun5,hui3bun5,huibun,huibun,hb,hb,True
kńg-tshiu,廣州,25,kńg-chhiu,kng2tshiu,kng2chhiu,kngtshiu,kngchhiu,kt,kc,True
kóng-pò,廣播,25,kóng-pò,kong2po3,kong2po3,kongpo,kongpo,kp,kp,True
kńg-tang,廣東,25,kńg-tang,kng2tang,kng2tang,kngtang,kngtang,kt,kt,True
kóng-hing,廣興,25,kóng-heng,kong2hing,kong2heng,konghing,kongheng,kh,kh,True
iân-tshiân,延延,25,iân-chhiân,ian5tshian5,ian5chhian5,iantshian,ianchhian,it,ic,True
iân-pit,延畢,25,iân-pit,ian5pit,ian5pit,ianpit,ianpit,ip,ip,True
iân-náu,延腦,25,iân-náu,ian5nau2,ian5nau2,iannau,iannau,in,in,True
kiàn-kóo,建古,25,kiàn-kó͘,kian3koo2,kian3koo2,kiankoo,kiankoo,kk,kk,True
kiàn-lîng,建寧,25,kiàn-lêng,kian3ling5,kian3leng5,kianling,kianleng,kl,kl,True
kiàn-tik,建德,25,kiàn-tek,kian3tik,kian3tek,kiantik,kiantek,kt,kt,True
kiàn-au,建甌,25,kiàn-au,kian3au,kian3au,kianau,kianau,ka,ka,True
kiàn-iông,建陽,25,kiàn-iông,kian3iong5,kian3iong5,kianiong,kianiong,ki,ki,True
lōng-tsénn,弄井,25,lōng-chéⁿ,long7tsenn2,long7chenn2,longtsenn,longchenn,lt,lc,True
lōng-tsínn,弄井,25,lōng-chíⁿ,long7tsinn2,long7chinn2,longtsinn,longchinn,lt,lc,True
lāng-gīn,弄猌,25,lāng-gīn,lang7gin7,lang7gin7,langgin,langgin,lg,lg,True
lāng-sai,弄獅,25,lāng-sai,lang7sai,lang7sai,langsai,langsai,ls,ls,True
lāng-sîn,弄臣,25,lāng-sîn,lang7sin5,lang7sin5,langsin,langsin,ls,ls,True
lāng-tsi̍h,弄舌,25,lāng-chi̍h,lang7tsih8,lang7chih8,langtsih,langchih,lt,lc,True
lāng-hue,弄花,25,lāng-hoe,lang7hue,lang7hoe,langhue,langhoe,lh,lh,True
king-tsìnn,弓箭,25,keng-chìⁿ,kingtsinn3,kengchinn3,kingtsinn,kengchinn,kt,kc,True
ia̋n-jín,引擎,25,iăn-jín,ianjin2,ian9jin2,ianjin,ianjin,ij,ij,True
iân-jín,引擎,25,iân-jín,ian5jin2,ian5jin2,ianjin,ianjin,ij,ij,True
ín-khìng,引磬,25,ín-khèng,in2khing3,in2kheng3,inkhing,inkheng,ik,ik,True
ín-iú,引誘,25,ín-iú,in2iu2,in2iu2,iniu,iniu,ii,ii,True
ín-tshuā,引𤆬,25,ín-chhōa,in2tshua7,in2chhoa7,intshua,inchhoa,it,ic,True
hut-sòo,弗素,25,hut-sò͘,hutsoo3,hutsoo3,hutsoo,hutsoo,hs,hs,True
tionn-tî,張持,25,tioⁿ-tî,tionnti5,tionnti5,tionnti,tionnti,tt,tt,True
tiunn-tî,張持,25,tiuⁿ-tî,tiunnti5,tiunnti5,tiunnti,tiunnti,tt,tt,True
kiông-kan,強姦,25,kiông-kan,kiong5kan,kiong5kan,kiongkan,kiongkan,kk,kk,True
kiông-tsú,強子,25,kiông-chú,kiong5tsu2,kiong5chu2,kiongtsu,kiongchu,kt,kc,True
tân-hi̍k,彈劾,25,tân-he̍k,tan5hik8,tan5hek8,tanhik,tanhek,th,th,True
tân-hāi,彈劾,25,tân-hāi,tan5hai7,tan5hai7,tanhai,tanhai,th,th,True
tuânn-tiāu,彈掉,25,tôaⁿ-tiāu,tuann5tiau7,toann5tiau7,tuanntiau,toanntiau,tt,tt,True
tshái-kuàn,彩劵,25,chhái-koàn,tshai2kuan3,chhai2koan3,tshaikuan,chhaikoan,tk,ck,True
tshái-uē,彩畫,25,chhái-ōe,tshai2ue7,chhai2oe7,tshaiue,chhaioe,tu,co,True
tshái-hûn,彩雲,25,chhái-hûn,tshai2hun5,chhai2hun5,tshaihun,chhaihun,th,ch,True
tshái-hê,彩霞,25,chhái-hê,tshai2he5,chhai2he5,tshaihe,chhaihe,th,ch,True
tsiang-huà,彰化,25,chiang-hòa,tsianghua3,chianghoa3,tsianghua,chianghoa,th,ch,True
iánn-siōng,影像,25,iáⁿ-siōng,iann2siong7,iann2siong7,iannsiong,iannsiong,is,is,True
iánn-tè,影帝,25,iáⁿ-tè,iann2te3,iann2te3,iannte,iannte,it,it,True
iánn-sìn,影訊,25,iáⁿ-sìn,iann2sin3,iann2sin3,iannsin,iannsin,is,is,True
ia̍h-tiûnn,役場,25,ia̍h-tiûⁿ,iah8tiunn5,iah8tiunn5,iahtiunn,iahtiunn,it,it,True
hit-kú,彼久,25,hit-kú,hitku2,hitku2,hitku,hitku,hk,hk,True
hit-jī,彼字,25,hit-jī,hitji7,hitji7,hitji,hitji,hj,hj,True
hit-àm,彼暗,25,hit-àm,hitam3,hitam3,hitam,hitam,ha,ha,True
hit-tsūn,彼陣,25,hit-chūn,hittsun7,hitchun7,hittsun,hitchun,ht,hc,True
hit-thâu,彼頭,25,hit-thâu,hitthau5,hitthau5,hitthau,hitthau,ht,ht,True
óng-huê,往回,25,óng-hôe,ong2hue5,ong2hoe5,onghue,onghoe,oh,oh,True
óng-hê,往回,25,óng-hê,ong2he5,ong2he5,onghe,onghe,oh,oh,True
óng-tsín,往診,25,óng-chín,ong2tsin2,ong2chin2,ongtsin,ongchin,ot,oc,True
lu̍t-huat,律法,25,lu̍t-hoat,lut8huat,lut8hoat,luthuat,luthoat,lh,lh,True
lu̍t-si,律詩,25,lu̍t-si,lut8si,lut8si,lutsi,lutsi,ls,ls,True
āu-ā,後也,25,āu-ā,au7a7,au7a7,aua,aua,aa,aa,True
āu-á,後仔,25,āu-á,au7a2,au7a2,aua,aua,aa,aa,True
āu-tāi,後代,25,āu-tāi,au7tai7,au7tai7,autai,autai,at,at,True
āu-lâi,後來,25,āu-lâi,au7lai5,au7lai5,aulai,aulai,al,al,True
āu-khok,後擴,25,āu-khok,au7khok,au7khok,aukhok,aukhok,ak,ak,True
āu-táu,後斗,25,āu-táu,au7tau2,au7tau2,autau,autau,at,at,True
āu-tháng,後桶,25,āu-tháng,au7thang2,au7thang2,authang,authang,at,at,True
au-bú,後母,25,au-bú,aubu2,aubu2,aubu,aubu,ab,ab,True
āu-pîng,後爿,25,āu-pêng,au7ping5,au7peng5,auping,aupeng,ap,ap,True
āu-liú,後紐,25,āu-liú,au7liu2,au7liu2,auliu,auliu,al,al,True
āu-tsuā,後逝,25,āu-chōa,au7tsua7,au7choa7,autsua,auchoa,at,ac,True
āu-piàn,後遍,25,āu-piàn,au7pian3,au7pian3,aupian,aupian,ap,ap,True
āu-tsa̍h,後閘,25,āu-cha̍h,au7tsah8,au7chah8,autsah,auchah,at,ac,True
āu-bīn,後面,25,āu-bīn,au7bin7,au7bin7,aubin,aubin,ab,ab,True
āu-ia̍h,後驛,25,āu-ia̍h,au7iah8,au7iah8,auiah,auiah,ai,ai,True
tit-tshú,得取,25,tit-chhú,tittshu2,titchhu2,tittshu,titchhu,tt,tc,True
tit-tiānn,得定,25,tit-tiāⁿ,tittiann7,tittiann7,tittiann,tittiann,tt,tt,True
tik-tio̍h,得著,25,tek-tio̍h,tiktioh8,tektioh8,tiktioh,tektioh,tt,tt,True
suá-tshù,徙厝,25,sóa-chhù,sua2tshu3,soa2chhu3,suatshu,soachhu,st,sc,True
suá-kang,徙工,25,sóa-kang,sua2kang,soa2kang,suakang,soakang,sk,sk,True
khiā-tī,徛佇,25,khiā-tī,khia7ti7,khia7ti7,khiati,khiati,kt,kt,True
khiā-nn̄g,徛卵,25,khiā-nn̄g,khia7nng7,khia7nng7,khianng,khianng,kn,kn,True
khiā-miâ,徛名,25,khiā-miâ,khia7mia5,khia7mia5,khiamia,khiamia,km,km,True
khiā-leh,徛咧,25,khiā-leh,khia7leh,khia7leh,khialeh,khialeh,kl,kl,True
khiā-sàu,徛哨,25,khiā-sàu,khia7sau3,khia7sau3,khiasau,khiasau,ks,ks,True
khiā-piah,徛壁,25,khiā-piah,khia7piah,khia7piah,khiapiah,khiapiah,kp,kp,True
khiā-kenn,徛更,25,khiā-keⁿ,khia7kenn,khia7kenn,khiakenn,khiakenn,kk,kk,True
khiā-kê,徛格,25,khiā-kê,khia7ke5,khia7ke5,khiake,khiake,kk,kk,True
khiā-pue,徛桮,25,khiā-poe,khia7pue,khia7poe,khiapue,khiapoe,kp,kp,True
khiā-khîm,徛琴,25,khiā-khîm,khia7khim5,khia7khim5,khiakhim,khiakhim,kk,kk,True
khiā-kha,徛跤,25,khiā-kha,khia7kha,khia7kha,khiakha,khiakha,kk,kk,True
khiā-tiàm,徛踮,25,khiā-tiàm,khia7tiam3,khia7tiam3,khiatiam,khiatiam,kt,kt,True
khiā-tàm,徛踮,25,khiā-tàm,khia7tam3,khia7tam3,khiatam,khiatam,kt,kt,True
khiā-hia,徛遐,25,khiā-hia,khia7hia,khia7hia,khiahia,khiahia,kh,kh,True
khiā-tsia,徛遮,25,khiā-chia,khia7tsia,khia7chia,khiatsia,khiachia,kt,kc,True
khiā-tshí,徛鼠,25,khiā-chhí,khia7tshi2,khia7chhi2,khiatshi,khiachhi,kt,kc,True
ho̍k-tsín,復振,25,ho̍k-chín,hok8tsin2,hok8chin2,hoktsin,hokchin,ht,hc,True
ho̍k-hua̍t,復活,25,ho̍k-hoa̍t,hok8huat8,hok8hoat8,hokhuat,hokhoat,hh,hh,True
ho̍k-io̍k,復育,25,ho̍k-io̍k,hok8iok8,hok8iok8,hokiok,hokiok,hi,hi,True
bî-hun,微分,25,bî-hun,bi5hun,bi5hun,bihun,bihun,bh,bh,True
bî-tshòng,微創,25,bî-chhòng,bi5tshong3,bi5chhong3,bitshong,bichhong,bt,bc,True
bî-luán,微軟,25,bî-loán,bi5luan2,bi5loan2,biluan,biloan,bl,bl,True
bî-nńg,微軟,25,bî-nńg,bi5nng2,bi5nng2,binng,binng,bn,bn,True
tik-huà,德化,25,tek-hòa,tikhua3,tekhoa3,tikhua,tekhoa,th,th,True
tik-tshing,德清,25,tek-chheng,tiktshing,tekchheng,tiktshing,tekchheng,tt,tc,True
tik-hīng,德行,25,tek-hēng,tikhing7,tekheng7,tikhing,tekheng,th,th,True
tik-gí,德語,25,tek-gí,tikgi2,tekgi2,tikgi,tekgi,tg,tg,True
tik-gú,德語,25,tek-gú,tikgu2,tekgu2,tikgu,tekgu,tg,tg,True
thiat-lí,徹理,25,thiat-lí,thiatli2,thiatli2,thiatli,thiatli,tl,tl,True
khiàu-tiāu,徼兆,25,khiàu-tiāu,khiau3tiau7,khiau3tiau7,khiautiau,khiautiau,kt,kt,True
sim-á,心仔,25,sim-á,sima2,sima2,sima,sima,sa,sa,True
sim-lāi,心內,25,sim-lāi,simlai7,simlai7,simlai,simlai,sl,sl,True
sim-li̍k,心力,25,sim-le̍k,simlik8,simlek8,simlik,simlek,sl,sl,True
sim-tshuì,心碎,25,sim-chhùi,simtshui3,simchhui3,simtshui,simchhui,st,sc,True
sim-kuann,心肝,25,sim-koaⁿ,simkuann,simkoann,simkuann,simkoann,sk,sk,True
sim-kiann,心驚,25,sim-kiaⁿ,simkiann,simkiann,simkiann,simkiann,sk,sk,True
pit-sûn,必巡,25,pit-sûn,pitsun5,pitsun5,pitsun,pitsun,ps,ps,True
pit-tsà,必祚,25,pit-chà,pittsa3,pitcha3,pittsa,pitcha,pt,pc,True
pit-tsah,必紮,25,pit-chah,pittsah,pitchah,pittsah,pitchah,pt,pc,True
lún-jiō,忍尿,25,lún-jiō,lun2jio7,lun2jio7,lunjio,lunjio,lj,lj,True
thiám-thâu,忝頭,25,thiám-thâu,thiam2thau5,thiam2thau5,thiamthau,thiamthau,tt,tt,True
khuài-tshú,快取,25,khoài-chhú,khuai3tshu2,khoai3chhu2,khuaitshu,khoaichhu,kt,kc,True
khuìnn-ua̍h,快活,25,khùiⁿ-oa̍h,khuinn3uah8,khuinn3oah8,khuinnuah,khuinnoah,ku,ko,True
khuài-thai,快篩,25,khoài-thai,khuai3thai,khoai3thai,khuaithai,khoaithai,kt,kt,True
khuài-liông,快龍,25,khoài-liông,khuai3liong5,khoai3liong5,khuailiong,khoailiong,kl,kl,True
liām-si,念詩,25,liām-si,liam7si,liam7si,liamsi,liamsi,ls,ls,True
ǹg-tǹg,怏頓,25,ǹg-tǹg,ng3tng3,ng3tng3,ngtng,ngtng,nt,nt,True
nōo-tshing,怒青,25,nō͘-chheng,noo7tshing,noo7chheng,nootshing,noochheng,nt,nc,True
su-bîng,思明,25,su-bêng,subing5,subeng5,subing,subeng,sb,sb,True
su-î,思維,25,su-î,sui5,sui5,sui,sui,si,si,True
kip-sò,急躁,25,kip-sò,kipso3,kipso3,kipso,kipso,ks,ks,True
sìng-tshim,性侵,25,sèng-chhim,sing3tshim,seng3chhim,singtshim,sengchhim,st,sc,True
sìng-tē,性地,25,sèng-tē,sing3te7,seng3te7,singte,sengte,st,st,True
sìng-pîng,性平,25,sèng-pêng,sing3ping5,seng3peng5,singping,sengpeng,sp,sp,True
sìng-io̍k,性慾,25,sèng-io̍k,sing3iok8,seng3iok8,singiok,sengiok,si,si,True
kuài-kî,怪奇,25,koài-kî,kuai3ki5,koai3ki5,kuaiki,koaiki,kk,kk,True
kuài-kha,怪跤,25,koài-kha,kuai3kha,koai3kha,kuaikha,koaikha,kk,kk,True
lín-pē,恁爸,25,lín-pē,lin2pe7,lin2pe7,linpe,linpe,lp,lp,True
hîng-tīng,恆定,25,hêng-tēng,hing5ting7,heng5teng7,hingting,hengteng,ht,ht,True
hîng-siông,恆常,25,hêng-siông,hing5siong5,heng5siong5,hingsiong,hengsiong,hs,hs,True
tiām-tiām,恬恬,25,tiām-tiām,tiam7tiam7,tiam7tiam7,tiamtiam,tiamtiam,tt,tt,True
tiām-iâm,恬鹽,25,tiām-iâm,tiam7iam5,tiam7iam5,tiamiam,tiamiam,ti,ti,True
būn-pn̄g,悶飯,25,būn-pn̄g,bun7png7,bun7png7,bunpng,bunpng,bp,bp,True
tshi-tshám,悽慘,25,chhi-chhám,tshitsham2,chhichham2,tshitsham,chhichham,tt,cc,True
khong-khong,悾悾,25,khong-khong,khongkhong,khongkhong,khongkhong,khongkhong,kk,kk,True
khong-khám,悾歁,25,khong-khám,khongkham2,khongkham2,khongkham,khongkham,kk,kk,True
khong-am,悾闇,25,khong-am,khongam,khongam,khongam,khongam,ka,ka,True
tsîng-phe,情批,25,chêng-phe,tsing5phe,cheng5phe,tsingphe,chengphe,tp,cp,True
tsîng-phue,情批,25,chêng-phoe,tsing5phue,cheng5phoe,tsingphue,chengphoe,tp,cp,True
tsîng-tsho,情操,25,chêng-chho,tsing5tsho,cheng5chho,tsingtsho,chengchho,tt,cc,True
tsîng-sí,情死,25,chêng-sí,tsing5si2,cheng5si2,tsingsi,chengsi,ts,cs,True
hi̍k-tshenn,惑星,25,he̍k-chheⁿ,hik8tshenn,hek8chhenn,hiktshenn,hekchhenn,ht,hc,True
hi̍k-tshinn,惑星,25,he̍k-chhiⁿ,hik8tshinn,hek8chhinn,hiktshinn,hekchhinn,ht,hc,True
sioh-miā,惜命,25,sioh-miā,siohmia7,siohmia7,siohmia,siohmia,sm,sm,True
ok-tshù,惡厝,25,ok-chhù,oktshu3,okchhu3,oktshu,okchhu,ot,oc,True
ok-kiau,惡嬌,25,ok-kiau,okkiau,okkiau,okkiau,okkiau,ok,ok,True
ok-iân,惡緣,25,ok-iân,okian5,okian5,okian,okian,oi,oi,True
ok-tsit,惡質,25,ok-chit,oktsit,okchit,oktsit,okchit,ot,oc,True
siūnn-lí,想你,25,siūⁿ-lí,siunn7li2,siunn7li2,siunnli,siunnli,sl,sl,True
siūnn-sióng,想像,25,siūⁿ-sióng,siunn7siong2,siunn7siong2,siunnsiong,siunnsiong,ss,ss,True
siūnn-tshiāng,想像,25,siūⁿ-chhiāng,siunn7tshiang7,siunn7chhiang7,siunntshiang,siunnchhiang,st,sc,True
siūnn-tshù,想厝,25,siūⁿ-chhù,siunn7tshu3,siunn7chhu3,siunntshu,siunnchhu,st,sc,True
siūnn-beh,想欲,25,siūⁿ-beh,siunn7beh,siunn7beh,siunnbeh,siunnbeh,sb,sb,True
siūnn-bueh,想欲,25,siūⁿ-boeh,siunn7bueh,siunn7boeh,siunnbueh,siunnboeh,sb,sb,True
siūnn-bô,想無,25,siūⁿ-bô,siunn7bo5,siunn7bo5,siunnbo,siunnbo,sb,sb,True
ì-kok,意國,25,ì-kok,i3kok,i3kok,ikok,ikok,ik,ik,True
ì-ki,意基,25,ì-ki,i3ki,i3ki,iki,iki,ik,ik,True
ì-guān,意願,25,ì-goān,i3guan7,i3goan7,iguan,igoan,ig,ig,True
gû-gōng,愚戇,25,gû-gōng,gu5gong7,gu5gong7,gugong,gugong,gg,gg,True
ài-uān,愛媛,25,ài-oān,ai3uan7,ai3oan7,aiuan,aioan,au,ao,True
ài-suí,愛媠,25,ài-súi,ai3sui2,ai3sui2,aisui,aisui,as,as,True
ài-lā,愛抐,25,ài-lā,ai3la7,ai3la7,aila,aila,al,al,True
ài-khùn,愛睏,25,ài-khùn,ai3khun3,ai3khun3,aikhun,aikhun,ak,ak,True
ài-ti,愛知,25,ài-ti,ai3ti,ai3ti,aiti,aiti,at,at,True
ài-âng,愛紅,25,ài-âng,ai3ang5,ai3ang5,aiang,aiang,aa,aa,True
ài-tsènn,愛諍,25,ài-chèⁿ,ai3tsenn3,ai3chenn3,aitsenn,aichenn,at,ac,True
ài-tsìnn,愛諍,25,ài-chìⁿ,ai3tsinn3,ai3chinn3,aitsinn,aichinn,at,ac,True
kám-mōo,感冒,25,kám-mō͘,kam2moo7,kam2moo7,kammoo,kammoo,km,km,True
kám-líng,感冷,25,kám-léng,kam2ling2,kam2leng2,kamling,kamleng,kl,kl,True
kám-un,感恩,25,kám-un,kam2un,kam2un,kamun,kamun,ku,ku,True
kám-kak,感覺,25,kám-kak,kam2kak,kam2kak,kamkak,kamkak,kk,kk,True
kám-siâ,感邪,25,kám-siâ,kam2sia5,kam2sia5,kamsia,kamsia,ks,ks,True
gāng-ba̍k,愣目,25,gāng-ba̍k,gang7bak8,gang7bak8,gangbak,gangbak,gb,gb,True
gāng-lōo,愣路,25,gāng-lō͘,gang7loo7,gang7loo7,gangloo,gangloo,gl,gl,True
gāng-bīn,愣面,25,gāng-bīn,gang7bin7,gang7bin7,gangbin,gangbin,gb,gb,True
tsû-lī,慈利,25,chû-lī,tsu5li7,chu5li7,tsuli,chuli,tl,cl,True
tsû-bó,慈母,25,chû-bó,tsu5bo2,chu5bo2,tsubo,chubo,tb,cb,True
tsû-khe,慈谿,25,chû-khe,tsu5khe,chu5khe,tsukhe,chukhe,tk,ck,True
tso-sim,慒心,25,cho-sim,tsosim,chosim,tsosim,chosim,ts,cs,True
tshám-tsheh,慘慼,25,chhám-chheh,tsham2tsheh,chham2chheh,tshamtsheh,chhamchheh,tt,cc,True
tshám-tshueh,慘慼,25,chhám-chhoeh,tsham2tshueh,chham2chhoeh,tshamtshueh,chhamchhoeh,tt,cc,True
tshâm-khuì,慚愧,25,chhâm-khùi,tsham5khui3,chham5khui3,tshamkhui,chhamkhui,tk,ck,True
bān-tsáu,慢走,25,bān-cháu,ban7tsau2,ban7chau2,bantsau,banchau,bt,bc,True
bān-sô,慢趖,25,bān-sô,ban7so5,ban7so5,banso,banso,bs,bs,True
bān-tshia,慢車,25,bān-chhia,ban7tshia,ban7chhia,bantshia,banchhia,bt,bc,True
bān-tiám,慢點,25,bān-tiám,ban7tiam2,ban7tiam2,bantiam,bantiam,bt,bt,True
kuàn-liān,慣練,25,koàn-liān,kuan3lian7,koan3lian7,kuanlian,koanlian,kl,kl,True
huī-kin,慧根,25,hūi-kin,hui7kin,hui7kin,huikin,huikin,hk,hk,True
khài-thàn,慨嘆,25,khài-thàn,khai3than3,khai3than3,khaithan,khaithan,kt,kt,True
khing-guân,慶元,25,kheng-goân,khingguan5,khenggoan5,khingguan,khenggoan,kg,kg,True
tsheh-sim,慼心,25,chheh-sim,tshehsim,chhehsim,tshehsim,chhehsim,ts,cs,True
iu-lu,憂慮,25,iu-lu,iulu,iulu,iulu,iulu,il,il,True
ìn-bí,應米,25,ìn-bí,in3bi2,in3bi2,inbi,inbi,ib,ib,True
bòng-tánn,懵膽,25,bòng-táⁿ,bong3tann2,bong3tann2,bongtann,bongtann,bt,bt,True
nuā-pū,懶孵,25,nōa-pū,nua7pu7,noa7pu7,nuapu,noapu,np,np,True
lán-si,懶屍,25,lán-si,lan2si,lan2si,lansi,lansi,ls,ls,True
huâi-lôo,懷爐,25,hoâi-lô͘,huai5loo5,hoai5loo5,huailoo,hoailoo,hl,hl,True
kuân-khám,懸坎,25,koân-khám,kuan5kham2,koan5kham2,kuankham,koankham,kk,kk,True
kuân-ap,懸壓,25,koân-ap,kuan5ap,koan5ap,kuanap,koanap,ka,ka,True
kuan-tshiông,懸牆,25,koan-chhiông,kuantshiong5,koanchhiong5,kuantshiong,koanchhiong,kt,kc,True
kuân-ta̍h,懸踏,25,koân-ta̍h,kuan5tah8,koan5tah8,kuantah,koantah,kt,kt,True
gōng-á,戇仔,25,gōng-á,gong7a2,gong7a2,gonga,gonga,ga,ga,True
gōng-tai,戇呆,25,gōng-tai,gong7tai,gong7tai,gongtai,gongtai,gt,gt,True
gōng-gōng,戇戇,25,gōng-gōng,gong7gong7,gong7gong7,gonggong,gonggong,gg,gg,True
gōng-ti̍t,戇直,25,gōng-ti̍t,gong7tit8,gong7tit8,gongtit,gongtit,gt,gt,True
gōng-sîn,戇神,25,gōng-sîn,gong7sin5,gong7sin5,gongsin,gongsin,gs,gs,True
gōng-ti,戇豬,25,gōng-ti,gong7ti,gong7ti,gongti,gongti,gt,gt,True
gōng-sô,戇趖,25,gōng-sô,gong7so5,gong7so5,gongso,gongso,gs,gs,True
gōng-ku,戇龜,25,gōng-ku,gong7ku,gong7ku,gongku,gongku,gk,gk,True
bōo-sut,戊戌,25,bō͘-sut,boo7sut,boo7sut,boosut,boosut,bs,bs,True
tsiânn-tsiânn,成成,25,chiâⁿ-chiâⁿ,tsiann5tsiann5,chiann5chiann5,tsianntsiann,chiannchiann,tt,cc,True
tshiânn-keh,成格,25,chhiâⁿ-keh,tshiann5keh,chhiann5keh,tshiannkeh,chhiannkeh,tk,ck,True
tshiânn-kik,成格,25,chhiâⁿ-kek,tshiann5kik,chhiann5kek,tshiannkik,chhiannkek,tk,ck,True
guá-khì,我去,25,góa-khì,gua2khi3,goa2khi3,guakhi,goakhi,gk,gk,True
guá-beh,我欲,25,góa-beh,gua2beh,goa2beh,guabeh,goabeh,gb,gb,True
guá-tsia,我遮,25,góa-chia,gua2tsia,goa2chia,guatsia,goachia,gt,gc,True
tshiâng-á,戕仔,25,chhiâng-á,tshiang5a2,chhiang5a2,tshianga,chhianga,ta,ca,True
tse̍h-tôo,截圖,25,che̍h-tô͘,tseh8too5,cheh8too5,tsehtoo,chehtoo,tt,ct,True
tse̍re-tôo,截圖,25,che̍re-tô͘,tsere8too5,chere8too5,tseretoo,cheretoo,tt,ct,True
tsia̍t-tôo,截圖,25,chia̍t-tô͘,tsiat8too5,chiat8too5,tsiattoo,chiattoo,tt,ct,True
tsue̍h-tôo,截圖,25,choe̍h-tô͘,tsueh8too5,choeh8too5,tsuehtoo,choehtoo,tt,ct,True
tsia̍t-ki,截肢,25,chia̍t-ki,tsiat8ki,chiat8ki,tsiatki,chiatki,tk,ck,True
lak-suān,戮璇,25,lak-soān,laksuan7,laksoan7,laksuan,laksoan,ls,ls,True
lak-khang,戮空,25,lak-khang,lakkhang,lakkhang,lakkhang,lakkhang,lk,lk,True
lak-tsuìnn,戮鑽,25,lak-chùiⁿ,laktsuinn3,lakchuinn3,laktsuinn,lakchuinn,lt,lc,True
lak-tsǹg,戮鑽,25,lak-chǹg,laktsng3,lakchng3,laktsng,lakchng,lt,lc,True
