hanzi,tl
競技,kīng-ki
籌募,tiû-bōo
籃框,nâ-khing
警局,kíng-kio̍k
警車,kíng-tshia
警界,kíng-kài
警消,kíng-siau
譯者,i̍k-tsiá
贏球,iânn-kiû
飄揚,phiau-iông
黨工,tóng-kang
黨政,tóng-tsìng
黨章,tóng-tsiong
欄位,nuâ-uī
灌注,kuàn-tsù
護航,hōo-hâng
護膚,hōo-hu
護欄,hōo-lân
鐵門,thih-mn̂g
鐵質,thih-tsit
霸權,pà-khuân
魔力,môo-li̍k
讀物,tho̍k-bu̍t
鑑賞,kàm-sióng
竊盜,tshiap-tō
變異,piàn-ī
變速,piàn-sok
變質,piàn-tsit
顯出,hián-tshut
顯微鏡,hián-bî-kiànn
體悟,thé-ngōo
靈巧,lîng-khá
鹼性,kinn-sìng
鹽份,iâm-hūn
鹽水,iâm-tsuí
觀想,kuan-sióng
觀照,kuan-tsiàu
觀摩,kuan-môo
口語,kháu-gí/kháu-gú
大部份,tuā-pōo-hūn
工錢,kang-tsînn
天邊,thinn-pinn
水底,tsuí-té
水缸,tsuí-kng
他鄉,thann-hiong
全家,tsuân-ke
冷風,líng-hong
冷盤,líng-puânn
含笑,hâm-tshiàu
吟詩,gîm-si
稀罕,hi-hán
忍心,jím-sim/lím-sim
和好,hô-hó
河邊,hô-pinn
油菜花,iû-tshài-hue
花燈,hue-ting
初戀,tshoo-luân
拼音,phing-im
相思,siunn-si
軍師,kun-su
音樂聲,im-ga̍k-siann
員外,uân-guē
純情,sûn-tsîng
胸前,hing-tsîng
乾杯,kan-pue
做官,tsò-kuann
動詞,tōng-sû
情份,tsîng-hūn
惜別,sioh-pia̍t
探戈,thàn-gòo
殖民者,si̍t-bîn-tsiá
等號,tíng-hō
華語,Huâ-gí/Huâ-gú
傳教,thuân-kàu
傳道,thuân-tō
傷風,siong-hong
微波爐,bî-pho-lôo
電台,tiān-tâi
夢中,bāng-tiong
盡心,tsīn-sim
福利社,hok-lī-siā
語義,gí-gī/gú-gī
獎券,tsióng-kuàn
戰後,tsiàn-āu
親情,tshin-tsîng
閻王,Giâm-ông
羅馬字,Lô-má-jī/Lô-má-lī
讀書,tha̍k-tsu
變做,piàn-tsò/piàn-tsuè
掃地,sàu-tè
內野,lāi-iá
滿壘,muá-luí
全壘打,tsuân-luí-tánn
界外球,kài-guā-kiû
短打,tuán-tánn
做對,tsò-tuì/tsuè-tuì
天燈,thinn-ting
離家出走,lī-ka-tshut-tsáu
壓倒,ah-tó
透澈,thàu-thiat
鴨肉,ah-bah
暗想,àm-siūnn
紅血球,âng-hueh-kiû/âng-huih-kiû
安全帶,an-tsuân-tuà
案由,àn-iû
後期,āu-kî
文武,bûn-bú
文科,bûn-kho
門生,bûn-sing
開紅盤,khui-âng-puânn
文才,bûn-tsâi
封關,hong-kuan
物證,bu̍t-tsìng
物產,bu̍t-sán
樂譜,ga̍k-phóo
眼界,gán-kài
額外,gia̍h-guā
研究所,gián-kiù-sóo
玉環,gi̍k-khuân
誤差,gōo-tsha
牛頭馬面,gû-thâu bé-bīn
自然人,tsū-jiân-jîn/tsū-liân-lîn
外號,guā-hō
外行人,guā-hâng-lâng
外國人,guā-kok-lâng
月考,gue̍h-khó/ge̍h-khó
月球,gue̍h-kiû/ge̍h-kiû
月票,gue̍h-phiò/ge̍h-phiò
月薪,gue̍h-sin/ge̍h-sin
下流,hā-liû
下凡,hā-huān
含糊,hâm-hôo
罕有,hán-iú
寒帶,hân-tài
限時,hān-sî
行號,hâng-hō
校刊,hāu-khan
校規,hāu-kui
現代人,hiān-tāi-lâng
血親,hiat-tshin
還願,hîng-guān
還債,hîng-tsè
複審,ho̍k-sím
荒郊,hong-kau
放生,pàng-senn/pàng-sinn
放射線,hòng-siā-suànn
防災,hông-tsai
護衛,hōo-uē
夢想,bāng-sióng
富足,hù-tsiok
副作用,hù-tsok-iōng
父親,hū-tshin
花言巧語,hua-giân-khá-gí/hua-giân-khá-gú
花天酒地,hua-thian-tsiú-tē/hua-thian-tsiú-tuē
發條,huat-tiâu
發火,huat-hué/huat-hé
發表會,huat-piáu-huē
回診,huê-tsín
會考,huē-khó
血清,hueh-tshing/huih-tshing
血絲,hueh-si/huih-si
血水,hueh-tsuí/huih-tsuí
血球,hueh-kiû/huih-kiû
以內,í-lāi
預感,ī-kám/ū-kám
央請,iang-tshiánn
影像,iánn-siōng
音標,im-piau
音韻,im-ūn
營養師,îng-ióng-su
約定俗成,iok-tīng-sio̍k-sîng
勇猛,ióng-bíng
養病,ióng-pēnn/ióng-pīnn
有求必應,iú-kiû-pit-ìng
誘拐,iú-kuái
遊樂園,iû-lo̍k-hn̂g
遊樂區,iû-lo̍k-khu
游泳池,iû-íng-tî
人情味,jîn-tsîng-bī/lîn-tsîng-bī
改過自新,kái-kò-tsū-sin
解禁,kái-kìm
監護,kàm-hōo
監察,kàm-tshat
講台,káng-tâi
講評,káng-phîng
降溫,kàng-un
教案,kàu-àn
教派,kàu-phài
交界,kau-kài
機器人,ki-khì-lâng
基金會,ki-kim-huē
記過,kì-kò
旗杆,kî-kuann
寄賣,kià-bē/kià-buē
寄居,kià-ki/kià-ku
見義勇為,kiàn-gī-ióng-uî
健美,kiān-bí
斤兩,kin-niú/kun-niú
驚天動地,kiann-thinn-tāng-tē/kiann-thinn-tāng-tuē
救難,kiù-lān
告密,kò-bi̍t
告發,kò-huat
告別式,kò-pia̍t-sik
公權,kong-khuân
公證,kong-tsìng
講理,kóng-lí
講法,kóng-huat
瓜葛,kua-kat
歌廳,kua-thiann
掛念,khuà-liām
管區,kuán-khu
肝臟,kuann-tsōng
決算,kuat-suàn
過期,kuè-kî/kè-kî
過境,kuè-kíng/kè-kíng
過慮,kuè-lī/kè-lū
開支,khai-tsi
看護,khàn-hōo
氣管,khì-kńg
牽制,khian-tsè
曲調,khik-tiāu
輕聲,khin-siann
輕信,khin-sìn
輕敵,khing-ti̍k
科學家,kho-ha̍k-ka
課稅,khò-suè/khò-sè
礦物質,khòng-bu̍t-tsit
快餐,khuài-tshan
寬裕,khuan-jū/khuan-lū
內視鏡,lāi-sī-kiànn
難產,lân-sán
難事,lân-sū
老百姓,láu-peh-sènn/láu-peh-sìnn
老伴,lāu-phuānn
老狐狸,lāu-hôo-lî
禮儀社,lé-gî-siā
年表,nî-pió
求才,kiû-tsâi
裂痕,li̍h-hûn
領海,líng-hái
領事,líng-sū
兩全,lióng-tsuân
留名,lâu-miâ
求生,kiû-sing
流連,liû-liân
流質,liû-tsit
樂天知命,lo̍k-thian-ti-bīng
農產品,lông-sán-phín
農舍,lông-sià
內臟,luē-tsōng
弄權,lōng-khuân
門聯,mn̂g-liân
問路,mn̄g-lōo
門牌,mn̂g-pâi
門縫,mn̂g-phāng
門窗,mn̂g-thang
毛料,môo-liāu
滿面春風,muá-bīn-tshun-hong
迎新,ngiâ-sin
領班,niá-pan
把守,pé-siú
排水管,pâi-tsuí-kóng
板金,pán-kim
白血球,pe̍h-hueh-kiû/pe̍h-huih-kiû
病源,pēnn-guân/pīnn-guân
病根,pēnn-kin/pīnn-kun
病症,pēnn-tsìng/pīnn-tsìng
病蟲害,pēnn-thâng-hāi/pīnn-thâng-hāi
被害,pī-hāi
壁爐,piah-lôo
標籤,piau-tshiam
標語,piau-gí/piau-gú
屏風,pîn-hong
兵營,ping-iânn
平輩,pênn-puè/pînn-puè
隔熱,keh-jia̍t/keh-lia̍t
扁鑽,pínn-tsǹg
筆勢,pit-sè
畢業生,pit-gia̍p-sing
飯廳,pn̄g-thiann
報廢,pò-huì
報應,pò-ìng
報喪,pò-song
薄利,po̍h-lī
布尺,pòo-tshioh
半島,puàn-tó/puàn-tóo
半票,puànn-phiò
半途,puànn-tôo
本年度,pún-nî-tōo
片段,phiàn-tuān
三番兩次,sam-huan-lióng-tshù
送行,sàng-hîng
送別,sàng-pia̍t
西曆,se-li̍k
死水,sí-tsuí
時間表,sî-kan-pió
邪說,siâ-suat
先人,sian-jîn/sian-lîn
聲韻,siann-ūn
城門,siânn-mn̂g
少奶奶,siáu-nái-nái
少棒,siàu-pāng
心算,sim-suàn
心電圖,sim-tiān-tôo
心導管,sim-tō-kńg
聖賢,sìng-hiân
聖人,sìng-jîn/sìng-lîn
小費,sió-huì
小數點,sió-sòo-tiám
縮寫,sok-siá
十全十美,si̍p-tsuân-si̍p-bí
食言,si̍t-giân
收養,siu-ióng
算術,sǹg-su̍t
喪家,song-ka
疏通,soo-thong
搜查,soo-tsa
數詞,sòo-sû
死神,sí-sîn
師範,su-huān
師徒,su-tôo
使用權,sú-iōng-khuân
使用者,sú-iōng-tsiá
砂糖,sua-thn̂g
衰微,sue-bî
成見,sîng-kiàn
成語,sîng-gí/sîng-gú
代課,tāi-khò
膽寒,tám-hân
單行道,tan-hîng-tō
重音,tāng-im
重罪,tāng-tsuē
膽汁,tánn-tsiap
地域,tē-hi̍k/tuē-hi̍k
地契,tē-khè/tuē-khuè
調職,tiàu-tsit
吊帶,tiàu-tuà
調節,tiâu-tsiat
朝廷,tiâu-tîng
朝政,tiâu-tsìng
德行,tik-hīng
沉迷,tîm-bê
珍藏,tin-tsông
陳年,tîn-nî
毒氣,to̍k-khì
東山再起,tong-san-tsài-khí
當地人,tong-tē-lâng/tong-tuē-lâng
同盟,tông-bîng
同意書,tông-ì-su
大驚小怪,tuā-kiann-sió-kuài
大小姐,tuā-sió-tsiá
大腦,tuā-náu
大腸鏡,tuā-tn̂g-kiànn
頓悟,tùn-ngōo
胎兒,thai-jî/thai-lî
胎教,thai-kàu
胎生,thai-sing
胎位,thai-uī
探監,thàm-kann
添壽,thiam-siū
天機,thian-ki
聽課,thiann-khò
鐵窗,thih-thang
抽血,thiu-hueh/thiu-huih
讀音,tho̍k-im
讀本,tho̍k-pún
傳家寶,thuân-ka-pó
傳令,thuân-līng
在外,tsāi-guā
在內,tsāi-lāi
在位,tsāi-uī
指正,tsí-tsìng
前例,tsiân-lē
正牌,tsiànn-pâi
接應,tsiap-ìng
照會,tsiàu-huē
照例,tsiàu-lē
指名,tsí-miâ
爭權奪利,tsing-khuân-tua̍t-lī
爭辯,tsing-piān
整容,tsíng-iông
箭頭,tsìnn-thâu
罪惡感,tsuē-ok-kám
石英,tsio̍h-ing
將心比心,tsiong-sim-pí-sim
酒量,tsiú-liōng
酒令,tsiú-līng
子音,tsú-im
轉達,tsuán-ta̍t
全票,tsuân-phiò
絕版,tsua̍t-pán
水陸,tsuí-lio̍k
母音,bú-im
輔音,hú-im
元音,guân-im
插圖,tshah-tôo
插曲,tshah-khik
插播,tshah-pòo
採收,tshái-siu
參差,tsham-tshi
參政,tsham-tsìng
草堆,tsháu-tui
臭名,tshàu-miâ
生薑,tshenn-kiunn/tshinn-kiunn
優待票,iu-thāi-phiò
千言萬語,tshian-giân-bān-gí/tshian-giân-bān-gú
唱票,tshiàng-phiò
草稿,tshó-kó
初版,tshoo-pán
初等,tshoo-tíng
初診,tshoo-tsín
推理,thui-lí
有理,ū-lí
活命,ua̍h-miā
遠洋,uán-iûnn
遠視,uán-sī
畫架,uē-kè/uī-kè
畫稿,uē-kó/uī-kó
胃腸,uī-tn̂g
隱藏,ún-tsông
遠征,uán-tsing
委派,uí-phài
委員會,uí-uân-huē
慰問金,uì-būn-kim
違抗,uî-khòng
遺址,uî-tsí
違約金,uî-iok-kim
違禁品,uî-kìm-phín
溫室效應,un-sik hāu-ìng
破財,phò-tsâi
白銀,pe̍h-gîn/pe̍h-gûn
標價,piau-kè
保險費,pó-hiám-huì
保險金,pó-hiám-kim
保養品,pó-ióng-phín
寶地,pó-tē/pó-tuē
報名費,pò-miâ-huì
薄命,po̍k-bīng
補助費,póo-tsōo-huì
補助金,póo-tsōo-kim
步道,pōo-tō
搬遷,puan-tshian
飛航,hui-hâng
賠罪,puê-tsuē/pê-tsuē
不忠,put-tiong
派遣,phài-khián
派別,phài-pia̍t
派兵,phài-ping
派員,phài-uân
漂流,phiau-liû
聘用,phìng-iōng
片頭,phìnn-thâu
鼻血,phīnn-hueh/phīnn-huih
票源,phiò-guân
票箱,phiò-siunn
票數,phiò-sòo
破案,phò-àn
普選,phóo-suán
普查,phóo-tsa
譜曲,phóo-khik
葡萄乾,phû-tô-kuann
保證金,pó-tsìng-kim
幹細胞,kàn-sè-pau/kàn-suè-pau
梳妝,se-tsng/sue-tsng
立春,li̍p-tshun
雨水,ú-suí
驚蟄,kenn-ti̍t
春分,tshun-hun
清明,tshing-bîng/tshinn-miâ
穀雨,kok-ú
立夏,li̍p-hē
小滿,sió-buán
芒種,bông-tsíng
夏至,hē-tsì
小暑,siáu-sú
大暑,tāi-sú
立秋,li̍p-tshiu
處暑,tshù-sú
白露,pe̍h-lōo
秋分,tshiu-hun
寒露,hân-lōo
霜降,sng-kàng
立冬,li̍p-tang
小雪,siáu-suat
大雪,tāi-suat
冬節,tang-tseh/tang-tsueh
小寒,siáu-hân
大寒,tāi-hân
a-lú-mih,a-lú-mih
a-móo-ní-á,a-móo-ní-á
a-ní-khih,a-ní-khih
a-sír-phí-lín,a-sír-phí-lín
á-geh,á-geh
a̋i-sat-tsuh,a̋i-sat-tsuh
a̋i-sīr-khu-lìn-mù,a̋i-sīr-khu-lìn-mù
àn-nāi,àn-nāi
a̍t-sá-lih,a̍t-sá-lih
àu-tsuh,àu-tsuh
bá-luh,bá-luh
bá-suh,bá-suh
bá-tah,bá-tah
bai-óo-lín,bai-óo-lín
ba̋i-khín,ba̋i-khín
bak-kuh,bak-kuh
bàn-bà,bàn-bà
bàng-gà,bàng-gà
ba̍t-té-lih,ba̍t-té-lih
bat-tah,bat-tah
bi-tá-bín,bi-tá-bín
bì-lù,bì-lù
biat-tooh,biat-tooh
bo̍k-sìn-gù,bo̍k-sìn-gù
bòo-lù,bòo-lù
bòo-tòo,bòo-tòo
bu-là-jià,bu-là-jià
e-pú-lóng,e-pú-lóng
ga-sóo-lín,ga-sóo-lín
gá-lah,gá-lah
gá-suh,gá-suh
gì-tà,gì-tà
giāng,giāng
gōo-bōo,gōo-bōo
goo-lú-huh,goo-lú-huh
ha-móo-ní-khah,ha-móo-ní-khah
há-muh,há-muh
ha̋i-khé-khá-kuh,ha̋i-khé-khá-kuh
hài-ià,hài-ià
hái-kat-lá,hái-kat-lá
ha̋n-tóo-luh,ha̋n-tóo-luh
ha̋ng-góo,ha̋ng-góo
hi-nóo-khih,hi-nóo-khih
hoo-lú-bóng,hoo-lú-bóng
hoo-té-luh,hoo-té-luh
hú-looh,hú-looh
iá-mih,iá-mih
ia̋n-jín,ia̋n-jín
iő-káng,iő-káng
ió-bih,ió-bih
iú-lih,iú-lih
ji-lú-bah,ji-lú-bah
jiak-kuh,jiak-kuh
jiàn-bà,jiàn-bà
jió-toh,jió-toh
kha-báng,kha-báng
kha-lá-óo-khe,kha-lá-óo-khe
kha-mé-lah,kha-mé-lah
kha-tá-lok-guh,kha-tá-lok-guh
kha-tián,kha-tián
khà-sàng,khà-sàng
khà-tsiàng,khà-tsiàng
kha̋n-jióo,kha̋n-jióo
kha̋ng-páng,kha̋ng-páng
khe-tsiap-puh,khe-tsiap-puh
khi-móo-tsih,khi-móo-tsih
khí-looh,khí-looh
khiā-hang,khiā-hang
khit-teh,khit-teh
khiű-khé,khiű-khé
khok-puh,khok-puh
khōng-ku-lí,khōng-ku-lí
khòng-buh,khòng-buh
khoo-lé-lah,khoo-lé-lah
khoo-mí-sióng,khoo-mí-sióng
khòo-tòo,khòo-tòo
khu-lá-tsih,khu-lá-tsih
khu-lì-mù,khu-lì-mù
la-jí-ooh,la-jí-ooh
la-kiat-tooh,la-kiat-tooh
la-mú-neh,la-mú-neh
la̋i-jiòo-bù,la̋i-jiòo-bù
la̋i-lìn-gù,la̋i-lìn-gù
lài-tah,lài-tah
lê-bóng,lê-bóng
lè-sìr,lè-sìr
li-á-khah,li-á-khah
lia̋n-táng,lia̋n-táng
li̋n-jín,li̋n-jín
lìn-gòo,lìn-gòo
loo-lài-bà,loo-lài-bà
lòo-suh,lòo-suh
lóo-lí-á,lóo-lí-á
ma-lá-lí-á,ma-lá-lí-á
ma-lá-sóng,ma-lá-sóng
ma-sà-tsì,ma-sà-tsì
mài-kù,mài-kù
me-lí-á,me-lí-á
me-lóng,me-lóng
mè-sì,mè-sì
mi-sín,mi-sín
mí-sooh,mí-sooh
mòo-tà,mòo-tà
na̋i-lóng,na̋i-lóng
ne-kut-tái,ne-kut-tái
nè-tsiàng,nè-tsiàng
nőo-sín,nőo-sín
nóo-lih,nóo-lih
oo-bá-sáng,oo-bá-sáng
oo-jí-sáng,oo-jí-sáng
oo-lián,oo-lián
oo-lín-gióo,oo-lín-gióo
oo-nè-sàng,oo-nè-sàng
oo-tóo-bái,oo-tóo-bái
òo-bà,òo-bà
pha-tsìn-kòo,pha-tsìn-kòo
pha̋-siàn-tòo,pha̋-siàn-tòo
pháng,pháng
phàng-kù,phàng-kù
phi-á-nooh,phi-á-nooh
phiàn-tsih,phiàn-tsih
phi̋n-phóng,phi̋n-phóng
phòng-phù,phòng-phù
phu-lóo-phé-lá,phu-lóo-phé-lá
pu-lù-sù,pu-lù-sù
sa-khá-lí-bah,sa-khá-lí-bah
sa-khú-lah,sa-khú-lah
sa-sí-mih,sa-sí-mih
sa̋-bì-sù,sa̋-bì-sù
sài-sù,sài-sù
sak-khuh,sak-khuh
sa̋m-phú-luh,sa̋m-phú-luh
sàn-bah,sàn-bah
se-bí-looh,se-bí-looh
sè-hù,sè-hù
si-á-geh,si-á-geh
sia-sín,sia-sín
siat-tooh,siat-tooh
siat-tsuh,siat-tsuh
sio̍k-pháng,sio̍k-pháng
si̍p-pán-ná,si̍p-pán-ná
sir-bé-lí-lái,sir-bé-lí-lái
sir-tián-lè-sù,sir-tián-lè-sù
sòo-sù,sòo-sù
su-khù-tà,su-khù-tà
su-lit-pah,su-lit-pah
su-tó-lip-puh,su-tó-lip-puh
sú-sih,sú-sih
tha-khú-áng,tha-khú-áng
tha-khú-sih,tha-khú-sih
tha-thá-mih,tha-thá-mih
thài-ià,thài-ià
thài-lù,thài-lù
thak-khooh,thak-khooh
thàn-gòo,thàn-gòo
thàng-sù,thàng-sù
that-bí,that-bí
the-ní-suh,the-ní-suh
thia̋n-pú-lah,thia̋n-pú-lah
thoo-lá-khuh,thoo-lá-khuh
thoo-má-tooh,thoo-má-tooh
tòo-sàng,tòo-sàng
tshia̋n-pá-lah,tshia̋n-pá-lah
tsiok-kih,tsiok-kih
tsioo-kóo-lè-tòo,tsioo-kóo-lè-tòo
tsit-puh,tsit-puh
u-lóng,u-lóng
ua-khá-móo-tooh,ua-khá-móo-tooh
ua-lù-tsuh,ua-lù-tsuh
ua-sá-bih,ua-sá-bih
ua̋i-siat-tsuh,ua̋i-siat-tsuh
ùn-tsiàng,ùn-tsiàng
九份二山,Káu-hūn-jī-suann
八卦山,Pat-kuà-suann
七星山,Tshit-tshenn-suann/Tshit-tshinn-suann
八通關大山,Pat-thong-kuan-tuā-suann
大屯山,Tuā-tūn-suann
大肚山,Tuā-tōo-suann
大武山,Tāi-bú-suann
大雪山,Tuā-suat-suann
大霸尖山,Tuā-pà-tsiam-suann
小觀音山,Sió-kuan-im-suann
丹大山,Tan-tuā-suann
中央山脈,Tiong-iong Suann-me̍h
中央尖山,Tiong-iong-tsiam-suann
五指山,Ngóo-tsí-suann
木瓜山,Bo̍k-kue-suann
巴陵,Pa-lîng
太魯閣大山,Thāi-lóo-kooh-tuā-suann
火炎山,Hué-iām-suann
北合歡山,Pak-ha̍p-huan-suann
半屏山,Puànn-pîng-suann
北插天山,Pak-tshah-thian-suann
玉山,Gio̍k-san
向天湖山,Hiòng-thian-ôo-suann
竹仔山,Tik-á-suann
秀姑巒山,Siù-koo-luân-suann
角板山,Kak-pán-suann
卑南主山,Pi-lâm-tsú-suann
奇萊主山北峰,Kî-lâi-tsú-suann-pak-hong
拉拉山,Lá-lá-san
阿里山,A-lí-san
虎頭山,Hóo-thâu-suann
南仁山,Lâm-jîn-suann
南湖大山,Lâm-ôo-tuā-suann
紅葉山,Âng-hio̍h-suann
紅頭山,Âng-thâu-suann
柴山,Tshâ-suann
祝山,Tsiok-suann
紗帽山,Se-bō-suann
草山,Tsháu-suann
基隆山,Ke-lâng-suann
雪山,Suat-suann
陽明山,Iûnn-bîng-suann
獅頭山,Sai-thâu-suann
壽山,Siū-san
旗尾山,Kî-bué-suann
龜山島山,Ku-suann-tó-suann
廬山,Lôo-san
關山,Kuan-san
關仔嶺,Kuan-á-niá
觀音山,Kuan-im-suann
二二八公園,Jī-jī-pat Kong-hn̂g
大安森林公園,Tāi-an Sim-lîm Kong-hn̂g
大稻埕偶戲館,Tuā-tiū-tiânn Ngóo-hì-kuán
天文臺,Thian-bûn-tâi
天文館,Thian-bûn-kuán
木柵動物園,Ba̍k-sa Tōng-bu̍t-hn̂g
臺北二二八紀念館,Tâi-pak Jī-jī-pat Kì-liām-kuán
臺北市立天文科學教育館,Tâi-pak Tshī-li̍p Thian-bûn Kho-ha̍k Kàu-io̍k-kuán
臺北市兒童交通博物館,Tâi-pak-tshī Jî-tông Kau-thong Phok-bu̍t-kuán
臺北故事館,Tâi-pak Kòo-sū-kuán
臺北海洋館,Tâi-pak Hái-iûnn-kuán
臺北探索館,Tâi-pak Thàm-soh-kuán
臺北當代藝術館,Tâi-pak Tong-tāi Gē-su̍t-kuán
北投溫泉博物館,Pak-tâu Un-tsuânn Phok-bu̍t-kuán
臺灣民俗北投文物館,Tâi-uân Bîn-sio̍k Pak-tâu Bûn-bu̍t-kuán
臺灣林業陳列館,Tâi-uân Lîm-gia̍p Tîn-lia̍t-kuán
自來水博物館,Tsū-lâi-tsuí Phok-bu̍t-kuán
佛光緣臺北美術館,Hu̍t-kong-iân Tâi-pak Bí-su̍t-kuán
李石樵美術館,Lí Tsio̍h-tsiâu Bí-su̍t-kuán
育樂園,Io̍k-lo̍k-hn̂g
林安泰古厝民俗文物館,Lîm An-thài Kóo-tshù Bîn-sio̍k Bûn-bu̍t-kuán
林語堂紀念館,Lîm Gú-tông Kì-liām-kuán
玩石家博石館,Guán-si̍k-ka Phok-si̍k-kuán
故宮博物院,Kòo-kiong Phok-bu̍t-īnn
科學博物館,Kho-ha̍k Phok-bu̍t-kuán
美術館,Bí-su̍t-kuán
海洋生物館,Hái-iûnn Sing-bu̍t-kuán
海關博物館,Hái-kuan Phok-bu̍t-kuán
琉園水晶博物館,Liû-uân Tsuí-tsinn Phok-bu̍t-kuán
草山行館,Tsháu-suann Hîng-kuán
國父史蹟紀念館,Kok-hū Sú-tsik Kì-liām-kuán
國立臺灣科學教育院,Kok-li̍p Tâi-uân Kho-ha̍k Kàu-io̍k-īnn
國立臺灣博物館,Kok-li̍p Tâi-uân Phok-bu̍t-kuán
國立臺灣藝術教育館,Kok-li̍p Tâi-uân Gē-su̍t Kàu-io̍k-kuán
國軍歷史文物館,Kok-kun Li̍k-sú Bûn-bu̍t-kuán
張大千紀念館,Tiunn-tāi-tshian Kì-liām-kuán
袖珍博物館,Siù-tin Phok-bu̍t-kuán
郭元益糕餅博物館,Kueh Guân-ik Ko-piánn Phok-bu̍t-kuán
凱達格蘭文化館,Ke-ta-ga-lán Bûn-huà-kuán
郵政博物館,Iû-tsìng Phok-bu̍t-kuán
順益臺灣原住民博物館,Sūn-ik Tâi-uân Guân-tsū-bîn Phok-bu̍t-kuán
新公園,Sin-kong-hn̂g
楊英風美術館,Iûnn Ing-hong Bí-su̍t-kuán
鳳甲文化館,Hōng-kah Bûn-huà-kuán
樹火紀念紙博物館,Sū-hué Kì-liām-tsuá Phok-bu̍t-kuán
歷史博物館,Li̍k-sú Phok-bu̍t-kuán
錢穆紀念館,Tsînn-bo̍k Kì-liām-kuán
總統府衙,Tsóng-thóng-hú-gê
鴻禧美術館,Hông-hi Bí-su̍t-kuán
西部幹線,Se-pōo-kàn-suànn
山線,Suann-suànn
臺北,Tâi-pak
萬華,Bān-huâ
板橋,Pang-kiô
樹林,Tshiū-nâ
山佳,Suann-kha
鶯歌,Ing-ko
桃園,Thô-hn̂g
內壢,Lāi-li̍k
中壢,Tiong-li̍k
埔心,Poo-sim
楊梅,Iûnn-muî
富岡,Hù-kong
湖口,Ôo-kháu
新豐,Sin-hong
竹北,Tik-pak
新竹,Sin-tik
香山,Hiong-san
崎頂,Kiā-tíng
竹南,Tik-lâm
造橋,Tsō-kiô
豐富,Hong-hù
苗栗,Biâu-li̍k
南勢,Lâm-sì
銅鑼,Tâng-lô
三義,Sam-gī
泰安,Thài-an
后里,Āu-lí
豐原,Hong-guân
潭子,Thâm-tsú
臺中,Tâi-tiong
大慶,Tāi-khìng
烏日,Oo-ji̍t
成功,Sîng-kong
彰化,Tsiang-huà
花壇,Hue-tuânn
員林,Uân-lîm
永靖,Íng-tsīng
社頭,Siā-thâu
田中,Tiân-tiong
二水,Jī-tsuí
林內,Nâ-lāi
石榴,Sia̍h-liû-pan
斗六,Táu-la̍k
斗南,Táu-lâm
石龜,Tsio̍h-ku
大林,Tuā-nâ
民雄,Bîn-hiông
嘉義,Ka-gī
水上,Tsuí-siōng
南靖,Lâm-tsīng
後壁,Āu-piah
新營,Sin-iânn
柳營,Liú-iânn
林鳳營,Lîm-hōng-iânn
隆田,Liông-tiân
拔林,Pa̍t-á-nâ
善化,Siān-huà
新市,Sin-tshī
永康,Íng-khong
臺南,Tâi-lâm
保安,Pó-an
中洲,Tiong-tsiu
大湖,Tuā-ôo
路竹,Lōo-tik
岡山,Kong-san
橋頭,Kiô-á-thâu
楠梓,Lâm-tsú
左營,Tsó-iânn
高雄,Ko-hiông
海線,Hái-suànn
談文,Tâm-bûn
大山,Tuā-suann
後龍,Āu-lâng
龍港,Lîng-káng
白沙屯,Pe̍h-sua-tun
新埔,Sin-poo
通霄,Thong-siau
苑裡,Uán-lí
日南,Ji̍t-lâm
大甲,Tāi-kah
臺中港,Tâi-tiong-káng
清水,Tshing-tsuí
沙鹿,Sua-lak
龍井,Liông-tsínn
大肚,Tuā-tōo
追分,Tui-hun
屏東線,Pîn-tong-suànn
鳳山,Hōng-suann
後庄,Āu-tsng
九曲堂,Kiú-khiok-tông
六塊厝,La̍k-tè-tshù
屏東,Pîn-tong
歸來,Kui-lâi
麟洛,Lîn-lo̍k
西勢,Sai-sì
竹田,Tik-tshân
潮州,Tiô-tsiu
崁頂,Khàm-tíng
南州,Lâm-tsiu
鎮安,Tìn-an
林邊,Nâ-á-pinn
佳冬,Ka-tang
東海,Tang-hái
枋寮,Pang-liâu
東部幹線,Tang-pōo-kàn-suànn
四城,Sì-siânn
林榮新光,Lîm-îng Sin-kong
豐田,Hong-tiân
七堵,Tshit-tóo
八堵,Peh-tóo
基隆,Ke-lâng
暖暖,Luán-luán
四腳亭,Sì-kha-tîng
瑞芳,Suī-hong
猴硐,Kâu-tōng-á
三貂嶺,Sam-tiau-niá
牡丹,Bóo-tan
雙溪,Siang-khe
貢寮,Kòng-liâu
福隆,Hok-liông
石城,Tsio̍h-siânn
大里,Tāi-lí
大溪,Tāi-khe
龜山,Ku-suann
外澳,Guā-ò
頭城,Thâu-siânn
頂埔,Tíng-poo
礁溪,Ta-khe
宜蘭,Gî-lân
二結,Jī-kiat
中里,Tiong-lí
羅東,Lô-tong
冬山,Tang-suann
新馬,Sin-má
蘇澳新站,Soo-ò-sin-tsām
蘇澳,Soo-ò
永樂,Íng-lo̍k
東澳,Tang-ò
南澳,Lâm-ò
武塔,Bú-thah
漢本,Hàn-pún
和平,Hô-pîng
和仁,Hô-jîn
崇德,Tsông-tik
新城,Sin-siânn
景美,Kíng-bí
北埔,Pak-poo
花蓮,Hua-liân
吉安,Kiat-an
志學,Tsì-ha̍k
平和,Pîng-hô
壽豐,Siū-hong
